connection_id,from_influencer,to_influencer,connection_type,strength,interaction_count,first_seen,last_interaction
868,378,263,collaborates,0.676,128,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
870,102,407,reshared,0.832,111,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
871,307,184,tagged,0.582,107,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
873,28,334,inspired_by,0.499,166,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
874,14,358,follows,0.447,114,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
875,45,152,collaborates,0.118,129,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
876,170,349,mentioned,0.181,49,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
877,389,163,reshared,0.953,73,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
879,21,273,duet,0.479,132,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
880,47,33,inspired_by,0.685,60,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
881,373,461,follows,0.855,150,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
883,351,218,mentioned,0.901,104,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
884,236,470,reshared,0.82,68,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
885,346,252,tagged,0.909,139,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
886,443,9,duet,0.802,19,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
887,87,450,inspired_by,0.543,24,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
888,391,19,follows,0.879,160,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
889,92,447,collaborates,0.456,104,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
890,362,157,mentioned,0.103,84,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
891,381,436,reshared,0.898,192,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
892,48,321,tagged,0.741,141,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
893,4,167,duet,0.422,187,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
894,41,224,inspired_by,0.451,176,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
895,391,173,follows,0.881,188,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
896,32,40,collaborates,0.606,170,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
897,145,149,mentioned,0.136,30,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
898,107,418,reshared,0.781,79,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
899,167,409,tagged,0.691,188,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
900,329,257,duet,0.819,35,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
902,242,134,follows,0.718,185,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
905,65,483,reshared,0.198,60,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
907,56,8,duet,0.893,142,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
910,173,130,collaborates,0.799,94,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
911,286,261,mentioned,0.914,116,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
912,192,14,reshared,0.466,89,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
914,501,469,duet,0.553,58,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
915,451,487,inspired_by,0.586,77,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
916,232,388,follows,0.875,75,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
918,424,25,mentioned,0.532,135,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
919,223,7,reshared,0.891,157,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
920,259,265,tagged,0.796,163,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
921,406,63,duet,0.787,176,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
922,47,292,inspired_by,0.302,10,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
923,447,162,follows,0.92,155,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
924,517,332,collaborates,0.86,147,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
926,39,461,reshared,0.207,28,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
927,405,62,tagged,0.857,92,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
928,213,144,duet,0.198,129,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
929,30,158,inspired_by,0.343,107,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
930,160,45,follows,0.481,9,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
932,356,169,mentioned,0.469,32,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
933,103,90,reshared,0.974,114,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
934,206,465,tagged,0.964,112,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
935,124,315,duet,0.408,100,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
936,436,174,inspired_by,0.725,183,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
937,319,95,follows,0.381,60,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
938,376,140,collaborates,0.802,55,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
939,195,406,mentioned,0.992,151,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
940,110,276,reshared,0.37,195,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
941,151,423,tagged,0.125,160,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
942,89,36,duet,0.284,59,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
943,473,319,inspired_by,0.13,29,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
944,218,62,follows,0.963,31,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
945,194,416,collaborates,0.198,81,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
948,220,135,tagged,0.58,105,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
949,217,193,duet,0.371,2,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
950,209,468,inspired_by,0.287,104,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
951,413,180,follows,0.5,29,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
952,201,385,collaborates,0.483,149,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
953,302,52,mentioned,0.247,160,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
954,374,380,reshared,0.592,49,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
955,403,185,tagged,0.468,118,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
956,171,384,duet,0.838,65,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
957,511,174,inspired_by,0.237,164,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
958,9,88,follows,0.708,33,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
959,76,288,collaborates,0.594,195,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
960,483,446,mentioned,0.386,106,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
961,33,255,reshared,0.468,28,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
962,515,42,tagged,0.792,39,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
963,377,370,duet,0.64,146,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
964,332,15,inspired_by,0.862,155,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
965,354,311,follows,0.966,81,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
966,472,53,collaborates,0.92,145,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
967,340,371,mentioned,0.803,129,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
968,306,450,reshared,0.797,167,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
969,439,425,tagged,0.759,64,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
970,426,307,duet,0.565,141,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
971,24,392,inspired_by,0.595,131,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
972,103,272,follows,0.946,165,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
973,79,266,collaborates,0.443,167,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
976,491,283,tagged,0.125,113,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
977,274,174,duet,0.142,91,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
978,322,189,inspired_by,0.532,145,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
979,183,267,follows,0.151,21,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
980,325,443,collaborates,0.595,161,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
981,116,85,mentioned,0.534,109,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
982,49,17,reshared,0.597,10,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
983,4,271,tagged,0.905,152,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
984,69,283,duet,0.345,114,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
985,45,310,inspired_by,0.198,163,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
986,461,219,follows,0.594,100,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
987,12,228,collaborates,0.945,116,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
988,43,420,mentioned,0.569,85,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
989,184,141,reshared,0.21,8,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
991,444,489,duet,0.294,150,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
992,472,392,inspired_by,0.365,87,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
993,57,87,follows,0.926,102,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
994,142,51,collaborates,0.376,49,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
995,313,220,mentioned,0.214,35,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
996,437,38,reshared,0.523,72,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
997,411,9,tagged,0.818,141,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
998,65,461,duet,0.194,187,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
999,279,169,inspired_by,0.608,158,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1000,91,439,follows,0.945,27,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1001,314,446,collaborates,0.181,71,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1002,471,431,mentioned,0.704,190,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1003,360,130,reshared,0.29,83,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1004,340,44,tagged,0.903,129,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1006,332,208,inspired_by,0.439,129,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1007,255,251,follows,0.37,89,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1008,490,129,collaborates,0.439,41,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1009,145,113,mentioned,0.575,149,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1010,469,74,reshared,0.38,96,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1011,138,5,tagged,0.208,155,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1012,504,519,duet,0.624,98,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1013,176,11,inspired_by,0.839,162,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1014,127,164,follows,0.798,19,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1015,176,203,collaborates,0.819,169,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1016,39,25,mentioned,0.241,194,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1017,242,385,reshared,0.242,110,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1018,117,106,tagged,0.213,44,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1019,13,301,duet,0.824,121,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1021,262,64,follows,0.332,37,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1022,292,80,collaborates,0.368,123,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1023,315,171,mentioned,0.631,194,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1025,390,145,tagged,0.395,39,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1026,104,369,duet,0.741,72,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1027,312,326,inspired_by,0.477,128,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1028,143,474,follows,0.93,168,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1029,266,30,collaborates,0.127,127,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1030,105,236,mentioned,0.629,14,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1031,35,389,reshared,0.574,83,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1032,349,301,tagged,0.955,154,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1033,445,69,duet,0.82,119,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1034,347,442,inspired_by,0.271,21,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1035,389,352,follows,0.841,167,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1036,33,115,collaborates,0.512,24,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1038,479,21,reshared,0.819,163,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1039,14,445,tagged,0.646,174,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1040,149,345,duet,0.221,91,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1041,395,114,inspired_by,0.311,188,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1042,395,58,follows,0.948,52,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1043,382,444,collaborates,0.524,53,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1044,351,24,mentioned,0.267,90,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1045,192,72,reshared,0.822,118,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1046,322,390,tagged,0.629,176,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1047,514,212,duet,0.52,190,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1048,266,169,inspired_by,0.599,101,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1049,466,31,follows,0.799,164,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1050,173,209,collaborates,0.436,24,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1052,45,512,reshared,0.34,79,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1053,516,213,tagged,0.515,181,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1054,214,376,duet,0.401,149,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1055,325,365,inspired_by,0.906,54,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1056,227,259,follows,0.788,125,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1057,474,130,collaborates,0.177,1,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1058,232,291,mentioned,0.612,168,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1059,114,237,reshared,0.267,141,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1060,382,445,tagged,0.347,195,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1061,424,483,duet,0.873,184,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1062,24,463,inspired_by,0.327,104,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1063,395,350,follows,0.184,153,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1064,467,72,collaborates,0.771,77,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1065,172,384,mentioned,0.639,106,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1066,283,435,reshared,0.312,42,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1067,450,337,tagged,0.649,29,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1068,301,317,duet,0.751,88,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1069,328,392,inspired_by,0.273,96,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1070,201,9,follows,0.233,134,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1071,479,93,collaborates,0.793,69,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1072,363,164,mentioned,0.304,109,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1073,101,408,reshared,0.313,56,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1074,360,265,tagged,0.269,136,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1076,259,508,inspired_by,0.964,78,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1077,222,149,follows,0.322,57,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1078,81,465,collaborates,0.15,50,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1079,477,192,mentioned,0.887,49,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1080,79,241,reshared,0.781,12,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1081,225,440,tagged,0.479,54,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1082,62,475,duet,0.207,41,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1083,116,135,inspired_by,0.194,176,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1084,516,56,follows,0.152,69,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1085,242,10,collaborates,0.663,170,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1086,109,147,mentioned,0.817,22,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1087,80,58,reshared,0.567,168,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1089,164,254,duet,0.903,123,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1090,462,42,inspired_by,0.633,129,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1091,283,183,follows,0.25,30,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1092,1,59,collaborates,0.636,76,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1093,202,261,mentioned,0.184,72,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1094,387,289,reshared,0.249,117,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1096,446,445,duet,0.289,107,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1097,388,519,inspired_by,0.55,175,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1099,192,412,collaborates,0.998,42,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1100,206,205,mentioned,0.541,108,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1101,105,372,tagged,0.549,180,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1102,308,141,duet,0.485,1,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1103,367,387,inspired_by,0.94,160,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1106,202,394,mentioned,0.363,19,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1109,418,186,duet,0.779,160,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1110,420,91,inspired_by,0.999,41,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1111,324,63,follows,0.507,36,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1112,155,373,collaborates,0.513,5,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1113,207,83,mentioned,0.984,175,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1114,154,470,reshared,0.732,153,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1115,444,233,tagged,0.6,143,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1116,436,510,duet,0.382,102,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1117,53,358,inspired_by,0.643,198,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1118,241,181,follows,0.885,129,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1119,161,113,collaborates,0.791,137,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1121,155,484,reshared,0.579,84,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1123,418,162,duet,0.565,129,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1124,80,163,inspired_by,0.742,144,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1125,420,30,follows,0.252,152,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1126,33,172,collaborates,0.703,141,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1127,195,391,mentioned,0.606,153,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1128,341,424,reshared,0.76,30,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1130,121,204,duet,0.247,180,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1131,519,63,inspired_by,0.672,123,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1132,343,305,follows,0.434,23,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1133,142,488,collaborates,0.5,107,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1134,43,408,mentioned,0.703,134,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1135,354,49,reshared,0.27,25,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1136,36,423,tagged,0.824,36,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1137,207,340,duet,0.958,77,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1138,367,457,inspired_by,0.663,161,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1139,92,419,follows,0.439,144,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1140,477,22,collaborates,0.838,129,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1141,358,4,mentioned,0.373,147,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1142,311,210,reshared,0.838,12,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1143,95,170,tagged,0.49,60,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1144,107,504,duet,0.174,79,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1145,403,307,inspired_by,0.101,73,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1146,241,519,follows,0.929,90,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1147,386,427,collaborates,0.331,199,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1148,429,255,mentioned,0.387,74,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1149,53,257,reshared,0.874,133,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1150,112,325,tagged,0.313,116,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1151,510,202,duet,0.717,181,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1152,440,369,inspired_by,0.28,190,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1154,20,386,collaborates,0.186,86,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1155,431,292,mentioned,0.76,84,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1156,465,73,reshared,0.482,56,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1157,426,153,tagged,0.97,84,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1158,308,166,duet,0.976,150,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1159,508,357,inspired_by,0.344,62,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1160,367,64,follows,0.458,28,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1161,103,177,collaborates,0.439,172,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1162,121,216,mentioned,0.817,185,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1163,28,309,reshared,0.178,22,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1165,354,340,duet,0.395,88,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1166,15,91,inspired_by,0.733,74,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1167,33,185,follows,0.718,148,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1168,449,257,collaborates,0.609,6,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1169,468,58,mentioned,0.353,25,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1170,288,115,reshared,0.288,174,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1171,462,28,tagged,0.575,71,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1172,510,433,duet,0.597,131,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1173,176,312,inspired_by,0.771,146,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1174,154,53,follows,0.556,52,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1175,361,34,collaborates,0.642,19,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1176,473,189,mentioned,0.958,190,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1177,366,192,reshared,0.31,63,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1178,459,36,tagged,0.703,113,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1179,367,446,duet,0.814,2,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1180,4,133,inspired_by,0.124,80,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1182,310,38,collaborates,0.357,118,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1183,91,460,mentioned,0.297,92,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1184,304,85,reshared,0.842,118,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1186,469,116,duet,0.301,9,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1187,237,281,inspired_by,0.765,60,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1188,186,278,follows,0.695,129,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1189,259,40,collaborates,0.326,101,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1190,227,125,mentioned,0.591,175,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1191,132,236,reshared,0.8,93,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1192,120,258,tagged,0.242,26,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1193,322,242,duet,0.881,181,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1195,506,111,follows,0.512,190,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1198,209,193,reshared,0.521,135,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1199,112,234,tagged,0.394,27,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1201,3,316,inspired_by,0.287,166,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1202,408,55,follows,0.149,94,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1203,151,369,collaborates,0.51,9,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1205,480,387,reshared,0.535,126,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1206,450,326,tagged,0.823,166,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1207,476,102,duet,0.134,39,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
1208,329,321,inspired_by,0.533,195,2026-04-13T09:16:49Z,2026-04-13T09:16:49Z
