post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
600,162,Compliance Signal,ext_compliance_signal_00000600,Manufacturer quality note: QualityBridge Advisory reported tighter specs for Quality Review Pre-Screen effective next batch,2026-03-31T22:15:39Z,8391,1569,566,72772,0.551,,39,rising,,2026-04-13T09:16:48Z
601,62,Compliance Signal,ext_compliance_signal_00000601,GxP revision queue increased for trial supply-class products this week,2026-04-12T21:29:09Z,959,87,37,15616,0.466,,40,normal,,2026-04-13T09:16:48Z
602,13,Cold Chain Bulletin,ext_cold_chain_bulletin_00000602,FDA watchlist update mentions Single-Use Bioreactor Bag 500L; Central Sterile Services allocation plan should be reviewed,2026-04-08T03:23:44Z,7494,1432,474,145993,0.222,,41,rising,,2026-04-13T09:16:48Z
603,480,Compliance Signal,ext_compliance_signal_00000603,Quality Review notice cross-references Potassium Hydroxide 45% from Central Sterile Services; compliance confirmation requested,2026-04-13T06:46:20Z,980,59,2,14967,0.638,,42,normal,,2026-04-13T09:16:48Z
604,437,Regulatory Notice,ext_regulatory_notice_00000604,Care Logistics route restriction affects inbound Citrate Buffer USP Batch; Central Sterile Services shipments may need alternate lanes,2026-04-03T17:55:43Z,173454,76803,34952,9498538,0.101,,43,mega_viral,,2026-04-13T09:16:48Z
605,114,Regulatory Notice,ext_regulatory_notice_00000605,Plant outage bulletin references Central Sterile Services capacity for Sodium Silicate Liquid; care sites should watch allocation,2026-04-13T09:12:36Z,993,14,3,895,0.826,,44,normal,,2026-04-13T09:16:48Z
606,129,Regulatory Notice,ext_regulatory_notice_00000606,Manufacturer quality desk flagged more purity-drift investigations than normal,2026-03-25T08:54:42Z,531,93,9,10247,0.736,,45,normal,,2026-04-13T09:16:48Z
607,512,Capacity Alert,ext_capacity_alert_00000607,Purity drift report opened for GreenCare Supplies Bio-Based Trial Supply GSB-100; QA teams should inspect recent lots,2026-04-13T08:31:33Z,274,65,32,6040,0.755,,46,normal,,2026-04-13T09:16:48Z
608,292,Regulatory Notice,ext_regulatory_notice_00000608,Allocation notice issued for Citrus Terpene Blend; GreenCare Supplies prioritizing contracted care sites first,2026-04-06T22:35:42Z,759,47,15,13270,0.633,,47,normal,,2026-04-13T09:16:48Z
609,418,Capacity Alert,ext_capacity_alert_00000609,New manufacturer qualification started for GreenCare Supplies Low-VOC Cleaner Concentrate; risk team tracking certificates,2026-03-18T10:14:48Z,205,36,10,6453,0.106,,48,normal,,2026-04-13T09:16:48Z
610,301,Cold Chain Bulletin,ext_cold_chain_bulletin_00000610,Storage compatibility warning updated for Recycled IPA Blend; verify segregation before receiving GreenCare Supplies lots,2026-03-15T12:24:10Z,578,4,46,16167,0.745,,49,normal,,2026-04-13T09:16:48Z
611,358,Capacity Alert,ext_capacity_alert_00000611,GxP revision queue increased for trial supply-class products this week,2026-04-13T03:34:20Z,267,78,44,12904,0.38,,50,normal,,2026-04-13T09:16:48Z
612,328,Capacity Alert,ext_capacity_alert_00000612,Demand surge detected for Silicone Defoamer CD-77; MedDevice Services order book rising after regulatory bulletin,2026-03-15T20:27:29Z,613,73,40,11233,0.599,,51,normal,,2026-04-13T09:16:48Z
613,239,Regulatory Notice,ext_regulatory_notice_00000613,GxP desk published revised handling language for Leveling Agent LA-4; MedDevice Services care sites should refresh labels,2026-04-09T19:00:55Z,761,57,24,1791,-0.185,,52,normal,,2026-04-13T09:16:48Z
614,68,Cold Chain Bulletin,ext_cold_chain_bulletin_00000614,FDA update references downstream use of Wetting Agent WA-12; MedDevice Services compliance packet under review,2026-03-31T16:07:18Z,9835,506,699,133950,0.768,,53,rising,,2026-04-13T09:16:48Z
615,349,Supply Quality Notice,ext_supply_quality_notice_00000615,Manufacturer quality note: MedDevice Services reported tighter specs for Rheology Modifier RM-8 effective next batch,2026-04-13T04:19:07Z,630,28,36,1743,-0.125,,54,normal,,2026-04-13T09:16:48Z
616,431,Cold Chain Bulletin,ext_cold_chain_bulletin_00000616,Manufacturer quality desk flagged more purity-drift investigations than normal,2026-04-11T11:23:24Z,979,73,29,4438,0.791,,55,normal,,2026-04-13T09:16:48Z
617,93,Cold Chain Bulletin,ext_cold_chain_bulletin_00000617,FDA watchlist update mentions Nickel Catalyst Slurry; CareFlow Analytics allocation plan should be reviewed,2026-04-13T03:53:29Z,218,41,47,14093,0.538,,56,normal,,2026-04-13T09:16:48Z
618,352,Regulatory Notice,ext_regulatory_notice_00000618,Quality Review notice cross-references Viral Clearance Study Pack from CareFlow Analytics; compliance confirmation requested,2026-04-12T06:27:20Z,954,68,11,9117,0.397,,57,normal,,2026-04-13T09:16:48Z
619,394,Supply Quality Notice,ext_supply_quality_notice_00000619,Care Logistics route restriction affects inbound Zeolite Catalyst ZSM-5; CareFlow Analytics shipments may need alternate lanes,2026-04-09T23:34:43Z,848,59,4,18543,-0.254,,58,normal,,2026-04-13T09:16:48Z
620,259,Supply Quality Notice,ext_supply_quality_notice_00000620,Plant outage bulletin references CareFlow Analytics capacity for Process Deviation Triage Service; care sites should watch allocation,2026-04-12T17:38:42Z,355,23,44,9729,0.884,,59,normal,,2026-04-13T09:16:48Z
621,281,Cold Chain Bulletin,ext_cold_chain_bulletin_00000621,GxP revision queue increased for trial supply-class products this week,2026-03-22T14:48:31Z,4331,810,637,48668,0.644,,60,rising,,2026-04-13T09:16:48Z
622,366,Cold Chain Bulletin,ext_cold_chain_bulletin_00000622,Purity drift report opened for PurePAC Purified Water Monitoring Kit; QA teams should inspect recent lots,2026-03-29T14:44:06Z,1701,509,674,143578,0.563,,61,rising,,2026-04-13T09:16:48Z
623,158,Cold Chain Bulletin,ext_cold_chain_bulletin_00000623,Allocation notice issued for Silicone Defoamer Food Grade; SiliconeWorks prioritizing contracted care sites first,2026-03-22T19:45:09Z,4063,890,366,162467,0.237,,62,rising,,2026-04-13T09:16:48Z
624,310,Compliance Signal,ext_compliance_signal_00000624,New manufacturer qualification started for EndoClear Endotoxin Removal Cartridge; risk team tracking certificates,2026-03-19T11:22:35Z,196,19,20,11591,0.678,,63,normal,,2026-04-13T09:16:48Z
625,222,Compliance Signal,ext_compliance_signal_00000625,Storage compatibility warning updated for Calcium Hypochlorite 65%; verify segregation before receiving ChlorGuard lots,2026-04-11T01:12:43Z,506,84,41,3195,0.682,,64,normal,,2026-04-13T09:16:48Z
626,376,Cold Chain Bulletin,ext_cold_chain_bulletin_00000626,Manufacturer quality desk flagged more purity-drift investigations than normal,2026-03-17T06:52:08Z,305,48,23,9458,0.256,,65,normal,,2026-04-13T09:16:48Z
627,139,Regulatory Notice,ext_regulatory_notice_00000627,Demand surge detected for Hydrogen Peroxide 35%; Coastal Peroxide order book rising after regulatory bulletin,2026-04-03T14:17:38Z,879,72,16,13164,0.281,,66,normal,,2026-04-13T09:16:48Z
628,461,Cold Chain Bulletin,ext_cold_chain_bulletin_00000628,GxP desk published revised handling language for Citric Acid Monohydrate; CitricSource care sites should refresh labels,2026-03-20T17:02:30Z,928,65,28,833,0.244,,67,normal,,2026-04-13T09:16:48Z
629,469,Supply Quality Notice,ext_supply_quality_notice_00000629,FDA update references downstream use of Isopropyl Alcohol 99% Bulk; IPA Direct compliance packet under review,2026-04-09T01:13:23Z,781,58,21,10406,0.547,,68,normal,,2026-04-13T09:16:48Z
630,87,Compliance Signal,ext_compliance_signal_00000630,Manufacturer quality note: EpoxyOne reported tighter specs for Device Adhesive Biocompatibility Lot effective next batch,2026-04-12T11:34:41Z,611,2,28,16753,-0.072,,69,normal,,2026-04-13T09:16:48Z
631,215,Capacity Alert,ext_capacity_alert_00000631,GxP revision queue increased for trial supply-class products this week,2026-03-15T02:36:06Z,16203,13300,7689,454990,0.372,,70,viral,,2026-04-13T09:16:48Z
632,220,Capacity Alert,ext_capacity_alert_00000632,FDA watchlist update mentions Cooling Tower Corrosion Inhibitor; CorrosionCare allocation plan should be reviewed,2026-03-28T14:21:27Z,272,70,39,8357,0.38,,71,normal,,2026-04-13T09:16:48Z
633,137,Compliance Signal,ext_compliance_signal_00000633,Quality Review notice cross-references USP Propylene Glycol from PharmaPrep; compliance confirmation requested,2026-04-13T09:16:48Z,36858,6064,2312,321721,0.857,,72,viral,,2026-04-13T09:16:48Z
634,338,Capacity Alert,ext_capacity_alert_00000634,Care Logistics route restriction affects inbound Phosphate Pretreatment Blend; CleanCoat shipments may need alternate lanes,2026-04-04T06:16:26Z,9930,700,146,72536,0.905,,73,rising,,2026-04-13T09:16:48Z
635,384,Supply Quality Notice,ext_supply_quality_notice_00000635,Plant outage bulletin references FormulationBridge capacity for Acrylic Device Housing Resin; care sites should watch allocation,2026-04-04T14:47:40Z,4566,1368,201,183067,0.375,,74,rising,,2026-04-13T09:16:48Z
636,264,Supply Quality Notice,ext_supply_quality_notice_00000636,Manufacturer quality desk flagged more purity-drift investigations than normal,2026-03-29T16:21:08Z,780,29,41,2120,0.586,,75,normal,,2026-04-13T09:16:48Z
637,,Compliance Signal,ext_compliance_signal_00000637,Purity drift report opened for PortBio Supply Imported API Release Lot; QA teams should inspect recent lots,2026-04-03T03:50:34Z,976,14,25,11453,0.614,,76,normal,,2026-04-13T09:16:48Z
638,514,Compliance Signal,ext_compliance_signal_00000638,Allocation notice issued for Linear Alkylbenzene Sulfonate; Alkylate Partners prioritizing contracted care sites first,2026-04-13T08:12:49Z,266,12,15,2454,0.015,,77,normal,,2026-04-13T09:16:48Z
639,432,Regulatory Notice,ext_regulatory_notice_00000639,New manufacturer qualification started for LabGrade Connect Sodium Chloride USP; risk team tracking certificates,2026-04-04T20:52:07Z,438,71,48,11325,0.664,,78,normal,,2026-04-13T09:16:48Z
640,47,Compliance Signal,ext_compliance_signal_00000640,Storage compatibility warning updated for Specialty Amine Blend; verify segregation before receiving SpecBio Exchange lots,2026-04-03T03:16:46Z,2642,1731,797,83386,0.912,,79,rising,,2026-04-13T09:16:48Z
641,502,Capacity Alert,ext_capacity_alert_00000641,GxP revision queue increased for trial supply-class products this week,2026-04-08T08:34:27Z,127,44,1,10529,0.785,,80,normal,,2026-04-13T09:16:48Z
642,,Compliance Signal,ext_compliance_signal_00000642,Demand surge detected for mRNA LNP Clinical Batch - Contract Lot 2; NorthStar Health System order book rising after regulatory bulletin,2026-04-10T11:46:25Z,9639,1683,370,132948,0.462,,81,rising,,2026-04-13T09:16:48Z
643,465,Compliance Signal,ext_compliance_signal_00000643,GxP desk published revised handling language for Isopropyl Alcohol 99% - Contract Lot 2; NorthStar Health System care sites should refresh labels,2026-04-13T04:27:03Z,77,2,20,10827,0.21,,82,normal,,2026-04-13T09:16:48Z
644,339,Supply Quality Notice,ext_supply_quality_notice_00000644,FDA update references downstream use of Corrosion Inhibitor CI-128 - Contract Lot 2; NorthStar Health System compliance packet under review,2026-03-28T04:06:26Z,3212,1986,286,195522,0.896,,83,rising,,2026-04-13T09:16:48Z
645,130,Capacity Alert,ext_capacity_alert_00000645,Manufacturer quality note: NorthStar Health System reported tighter specs for Silicone Defoamer SD-20 - Contract Lot 2 effective next batch,2026-04-13T02:01:59Z,581,9,35,5286,0.336,,84,normal,,2026-04-13T09:16:48Z
646,95,Capacity Alert,ext_capacity_alert_00000646,Manufacturer quality desk flagged more purity-drift investigations than normal,2026-04-13T08:13:18Z,8412,512,607,123499,0.756,,85,rising,,2026-04-13T09:16:48Z
647,284,Supply Quality Notice,ext_supply_quality_notice_00000647,FDA watchlist update mentions Methyl Ethyl Ketone - Contract Lot 2; CarePath Clinics allocation plan should be reviewed,2026-03-31T20:06:33Z,793,23,31,1008,0.212,,86,normal,,2026-04-13T09:16:48Z
648,509,Compliance Signal,ext_compliance_signal_00000648,Quality Review notice cross-references Toluene Replacement Blend - Contract Lot 2 from CarePath Clinics; compliance confirmation requested,2026-04-08T22:22:51Z,605,95,22,16018,0.776,,87,normal,,2026-04-13T09:16:48Z
649,,Regulatory Notice,ext_regulatory_notice_00000649,Care Logistics route restriction affects inbound n-Butyl Acetate - Contract Lot 2; CarePath Clinics shipments may need alternate lanes,2026-04-09T07:30:20Z,833,46,28,13441,0.316,,88,normal,,2026-04-13T09:16:48Z
650,175,Capacity Alert,ext_capacity_alert_00000650,Plant outage bulletin references CarePath Clinics capacity for Green Trial Supply GS-12 - Contract Lot 2; care sites should watch allocation,2026-03-26T08:59:37Z,6238,1285,906,78585,0.632,,89,rising,,2026-04-13T09:16:48Z
651,12,Compliance Signal,ext_compliance_signal_00000651,GxP revision queue increased for trial supply-class products this week,2026-04-07T02:15:43Z,826,59,12,218,0.226,,90,normal,,2026-04-13T09:16:48Z
652,,Compliance Signal,ext_compliance_signal_00000652,Purity drift report opened for BioPure Diagnostics Ferric Chloride 40% - Contract Lot 2; QA teams should inspect recent lots,2026-04-13T08:40:32Z,6839,888,549,144599,0.283,,91,rising,,2026-04-13T09:16:48Z
653,346,Cold Chain Bulletin,ext_cold_chain_bulletin_00000653,Allocation notice issued for Sodium Hypochlorite 12.5% - Contract Lot 2; BioPure Diagnostics prioritizing contracted care sites first,2026-04-08T15:28:31Z,5719,731,118,150951,0.022,,92,rising,,2026-04-13T09:16:48Z
654,201,Supply Quality Notice,ext_supply_quality_notice_00000654,New manufacturer qualification started for BioPure Diagnostics Endotoxin Removal Cartridge - Contract Lot 2; risk team tracking certificates,2026-04-04T08:53:05Z,814,77,3,15871,0.579,,93,normal,,2026-04-13T09:16:48Z
655,284,Supply Quality Notice,ext_supply_quality_notice_00000655,Storage compatibility warning updated for Antiscalant WT-42 - Contract Lot 2; verify segregation before receiving BioPure Diagnostics lots,2026-04-13T03:09:47Z,60,8,23,12880,0.694,,94,normal,,2026-04-13T09:16:48Z
656,459,Supply Quality Notice,ext_supply_quality_notice_00000656,Manufacturer quality desk flagged more purity-drift investigations than normal,2026-04-10T01:25:31Z,904,96,29,2101,0.741,,95,normal,,2026-04-13T09:16:48Z
657,240,Capacity Alert,ext_capacity_alert_00000657,Demand surge detected for Transplant Care Readiness Kit - Contract Lot 2; Regional Oncology Network order book rising after regulatory bulletin,2026-03-30T08:39:35Z,73,20,20,9393,0.667,,96,normal,,2026-04-13T09:16:48Z
658,,Cold Chain Bulletin,ext_cold_chain_bulletin_00000658,GxP desk published revised handling language for Sterile Connector Assembly - Contract Lot 2; Regional Oncology Network care sites should refresh labels,2026-03-28T23:36:38Z,388,93,20,2659,0.59,,97,normal,,2026-04-13T09:16:48Z
659,336,Cold Chain Bulletin,ext_cold_chain_bulletin_00000659,FDA update references downstream use of Specialty Pharmacy Prep Batch - Contract Lot 2; Regional Oncology Network compliance packet under review,2026-04-01T13:14:44Z,16,86,31,19041,-0.007,,98,normal,,2026-04-13T09:16:48Z
660,77,Compliance Signal,ext_compliance_signal_00000660,Manufacturer quality note: Regional Oncology Network reported tighter specs for Specialty Care Readiness Panel - Contract Lot 2 effective next batch,2026-04-08T17:42:48Z,696,91,25,2716,0.818,,99,normal,,2026-04-13T09:16:48Z
661,502,Capacity Alert,ext_capacity_alert_00000661,GxP revision queue increased for trial supply-class products this week,2026-04-03T09:18:04Z,9014,576,440,171712,0.544,,100,rising,,2026-04-13T09:16:48Z
662,147,Compliance Signal,ext_compliance_signal_00000662,FDA watchlist update mentions Amine Hardener AH-60 - Contract Lot 2; Immunology Care Alliance allocation plan should be reviewed,2026-04-13T05:05:13Z,176,43,19,4164,0.824,,101,normal,,2026-04-13T09:16:48Z
663,478,Capacity Alert,ext_capacity_alert_00000663,Quality Review notice cross-references UV Stabilizer Package - Contract Lot 2 from Immunology Care Alliance; compliance confirmation requested,2026-03-27T08:24:50Z,932,34,17,17697,0.338,,102,normal,,2026-04-13T09:16:48Z
664,172,Compliance Signal,ext_compliance_signal_00000664,Care Logistics route restriction affects inbound Bisphenol A Epoxy Base - Contract Lot 2; Immunology Care Alliance shipments may need alternate lanes,2026-03-30T07:41:00Z,407,28,24,17948,0.532,,103,normal,,2026-04-13T09:16:48Z
665,113,Cold Chain Bulletin,ext_cold_chain_bulletin_00000665,Plant outage bulletin references Immunology Care Alliance capacity for High-Concentration Formulation Buffer - Contract Lot 2; care sites should watch allocation,2026-04-10T12:16:50Z,7495,1487,359,173980,0.815,,104,rising,,2026-04-13T09:16:48Z
666,417,Regulatory Notice,ext_regulatory_notice_00000666,Manufacturer quality desk flagged more purity-drift investigations than normal,2026-03-25T11:28:08Z,25,28,12,1312,0.78,,105,normal,,2026-04-13T09:16:48Z
667,170,Capacity Alert,ext_capacity_alert_00000667,Purity drift report opened for Community Health Partners Potassium Humate Granules - Contract Lot 2; QA teams should inspect recent lots,2026-04-08T20:55:34Z,565,70,1,13051,0.69,,106,normal,,2026-04-13T09:16:48Z
668,34,Regulatory Notice,ext_regulatory_notice_00000668,Allocation notice issued for Chelated Zinc EDTA - Contract Lot 2; Community Health Partners prioritizing contracted care sites first,2026-04-09T14:59:48Z,285,88,9,5915,0.483,,107,normal,,2026-04-13T09:16:48Z
669,265,Compliance Signal,ext_compliance_signal_00000669,New manufacturer qualification started for Community Health Partners Surfactant AgroBlend - Contract Lot 2; risk team tracking certificates,2026-04-04T12:19:13Z,1817,896,112,54321,0.682,,108,rising,,2026-04-13T09:16:48Z
670,519,Compliance Signal,ext_compliance_signal_00000670,Storage compatibility warning updated for Soil Wetting Agent - Contract Lot 2; verify segregation before receiving Community Health Partners lots,2026-04-04T12:46:37Z,867,6,43,12922,0.444,,109,normal,,2026-04-13T09:16:48Z
671,153,Cold Chain Bulletin,ext_cold_chain_bulletin_00000671,GxP revision queue increased for trial supply-class products this week,2026-04-12T15:24:30Z,7170,1700,243,198047,0.461,,110,rising,,2026-04-13T09:16:48Z
672,416,Cold Chain Bulletin,ext_cold_chain_bulletin_00000672,Demand surge detected for Lithium Hexafluorophosphate Blend - Contract Lot 2; MedMove Logistics order book rising after regulatory bulletin,2026-04-12T19:40:22Z,63540,64758,44385,9910577,0.568,,111,mega_viral,,2026-04-13T09:16:48Z
673,446,Cold Chain Bulletin,ext_cold_chain_bulletin_00000673,GxP desk published revised handling language for Graphite Slurry Dispersant - Contract Lot 2; MedMove Logistics care sites should refresh labels,2026-04-13T02:15:12Z,9769,1524,821,85611,-0.146,,112,rising,,2026-04-13T09:16:48Z
674,254,Supply Quality Notice,ext_supply_quality_notice_00000674,FDA update references downstream use of NMP Recovery Trial Supply - Contract Lot 2; MedMove Logistics compliance packet under review,2026-04-12T20:09:34Z,9912,1462,862,163146,0.422,,113,rising,,2026-04-13T09:16:48Z
675,317,Regulatory Notice,ext_regulatory_notice_00000675,Manufacturer quality note: MedMove Logistics reported tighter specs for Cathode Binder PVDF - Contract Lot 2 effective next batch,2026-04-12T11:34:24Z,324,15,46,13698,0.588,,114,normal,,2026-04-13T09:16:48Z
676,220,Capacity Alert,ext_capacity_alert_00000676,Manufacturer quality desk flagged more purity-drift investigations than normal,2026-04-13T08:58:51Z,732,57,31,16787,0.347,,115,normal,,2026-04-13T09:16:48Z
677,376,Cold Chain Bulletin,ext_cold_chain_bulletin_00000677,FDA watchlist update mentions GHS Label Kit - Contract Lot 2; QualityBridge Advisory allocation plan should be reviewed,2026-04-13T07:14:13Z,235,18,25,3241,0.749,,116,normal,,2026-04-13T09:16:48Z
678,154,Regulatory Notice,ext_regulatory_notice_00000678,Quality Review notice cross-references FDA Dossier Service - Contract Lot 2 from QualityBridge Advisory; compliance confirmation requested,2026-04-09T19:16:25Z,206,85,34,6009,0.225,,117,normal,,2026-04-13T09:16:48Z
679,301,Cold Chain Bulletin,ext_cold_chain_bulletin_00000679,Care Logistics route restriction affects inbound Quality Review Pre-Screen - Contract Lot 2; QualityBridge Advisory shipments may need alternate lanes,2026-04-11T15:07:08Z,786,65,30,18452,0.223,,118,normal,,2026-04-13T09:16:48Z
680,83,Cold Chain Bulletin,ext_cold_chain_bulletin_00000680,Plant outage bulletin references QualityBridge Advisory capacity for Care Logistics Compatibility Audit - Contract Lot 2; care sites should watch allocation,2026-04-10T14:30:47Z,480,58,41,18576,-0.224,,119,normal,,2026-04-13T09:16:48Z
681,6,Supply Quality Notice,ext_supply_quality_notice_00000681,GxP revision queue increased for trial supply-class products this week,2026-04-11T13:42:31Z,463,65,14,12735,0.559,,120,normal,,2026-04-13T09:16:48Z
682,141,Supply Quality Notice,ext_supply_quality_notice_00000682,Purity drift report opened for Central Sterile Services Potassium Hydroxide 45% - Contract Lot 2; QA teams should inspect recent lots,2026-04-01T03:28:23Z,7860,731,613,102005,0.709,,121,rising,,2026-04-13T09:16:48Z
683,71,Supply Quality Notice,ext_supply_quality_notice_00000683,Allocation notice issued for Citrate Buffer USP Batch - Contract Lot 2; Central Sterile Services prioritizing contracted care sites first,2026-03-23T06:33:21Z,653,58,7,8432,0.583,,122,normal,,2026-04-13T09:16:48Z
684,229,Regulatory Notice,ext_regulatory_notice_00000684,New manufacturer qualification started for Central Sterile Services Sodium Silicate Liquid - Contract Lot 2; risk team tracking certificates,2026-04-08T07:19:50Z,517,71,8,14217,-0.14,,123,normal,,2026-04-13T09:16:48Z
685,321,Cold Chain Bulletin,ext_cold_chain_bulletin_00000685,Storage compatibility warning updated for Sterile Potash Flakes - Contract Lot 2; verify segregation before receiving Central Sterile Services lots,2026-04-13T07:02:26Z,704,29,7,8984,0.821,,124,normal,,2026-04-13T09:16:48Z
686,374,Supply Quality Notice,ext_supply_quality_notice_00000686,Manufacturer quality desk flagged more purity-drift investigations than normal,2026-03-25T03:35:18Z,143,75,5,3743,0.242,,125,normal,,2026-04-13T09:16:48Z
687,183,Cold Chain Bulletin,ext_cold_chain_bulletin_00000687,Demand surge detected for Citrus Terpene Blend - Contract Lot 2; GreenCare Supplies order book rising after regulatory bulletin,2026-04-07T11:58:45Z,631,38,38,8126,0.603,,126,normal,,2026-04-13T09:16:48Z
688,315,Compliance Signal,ext_compliance_signal_00000688,GxP desk published revised handling language for Low-VOC Cleaner Concentrate - Contract Lot 2; GreenCare Supplies care sites should refresh labels,2026-04-13T07:49:23Z,738,59,17,11367,0.368,,127,normal,,2026-04-13T09:16:48Z
689,388,Capacity Alert,ext_capacity_alert_00000689,FDA update references downstream use of Recycled IPA Blend - Contract Lot 2; GreenCare Supplies compliance packet under review,2026-04-05T13:52:50Z,397783,12936,33023,18036367,0.448,,128,mega_viral,,2026-04-13T09:16:48Z
690,252,Regulatory Notice,ext_regulatory_notice_00000690,Manufacturer quality note: GreenCare Supplies reported tighter specs for Aqueous Degreaser - Contract Lot 2 effective next batch,2026-04-04T16:16:29Z,994,47,34,17995,0.867,,129,normal,,2026-04-13T09:16:48Z
691,287,Regulatory Notice,ext_regulatory_notice_00000691,GxP revision queue increased for trial supply-class products this week,2026-04-09T06:39:03Z,329,66,11,4020,0.685,,130,normal,,2026-04-13T09:16:48Z
692,37,Compliance Signal,ext_compliance_signal_00000692,FDA watchlist update mentions Leveling Agent LA-4 - Contract Lot 2; MedDevice Services allocation plan should be reviewed,2026-03-23T21:10:53Z,537,40,1,1071,0.724,,131,normal,,2026-04-13T09:16:48Z
693,336,Cold Chain Bulletin,ext_cold_chain_bulletin_00000693,Quality Review notice cross-references Wetting Agent WA-12 - Contract Lot 2 from MedDevice Services; compliance confirmation requested,2026-04-09T14:24:02Z,2845,1994,523,90077,0.395,,132,rising,,2026-04-13T09:16:48Z
694,65,Capacity Alert,ext_capacity_alert_00000694,Care Logistics route restriction affects inbound Rheology Modifier RM-8 - Contract Lot 2; MedDevice Services shipments may need alternate lanes,2026-03-28T09:58:56Z,729,0,31,3176,0.771,,133,normal,,2026-04-13T09:16:48Z
695,122,Compliance Signal,ext_compliance_signal_00000695,Plant outage bulletin references MedDevice Services capacity for UV Absorber UVA-30 - Contract Lot 2; care sites should watch allocation,2026-03-27T23:27:34Z,837,89,12,17016,0.485,,134,normal,,2026-04-13T09:16:48Z
696,226,Supply Quality Notice,ext_supply_quality_notice_00000696,Manufacturer quality desk flagged more purity-drift investigations than normal,2026-04-12T16:11:55Z,723,30,3,1202,0.282,,135,normal,,2026-04-13T09:16:48Z
697,16,Supply Quality Notice,ext_supply_quality_notice_00000697,Purity drift report opened for CareFlow Analytics Viral Clearance Study Pack - Contract Lot 2; QA teams should inspect recent lots,2026-04-13T08:03:44Z,942,39,23,19325,0.563,,136,normal,,2026-04-13T09:16:48Z
698,379,Supply Quality Notice,ext_supply_quality_notice_00000698,Allocation notice issued for Zeolite Catalyst ZSM-5 - Contract Lot 2; CareFlow Analytics prioritizing contracted care sites first,2026-04-12T16:29:01Z,32312,2194,2924,690723,0.479,,137,viral,,2026-04-13T09:16:48Z
699,485,Compliance Signal,ext_compliance_signal_00000699,New manufacturer qualification started for CareFlow Analytics Process Deviation Triage Service - Contract Lot 2; risk team tracking certificates,2026-03-26T06:40:30Z,941,26,20,2013,0.381,,138,normal,,2026-04-13T09:16:48Z
700,126,Supply Quality Notice,ext_supply_quality_notice_00000700,Storage compatibility warning updated for Hydrogenation Catalyst HC-22 - Contract Lot 2; verify segregation before receiving CareFlow Analytics lots,2026-03-25T22:26:48Z,98,84,49,7890,0.325,,139,normal,,2026-04-13T09:16:48Z
701,450,Compliance Signal,ext_compliance_signal_00000701,GxP revision queue increased for trial supply-class products this week,2026-04-11T06:28:51Z,762,60,3,13370,0.384,,140,normal,,2026-04-13T09:16:48Z
702,173,Cold Chain Bulletin,ext_cold_chain_bulletin_00000702,Demand surge detected for Silicone Defoamer Food Grade - Contract Lot 2; SiliconeWorks order book rising after regulatory bulletin,2026-04-10T06:28:10Z,675,92,24,10021,0.661,,141,normal,,2026-04-13T09:16:48Z
703,17,Compliance Signal,ext_compliance_signal_00000703,GxP desk published revised handling language for Endotoxin Removal Cartridge - Contract Lot 2; EndoClear care sites should refresh labels,2026-03-19T08:42:54Z,518,79,15,5634,0.622,,142,normal,,2026-04-13T09:16:48Z
704,365,Compliance Signal,ext_compliance_signal_00000704,FDA update references downstream use of Calcium Hypochlorite 65% - Contract Lot 2; ChlorGuard compliance packet under review,2026-03-23T06:19:56Z,52,58,28,12036,-0.211,,143,normal,,2026-04-13T09:16:48Z
705,394,Supply Quality Notice,ext_supply_quality_notice_00000705,Manufacturer quality note: MetaBisulfite Co reported tighter specs for Sodium Metabisulfite - Contract Lot 2 effective next batch,2026-04-10T00:16:47Z,328,10,44,3905,0.242,,144,normal,,2026-04-13T09:16:48Z
706,152,Compliance Signal,ext_compliance_signal_00000706,Manufacturer quality desk flagged more purity-drift investigations than normal,2026-04-02T06:48:58Z,945,80,8,2291,-0.26,,145,normal,,2026-04-13T09:16:48Z
707,442,Regulatory Notice,ext_regulatory_notice_00000707,FDA watchlist update mentions Citric Acid Monohydrate - Contract Lot 2; CitricSource allocation plan should be reviewed,2026-03-20T08:09:42Z,1885,1774,245,162036,0.85,,146,rising,,2026-04-13T09:16:48Z
708,341,Cold Chain Bulletin,ext_cold_chain_bulletin_00000708,Quality Review notice cross-references Isopropyl Alcohol 99% Bulk - Contract Lot 2 from IPA Direct; compliance confirmation requested,2026-04-11T05:46:02Z,732,89,10,13797,0.87,,147,normal,,2026-04-13T09:16:48Z
709,455,Compliance Signal,ext_compliance_signal_00000709,Care Logistics route restriction affects inbound Device Adhesive Biocompatibility Lot - Contract Lot 2; EpoxyOne shipments may need alternate lanes,2026-04-06T13:45:02Z,609,20,46,3735,0.332,,148,normal,,2026-04-13T09:16:48Z
710,149,Regulatory Notice,ext_regulatory_notice_00000710,Plant outage bulletin references MedPropel Devices capacity for Medical-Grade Resin Cartridge - Contract Lot 2; care sites should watch allocation,2026-03-20T09:26:29Z,66,34,21,18894,0.917,,149,normal,,2026-04-13T09:16:48Z
711,467,Regulatory Notice,ext_regulatory_notice_00000711,GxP revision queue increased for trial supply-class products this week,2026-04-12T03:27:04Z,8882,1503,146,31504,0.902,,150,rising,,2026-04-13T09:16:48Z
