forecast_id,product_id,region,forecast_date,predicted_demand,confidence_low,confidence_high,social_factor,model_version,explanation,created_at
112,52,Bay Area Online Learning Network,2026-05-30,29,7,56,1.49,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""medium"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
113,53,Philadelphia Dual Enrollment Region,2026-05-30,149,136,167,1.40,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""high"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
114,54,Houston Workforce Region,2026-05-30,156,122,200,0.99,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""course_access_pressure""],""confidence"":""high"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
115,55,Portland Completion Region,2026-05-30,70,62,118,1.43,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""course_access_pressure""],""confidence"":""medium"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
116,56,Sacramento Promise Region,2026-05-30,24,5,54,1.47,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""course_access_pressure""],""confidence"":""medium"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
117,57,Denver Advising Region,2026-05-30,113,99,134,1.13,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""medium"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
118,58,Chicago Retention Region,2026-05-30,167,137,184,1.70,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""high"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
119,59,Los Angeles Enrollment Region,2026-05-30,25,1,54,1.10,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""medium"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
120,60,New York Advancement Region,2026-05-30,204,191,219,1.49,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""high"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
121,1,Northeast Persistence Corridor,2026-05-31,182,171,198,1.05,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""high"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
122,2,Southern Enrollment and Transfer Region,2026-05-31,129,107,141,1.33,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""medium"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
123,3,Pacific Access Region,2026-05-31,119,109,152,1.18,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""medium"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
124,4,Midwest Completion Belt,2026-05-31,32,12,78,1.37,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""medium"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
125,5,Northwest Wellness Corridor,2026-05-31,209,177,245,0.99,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""high"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
126,6,Mountain Workforce Pathway,2026-05-31,102,82,147,0.94,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""course_access_pressure""],""confidence"":""medium"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
127,7,Texas Financial Aid Region,2026-05-31,165,153,190,0.88,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""course_access_pressure""],""confidence"":""high"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
128,8,Florida Transfer Corridor,2026-05-31,59,36,105,1.61,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""medium"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
129,9,Arizona Basic Needs Region,2026-05-31,136,111,155,0.94,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""medium"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
130,10,Georgia Student Services Region,2026-05-31,44,12,61,1.25,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""medium"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
131,11,Boston First-Year Network,2026-05-31,142,119,162,1.05,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""high"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
132,12,Bay Area Online Learning Network,2026-05-31,89,66,119,1.04,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""medium"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
133,13,Philadelphia Dual Enrollment Region,2026-05-31,193,161,229,1.49,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""course_access_pressure""],""confidence"":""high"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
134,14,Houston Workforce Region,2026-05-31,68,43,85,1.59,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""medium"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
135,15,Portland Completion Region,2026-05-31,103,85,148,1.40,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""medium"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
136,16,Sacramento Promise Region,2026-05-31,135,119,180,0.93,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""medium"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
137,17,Denver Advising Region,2026-05-31,102,82,119,1.58,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""medium"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
138,18,Chicago Retention Region,2026-05-31,118,87,165,1.64,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""medium"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
139,19,Los Angeles Enrollment Region,2026-05-31,207,191,220,1.52,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""high"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
140,20,New York Advancement Region,2026-05-31,216,185,239,1.09,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""high"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
141,21,Northeast Persistence Corridor,2026-05-31,129,96,176,1.62,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""medium"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
142,22,Southern Enrollment and Transfer Region,2026-05-31,173,157,212,1.04,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""high"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
143,23,Pacific Access Region,2026-05-31,114,83,138,1.48,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""medium"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
144,24,Midwest Completion Belt,2026-05-31,191,180,217,1.07,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""high"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
145,25,Northwest Wellness Corridor,2026-05-31,212,185,258,1.25,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""high"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
146,26,Mountain Workforce Pathway,2026-05-31,131,104,178,1.52,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""medium"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
147,27,Texas Financial Aid Region,2026-05-31,220,208,234,1.71,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""high"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
148,28,Florida Transfer Corridor,2026-05-31,130,113,161,1.56,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""medium"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
149,29,Arizona Basic Needs Region,2026-05-31,104,91,124,1.25,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""medium"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
150,30,Georgia Student Services Region,2026-05-31,70,42,107,1.29,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""medium"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
151,31,Boston First-Year Network,2026-05-31,182,148,227,1.00,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""high"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
152,32,Bay Area Online Learning Network,2026-05-31,78,69,100,1.36,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""medium"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
153,33,Philadelphia Dual Enrollment Region,2026-05-31,75,57,122,1.49,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""medium"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
154,34,Houston Workforce Region,2026-05-31,158,142,192,1.26,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""high"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
155,35,Portland Completion Region,2026-05-31,65,42,103,1.44,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""medium"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
156,36,Sacramento Promise Region,2026-05-31,54,20,70,1.34,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""medium"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
157,37,Denver Advising Region,2026-05-31,72,41,95,1.08,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""medium"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
158,38,Chicago Retention Region,2026-05-31,203,183,245,1.64,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""high"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
159,39,Los Angeles Enrollment Region,2026-05-31,56,44,91,1.25,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""medium"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
160,40,New York Advancement Region,2026-05-31,133,109,157,0.90,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""medium"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
161,41,Northeast Persistence Corridor,2026-05-31,130,100,176,1.39,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""medium"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
162,42,Southern Enrollment and Transfer Region,2026-05-31,161,152,182,0.98,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""high"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
163,43,Pacific Access Region,2026-05-31,165,131,182,0.98,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""high"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
164,44,Midwest Completion Belt,2026-05-31,204,182,228,1.29,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""high"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
165,45,Northwest Wellness Corridor,2026-05-31,208,193,223,1.46,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""high"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
166,46,Mountain Workforce Pathway,2026-05-31,145,111,157,1.55,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""high"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
167,47,Texas Financial Aid Region,2026-05-31,38,13,66,1.20,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""medium"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
168,48,Florida Transfer Corridor,2026-05-31,60,35,103,0.88,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""medium"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
169,49,Arizona Basic Needs Region,2026-05-31,45,21,63,1.37,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""medium"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
170,50,Georgia Student Services Region,2026-05-31,82,66,126,1.56,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""medium"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
171,51,Boston First-Year Network,2026-05-31,152,137,200,1.55,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""high"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
172,52,Bay Area Online Learning Network,2026-05-31,200,187,222,1.60,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""high"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
173,53,Philadelphia Dual Enrollment Region,2026-05-31,97,70,110,1.36,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""medium"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
174,54,Houston Workforce Region,2026-05-31,162,128,198,0.99,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""course_access_pressure""],""confidence"":""high"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
175,55,Portland Completion Region,2026-05-31,165,149,184,0.94,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""high"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
176,56,Sacramento Promise Region,2026-05-31,82,61,104,1.04,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""medium"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
177,57,Denver Advising Region,2026-05-31,130,110,165,0.95,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""medium"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
178,58,Chicago Retention Region,2026-05-31,118,99,138,1.16,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""medium"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
179,59,Los Angeles Enrollment Region,2026-05-31,61,41,108,1.25,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""medium"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
180,60,New York Advancement Region,2026-05-31,182,156,225,0.96,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""high"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
181,1,Northeast Persistence Corridor,2026-06-01,94,72,129,1.22,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""medium"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
182,2,Southern Enrollment and Transfer Region,2026-06-01,64,49,112,1.39,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""medium"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
183,3,Pacific Access Region,2026-06-01,171,153,200,1.19,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""high"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
184,4,Midwest Completion Belt,2026-06-01,25,17,52,1.43,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""medium"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
185,5,Northwest Wellness Corridor,2026-06-01,166,136,208,1.63,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""high"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
186,6,Mountain Workforce Pathway,2026-06-01,25,1,49,1.38,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""medium"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
187,7,Texas Financial Aid Region,2026-06-01,129,112,171,1.71,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""medium"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
188,8,Florida Transfer Corridor,2026-06-01,116,97,162,1.30,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""medium"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
189,9,Arizona Basic Needs Region,2026-06-01,215,197,235,1.41,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""high"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
190,10,Georgia Student Services Region,2026-06-01,169,142,208,1.28,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""course_access_pressure""],""confidence"":""high"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
191,11,Boston First-Year Network,2026-06-01,151,122,175,1.52,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""high"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
192,12,Bay Area Online Learning Network,2026-06-01,141,129,155,1.70,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""high"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
193,13,Philadelphia Dual Enrollment Region,2026-06-01,114,85,144,1.21,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""medium"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
194,14,Houston Workforce Region,2026-06-01,72,38,108,1.25,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""medium"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
195,15,Portland Completion Region,2026-06-01,197,167,211,1.62,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""high"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
196,16,Sacramento Promise Region,2026-06-01,75,48,92,1.14,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""medium"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
197,17,Denver Advising Region,2026-06-01,200,175,248,1.64,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""course_access_pressure""],""confidence"":""high"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
198,18,Chicago Retention Region,2026-06-01,37,24,69,1.51,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""medium"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
199,19,Los Angeles Enrollment Region,2026-06-01,192,161,235,1.04,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""course_access_pressure""],""confidence"":""high"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
200,20,New York Advancement Region,2026-06-01,100,85,140,1.66,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""medium"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
201,21,Northeast Persistence Corridor,2026-06-01,94,83,115,1.31,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""medium"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
202,22,Southern Enrollment and Transfer Region,2026-06-01,91,80,136,1.69,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""medium"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
203,23,Pacific Access Region,2026-06-01,81,53,105,1.24,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""medium"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
204,24,Midwest Completion Belt,2026-06-01,166,153,201,1.36,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""high"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
205,25,Northwest Wellness Corridor,2026-06-01,179,167,206,1.67,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""high"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
206,26,Mountain Workforce Pathway,2026-06-01,209,194,229,1.02,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""course_access_pressure""],""confidence"":""high"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
207,27,Texas Financial Aid Region,2026-06-01,135,104,175,0.99,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""course_access_pressure""],""confidence"":""medium"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
208,28,Florida Transfer Corridor,2026-06-01,66,56,91,1.52,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""course_access_pressure""],""confidence"":""medium"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
209,29,Arizona Basic Needs Region,2026-06-01,69,55,96,1.51,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""medium"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
210,30,Georgia Student Services Region,2026-06-01,149,135,188,1.34,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""high"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
211,31,Boston First-Year Network,2026-06-01,172,151,218,1.48,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""high"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
212,32,Bay Area Online Learning Network,2026-06-01,102,87,115,1.16,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""course_access_pressure""],""confidence"":""medium"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
213,33,Philadelphia Dual Enrollment Region,2026-06-01,63,50,83,1.25,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""course_access_pressure""],""confidence"":""medium"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
214,34,Houston Workforce Region,2026-06-01,202,182,224,1.07,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""high"",""alert"":""open_course_access_support""}",2026-05-05T16:30:00Z
215,35,Portland Completion Region,2026-06-01,45,11,81,1.47,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""medium"",""alert"":""increase_success_coach_outreach""}",2026-05-05T16:30:00Z
216,36,Sacramento Promise Region,2026-06-01,189,171,231,1.42,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""high"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
217,37,Denver Advising Region,2026-06-01,210,190,253,1.10,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""course_access_pressure""],""confidence"":""high"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
218,38,Chicago Retention Region,2026-06-01,78,49,112,1.04,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""medium"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
219,39,Los Angeles Enrollment Region,2026-06-01,71,44,112,1.13,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""fall_registration_spike""],""confidence"":""medium"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
220,40,New York Advancement Region,2026-06-01,50,24,62,1.44,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""alumni_microgrant_interest""],""confidence"":""medium"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
221,41,Northeast Persistence Corridor,2026-06-01,210,183,250,1.10,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""financial_aid_deadline""],""confidence"":""high"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
222,42,Southern Enrollment and Transfer Region,2026-06-01,179,165,191,1.03,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""retention_alert_cluster""],""confidence"":""high"",""alert"":""reserve_emergency_aid_slots""}",2026-05-05T16:30:00Z
223,43,Pacific Access Region,2026-06-01,207,191,244,0.93,student_success_signal_v2,"{""model"":""student_success_signal_v2"",""drivers"":[""course_access_pressure""],""confidence"":""high"",""alert"":""expand_advising_capacity""}",2026-05-05T16:30:00Z
