mention_id,post_id,product_id,confidence_score,mention_type,created_at
22674,22878,290,0.921,visual,2026-09-17T13:44:08Z
22675,22880,232,0.769,direct,2026-09-17T13:44:08Z
22676,22881,243,0.764,semantic,2026-09-17T13:44:08Z
22677,22882,328,0.956,hashtag,2026-09-17T13:44:08Z
22678,22883,285,0.954,visual,2026-09-17T13:44:08Z
22679,22884,237,0.869,inferred,2026-09-17T13:44:08Z
22680,22885,232,0.757,direct,2026-09-17T13:44:08Z
22681,22886,295,0.848,semantic,2026-09-17T13:44:08Z
22682,22888,309,0.758,visual,2026-09-17T13:44:08Z
22683,22889,350,0.783,inferred,2026-09-17T13:44:08Z
22684,22891,302,0.871,semantic,2026-09-17T13:44:08Z
22685,22892,345,0.932,hashtag,2026-09-17T13:44:08Z
22686,22894,366,0.745,inferred,2026-09-17T13:44:08Z
22687,22895,396,0.737,direct,2026-09-17T13:44:08Z
22688,22896,319,0.793,semantic,2026-09-17T13:44:08Z
22689,22897,368,0.986,hashtag,2026-09-17T13:44:08Z
22690,22899,394,0.885,inferred,2026-09-17T13:44:08Z
22691,22902,223,0.998,hashtag,2026-09-17T13:44:08Z
22692,22903,304,0.726,visual,2026-09-17T13:44:08Z
22693,22910,343,0.955,direct,2026-09-17T13:44:08Z
22694,22911,268,0.847,semantic,2026-09-17T13:44:08Z
22695,22912,254,0.903,hashtag,2026-09-17T13:44:08Z
22696,22913,310,0.787,visual,2026-09-17T13:44:08Z
22697,22915,391,0.932,direct,2026-09-17T13:44:08Z
22698,22916,242,0.74,semantic,2026-09-17T13:44:08Z
22699,22917,380,0.969,hashtag,2026-09-17T13:44:08Z
22700,22918,340,0.919,visual,2026-09-17T13:44:08Z
22701,22919,398,0.76,inferred,2026-09-17T13:44:08Z
22702,22921,282,0.815,semantic,2026-09-17T13:44:08Z
22703,22923,243,0.918,visual,2026-09-17T13:44:08Z
22704,22927,364,0.727,hashtag,2026-09-17T13:44:08Z
22705,22930,405,0.727,direct,2026-09-17T13:44:08Z
22706,22931,352,0.898,semantic,2026-09-17T13:44:08Z
22707,22933,281,0.884,visual,2026-09-17T13:44:08Z
22708,22934,264,0.858,inferred,2026-09-17T13:44:08Z
22709,22935,248,0.848,direct,2026-09-17T13:44:08Z
22710,22936,322,0.981,semantic,2026-09-17T13:44:08Z
22711,22937,291,0.709,hashtag,2026-09-17T13:44:08Z
22712,22939,390,0.822,inferred,2026-09-17T13:44:08Z
22713,22940,319,0.774,direct,2026-09-17T13:44:08Z
22714,22942,395,0.77,hashtag,2026-09-17T13:44:08Z
22715,22943,372,0.989,visual,2026-09-17T13:44:08Z
22716,22944,321,0.723,inferred,2026-09-17T13:44:08Z
22717,22948,392,0.701,visual,2026-09-17T13:44:08Z
22718,22950,364,0.756,direct,2026-09-17T13:44:08Z
22719,22951,328,0.958,semantic,2026-09-17T13:44:08Z
22720,22954,254,0.844,inferred,2026-09-17T13:44:08Z
22721,22955,370,0.749,direct,2026-09-17T13:44:08Z
22722,22956,259,0.782,semantic,2026-09-17T13:44:08Z
22723,22957,350,0.742,hashtag,2026-09-17T13:44:08Z
22724,22958,359,0.879,visual,2026-09-17T13:44:08Z
22725,22959,239,0.756,inferred,2026-09-17T13:44:08Z
22726,22960,229,0.956,direct,2026-09-17T13:44:08Z
22727,22962,231,0.961,hashtag,2026-09-17T13:44:08Z
22728,22963,278,0.792,visual,2026-09-17T13:44:08Z
22729,22964,360,0.974,inferred,2026-09-17T13:44:08Z
22730,22965,341,0.876,direct,2026-09-17T13:44:08Z
22731,22967,405,0.873,hashtag,2026-09-17T13:44:08Z
22732,22968,398,0.946,visual,2026-09-17T13:44:08Z
22733,22969,332,0.831,inferred,2026-09-17T13:44:08Z
22734,22972,289,0.702,hashtag,2026-09-17T13:44:08Z
22735,22973,383,0.774,visual,2026-09-17T13:44:08Z
22736,22974,353,0.707,inferred,2026-09-17T13:44:08Z
22737,22975,331,0.739,direct,2026-09-17T13:44:08Z
22738,22977,338,0.86,hashtag,2026-09-17T13:44:08Z
22739,22978,231,0.781,visual,2026-09-17T13:44:08Z
22740,22979,392,0.865,inferred,2026-09-17T13:44:08Z
22741,22980,300,0.845,direct,2026-09-17T13:44:08Z
22742,22981,227,0.847,semantic,2026-09-17T13:44:08Z
22743,22982,232,0.939,hashtag,2026-09-17T13:44:08Z
22744,22984,325,0.919,inferred,2026-09-17T13:44:08Z
22745,22985,313,0.921,direct,2026-09-17T13:44:08Z
22746,22986,397,0.924,semantic,2026-09-17T13:44:08Z
22747,22987,308,0.921,hashtag,2026-09-17T13:44:08Z
22748,22989,397,0.996,inferred,2026-09-17T13:44:08Z
22749,22990,257,0.759,direct,2026-09-17T13:44:08Z
22750,22993,394,0.716,visual,2026-09-17T13:44:08Z
22751,22995,327,0.929,direct,2026-09-17T13:44:08Z
22752,22996,279,0.77,semantic,2026-09-17T13:44:08Z
22753,22998,280,0.993,visual,2026-09-17T13:44:08Z
22754,22999,342,0.984,inferred,2026-09-17T13:44:08Z
22755,23000,361,0.918,direct,2026-09-17T13:44:08Z
22756,23002,350,0.79,hashtag,2026-09-17T13:44:08Z
22757,23003,342,0.808,visual,2026-09-17T13:44:08Z
22758,23004,391,0.702,inferred,2026-09-17T13:44:08Z
22759,23005,398,0.985,direct,2026-09-17T13:44:08Z
22760,23007,392,0.972,hashtag,2026-09-17T13:44:08Z
22761,23009,359,0.794,inferred,2026-09-17T13:44:08Z
22762,23012,306,0.998,hashtag,2026-09-17T13:44:08Z
22763,23013,298,0.914,visual,2026-09-17T13:44:08Z
22764,23014,262,0.726,inferred,2026-09-17T13:44:08Z
22765,23016,327,0.707,semantic,2026-09-17T13:44:08Z
22766,23017,250,0.787,hashtag,2026-09-17T13:44:08Z
22767,23018,403,0.76,visual,2026-09-17T13:44:08Z
22768,23019,294,0.813,inferred,2026-09-17T13:44:08Z
22769,23020,275,0.972,direct,2026-09-17T13:44:08Z
22770,23021,358,0.983,semantic,2026-09-17T13:44:08Z
22771,23022,234,0.735,hashtag,2026-09-17T13:44:08Z
22772,23023,313,0.8,visual,2026-09-17T13:44:08Z
22773,23024,303,0.873,inferred,2026-09-17T13:44:08Z
22774,23025,274,0.916,direct,2026-09-17T13:44:08Z
22775,23026,315,0.822,semantic,2026-09-17T13:44:08Z
22776,23027,339,0.949,hashtag,2026-09-17T13:44:08Z
22777,23029,221,0.8,inferred,2026-09-17T13:44:08Z
22778,23030,225,0.722,direct,2026-09-17T13:44:08Z
22779,23031,316,0.996,semantic,2026-09-17T13:44:08Z
22780,23032,359,0.974,hashtag,2026-09-17T13:44:08Z
22781,23034,257,0.956,inferred,2026-09-17T13:44:08Z
22782,23037,227,0.999,hashtag,2026-09-17T13:44:08Z
22783,23038,263,0.74,visual,2026-09-17T13:44:08Z
22784,23040,244,0.756,direct,2026-09-17T13:44:08Z
22785,23041,393,0.926,semantic,2026-09-17T13:44:08Z
22786,23042,378,0.964,hashtag,2026-09-17T13:44:08Z
22787,23043,334,0.955,visual,2026-09-17T13:44:08Z
22788,23044,332,0.981,inferred,2026-09-17T13:44:08Z
22789,23046,377,0.766,semantic,2026-09-17T13:44:08Z
22790,23048,319,0.955,visual,2026-09-17T13:44:08Z
22791,23049,361,0.707,inferred,2026-09-17T13:44:08Z
22792,23050,289,0.767,direct,2026-09-17T13:44:08Z
22793,23051,406,0.767,semantic,2026-09-17T13:44:08Z
22794,23052,342,0.702,hashtag,2026-09-17T13:44:08Z
22795,23053,269,0.784,visual,2026-09-17T13:44:08Z
22796,23054,294,0.777,inferred,2026-09-17T13:44:08Z
22797,23055,303,0.762,direct,2026-09-17T13:44:08Z
22798,23056,305,0.815,semantic,2026-09-17T13:44:08Z
22799,23058,398,0.852,visual,2026-09-17T13:44:08Z
22800,23060,306,0.834,direct,2026-09-17T13:44:08Z
22801,23063,359,0.747,visual,2026-09-17T13:44:08Z
22802,23064,286,0.779,inferred,2026-09-17T13:44:08Z
22803,23065,231,0.94,direct,2026-09-17T13:44:08Z
22804,23069,325,0.741,inferred,2026-09-17T13:44:08Z
22805,23070,262,0.933,direct,2026-09-17T13:44:08Z
22806,23071,345,0.713,semantic,2026-09-17T13:44:08Z
22807,23073,372,0.813,visual,2026-09-17T13:44:08Z
22808,23074,299,0.768,inferred,2026-09-17T13:44:08Z
22809,23075,297,0.77,direct,2026-09-17T13:44:08Z
22810,23076,274,0.724,semantic,2026-09-17T13:44:08Z
22811,23077,334,0.838,hashtag,2026-09-17T13:44:08Z
22812,23078,284,0.763,visual,2026-09-17T13:44:08Z
22813,23079,361,0.766,inferred,2026-09-17T13:44:08Z
22814,23082,332,0.881,hashtag,2026-09-17T13:44:08Z
22815,23083,336,0.728,visual,2026-09-17T13:44:08Z
22816,23084,234,0.765,inferred,2026-09-17T13:44:08Z
22817,23085,289,0.748,direct,2026-09-17T13:44:08Z
22818,23086,357,0.997,semantic,2026-09-17T13:44:08Z
22819,23087,226,0.739,hashtag,2026-09-17T13:44:08Z
22820,23088,358,0.937,visual,2026-09-17T13:44:08Z
22821,23089,325,0.837,inferred,2026-09-17T13:44:08Z
22822,23091,264,0.801,semantic,2026-09-17T13:44:08Z
22823,23096,290,0.818,semantic,2026-09-17T13:44:08Z
22824,23097,328,0.891,hashtag,2026-09-17T13:44:08Z
22825,23098,368,0.872,visual,2026-09-17T13:44:08Z
22826,23099,309,0.902,inferred,2026-09-17T13:44:08Z
22827,23100,393,0.712,direct,2026-09-17T13:44:08Z
22828,23102,229,0.711,hashtag,2026-09-17T13:44:08Z
22829,23106,241,0.733,semantic,2026-09-17T13:44:08Z
22830,23107,275,0.998,hashtag,2026-09-17T13:44:08Z
22831,23108,330,0.793,visual,2026-09-17T13:44:08Z
22832,23109,346,0.812,inferred,2026-09-17T13:44:08Z
22833,23110,303,0.741,direct,2026-09-17T13:44:08Z
22834,23111,334,0.841,semantic,2026-09-17T13:44:08Z
22835,23112,315,0.802,hashtag,2026-09-17T13:44:08Z
22836,23113,223,0.919,visual,2026-09-17T13:44:08Z
22837,23115,331,0.874,direct,2026-09-17T13:44:08Z
22838,23118,386,0.831,visual,2026-09-17T13:44:08Z
22839,23119,279,0.961,inferred,2026-09-17T13:44:08Z
22840,23120,341,0.957,direct,2026-09-17T13:44:08Z
22841,23122,279,0.713,hashtag,2026-09-17T13:44:08Z
22842,23123,271,0.763,visual,2026-09-17T13:44:08Z
22843,23124,336,0.844,inferred,2026-09-17T13:44:08Z
22844,23125,361,0.739,direct,2026-09-17T13:44:08Z
22845,23126,239,0.957,semantic,2026-09-17T13:44:08Z
22846,23127,291,0.776,hashtag,2026-09-17T13:44:08Z
22847,23128,316,0.737,visual,2026-09-17T13:44:08Z
22848,23129,256,0.721,inferred,2026-09-17T13:44:08Z
22849,23130,269,0.835,direct,2026-09-17T13:44:08Z
22850,23131,406,0.957,semantic,2026-09-17T13:44:08Z
22851,23134,288,0.977,inferred,2026-09-17T13:44:08Z
22852,23135,257,0.987,direct,2026-09-17T13:44:08Z
22853,23138,385,0.788,visual,2026-09-17T13:44:08Z
22854,23139,244,0.883,inferred,2026-09-17T13:44:08Z
22855,23141,314,0.78,semantic,2026-09-17T13:44:08Z
22856,23142,321,0.943,hashtag,2026-09-17T13:44:08Z
22857,23143,338,0.868,visual,2026-09-17T13:44:08Z
22858,23144,223,0.964,inferred,2026-09-17T13:44:08Z
22859,23145,376,0.738,direct,2026-09-17T13:44:08Z
22860,23147,312,0.981,hashtag,2026-09-17T13:44:08Z
22861,23149,392,0.945,inferred,2026-09-17T13:44:08Z
22862,23150,245,0.868,direct,2026-09-17T13:44:08Z
22863,23151,367,0.955,semantic,2026-09-17T13:44:08Z
22864,23152,375,0.78,hashtag,2026-09-17T13:44:08Z
22865,23153,283,0.749,visual,2026-09-17T13:44:08Z
22866,23154,355,0.945,inferred,2026-09-17T13:44:08Z
22867,23155,283,0.865,direct,2026-09-17T13:44:08Z
22868,23156,295,0.942,semantic,2026-09-17T13:44:08Z
22869,23157,330,0.86,hashtag,2026-09-17T13:44:08Z
22870,23158,367,0.931,visual,2026-09-17T13:44:08Z
22871,23160,268,0.745,direct,2026-09-17T13:44:08Z
22872,23161,328,0.845,semantic,2026-09-17T13:44:08Z
22873,23162,241,0.956,hashtag,2026-09-17T13:44:08Z
22874,23163,228,0.977,visual,2026-09-17T13:44:08Z
22875,23164,377,0.842,inferred,2026-09-17T13:44:08Z
22876,23166,225,0.774,semantic,2026-09-17T13:44:08Z
22877,23168,242,0.807,visual,2026-09-17T13:44:08Z
22878,23169,380,0.963,inferred,2026-09-17T13:44:08Z
22879,23170,310,0.867,direct,2026-09-17T13:44:08Z
22880,23173,246,0.963,visual,2026-09-17T13:44:08Z
22881,23174,255,0.701,inferred,2026-09-17T13:44:08Z
22882,23175,393,0.729,direct,2026-09-17T13:44:08Z
22883,23176,296,0.875,semantic,2026-09-17T13:44:08Z
22884,23179,278,0.921,inferred,2026-09-17T13:44:08Z
22885,23180,317,0.848,direct,2026-09-17T13:44:08Z
22886,23181,242,0.753,semantic,2026-09-17T13:44:08Z
22887,23182,303,0.789,hashtag,2026-09-17T13:44:08Z
22888,23183,332,0.762,visual,2026-09-17T13:44:08Z
22889,23185,382,0.749,direct,2026-09-17T13:44:08Z
22890,23186,302,0.706,semantic,2026-09-17T13:44:08Z
22891,23190,243,0.784,direct,2026-09-17T13:44:08Z
22892,23191,329,0.777,semantic,2026-09-17T13:44:08Z
22893,23192,366,0.936,hashtag,2026-09-17T13:44:08Z
22894,23193,343,0.842,visual,2026-09-17T13:44:08Z
22895,23195,397,0.836,direct,2026-09-17T13:44:08Z
22896,23196,376,0.788,semantic,2026-09-17T13:44:08Z
22897,23197,341,0.868,hashtag,2026-09-17T13:44:08Z
22898,23198,275,0.802,visual,2026-09-17T13:44:08Z
22899,23199,260,0.923,inferred,2026-09-17T13:44:08Z
22900,23200,348,0.924,direct,2026-09-17T13:44:08Z
22901,23201,252,0.991,semantic,2026-09-17T13:44:08Z
22902,23202,259,0.907,hashtag,2026-09-17T13:44:08Z
22903,23203,364,0.926,visual,2026-09-17T13:44:08Z
22904,23204,286,0.848,inferred,2026-09-17T13:44:08Z
22905,23205,276,0.734,direct,2026-09-17T13:44:08Z
22906,23207,406,0.755,hashtag,2026-09-17T13:44:08Z
22907,23208,282,0.945,visual,2026-09-17T13:44:08Z
22908,23210,253,0.766,direct,2026-09-17T13:44:08Z
22909,23211,283,0.967,semantic,2026-09-17T13:44:08Z
22910,23212,244,0.747,hashtag,2026-09-17T13:44:08Z
22911,23213,307,0.863,visual,2026-09-17T13:44:08Z
22912,23214,286,0.738,inferred,2026-09-17T13:44:08Z
22913,23215,291,0.708,direct,2026-09-17T13:44:08Z
22914,23216,306,0.966,semantic,2026-09-17T13:44:08Z
22915,23217,329,0.751,hashtag,2026-09-17T13:44:08Z
22916,23218,229,0.74,visual,2026-09-17T13:44:08Z
22917,23221,260,0.914,semantic,2026-09-17T13:44:08Z
22918,23222,245,0.876,hashtag,2026-09-17T13:44:08Z
22919,23225,281,0.82,direct,2026-09-17T13:44:08Z
22920,23226,282,0.735,semantic,2026-09-17T13:44:08Z
22921,23227,228,0.922,hashtag,2026-09-17T13:44:08Z
22922,23228,365,0.82,visual,2026-09-17T13:44:08Z
22923,23229,360,0.723,inferred,2026-09-17T13:44:08Z
22924,23232,266,0.829,hashtag,2026-09-17T13:44:08Z
22925,23235,316,0.901,direct,2026-09-17T13:44:08Z
22926,23236,367,0.73,semantic,2026-09-17T13:44:08Z
22927,23237,316,0.909,hashtag,2026-09-17T13:44:08Z
22928,23240,240,0.824,direct,2026-09-17T13:44:08Z
22929,23241,264,0.767,semantic,2026-09-17T13:44:08Z
22930,23242,317,0.753,hashtag,2026-09-17T13:44:08Z
22931,23243,248,0.924,visual,2026-09-17T13:44:08Z
22932,23244,240,0.879,inferred,2026-09-17T13:44:08Z
22933,23245,349,0.811,direct,2026-09-17T13:44:08Z
22934,23246,254,0.725,semantic,2026-09-17T13:44:08Z
22935,23247,309,0.903,hashtag,2026-09-17T13:44:08Z
22936,23250,323,0.767,direct,2026-09-17T13:44:08Z
22937,23251,268,0.802,semantic,2026-09-17T13:44:08Z
22938,23253,344,0.754,visual,2026-09-17T13:44:08Z
22939,23254,278,0.842,inferred,2026-09-17T13:44:08Z
22940,23255,289,0.921,direct,2026-09-17T13:44:08Z
22941,23256,225,0.958,semantic,2026-09-17T13:44:08Z
22942,23257,407,0.948,hashtag,2026-09-17T13:44:08Z
22943,23258,302,0.742,visual,2026-09-17T13:44:08Z
22944,23259,320,0.748,inferred,2026-09-17T13:44:08Z
22945,23261,352,0.734,semantic,2026-09-17T13:44:08Z
22946,23262,223,0.935,hashtag,2026-09-17T13:44:08Z
22947,23263,234,0.91,visual,2026-09-17T13:44:08Z
22948,23264,258,0.767,inferred,2026-09-17T13:44:08Z
22949,23265,341,0.928,direct,2026-09-17T13:44:08Z
22950,23266,270,0.788,semantic,2026-09-17T13:44:08Z
22951,23267,284,0.875,hashtag,2026-09-17T13:44:08Z
22952,23268,262,0.755,visual,2026-09-17T13:44:08Z
22953,23269,370,0.805,inferred,2026-09-17T13:44:08Z
22954,23270,302,0.938,direct,2026-09-17T13:44:08Z
22955,23271,270,0.973,semantic,2026-09-17T13:44:08Z
22956,23272,406,0.777,hashtag,2026-09-17T13:44:08Z
22957,23275,386,0.856,direct,2026-09-17T13:44:08Z
22958,23276,404,0.868,semantic,2026-09-17T13:44:08Z
22959,23277,292,0.966,hashtag,2026-09-17T13:44:08Z
22960,23281,377,0.735,semantic,2026-09-17T13:44:08Z
22961,23282,240,0.82,hashtag,2026-09-17T13:44:08Z
22962,23284,327,0.805,inferred,2026-09-17T13:44:08Z
22963,23285,239,0.716,direct,2026-09-17T13:44:08Z
22964,23287,377,0.945,hashtag,2026-09-17T13:44:08Z
22965,23288,233,0.832,visual,2026-09-17T13:44:08Z
22966,23289,280,0.768,inferred,2026-09-17T13:44:08Z
22967,23290,344,0.882,direct,2026-09-17T13:44:08Z
22968,23292,226,0.815,hashtag,2026-09-17T13:44:08Z
22969,23293,282,0.701,visual,2026-09-17T13:44:08Z
22970,23294,253,0.945,inferred,2026-09-17T13:44:08Z
22971,23296,271,0.795,semantic,2026-09-17T13:44:08Z
22972,23297,223,0.888,hashtag,2026-09-17T13:44:08Z
22973,23298,380,0.82,visual,2026-09-17T13:44:08Z
22974,23300,233,0.749,direct,2026-09-17T13:44:08Z
22975,23301,253,0.79,semantic,2026-09-17T13:44:08Z
22976,23302,387,0.757,hashtag,2026-09-17T13:44:08Z
22977,23303,355,0.834,visual,2026-09-17T13:44:08Z
22978,23304,233,0.858,inferred,2026-09-17T13:44:08Z
22979,23306,348,0.843,semantic,2026-09-17T13:44:08Z
22980,23307,255,0.92,hashtag,2026-09-17T13:44:08Z
22981,23308,239,0.871,visual,2026-09-17T13:44:08Z
22982,23309,357,0.835,inferred,2026-09-17T13:44:08Z
22983,23312,371,0.954,hashtag,2026-09-17T13:44:08Z
22984,23313,302,0.979,visual,2026-09-17T13:44:08Z
22985,23316,221,0.787,semantic,2026-09-17T13:44:08Z
22986,23317,297,0.981,hashtag,2026-09-17T13:44:08Z
22987,23319,331,0.763,inferred,2026-09-17T13:44:08Z
22988,23320,377,0.85,direct,2026-09-17T13:44:08Z
22989,23321,376,0.966,semantic,2026-09-17T13:44:08Z
22990,23324,249,0.967,inferred,2026-09-17T13:44:08Z
22991,23325,262,0.929,direct,2026-09-17T13:44:08Z
22992,23326,232,0.771,semantic,2026-09-17T13:44:08Z
22993,23328,288,0.99,visual,2026-09-17T13:44:08Z
22994,23329,238,0.728,inferred,2026-09-17T13:44:08Z
22995,23330,309,0.746,direct,2026-09-17T13:44:08Z
22996,23331,329,0.969,semantic,2026-09-17T13:44:08Z
22997,23332,271,0.95,hashtag,2026-09-17T13:44:08Z
22998,23333,236,0.83,visual,2026-09-17T13:44:08Z
22999,23336,290,0.814,semantic,2026-09-17T13:44:08Z
23000,23338,383,0.856,visual,2026-09-17T13:44:08Z
23001,23339,354,0.79,inferred,2026-09-17T13:44:08Z
23002,23340,321,0.974,direct,2026-09-17T13:44:08Z
23003,23341,288,0.851,semantic,2026-09-17T13:44:08Z
23004,23342,257,0.712,hashtag,2026-09-17T13:44:08Z
23005,23343,222,0.825,visual,2026-09-17T13:44:08Z
23006,23345,250,0.737,direct,2026-09-17T13:44:08Z
23007,23346,231,0.999,semantic,2026-09-17T13:44:08Z
23008,23347,284,0.774,hashtag,2026-09-17T13:44:08Z
23009,23348,406,0.732,visual,2026-09-17T13:44:08Z
23010,23353,227,0.758,visual,2026-09-17T13:44:08Z
23011,23356,253,0.958,semantic,2026-09-17T13:44:08Z
23012,23357,362,0.994,hashtag,2026-09-17T13:44:08Z
23013,23358,227,0.831,visual,2026-09-17T13:44:08Z
23014,23359,249,0.934,inferred,2026-09-17T13:44:08Z
23015,23361,230,0.833,semantic,2026-09-17T13:44:08Z
23016,23362,407,0.957,hashtag,2026-09-17T13:44:08Z
23017,23363,389,0.796,visual,2026-09-17T13:44:08Z
23018,23364,362,0.891,inferred,2026-09-17T13:44:08Z
23019,23366,333,0.857,semantic,2026-09-17T13:44:08Z
23020,23367,356,0.86,hashtag,2026-09-17T13:44:08Z
23021,23369,405,0.76,inferred,2026-09-17T13:44:08Z
23022,23370,322,0.965,direct,2026-09-17T13:44:08Z
23023,23372,288,0.717,hashtag,2026-09-17T13:44:08Z
23024,23373,271,0.995,visual,2026-09-17T13:44:08Z
23025,23374,320,0.834,inferred,2026-09-17T13:44:08Z
23026,23375,252,0.736,direct,2026-09-17T13:44:08Z
23027,23376,261,0.923,semantic,2026-09-17T13:44:08Z
23028,23377,391,0.816,hashtag,2026-09-17T13:44:08Z
23029,23379,403,0.875,inferred,2026-09-17T13:44:08Z
23030,23380,281,0.982,direct,2026-09-17T13:44:08Z
23031,23381,338,0.943,semantic,2026-09-17T13:44:08Z
23032,23382,328,0.907,hashtag,2026-09-17T13:44:08Z
23033,23383,331,0.993,visual,2026-09-17T13:44:08Z
23034,23384,324,0.855,inferred,2026-09-17T13:44:08Z
23035,23385,398,0.83,direct,2026-09-17T13:44:08Z
23036,23389,258,0.727,inferred,2026-09-17T13:44:08Z
23037,23390,221,0.886,direct,2026-09-17T13:44:08Z
23038,23391,333,0.95,semantic,2026-09-17T13:44:08Z
23039,23393,266,0.968,visual,2026-09-17T13:44:08Z
23040,23395,255,0.973,direct,2026-09-17T13:44:08Z
23041,23396,311,0.802,semantic,2026-09-17T13:44:08Z
23042,23398,228,0.994,visual,2026-09-17T13:44:08Z
23043,23399,366,0.879,inferred,2026-09-17T13:44:08Z
23044,23400,250,0.763,direct,2026-09-17T13:44:08Z
23045,23401,276,0.769,semantic,2026-09-17T13:44:08Z
23046,23402,343,0.883,hashtag,2026-09-17T13:44:08Z
23047,23403,253,0.9,visual,2026-09-17T13:44:08Z
23048,23405,315,0.983,direct,2026-09-17T13:44:08Z
23049,23407,304,0.964,hashtag,2026-09-17T13:44:08Z
23050,23408,224,0.906,visual,2026-09-17T13:44:08Z
23051,23409,317,0.789,inferred,2026-09-17T13:44:08Z
23052,23410,394,0.958,direct,2026-09-17T13:44:08Z
23053,23411,322,0.888,semantic,2026-09-17T13:44:08Z
23054,23412,304,0.97,hashtag,2026-09-17T13:44:08Z
23055,23414,379,0.878,inferred,2026-09-17T13:44:08Z
23056,23415,318,0.839,direct,2026-09-17T13:44:08Z
23057,23417,260,0.791,hashtag,2026-09-17T13:44:08Z
23058,23419,259,0.71,inferred,2026-09-17T13:44:08Z
23059,23420,407,0.91,direct,2026-09-17T13:44:08Z
23060,23421,238,0.882,semantic,2026-09-17T13:44:08Z
23061,23422,355,0.918,hashtag,2026-09-17T13:44:08Z
23062,23424,278,0.778,inferred,2026-09-17T13:44:08Z
23063,23425,282,0.85,direct,2026-09-17T13:44:08Z
23064,23426,379,0.743,semantic,2026-09-17T13:44:08Z
23065,23427,266,0.938,hashtag,2026-09-17T13:44:08Z
23066,23429,278,0.72,inferred,2026-09-17T13:44:08Z
23067,23430,299,0.8,direct,2026-09-17T13:44:08Z
23068,23431,367,0.952,semantic,2026-09-17T13:44:08Z
23069,23432,238,0.955,hashtag,2026-09-17T13:44:08Z
23070,23434,281,0.736,inferred,2026-09-17T13:44:08Z
23071,23435,327,0.765,direct,2026-09-17T13:44:08Z
23072,23436,221,0.779,semantic,2026-09-17T13:44:08Z
23073,23437,245,0.77,hashtag,2026-09-17T13:44:08Z
23074,23438,364,0.912,visual,2026-09-17T13:44:08Z
23075,23441,367,0.924,semantic,2026-09-17T13:44:08Z
23076,23442,264,0.955,hashtag,2026-09-17T13:44:08Z
23077,23444,250,0.718,inferred,2026-09-17T13:44:08Z
23078,23445,395,0.799,direct,2026-09-17T13:44:08Z
23079,23446,334,0.883,semantic,2026-09-17T13:44:08Z
23080,23448,359,0.869,visual,2026-09-17T13:44:08Z
23081,23449,286,0.912,inferred,2026-09-17T13:44:08Z
23082,23450,396,0.759,direct,2026-09-17T13:44:08Z
23083,23452,346,0.855,hashtag,2026-09-17T13:44:08Z
23084,23453,258,0.768,visual,2026-09-17T13:44:08Z
23085,23454,310,0.719,inferred,2026-09-17T13:44:08Z
23086,23456,228,0.889,semantic,2026-09-17T13:44:08Z
23087,23458,269,0.901,visual,2026-09-17T13:44:08Z
23088,23459,353,0.715,inferred,2026-09-17T13:44:08Z
23089,23460,328,0.88,direct,2026-09-17T13:44:08Z
23090,23461,344,0.831,semantic,2026-09-17T13:44:08Z
23091,23462,294,0.749,hashtag,2026-09-17T13:44:08Z
23092,23463,334,0.732,visual,2026-09-17T13:44:08Z
23093,23464,381,0.887,inferred,2026-09-17T13:44:08Z
23094,23466,404,0.728,semantic,2026-09-17T13:44:08Z
23095,23468,236,0.907,visual,2026-09-17T13:44:08Z
23096,23471,397,0.782,semantic,2026-09-17T13:44:08Z
23097,23474,266,0.938,inferred,2026-09-17T13:44:08Z
23098,23475,304,0.906,direct,2026-09-17T13:44:08Z
23099,23476,358,0.85,semantic,2026-09-17T13:44:08Z
23100,23477,361,0.85,hashtag,2026-09-17T13:44:08Z
23101,23480,392,0.94,direct,2026-09-17T13:44:08Z
23102,23481,305,0.941,semantic,2026-09-17T13:44:08Z
23103,23482,313,0.728,hashtag,2026-09-17T13:44:08Z
23104,23483,349,0.746,visual,2026-09-17T13:44:08Z
23105,23484,227,0.725,inferred,2026-09-17T13:44:08Z
23106,23485,240,0.854,direct,2026-09-17T13:44:08Z
23107,23486,370,0.898,semantic,2026-09-17T13:44:08Z
23108,23488,401,0.82,visual,2026-09-17T13:44:08Z
23109,23489,293,0.922,inferred,2026-09-17T13:44:08Z
23110,23490,312,0.865,direct,2026-09-17T13:44:08Z
23111,23492,363,0.748,hashtag,2026-09-17T13:44:08Z
23112,23493,300,0.794,visual,2026-09-17T13:44:08Z
23113,23495,242,0.719,direct,2026-09-17T13:44:08Z
23114,23496,298,0.929,semantic,2026-09-17T13:44:08Z
23115,23497,231,0.878,hashtag,2026-09-17T13:44:08Z
23116,23498,222,0.845,visual,2026-09-17T13:44:08Z
23117,23499,376,0.933,inferred,2026-09-17T13:44:08Z
23118,23500,252,0.833,direct,2026-09-17T13:44:08Z
23119,23501,296,0.922,semantic,2026-09-17T13:44:08Z
23120,23502,221,0.889,hashtag,2026-09-17T13:44:08Z
23121,23503,293,0.767,visual,2026-09-17T13:44:08Z
23122,23504,350,0.92,inferred,2026-09-17T13:44:08Z
23123,23505,285,0.82,direct,2026-09-17T13:44:08Z
23124,23508,225,0.708,visual,2026-09-17T13:44:08Z
23125,23509,255,0.737,inferred,2026-09-17T13:44:08Z
23126,23511,288,0.79,semantic,2026-09-17T13:44:08Z
