connection_id,from_influencer,to_influencer,connection_type,strength,interaction_count,first_seen,last_interaction
759,110,187,reshared,0.299,162,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
760,303,90,tagged,0.432,30,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
761,428,488,duet,0.562,60,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
762,361,510,inspired_by,0.354,183,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
763,173,422,follows,0.269,41,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
764,480,125,collaborates,0.605,175,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
767,129,168,tagged,0.388,39,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
768,382,488,duet,0.551,65,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
769,191,185,inspired_by,0.772,21,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
770,518,350,follows,0.231,41,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
771,191,28,collaborates,0.853,94,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
773,286,227,reshared,0.884,191,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
774,27,255,tagged,0.68,14,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
775,135,434,duet,0.543,85,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
776,477,407,inspired_by,0.318,140,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
777,86,486,follows,0.376,183,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
778,474,368,collaborates,0.174,61,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
779,127,27,mentioned,0.577,112,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
780,168,369,reshared,0.679,159,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
782,222,76,duet,0.451,125,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
784,237,202,follows,0.913,106,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
785,513,75,collaborates,0.448,19,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
786,79,349,mentioned,0.505,158,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
787,253,209,reshared,0.565,75,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
788,104,150,tagged,0.876,4,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
789,13,334,duet,0.29,69,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
790,483,329,inspired_by,0.392,70,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
791,90,436,follows,0.844,73,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
792,50,513,collaborates,0.849,46,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
793,101,477,mentioned,0.689,95,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
795,309,347,tagged,0.241,125,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
796,225,132,duet,0.679,43,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
797,458,386,inspired_by,0.328,76,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
798,11,119,follows,0.893,32,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
799,511,111,collaborates,0.514,50,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
800,341,147,mentioned,0.118,136,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
801,166,90,reshared,0.862,115,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
803,161,192,duet,0.971,72,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
804,461,504,inspired_by,0.607,11,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
805,302,42,follows,0.772,23,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
806,112,371,collaborates,0.449,35,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
807,68,60,mentioned,0.748,7,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
809,437,2,tagged,0.28,162,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
810,366,470,duet,0.846,38,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
811,57,115,inspired_by,0.767,181,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
812,103,232,follows,0.29,112,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
813,153,108,collaborates,0.425,174,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
814,518,212,mentioned,0.869,89,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
815,149,295,reshared,0.649,151,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
816,29,95,tagged,0.575,30,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
817,193,88,duet,0.256,117,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
818,453,205,inspired_by,0.317,137,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
819,157,254,follows,0.118,82,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
820,83,312,collaborates,0.761,84,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
821,168,43,mentioned,0.913,74,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
822,8,404,reshared,0.422,25,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
824,45,186,duet,0.402,96,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
825,203,476,inspired_by,0.543,14,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
826,436,236,follows,0.323,119,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
828,3,307,mentioned,0.882,122,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
829,337,267,reshared,0.214,14,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
831,509,387,duet,0.41,191,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
832,390,301,inspired_by,0.251,138,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
833,210,267,follows,0.53,199,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
834,27,511,collaborates,0.114,4,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
836,191,118,reshared,0.76,44,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
837,169,363,tagged,0.844,9,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
838,126,317,duet,0.479,74,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
839,342,435,inspired_by,0.12,117,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
840,16,217,follows,0.355,20,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
841,465,395,collaborates,0.233,12,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
843,364,339,reshared,0.179,65,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
844,59,3,tagged,0.243,60,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
845,229,89,duet,1,198,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
847,182,261,follows,0.624,16,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
848,208,155,collaborates,0.204,71,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
850,58,187,reshared,0.395,5,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
851,181,476,tagged,0.432,71,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
852,320,302,duet,0.702,20,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
853,4,12,inspired_by,0.621,43,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
854,3,177,follows,0.243,48,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
855,136,380,collaborates,0.222,193,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
856,95,386,mentioned,0.518,128,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
857,168,85,reshared,0.335,45,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
858,190,254,tagged,0.391,157,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
859,45,192,duet,0.411,160,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
860,88,378,inspired_by,0.242,71,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
861,273,84,follows,0.365,81,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
862,332,143,collaborates,0.636,41,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
863,210,110,mentioned,0.915,59,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
864,53,413,reshared,0.698,134,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
865,41,328,tagged,0.618,195,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
866,35,516,duet,0.897,19,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
867,204,481,inspired_by,0.113,35,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
868,34,165,follows,0.636,156,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
869,464,224,collaborates,0.435,164,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
870,9,32,mentioned,0.862,145,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
871,195,87,reshared,0.563,93,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
872,146,514,tagged,0.512,33,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
873,520,480,duet,0.801,47,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
874,374,23,inspired_by,0.502,182,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
875,45,162,follows,0.619,140,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
877,334,145,mentioned,0.201,24,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
878,444,266,reshared,0.456,90,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
879,415,47,tagged,0.5,69,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
880,510,179,duet,0.328,78,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
881,440,413,inspired_by,0.468,156,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
882,188,23,follows,0.728,195,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
884,132,434,mentioned,0.117,3,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
885,232,326,reshared,0.624,27,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
886,260,445,tagged,0.652,159,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
887,6,117,duet,0.623,139,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
888,202,365,inspired_by,0.373,186,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
889,54,513,follows,0.537,190,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
890,123,357,collaborates,0.343,76,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
891,119,331,mentioned,0.752,22,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
892,180,216,reshared,0.518,49,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
893,373,15,tagged,0.531,96,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
894,103,451,duet,0.266,171,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
895,10,516,inspired_by,0.532,149,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
896,387,1,follows,0.916,168,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
897,487,5,collaborates,0.604,98,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
898,270,151,mentioned,0.455,135,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
899,136,160,reshared,0.315,169,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
900,140,41,tagged,0.133,145,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
901,131,32,duet,0.258,117,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
902,295,254,inspired_by,0.809,25,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
903,508,503,follows,0.729,195,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
904,357,93,collaborates,0.301,33,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
905,335,148,mentioned,0.635,172,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
906,366,447,reshared,0.924,195,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
907,175,374,tagged,0.391,93,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
908,491,116,duet,0.626,54,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
909,27,342,inspired_by,0.398,62,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
910,255,362,follows,0.968,182,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
911,507,135,collaborates,0.519,41,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
913,308,434,reshared,0.737,194,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
915,405,260,duet,0.145,102,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
916,369,194,inspired_by,0.451,6,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
917,324,16,follows,0.36,35,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
919,283,32,mentioned,0.161,34,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
921,287,17,tagged,0.494,176,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
922,91,151,duet,0.869,165,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
924,35,185,follows,0.946,119,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
925,151,393,collaborates,0.442,68,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
926,420,475,mentioned,0.571,27,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
927,465,404,reshared,0.228,82,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
928,367,306,tagged,0.561,66,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
929,277,254,duet,0.452,176,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
930,344,128,inspired_by,0.869,155,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
931,214,58,follows,0.436,187,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
932,283,8,collaborates,0.293,166,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
933,424,233,mentioned,0.557,57,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
934,346,212,reshared,0.156,89,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
935,420,302,tagged,0.363,176,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
936,457,191,duet,0.24,137,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
937,452,111,inspired_by,0.173,145,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
938,312,414,follows,0.436,140,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
939,450,392,collaborates,0.349,70,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
940,483,384,mentioned,0.97,141,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
941,117,339,reshared,0.725,74,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
943,36,356,duet,0.787,107,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
944,319,6,inspired_by,0.517,56,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
945,169,237,follows,0.699,29,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
946,422,306,collaborates,0.578,136,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
947,105,408,mentioned,0.668,118,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
948,76,15,reshared,0.236,7,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
949,121,513,tagged,0.325,174,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
950,490,482,duet,0.122,187,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
951,467,440,inspired_by,0.338,43,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
952,419,435,follows,0.98,38,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
953,109,490,collaborates,0.542,147,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
954,170,259,mentioned,0.447,85,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
955,227,170,reshared,0.966,28,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
956,314,480,tagged,0.433,60,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
957,348,7,duet,0.468,111,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
958,488,254,inspired_by,0.295,44,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
959,156,484,follows,0.419,123,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
960,221,265,collaborates,0.88,82,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
961,378,64,mentioned,0.397,94,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
962,274,279,reshared,0.511,133,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
963,162,111,tagged,0.111,109,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
964,442,206,duet,0.314,113,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
965,447,351,inspired_by,0.788,148,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
966,169,102,follows,0.467,102,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
967,453,440,collaborates,0.417,150,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
968,4,131,mentioned,0.85,33,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
969,233,153,reshared,0.65,26,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
970,239,430,tagged,0.969,196,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
971,118,220,duet,0.188,157,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
972,459,237,inspired_by,0.807,32,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
973,314,62,follows,0.421,149,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
974,367,143,collaborates,0.925,119,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
975,504,355,mentioned,0.298,107,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
976,410,151,reshared,0.844,152,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
977,263,324,tagged,0.707,62,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
978,116,106,duet,0.591,17,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
979,50,449,inspired_by,0.575,42,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
980,338,101,follows,0.699,95,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
981,502,369,collaborates,0.547,142,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
982,274,391,mentioned,0.782,83,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
983,507,433,reshared,0.697,50,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
984,61,413,tagged,0.765,146,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
985,23,402,duet,0.183,21,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
986,342,173,inspired_by,0.317,139,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
987,511,460,follows,0.958,71,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
989,203,373,mentioned,0.32,63,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
990,21,305,reshared,0.258,96,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
991,236,176,tagged,0.598,68,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
992,518,149,duet,0.833,28,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
993,331,323,inspired_by,0.38,61,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
994,274,472,follows,0.255,189,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
995,308,234,collaborates,0.158,198,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
996,173,432,mentioned,0.415,73,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
997,285,473,reshared,0.604,32,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
999,58,337,duet,0.498,130,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1000,321,29,inspired_by,0.853,123,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1001,262,138,follows,0.694,198,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1002,254,127,collaborates,0.892,196,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1003,87,162,mentioned,0.377,75,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1004,216,273,reshared,0.859,1,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1005,128,60,tagged,0.546,75,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1006,104,13,duet,0.673,149,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1007,139,392,inspired_by,0.962,29,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1009,371,377,collaborates,0.988,164,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1010,38,120,mentioned,0.411,142,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1011,114,452,reshared,0.576,158,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1012,229,28,tagged,0.548,71,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1015,9,322,follows,0.221,90,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1016,132,231,collaborates,0.169,175,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1017,18,153,mentioned,0.273,97,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1019,511,13,tagged,0.247,127,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1020,40,70,duet,0.191,6,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1021,360,511,inspired_by,0.962,8,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1022,252,482,follows,0.879,146,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1023,179,64,collaborates,0.343,65,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1024,351,220,mentioned,0.633,51,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1025,84,376,reshared,0.35,39,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1026,126,110,tagged,0.838,148,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1028,316,241,inspired_by,0.816,142,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1029,313,49,follows,0.54,147,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1030,193,490,collaborates,0.649,75,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1031,216,241,mentioned,0.832,86,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1032,319,159,reshared,0.745,29,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1033,389,230,tagged,0.848,64,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1034,180,480,duet,0.791,131,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1035,89,215,inspired_by,0.275,19,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1036,203,344,follows,0.496,188,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1037,112,395,collaborates,0.156,9,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1038,190,105,mentioned,0.666,115,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1040,269,280,tagged,0.896,142,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1041,327,148,duet,0.526,190,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1042,201,294,inspired_by,0.427,154,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1043,263,356,follows,0.844,152,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1044,314,26,collaborates,0.387,126,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1045,115,456,mentioned,0.523,195,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1046,264,180,reshared,0.748,185,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1047,277,235,tagged,0.255,172,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1048,239,340,duet,0.427,159,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1049,363,347,inspired_by,0.139,155,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1050,117,418,follows,0.741,144,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1051,230,463,collaborates,0.822,193,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1053,503,47,reshared,0.848,5,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1054,460,315,tagged,0.675,32,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1055,383,336,duet,0.833,168,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1056,113,379,inspired_by,0.612,41,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1057,183,453,follows,0.58,165,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1058,444,17,collaborates,0.414,132,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1060,153,482,reshared,0.4,100,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1061,282,2,tagged,0.895,69,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1062,134,2,duet,0.963,86,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1063,163,446,inspired_by,0.656,88,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1064,276,147,follows,0.928,158,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1066,510,289,mentioned,0.159,146,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1067,189,404,reshared,0.801,36,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1068,276,506,tagged,0.693,55,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1069,338,363,duet,0.267,95,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1070,380,275,inspired_by,0.669,132,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1071,379,79,follows,0.342,77,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1072,163,140,collaborates,0.509,105,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1073,317,386,mentioned,0.874,55,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1075,406,345,tagged,0.567,157,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1076,507,322,duet,0.737,192,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1077,289,419,inspired_by,0.923,52,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1078,421,288,follows,0.51,97,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1079,254,34,collaborates,0.537,59,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1080,428,271,mentioned,0.331,194,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1081,269,333,reshared,0.505,2,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1082,193,463,tagged,0.262,86,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1083,188,367,duet,0.334,141,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1084,77,177,inspired_by,0.661,57,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1086,428,473,collaborates,0.111,19,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1087,420,180,mentioned,0.609,61,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1088,478,254,reshared,0.886,60,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1089,157,504,tagged,0.817,69,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1090,265,462,duet,0.449,183,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1091,265,91,inspired_by,0.968,190,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1092,465,42,follows,0.793,89,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
1093,130,67,collaborates,0.471,129,2026-06-29T21:44:58Z,2026-06-29T21:44:58Z
