inventory_id,product_id,center_id,quantity_on_hand,quantity_reserved,quantity_incoming,reorder_point,reorder_qty,last_restock_date,updated_at
366,34,19,38,37,116,55,392,2026-04-12,2026-05-05T16:30:00Z
367,34,26,415,48,127,55,415,2026-04-13,2026-05-05T16:30:00Z
368,34,3,432,6,138,55,438,2026-04-14,2026-05-05T16:30:00Z
369,34,10,449,9,149,55,461,2026-04-15,2026-05-05T16:30:00Z
370,34,17,466,12,160,55,484,2026-04-16,2026-05-05T16:30:00Z
371,34,24,93,15,171,55,507,2026-04-17,2026-05-05T16:30:00Z
372,34,1,110,18,182,55,530,2026-04-18,2026-05-05T16:30:00Z
373,34,8,127,21,13,55,133,2026-04-19,2026-05-05T16:30:00Z
374,34,15,144,24,24,55,156,2026-04-20,2026-05-05T16:30:00Z
375,35,6,395,44,107,70,365,2026-04-11,2026-05-05T16:30:00Z
376,35,13,412,47,118,71,388,2026-04-12,2026-05-05T16:30:00Z
377,35,20,429,5,129,72,411,2026-04-13,2026-05-05T16:30:00Z
378,35,27,446,8,140,73,434,2026-04-14,2026-05-05T16:30:00Z
379,35,4,463,11,151,74,457,2026-04-15,2026-05-05T16:30:00Z
380,35,11,90,14,162,75,480,2026-04-16,2026-05-05T16:30:00Z
381,35,18,107,17,173,76,503,2026-04-17,2026-05-05T16:30:00Z
382,35,25,124,20,184,77,526,2026-04-18,2026-05-05T16:30:00Z
383,35,2,141,23,15,78,129,2026-04-19,2026-05-05T16:30:00Z
384,35,9,158,26,26,79,152,2026-04-20,2026-05-05T16:30:00Z
385,35,16,175,29,37,35,175,2026-04-21,2026-05-05T16:30:00Z
386,36,7,426,4,120,71,384,2026-04-12,2026-05-05T16:30:00Z
387,36,14,443,7,131,72,407,2026-04-13,2026-05-05T16:30:00Z
388,36,21,460,10,142,73,430,2026-04-14,2026-05-05T16:30:00Z
389,36,28,477,13,153,74,453,2026-04-15,2026-05-05T16:30:00Z
390,36,5,104,16,164,75,476,2026-04-16,2026-05-05T16:30:00Z
391,36,12,121,19,175,76,499,2026-04-17,2026-05-05T16:30:00Z
392,36,19,138,22,186,77,522,2026-04-18,2026-05-05T16:30:00Z
393,36,26,155,25,17,78,125,2026-04-19,2026-05-05T16:30:00Z
394,36,3,172,28,28,79,148,2026-04-20,2026-05-05T16:30:00Z
395,36,10,189,31,39,35,171,2026-04-21,2026-05-05T16:30:00Z
396,36,17,206,34,50,36,194,2026-04-22,2026-05-05T16:30:00Z
397,37,8,457,9,133,72,403,2026-04-13,2026-05-05T16:30:00Z
398,37,15,474,12,144,73,426,2026-04-14,2026-05-05T16:30:00Z
399,37,22,101,15,155,74,449,2026-04-15,2026-05-05T16:30:00Z
400,37,29,118,18,166,75,472,2026-04-16,2026-05-05T16:30:00Z
401,37,6,135,21,177,76,495,2026-04-17,2026-05-05T16:30:00Z
402,37,13,152,24,188,77,518,2026-04-18,2026-05-05T16:30:00Z
403,37,20,169,27,19,78,121,2026-04-19,2026-05-05T16:30:00Z
404,37,27,186,30,30,79,144,2026-04-20,2026-05-05T16:30:00Z
405,37,4,203,33,41,35,167,2026-04-21,2026-05-05T16:30:00Z
406,37,11,220,36,52,36,190,2026-04-22,2026-05-05T16:30:00Z
407,37,18,237,39,63,37,213,2026-04-23,2026-05-05T16:30:00Z
408,38,9,98,14,146,73,422,2026-04-14,2026-05-05T16:30:00Z
409,38,16,115,17,157,74,445,2026-04-15,2026-05-05T16:30:00Z
410,38,23,132,20,168,75,468,2026-04-16,2026-05-05T16:30:00Z
411,38,30,149,23,179,76,491,2026-04-17,2026-05-05T16:30:00Z
412,38,7,166,26,190,77,514,2026-04-18,2026-05-05T16:30:00Z
413,38,14,183,29,21,78,537,2026-04-19,2026-05-05T16:30:00Z
414,38,21,200,32,32,79,140,2026-04-20,2026-05-05T16:30:00Z
415,38,28,217,35,43,35,163,2026-04-21,2026-05-05T16:30:00Z
416,38,5,234,38,54,36,186,2026-04-22,2026-05-05T16:30:00Z
417,38,12,251,41,65,37,209,2026-04-23,2026-05-05T16:30:00Z
418,38,19,268,44,76,38,232,2026-04-24,2026-05-05T16:30:00Z
419,39,10,129,19,159,74,441,2026-04-15,2026-05-05T16:30:00Z
420,39,17,146,22,170,75,464,2026-04-16,2026-05-05T16:30:00Z
421,39,24,163,25,181,76,487,2026-04-17,2026-05-05T16:30:00Z
422,39,1,180,28,12,77,510,2026-04-18,2026-05-05T16:30:00Z
423,39,8,197,31,23,78,533,2026-04-19,2026-05-05T16:30:00Z
424,39,15,214,34,34,79,136,2026-04-20,2026-05-05T16:30:00Z
425,39,22,231,37,45,35,159,2026-04-21,2026-05-05T16:30:00Z
426,39,29,248,40,56,36,182,2026-04-22,2026-05-05T16:30:00Z
427,39,6,265,43,67,37,205,2026-04-23,2026-05-05T16:30:00Z
428,39,13,282,46,78,38,228,2026-04-24,2026-05-05T16:30:00Z
429,39,20,299,4,89,39,251,2026-04-25,2026-05-05T16:30:00Z
430,40,11,160,24,172,75,460,2026-04-16,2026-05-05T16:30:00Z
431,40,18,177,27,183,76,483,2026-04-17,2026-05-05T16:30:00Z
432,40,25,194,30,14,77,506,2026-04-18,2026-05-05T16:30:00Z
433,40,2,211,33,25,78,529,2026-04-19,2026-05-05T16:30:00Z
434,40,9,228,36,36,79,132,2026-04-20,2026-05-05T16:30:00Z
435,40,16,245,39,47,35,155,2026-04-21,2026-05-05T16:30:00Z
436,40,23,262,42,58,36,178,2026-04-22,2026-05-05T16:30:00Z
437,40,30,279,45,69,37,201,2026-04-23,2026-05-05T16:30:00Z
438,40,7,296,48,80,38,224,2026-04-24,2026-05-05T16:30:00Z
439,40,14,313,6,91,39,247,2026-04-25,2026-05-05T16:30:00Z
440,40,21,330,9,102,40,270,2026-04-26,2026-05-05T16:30:00Z
441,41,12,18,17,185,55,479,2026-04-17,2026-05-05T16:30:00Z
442,41,19,35,32,16,55,502,2026-04-18,2026-05-05T16:30:00Z
443,41,26,28,27,27,55,525,2026-04-19,2026-05-05T16:30:00Z
444,41,3,242,38,38,55,128,2026-04-20,2026-05-05T16:30:00Z
445,41,10,259,41,49,55,151,2026-04-21,2026-05-05T16:30:00Z
446,41,17,276,44,60,55,174,2026-04-22,2026-05-05T16:30:00Z
447,41,24,293,47,71,55,197,2026-04-23,2026-05-05T16:30:00Z
448,41,1,310,5,82,55,220,2026-04-24,2026-05-05T16:30:00Z
449,41,8,327,8,93,55,243,2026-04-25,2026-05-05T16:30:00Z
450,41,15,344,11,104,55,266,2026-04-26,2026-05-05T16:30:00Z
451,41,22,361,14,115,55,289,2026-04-27,2026-05-05T16:30:00Z
452,42,13,222,34,18,77,498,2026-04-18,2026-05-05T16:30:00Z
453,42,20,239,37,29,78,521,2026-04-19,2026-05-05T16:30:00Z
454,42,27,256,40,40,79,124,2026-04-20,2026-05-05T16:30:00Z
455,42,4,273,43,51,35,147,2026-04-21,2026-05-05T16:30:00Z
456,42,11,290,46,62,36,170,2026-04-22,2026-05-05T16:30:00Z
457,42,18,307,4,73,37,193,2026-04-23,2026-05-05T16:30:00Z
458,42,25,324,7,84,38,216,2026-04-24,2026-05-05T16:30:00Z
459,42,2,341,10,95,39,239,2026-04-25,2026-05-05T16:30:00Z
460,42,9,358,13,106,40,262,2026-04-26,2026-05-05T16:30:00Z
461,42,16,375,16,117,41,285,2026-04-27,2026-05-05T16:30:00Z
462,42,23,392,19,128,42,308,2026-04-28,2026-05-05T16:30:00Z
463,43,14,253,39,31,78,517,2026-04-19,2026-05-05T16:30:00Z
464,43,21,270,42,42,79,120,2026-04-20,2026-05-05T16:30:00Z
465,43,28,287,45,53,35,143,2026-04-21,2026-05-05T16:30:00Z
466,43,5,304,48,64,36,166,2026-04-22,2026-05-05T16:30:00Z
467,43,12,321,6,75,37,189,2026-04-23,2026-05-05T16:30:00Z
468,43,19,338,9,86,38,212,2026-04-24,2026-05-05T16:30:00Z
469,43,26,355,12,97,39,235,2026-04-25,2026-05-05T16:30:00Z
470,43,3,372,15,108,40,258,2026-04-26,2026-05-05T16:30:00Z
471,43,10,389,18,119,41,281,2026-04-27,2026-05-05T16:30:00Z
472,43,17,406,21,130,42,304,2026-04-28,2026-05-05T16:30:00Z
473,43,24,423,24,141,43,327,2026-04-29,2026-05-05T16:30:00Z
474,44,15,284,44,44,79,536,2026-04-20,2026-05-05T16:30:00Z
475,44,22,301,47,55,35,139,2026-04-21,2026-05-05T16:30:00Z
476,44,29,318,5,66,36,162,2026-04-22,2026-05-05T16:30:00Z
477,44,6,335,8,77,37,185,2026-04-23,2026-05-05T16:30:00Z
478,44,13,352,11,88,38,208,2026-04-24,2026-05-05T16:30:00Z
479,44,20,369,14,99,39,231,2026-04-25,2026-05-05T16:30:00Z
480,44,27,386,17,110,40,254,2026-04-26,2026-05-05T16:30:00Z
481,44,4,403,20,121,41,277,2026-04-27,2026-05-05T16:30:00Z
482,44,11,420,23,132,42,300,2026-04-28,2026-05-05T16:30:00Z
483,44,18,437,26,143,43,323,2026-04-29,2026-05-05T16:30:00Z
484,44,25,454,29,154,44,346,2026-04-30,2026-05-05T16:30:00Z
485,45,16,315,4,57,35,135,2026-04-21,2026-05-05T16:30:00Z
486,45,23,332,7,68,36,158,2026-04-22,2026-05-05T16:30:00Z
487,45,30,349,10,79,37,181,2026-04-23,2026-05-05T16:30:00Z
488,45,7,366,13,90,38,204,2026-04-24,2026-05-05T16:30:00Z
489,45,14,383,16,101,39,227,2026-04-25,2026-05-05T16:30:00Z
490,45,21,400,19,112,40,250,2026-04-26,2026-05-05T16:30:00Z
491,45,28,417,22,123,41,273,2026-04-27,2026-05-05T16:30:00Z
492,45,5,434,25,134,42,296,2026-04-28,2026-05-05T16:30:00Z
493,45,12,451,28,145,43,319,2026-04-29,2026-05-05T16:30:00Z
494,45,19,468,31,156,44,342,2026-04-30,2026-05-05T16:30:00Z
495,46,17,346,9,70,36,154,2026-04-22,2026-05-05T16:30:00Z
496,46,24,363,12,81,37,177,2026-04-23,2026-05-05T16:30:00Z
497,46,1,380,15,92,38,200,2026-04-24,2026-05-05T16:30:00Z
498,46,8,397,18,103,39,223,2026-04-25,2026-05-05T16:30:00Z
499,46,15,414,21,114,40,246,2026-04-26,2026-05-05T16:30:00Z
500,46,22,431,24,125,41,269,2026-04-27,2026-05-05T16:30:00Z
501,46,29,448,27,136,42,292,2026-04-28,2026-05-05T16:30:00Z
502,46,6,465,30,147,43,315,2026-04-29,2026-05-05T16:30:00Z
503,46,13,92,33,158,44,338,2026-04-30,2026-05-05T16:30:00Z
504,46,20,109,36,169,45,361,2026-05-01,2026-05-05T16:30:00Z
505,47,18,377,14,83,37,173,2026-04-23,2026-05-05T16:30:00Z
506,47,25,394,17,94,38,196,2026-04-24,2026-05-05T16:30:00Z
507,47,2,411,20,105,39,219,2026-04-25,2026-05-05T16:30:00Z
508,47,9,428,23,116,40,242,2026-04-26,2026-05-05T16:30:00Z
509,47,16,445,26,127,41,265,2026-04-27,2026-05-05T16:30:00Z
510,47,23,462,29,138,42,288,2026-04-28,2026-05-05T16:30:00Z
511,47,30,479,32,149,43,311,2026-04-29,2026-05-05T16:30:00Z
512,47,7,106,35,160,44,334,2026-04-30,2026-05-05T16:30:00Z
513,47,14,123,38,171,45,357,2026-05-01,2026-05-05T16:30:00Z
514,47,21,140,41,182,46,380,2026-05-02,2026-05-05T16:30:00Z
515,48,19,408,19,96,38,192,2026-04-24,2026-05-05T16:30:00Z
516,48,26,425,22,107,39,215,2026-04-25,2026-05-05T16:30:00Z
517,48,3,442,25,118,40,238,2026-04-26,2026-05-05T16:30:00Z
518,48,10,459,28,129,41,261,2026-04-27,2026-05-05T16:30:00Z
519,48,17,476,31,140,42,284,2026-04-28,2026-05-05T16:30:00Z
520,48,24,103,34,151,43,307,2026-04-29,2026-05-05T16:30:00Z
521,48,1,120,37,162,44,330,2026-04-30,2026-05-05T16:30:00Z
522,48,8,137,40,173,45,353,2026-05-01,2026-05-05T16:30:00Z
523,48,15,154,43,184,46,376,2026-05-02,2026-05-05T16:30:00Z
524,48,22,171,46,15,47,399,2026-05-03,2026-05-05T16:30:00Z
525,49,20,439,24,109,39,211,2026-04-25,2026-05-05T16:30:00Z
526,49,27,456,27,120,40,234,2026-04-26,2026-05-05T16:30:00Z
527,49,4,473,30,131,41,257,2026-04-27,2026-05-05T16:30:00Z
528,49,11,100,33,142,42,280,2026-04-28,2026-05-05T16:30:00Z
529,49,18,117,36,153,43,303,2026-04-29,2026-05-05T16:30:00Z
530,49,25,134,39,164,44,326,2026-04-30,2026-05-05T16:30:00Z
531,49,2,151,42,175,45,349,2026-05-01,2026-05-05T16:30:00Z
532,49,9,168,45,186,46,372,2026-05-02,2026-05-05T16:30:00Z
533,49,16,185,48,17,47,395,2026-05-03,2026-05-05T16:30:00Z
534,49,23,202,6,28,48,418,2026-04-05,2026-05-05T16:30:00Z
535,50,21,470,29,122,40,230,2026-04-26,2026-05-05T16:30:00Z
536,50,28,97,32,133,41,253,2026-04-27,2026-05-05T16:30:00Z
537,50,5,114,35,144,42,276,2026-04-28,2026-05-05T16:30:00Z
538,50,12,131,38,155,43,299,2026-04-29,2026-05-05T16:30:00Z
539,50,19,148,41,166,44,322,2026-04-30,2026-05-05T16:30:00Z
540,50,26,165,44,177,45,345,2026-05-01,2026-05-05T16:30:00Z
541,50,3,182,47,188,46,368,2026-05-02,2026-05-05T16:30:00Z
542,50,10,199,5,19,47,391,2026-05-03,2026-05-05T16:30:00Z
543,50,17,216,8,30,48,414,2026-04-05,2026-05-05T16:30:00Z
544,50,24,233,11,41,49,437,2026-04-06,2026-05-05T16:30:00Z
545,51,22,18,17,135,55,249,2026-04-27,2026-05-05T16:30:00Z
546,51,29,21,20,146,55,272,2026-04-28,2026-05-05T16:30:00Z
547,51,6,24,23,157,55,295,2026-04-29,2026-05-05T16:30:00Z
548,51,13,162,43,168,55,318,2026-04-30,2026-05-05T16:30:00Z
549,51,20,179,46,179,55,341,2026-05-01,2026-05-05T16:30:00Z
550,51,27,196,4,190,55,364,2026-05-02,2026-05-05T16:30:00Z
551,51,4,213,7,21,55,387,2026-05-03,2026-05-05T16:30:00Z
552,51,11,230,10,32,55,410,2026-04-05,2026-05-05T16:30:00Z
553,51,18,247,13,43,55,433,2026-04-06,2026-05-05T16:30:00Z
554,51,25,264,16,54,55,456,2026-04-07,2026-05-05T16:30:00Z
555,52,23,142,39,148,42,268,2026-04-28,2026-05-05T16:30:00Z
556,52,30,159,42,159,43,291,2026-04-29,2026-05-05T16:30:00Z
557,52,7,176,45,170,44,314,2026-04-30,2026-05-05T16:30:00Z
558,52,14,193,48,181,45,337,2026-05-01,2026-05-05T16:30:00Z
559,52,21,210,6,12,46,360,2026-05-02,2026-05-05T16:30:00Z
560,52,28,227,9,23,47,383,2026-05-03,2026-05-05T16:30:00Z
561,52,5,244,12,34,48,406,2026-04-05,2026-05-05T16:30:00Z
562,52,12,261,15,45,49,429,2026-04-06,2026-05-05T16:30:00Z
563,52,19,278,18,56,50,452,2026-04-07,2026-05-05T16:30:00Z
564,52,26,295,21,67,51,475,2026-04-08,2026-05-05T16:30:00Z
565,53,24,173,44,161,43,287,2026-04-29,2026-05-05T16:30:00Z
566,53,1,190,47,172,44,310,2026-04-30,2026-05-05T16:30:00Z
567,53,8,207,5,183,45,333,2026-05-01,2026-05-05T16:30:00Z
568,53,15,224,8,14,46,356,2026-05-02,2026-05-05T16:30:00Z
569,53,22,241,11,25,47,379,2026-05-03,2026-05-05T16:30:00Z
570,53,29,258,14,36,48,402,2026-04-05,2026-05-05T16:30:00Z
571,53,6,275,17,47,49,425,2026-04-06,2026-05-05T16:30:00Z
572,53,13,292,20,58,50,448,2026-04-07,2026-05-05T16:30:00Z
573,53,20,309,23,69,51,471,2026-04-08,2026-05-05T16:30:00Z
574,53,27,326,26,80,52,494,2026-04-09,2026-05-05T16:30:00Z
575,54,25,204,4,174,44,306,2026-04-30,2026-05-05T16:30:00Z
576,54,2,221,7,185,45,329,2026-05-01,2026-05-05T16:30:00Z
577,54,9,238,10,16,46,352,2026-05-02,2026-05-05T16:30:00Z
578,54,16,255,13,27,47,375,2026-05-03,2026-05-05T16:30:00Z
579,54,23,272,16,38,48,398,2026-04-05,2026-05-05T16:30:00Z
580,54,30,289,19,49,49,421,2026-04-06,2026-05-05T16:30:00Z
581,54,7,306,22,60,50,444,2026-04-07,2026-05-05T16:30:00Z
582,54,14,323,25,71,51,467,2026-04-08,2026-05-05T16:30:00Z
583,54,21,340,28,82,52,490,2026-04-09,2026-05-05T16:30:00Z
584,54,28,357,31,93,53,513,2026-04-10,2026-05-05T16:30:00Z
585,55,26,18,9,187,55,325,2026-05-01,2026-05-05T16:30:00Z
586,55,3,25,12,18,55,348,2026-05-02,2026-05-05T16:30:00Z
587,55,10,32,15,29,55,371,2026-05-03,2026-05-05T16:30:00Z
588,55,17,286,18,40,55,394,2026-04-05,2026-05-05T16:30:00Z
589,55,24,303,21,51,55,417,2026-04-06,2026-05-05T16:30:00Z
590,55,1,320,24,62,55,440,2026-04-07,2026-05-05T16:30:00Z
591,55,8,337,27,73,55,463,2026-04-08,2026-05-05T16:30:00Z
592,55,15,354,30,84,55,486,2026-04-09,2026-05-05T16:30:00Z
593,55,22,371,33,95,55,509,2026-04-10,2026-05-05T16:30:00Z
594,55,29,388,36,106,55,532,2026-04-11,2026-05-05T16:30:00Z
595,56,27,18,14,20,55,344,2026-05-02,2026-05-05T16:30:00Z
596,56,4,26,17,31,55,367,2026-05-03,2026-05-05T16:30:00Z
597,56,11,34,20,42,55,390,2026-04-05,2026-05-05T16:30:00Z
598,56,18,317,23,53,55,413,2026-04-06,2026-05-05T16:30:00Z
599,56,25,334,26,64,55,436,2026-04-07,2026-05-05T16:30:00Z
600,56,2,351,29,75,55,459,2026-04-08,2026-05-05T16:30:00Z
601,56,9,368,32,86,55,482,2026-04-09,2026-05-05T16:30:00Z
602,56,16,385,35,97,55,505,2026-04-10,2026-05-05T16:30:00Z
603,56,23,402,38,108,55,528,2026-04-11,2026-05-05T16:30:00Z
604,56,30,419,41,119,55,131,2026-04-12,2026-05-05T16:30:00Z
605,57,28,297,19,33,47,363,2026-05-03,2026-05-05T16:30:00Z
606,57,5,314,22,44,48,386,2026-04-05,2026-05-05T16:30:00Z
607,57,12,331,25,55,49,409,2026-04-06,2026-05-05T16:30:00Z
608,57,19,348,28,66,50,432,2026-04-07,2026-05-05T16:30:00Z
609,57,26,365,31,77,51,455,2026-04-08,2026-05-05T16:30:00Z
610,57,3,382,34,88,52,478,2026-04-09,2026-05-05T16:30:00Z
611,57,10,399,37,99,53,501,2026-04-10,2026-05-05T16:30:00Z
612,57,17,416,40,110,54,524,2026-04-11,2026-05-05T16:30:00Z
613,57,24,433,43,121,55,127,2026-04-12,2026-05-05T16:30:00Z
614,57,1,450,46,132,56,150,2026-04-13,2026-05-05T16:30:00Z
615,58,29,328,24,46,48,382,2026-04-05,2026-05-05T16:30:00Z
616,58,6,345,27,57,49,405,2026-04-06,2026-05-05T16:30:00Z
617,58,13,362,30,68,50,428,2026-04-07,2026-05-05T16:30:00Z
618,58,20,379,33,79,51,451,2026-04-08,2026-05-05T16:30:00Z
619,58,27,396,36,90,52,474,2026-04-09,2026-05-05T16:30:00Z
620,58,4,413,39,101,53,497,2026-04-10,2026-05-05T16:30:00Z
621,58,11,430,42,112,54,520,2026-04-11,2026-05-05T16:30:00Z
622,58,18,447,45,123,55,123,2026-04-12,2026-05-05T16:30:00Z
623,58,25,464,48,134,56,146,2026-04-13,2026-05-05T16:30:00Z
624,58,2,91,6,145,57,169,2026-04-14,2026-05-05T16:30:00Z
625,59,30,359,29,59,49,401,2026-04-06,2026-05-05T16:30:00Z
626,59,7,376,32,70,50,424,2026-04-07,2026-05-05T16:30:00Z
627,59,14,393,35,81,51,447,2026-04-08,2026-05-05T16:30:00Z
628,59,21,410,38,92,52,470,2026-04-09,2026-05-05T16:30:00Z
629,59,28,427,41,103,53,493,2026-04-10,2026-05-05T16:30:00Z
630,59,5,444,44,114,54,516,2026-04-11,2026-05-05T16:30:00Z
631,59,12,461,47,125,55,539,2026-04-12,2026-05-05T16:30:00Z
632,59,19,478,5,136,56,142,2026-04-13,2026-05-05T16:30:00Z
633,59,26,105,8,147,57,165,2026-04-14,2026-05-05T16:30:00Z
634,59,3,122,11,158,58,188,2026-04-15,2026-05-05T16:30:00Z
635,60,1,390,34,72,50,420,2026-04-07,2026-05-05T16:30:00Z
636,60,8,407,37,83,51,443,2026-04-08,2026-05-05T16:30:00Z
637,60,15,424,40,94,52,466,2026-04-09,2026-05-05T16:30:00Z
638,60,22,441,43,105,53,489,2026-04-10,2026-05-05T16:30:00Z
639,60,29,458,46,116,54,512,2026-04-11,2026-05-05T16:30:00Z
640,60,6,475,4,127,55,535,2026-04-12,2026-05-05T16:30:00Z
641,60,13,102,7,138,56,138,2026-04-13,2026-05-05T16:30:00Z
642,60,20,119,10,149,57,161,2026-04-14,2026-05-05T16:30:00Z
643,60,27,136,13,160,58,184,2026-04-15,2026-05-05T16:30:00Z
644,60,4,153,16,171,59,207,2026-04-16,2026-05-05T16:30:00Z
645,61,2,421,39,85,51,439,2026-04-08,2026-05-05T16:30:00Z
646,61,9,438,42,96,52,462,2026-04-09,2026-05-05T16:30:00Z
647,61,16,455,45,107,53,485,2026-04-10,2026-05-05T16:30:00Z
648,61,23,472,48,118,54,508,2026-04-11,2026-05-05T16:30:00Z
649,61,30,99,6,129,55,531,2026-04-12,2026-05-05T16:30:00Z
650,61,7,116,9,140,56,134,2026-04-13,2026-05-05T16:30:00Z
651,61,14,133,12,151,57,157,2026-04-14,2026-05-05T16:30:00Z
652,61,21,150,15,162,58,180,2026-04-15,2026-05-05T16:30:00Z
653,61,28,167,18,173,59,203,2026-04-16,2026-05-05T16:30:00Z
654,61,5,184,21,184,60,226,2026-04-17,2026-05-05T16:30:00Z
655,62,3,452,44,98,52,458,2026-04-09,2026-05-05T16:30:00Z
656,62,10,469,47,109,53,481,2026-04-10,2026-05-05T16:30:00Z
657,62,17,96,5,120,54,504,2026-04-11,2026-05-05T16:30:00Z
658,62,24,113,8,131,55,527,2026-04-12,2026-05-05T16:30:00Z
659,62,1,130,11,142,56,130,2026-04-13,2026-05-05T16:30:00Z
660,62,8,147,14,153,57,153,2026-04-14,2026-05-05T16:30:00Z
661,62,15,164,17,164,58,176,2026-04-15,2026-05-05T16:30:00Z
662,62,22,181,20,175,59,199,2026-04-16,2026-05-05T16:30:00Z
663,62,29,198,23,186,60,222,2026-04-17,2026-05-05T16:30:00Z
664,62,6,215,26,17,61,245,2026-04-18,2026-05-05T16:30:00Z
665,63,4,93,4,111,53,477,2026-04-10,2026-05-05T16:30:00Z
666,63,11,110,7,122,54,500,2026-04-11,2026-05-05T16:30:00Z
667,63,18,127,10,133,55,523,2026-04-12,2026-05-05T16:30:00Z
668,63,25,144,13,144,56,126,2026-04-13,2026-05-05T16:30:00Z
669,63,2,161,16,155,57,149,2026-04-14,2026-05-05T16:30:00Z
670,63,9,178,19,166,58,172,2026-04-15,2026-05-05T16:30:00Z
671,63,16,195,22,177,59,195,2026-04-16,2026-05-05T16:30:00Z
672,63,23,212,25,188,60,218,2026-04-17,2026-05-05T16:30:00Z
673,63,30,229,28,19,61,241,2026-04-18,2026-05-05T16:30:00Z
674,63,7,246,31,30,62,264,2026-04-19,2026-05-05T16:30:00Z
675,64,5,124,9,124,54,496,2026-04-11,2026-05-05T16:30:00Z
676,64,12,141,12,135,55,519,2026-04-12,2026-05-05T16:30:00Z
677,64,19,158,15,146,56,122,2026-04-13,2026-05-05T16:30:00Z
678,64,26,175,18,157,57,145,2026-04-14,2026-05-05T16:30:00Z
679,64,3,192,21,168,58,168,2026-04-15,2026-05-05T16:30:00Z
680,64,10,209,24,179,59,191,2026-04-16,2026-05-05T16:30:00Z
681,64,17,226,27,190,60,214,2026-04-17,2026-05-05T16:30:00Z
682,64,24,243,30,21,61,237,2026-04-18,2026-05-05T16:30:00Z
683,64,1,260,33,32,62,260,2026-04-19,2026-05-05T16:30:00Z
684,64,8,277,36,43,63,283,2026-04-20,2026-05-05T16:30:00Z
685,65,6,155,14,137,55,515,2026-04-12,2026-05-05T16:30:00Z
686,65,13,172,17,148,56,538,2026-04-13,2026-05-05T16:30:00Z
687,65,20,189,20,159,57,141,2026-04-14,2026-05-05T16:30:00Z
688,65,27,206,23,170,58,164,2026-04-15,2026-05-05T16:30:00Z
689,65,4,223,26,181,59,187,2026-04-16,2026-05-05T16:30:00Z
690,65,11,240,29,12,60,210,2026-04-17,2026-05-05T16:30:00Z
691,65,18,257,32,23,61,233,2026-04-18,2026-05-05T16:30:00Z
692,65,25,274,35,34,62,256,2026-04-19,2026-05-05T16:30:00Z
693,65,2,291,38,45,63,279,2026-04-20,2026-05-05T16:30:00Z
694,65,9,308,41,56,64,302,2026-04-21,2026-05-05T16:30:00Z
695,66,7,186,19,150,56,534,2026-04-13,2026-05-05T16:30:00Z
696,66,14,203,22,161,57,137,2026-04-14,2026-05-05T16:30:00Z
697,66,21,220,25,172,58,160,2026-04-15,2026-05-05T16:30:00Z
698,66,28,237,28,183,59,183,2026-04-16,2026-05-05T16:30:00Z
699,66,5,254,31,14,60,206,2026-04-17,2026-05-05T16:30:00Z
700,66,12,271,34,25,61,229,2026-04-18,2026-05-05T16:30:00Z
701,66,19,288,37,36,62,252,2026-04-19,2026-05-05T16:30:00Z
702,66,26,305,40,47,63,275,2026-04-20,2026-05-05T16:30:00Z
703,66,3,322,43,58,64,298,2026-04-21,2026-05-05T16:30:00Z
704,66,10,339,46,69,65,321,2026-04-22,2026-05-05T16:30:00Z
705,67,8,217,24,163,57,133,2026-04-14,2026-05-05T16:30:00Z
706,67,15,234,27,174,58,156,2026-04-15,2026-05-05T16:30:00Z
707,67,22,251,30,185,59,179,2026-04-16,2026-05-05T16:30:00Z
708,67,29,268,33,16,60,202,2026-04-17,2026-05-05T16:30:00Z
709,67,6,285,36,27,61,225,2026-04-18,2026-05-05T16:30:00Z
710,67,13,302,39,38,62,248,2026-04-19,2026-05-05T16:30:00Z
711,67,20,319,42,49,63,271,2026-04-20,2026-05-05T16:30:00Z
712,67,27,336,45,60,64,294,2026-04-21,2026-05-05T16:30:00Z
713,67,4,353,48,71,65,317,2026-04-22,2026-05-05T16:30:00Z
714,67,11,370,6,82,66,340,2026-04-23,2026-05-05T16:30:00Z
715,68,9,248,29,176,58,152,2026-04-15,2026-05-05T16:30:00Z
716,68,16,265,32,187,59,175,2026-04-16,2026-05-05T16:30:00Z
717,68,23,282,35,18,60,198,2026-04-17,2026-05-05T16:30:00Z
718,68,30,299,38,29,61,221,2026-04-18,2026-05-05T16:30:00Z
719,68,7,316,41,40,62,244,2026-04-19,2026-05-05T16:30:00Z
720,68,14,333,44,51,63,267,2026-04-20,2026-05-05T16:30:00Z
721,68,21,350,47,62,64,290,2026-04-21,2026-05-05T16:30:00Z
722,68,28,367,5,73,65,313,2026-04-22,2026-05-05T16:30:00Z
723,68,5,384,8,84,66,336,2026-04-23,2026-05-05T16:30:00Z
724,68,12,401,11,95,67,359,2026-04-24,2026-05-05T16:30:00Z
725,69,10,279,34,189,59,171,2026-04-16,2026-05-05T16:30:00Z
726,69,17,296,37,20,60,194,2026-04-17,2026-05-05T16:30:00Z
727,69,24,313,40,31,61,217,2026-04-18,2026-05-05T16:30:00Z
728,69,1,330,43,42,62,240,2026-04-19,2026-05-05T16:30:00Z
729,69,8,347,46,53,63,263,2026-04-20,2026-05-05T16:30:00Z
730,69,15,364,4,64,64,286,2026-04-21,2026-05-05T16:30:00Z
731,69,22,381,7,75,65,309,2026-04-22,2026-05-05T16:30:00Z
