influencer_id,handle,display_name,platform,follower_count,engagement_rate,influence_score,niche,city,region,country,is_verified,created_at
197,@sports-media_197,Sports Rights 197,tiktok,722043,0.107,82.1,Sports Rights,Las Vegas,Nevada,US,0,2026-05-05T16:30:00Z
198,@fastchannel_198,Live Event Operations 198,twitter,729962,0.054,48.2,Live Event Operations,Minneapolis,Minnesota,US,0,2026-05-05T16:30:00Z
199,@sportsreel_199,Family Entertainment 199,youtube,737881,0.091,65.3,Family Entertainment,Charlotte,North Carolina,US,0,2026-05-05T16:30:00Z
200,@fanbase_200,International Fandom 200,threads,745800,0.038,82.4,International Fandom,Philadelphia,Pennsylvania,US,1,2026-05-05T16:30:00Z
201,@premiere_201,Anime Culture 201,instagram,753719,0.075,48.5,Anime Culture,San Diego,California,US,0,2026-05-05T16:30:00Z
202,@streaming_202,Music Livestreams 202,tiktok,761638,0.022,65.6,Music Livestreams,Raleigh,North Carolina,US,0,2026-05-05T16:30:00Z
203,@fandom_203,Documentary Forums 203,twitter,769557,0.059,82,Documentary Forums,Salt Lake City,Utah,US,0,2026-05-05T16:30:00Z
204,@trailer_204,Creator Monetization 204,youtube,777476,0.096,48.1,Creator Monetization,San Antonio,Texas,US,0,2026-05-05T16:30:00Z
205,@rights_205,Trust and Safety 205,threads,785395,0.043,65.2,Trust and Safety,Honolulu,Hawaii,US,1,2026-05-05T16:30:00Z
206,@liveops_206,Subscriber Retention 206,instagram,793314,0.08,82.3,Subscriber Retention,Detroit,Michigan,US,0,2026-05-05T16:30:00Z
207,@family_207,Premium Economy 207,tiktok,801233,0.027,48.4,Premium Economy,Kansas City,Missouri,US,0,2026-05-05T16:30:00Z
208,@globaldrama_208,Subscriber Growth 208,twitter,809152,0.064,65.5,Subscriber Growth,New Orleans,Louisiana,US,0,2026-05-05T16:30:00Z
209,@anime_209,Film Discovery 209,youtube,817071,0.101,82.6,Film Discovery,Cleveland,Ohio,US,0,2026-05-05T16:30:00Z
210,@music_210,Streaming Strategy 210,threads,824990,0.048,48,Streaming Strategy,Tampa,Florida,US,1,2026-05-05T16:30:00Z
211,@docu_211,Fan Communities 211,instagram,832909,0.085,65.1,Fan Communities,Edison,New Jersey,US,0,2026-05-05T16:30:00Z
212,@creator_212,Trailer Reactions 212,tiktok,840828,0.032,82.2,Trailer Reactions,Burbank,California,US,0,2026-05-05T16:30:00Z
213,@moderation_213,Sports Rights 213,twitter,848747,0.069,48.3,Sports Rights,Joliet,Illinois,US,0,2026-05-05T16:30:00Z
214,@retention_214,Live Event Operations 214,youtube,856666,0.106,65.4,Live Event Operations,Dallas,Texas,US,0,2026-05-05T16:30:00Z
215,@arpu_215,Family Entertainment 215,threads,14585,0.053,82.5,Family Entertainment,Miami,Florida,US,1,2026-05-05T16:30:00Z
216,@watchtime_216,International Fandom 216,instagram,22504,0.09,48.6,International Fandom,Seattle,Washington,US,0,2026-05-05T16:30:00Z
217,@sports-media_217,Anime Culture 217,tiktok,30423,0.037,65,Anime Culture,Goodyear,Arizona,US,0,2026-05-05T16:30:00Z
218,@fastchannel_218,Music Livestreams 218,twitter,38342,0.074,82.1,Music Livestreams,Atlanta,Georgia,US,0,2026-05-05T16:30:00Z
219,@sportsreel_219,Documentary Forums 219,youtube,46261,0.021,48.2,Documentary Forums,San Francisco,California,US,0,2026-05-05T16:30:00Z
220,@fanbase_220,Creator Monetization 220,threads,54180,0.058,65.3,Creator Monetization,Denver,Colorado,US,1,2026-05-05T16:30:00Z
221,@premiere_221,Trust and Safety 221,instagram,62099,0.095,82.4,Trust and Safety,Boston,Massachusetts,US,0,2026-05-05T16:30:00Z
222,@streaming_222,Subscriber Retention 222,tiktok,70018,0.042,48.5,Subscriber Retention,Washington,District of Columbia,US,0,2026-05-05T16:30:00Z
223,@fandom_223,Premium Economy 223,twitter,77937,0.079,65.6,Premium Economy,Portland,Oregon,US,0,2026-05-05T16:30:00Z
224,@trailer_224,Subscriber Growth 224,youtube,85856,0.026,82,Subscriber Growth,Nashville,Tennessee,US,0,2026-05-05T16:30:00Z
225,@rights_225,Film Discovery 225,threads,93775,0.063,48.1,Film Discovery,Austin,Texas,US,1,2026-05-05T16:30:00Z
226,@liveops_226,Streaming Strategy 226,instagram,101694,0.1,65.2,Streaming Strategy,Orlando,Florida,US,0,2026-05-05T16:30:00Z
227,@family_227,Fan Communities 227,tiktok,109613,0.047,82.3,Fan Communities,Las Vegas,Nevada,US,0,2026-05-05T16:30:00Z
228,@globaldrama_228,Trailer Reactions 228,twitter,117532,0.084,48.4,Trailer Reactions,Minneapolis,Minnesota,US,0,2026-05-05T16:30:00Z
229,@anime_229,Sports Rights 229,youtube,125451,0.031,65.5,Sports Rights,Charlotte,North Carolina,US,0,2026-05-05T16:30:00Z
230,@music_230,Live Event Operations 230,threads,133370,0.068,82.6,Live Event Operations,Philadelphia,Pennsylvania,US,1,2026-05-05T16:30:00Z
231,@docu_231,Family Entertainment 231,instagram,141289,0.105,48,Family Entertainment,San Diego,California,US,0,2026-05-05T16:30:00Z
232,@creator_232,International Fandom 232,tiktok,149208,0.052,65.1,International Fandom,Raleigh,North Carolina,US,0,2026-05-05T16:30:00Z
233,@moderation_233,Anime Culture 233,twitter,157127,0.089,82.2,Anime Culture,Salt Lake City,Utah,US,0,2026-05-05T16:30:00Z
234,@retention_234,Music Livestreams 234,youtube,165046,0.036,48.3,Music Livestreams,San Antonio,Texas,US,0,2026-05-05T16:30:00Z
235,@arpu_235,Documentary Forums 235,threads,172965,0.073,65.4,Documentary Forums,Honolulu,Hawaii,US,1,2026-05-05T16:30:00Z
236,@watchtime_236,Creator Monetization 236,instagram,180884,0.02,82.5,Creator Monetization,Detroit,Michigan,US,0,2026-05-05T16:30:00Z
237,@sports-media_237,Trust and Safety 237,tiktok,188803,0.057,48.6,Trust and Safety,Kansas City,Missouri,US,0,2026-05-05T16:30:00Z
238,@fastchannel_238,Subscriber Retention 238,twitter,196722,0.094,65,Subscriber Retention,New Orleans,Louisiana,US,0,2026-05-05T16:30:00Z
239,@sportsreel_239,Premium Economy 239,youtube,204641,0.041,82.1,Premium Economy,Cleveland,Ohio,US,0,2026-05-05T16:30:00Z
240,@fanbase_240,Subscriber Growth 240,threads,212560,0.078,48.2,Subscriber Growth,Tampa,Florida,US,1,2026-05-05T16:30:00Z
241,@premiere_241,Film Discovery 241,instagram,220479,0.025,65.3,Film Discovery,Edison,New Jersey,US,0,2026-05-05T16:30:00Z
242,@streaming_242,Streaming Strategy 242,tiktok,228398,0.062,82.4,Streaming Strategy,Burbank,California,US,0,2026-05-05T16:30:00Z
243,@fandom_243,Fan Communities 243,twitter,236317,0.099,48.5,Fan Communities,Joliet,Illinois,US,0,2026-05-05T16:30:00Z
244,@trailer_244,Trailer Reactions 244,youtube,244236,0.046,65.6,Trailer Reactions,Dallas,Texas,US,0,2026-05-05T16:30:00Z
245,@rights_245,Sports Rights 245,threads,252155,0.083,82,Sports Rights,Miami,Florida,US,1,2026-05-05T16:30:00Z
246,@liveops_246,Live Event Operations 246,instagram,260074,0.03,48.1,Live Event Operations,Seattle,Washington,US,0,2026-05-05T16:30:00Z
247,@family_247,Family Entertainment 247,tiktok,267993,0.067,65.2,Family Entertainment,Goodyear,Arizona,US,0,2026-05-05T16:30:00Z
248,@globaldrama_248,International Fandom 248,twitter,275912,0.104,82.3,International Fandom,Atlanta,Georgia,US,0,2026-05-05T16:30:00Z
249,@anime_249,Anime Culture 249,youtube,283831,0.051,48.4,Anime Culture,San Francisco,California,US,0,2026-05-05T16:30:00Z
250,@music_250,Music Livestreams 250,threads,291750,0.088,65.5,Music Livestreams,Denver,Colorado,US,1,2026-05-05T16:30:00Z
251,@docu_251,Documentary Forums 251,instagram,299669,0.035,82.6,Documentary Forums,Boston,Massachusetts,US,0,2026-05-05T16:30:00Z
252,@creator_252,Creator Monetization 252,tiktok,307588,0.072,48,Creator Monetization,Washington,District of Columbia,US,0,2026-05-05T16:30:00Z
253,@moderation_253,Trust and Safety 253,twitter,315507,0.019,65.1,Trust and Safety,Portland,Oregon,US,0,2026-05-05T16:30:00Z
254,@retention_254,Subscriber Retention 254,youtube,323426,0.056,82.2,Subscriber Retention,Nashville,Tennessee,US,0,2026-05-05T16:30:00Z
255,@arpu_255,Premium Economy 255,threads,331345,0.093,48.3,Premium Economy,Austin,Texas,US,1,2026-05-05T16:30:00Z
256,@watchtime_256,Subscriber Growth 256,instagram,339264,0.04,65.4,Subscriber Growth,Orlando,Florida,US,0,2026-05-05T16:30:00Z
257,@sports-media_257,Film Discovery 257,tiktok,347183,0.077,82.5,Film Discovery,Las Vegas,Nevada,US,0,2026-05-05T16:30:00Z
258,@fastchannel_258,Streaming Strategy 258,twitter,355102,0.024,48.6,Streaming Strategy,Minneapolis,Minnesota,US,0,2026-05-05T16:30:00Z
259,@sportsreel_259,Fan Communities 259,youtube,363021,0.061,65,Fan Communities,Charlotte,North Carolina,US,0,2026-05-05T16:30:00Z
260,@fanbase_260,Trailer Reactions 260,threads,370940,0.098,82.1,Trailer Reactions,Philadelphia,Pennsylvania,US,1,2026-05-05T16:30:00Z
261,@premiere_261,Sports Rights 261,instagram,378859,0.045,48.2,Sports Rights,San Diego,California,US,0,2026-05-05T16:30:00Z
262,@streaming_262,Live Event Operations 262,tiktok,386778,0.082,65.3,Live Event Operations,Raleigh,North Carolina,US,0,2026-05-05T16:30:00Z
263,@fandom_263,Family Entertainment 263,twitter,394697,0.029,82.4,Family Entertainment,Salt Lake City,Utah,US,0,2026-05-05T16:30:00Z
264,@trailer_264,International Fandom 264,youtube,402616,0.066,48.5,International Fandom,San Antonio,Texas,US,0,2026-05-05T16:30:00Z
265,@rights_265,Anime Culture 265,threads,410535,0.103,65.6,Anime Culture,Honolulu,Hawaii,US,1,2026-05-05T16:30:00Z
266,@liveops_266,Music Livestreams 266,instagram,418454,0.05,82,Music Livestreams,Detroit,Michigan,US,0,2026-05-05T16:30:00Z
267,@family_267,Documentary Forums 267,tiktok,426373,0.087,48.1,Documentary Forums,Kansas City,Missouri,US,0,2026-05-05T16:30:00Z
268,@globaldrama_268,Creator Monetization 268,twitter,434292,0.034,65.2,Creator Monetization,New Orleans,Louisiana,US,0,2026-05-05T16:30:00Z
269,@anime_269,Trust and Safety 269,youtube,442211,0.071,82.3,Trust and Safety,Cleveland,Ohio,US,0,2026-05-05T16:30:00Z
270,@music_270,Subscriber Retention 270,threads,450130,0.018,48.4,Subscriber Retention,Tampa,Florida,US,1,2026-05-05T16:30:00Z
271,@docu_271,Premium Economy 271,instagram,458049,0.055,65.5,Premium Economy,Edison,New Jersey,US,0,2026-05-05T16:30:00Z
272,@creator_272,Subscriber Growth 272,tiktok,465968,0.092,82.6,Subscriber Growth,Burbank,California,US,0,2026-05-05T16:30:00Z
273,@moderation_273,Film Discovery 273,twitter,473887,0.039,48,Film Discovery,Joliet,Illinois,US,0,2026-05-05T16:30:00Z
274,@retention_274,Streaming Strategy 274,youtube,481806,0.076,65.1,Streaming Strategy,Dallas,Texas,US,0,2026-05-05T16:30:00Z
275,@arpu_275,Fan Communities 275,threads,489725,0.023,82.2,Fan Communities,Miami,Florida,US,1,2026-05-05T16:30:00Z
276,@watchtime_276,Trailer Reactions 276,instagram,497644,0.06,48.3,Trailer Reactions,Seattle,Washington,US,0,2026-05-05T16:30:00Z
277,@sports-media_277,Sports Rights 277,tiktok,505563,0.097,65.4,Sports Rights,Goodyear,Arizona,US,0,2026-05-05T16:30:00Z
278,@fastchannel_278,Live Event Operations 278,twitter,513482,0.044,82.5,Live Event Operations,Atlanta,Georgia,US,0,2026-05-05T16:30:00Z
279,@sportsreel_279,Family Entertainment 279,youtube,521401,0.081,48.6,Family Entertainment,San Francisco,California,US,0,2026-05-05T16:30:00Z
280,@fanbase_280,International Fandom 280,threads,529320,0.028,65,International Fandom,Denver,Colorado,US,1,2026-05-05T16:30:00Z
281,@premiere_281,Anime Culture 281,instagram,537239,0.065,82.1,Anime Culture,Boston,Massachusetts,US,0,2026-05-05T16:30:00Z
282,@streaming_282,Music Livestreams 282,tiktok,545158,0.102,48.2,Music Livestreams,Washington,District of Columbia,US,0,2026-05-05T16:30:00Z
283,@fandom_283,Documentary Forums 283,twitter,553077,0.049,65.3,Documentary Forums,Portland,Oregon,US,0,2026-05-05T16:30:00Z
284,@trailer_284,Creator Monetization 284,youtube,560996,0.086,82.4,Creator Monetization,Nashville,Tennessee,US,0,2026-05-05T16:30:00Z
285,@rights_285,Trust and Safety 285,threads,568915,0.033,48.5,Trust and Safety,Austin,Texas,US,1,2026-05-05T16:30:00Z
286,@liveops_286,Subscriber Retention 286,instagram,576834,0.07,65.6,Subscriber Retention,Orlando,Florida,US,0,2026-05-05T16:30:00Z
287,@family_287,Premium Economy 287,tiktok,584753,0.107,82,Premium Economy,Las Vegas,Nevada,US,0,2026-05-05T16:30:00Z
288,@globaldrama_288,Subscriber Growth 288,twitter,592672,0.054,48.1,Subscriber Growth,Minneapolis,Minnesota,US,0,2026-05-05T16:30:00Z
289,@anime_289,Film Discovery 289,youtube,600591,0.091,65.2,Film Discovery,Charlotte,North Carolina,US,0,2026-05-05T16:30:00Z
290,@music_290,Streaming Strategy 290,threads,608510,0.038,82.3,Streaming Strategy,Philadelphia,Pennsylvania,US,1,2026-05-05T16:30:00Z
291,@docu_291,Fan Communities 291,instagram,616429,0.075,48.4,Fan Communities,San Diego,California,US,0,2026-05-05T16:30:00Z
292,@creator_292,Trailer Reactions 292,tiktok,624348,0.022,65.5,Trailer Reactions,Raleigh,North Carolina,US,0,2026-05-05T16:30:00Z
293,@moderation_293,Sports Rights 293,twitter,632267,0.059,82.6,Sports Rights,Salt Lake City,Utah,US,0,2026-05-05T16:30:00Z
294,@retention_294,Live Event Operations 294,youtube,640186,0.096,48,Live Event Operations,San Antonio,Texas,US,0,2026-05-05T16:30:00Z
295,@arpu_295,Family Entertainment 295,threads,648105,0.043,65.1,Family Entertainment,Honolulu,Hawaii,US,1,2026-05-05T16:30:00Z
296,@watchtime_296,International Fandom 296,instagram,656024,0.08,82.2,International Fandom,Detroit,Michigan,US,0,2026-05-05T16:30:00Z
297,@sports-media_297,Anime Culture 297,tiktok,663943,0.027,48.3,Anime Culture,Kansas City,Missouri,US,0,2026-05-05T16:30:00Z
298,@fastchannel_298,Music Livestreams 298,twitter,671862,0.064,65.4,Music Livestreams,New Orleans,Louisiana,US,0,2026-05-05T16:30:00Z
299,@sportsreel_299,Documentary Forums 299,youtube,679781,0.101,82.5,Documentary Forums,Cleveland,Ohio,US,0,2026-05-05T16:30:00Z
300,@fanbase_300,Creator Monetization 300,threads,687700,0.048,48.6,Creator Monetization,Tampa,Florida,US,1,2026-05-05T16:30:00Z
301,@premiere_301,Trust and Safety 301,instagram,695619,0.085,65,Trust and Safety,Edison,New Jersey,US,0,2026-05-05T16:30:00Z
302,@streaming_302,Subscriber Retention 302,tiktok,703538,0.032,82.1,Subscriber Retention,Burbank,California,US,0,2026-05-05T16:30:00Z
303,@fandom_303,Premium Economy 303,twitter,711457,0.069,48.2,Premium Economy,Joliet,Illinois,US,0,2026-05-05T16:30:00Z
304,@trailer_304,Subscriber Growth 304,youtube,719376,0.106,65.3,Subscriber Growth,Dallas,Texas,US,0,2026-05-05T16:30:00Z
305,@rights_305,Film Discovery 305,threads,727295,0.053,82.4,Film Discovery,Miami,Florida,US,1,2026-05-05T16:30:00Z
306,@liveops_306,Streaming Strategy 306,instagram,735214,0.09,48.5,Streaming Strategy,Seattle,Washington,US,0,2026-05-05T16:30:00Z
307,@family_307,Fan Communities 307,tiktok,743133,0.037,65.6,Fan Communities,Goodyear,Arizona,US,0,2026-05-05T16:30:00Z
308,@globaldrama_308,Trailer Reactions 308,twitter,751052,0.074,82,Trailer Reactions,Atlanta,Georgia,US,0,2026-05-05T16:30:00Z
309,@anime_309,Sports Rights 309,youtube,758971,0.021,48.1,Sports Rights,San Francisco,California,US,0,2026-05-05T16:30:00Z
310,@music_310,Live Event Operations 310,threads,766890,0.058,65.2,Live Event Operations,Denver,Colorado,US,1,2026-05-05T16:30:00Z
311,@docu_311,Family Entertainment 311,instagram,774809,0.095,82.3,Family Entertainment,Boston,Massachusetts,US,0,2026-05-05T16:30:00Z
312,@creator_312,International Fandom 312,tiktok,782728,0.042,48.4,International Fandom,Washington,District of Columbia,US,0,2026-05-05T16:30:00Z
313,@moderation_313,Anime Culture 313,twitter,790647,0.079,65.5,Anime Culture,Portland,Oregon,US,0,2026-05-05T16:30:00Z
314,@retention_314,Music Livestreams 314,youtube,798566,0.026,82.6,Music Livestreams,Nashville,Tennessee,US,0,2026-05-05T16:30:00Z
315,@arpu_315,Documentary Forums 315,threads,806485,0.063,48,Documentary Forums,Austin,Texas,US,1,2026-05-05T16:30:00Z
316,@watchtime_316,Creator Monetization 316,instagram,814404,0.1,65.1,Creator Monetization,Orlando,Florida,US,0,2026-05-05T16:30:00Z
317,@sports-media_317,Trust and Safety 317,tiktok,822323,0.047,82.2,Trust and Safety,Las Vegas,Nevada,US,0,2026-05-05T16:30:00Z
318,@fastchannel_318,Subscriber Retention 318,twitter,830242,0.084,48.3,Subscriber Retention,Minneapolis,Minnesota,US,0,2026-05-05T16:30:00Z
319,@sportsreel_319,Premium Economy 319,youtube,838161,0.031,65.4,Premium Economy,Charlotte,North Carolina,US,0,2026-05-05T16:30:00Z
320,@fanbase_320,Subscriber Growth 320,threads,846080,0.068,82.5,Subscriber Growth,Philadelphia,Pennsylvania,US,1,2026-05-05T16:30:00Z
321,@premiere_321,Film Discovery 321,instagram,853999,0.105,48.6,Film Discovery,San Diego,California,US,0,2026-05-05T16:30:00Z
322,@streaming_322,Streaming Strategy 322,tiktok,861918,0.052,65,Streaming Strategy,Raleigh,North Carolina,US,0,2026-05-05T16:30:00Z
323,@fandom_323,Fan Communities 323,twitter,19837,0.089,82.1,Fan Communities,Salt Lake City,Utah,US,0,2026-05-05T16:30:00Z
324,@trailer_324,Trailer Reactions 324,youtube,27756,0.036,48.2,Trailer Reactions,San Antonio,Texas,US,0,2026-05-05T16:30:00Z
325,@rights_325,Sports Rights 325,threads,35675,0.073,65.3,Sports Rights,Honolulu,Hawaii,US,1,2026-05-05T16:30:00Z
326,@liveops_326,Live Event Operations 326,instagram,43594,0.02,82.4,Live Event Operations,Detroit,Michigan,US,0,2026-05-05T16:30:00Z
327,@family_327,Family Entertainment 327,tiktok,51513,0.057,48.5,Family Entertainment,Kansas City,Missouri,US,0,2026-05-05T16:30:00Z
328,@globaldrama_328,International Fandom 328,twitter,59432,0.094,65.6,International Fandom,New Orleans,Louisiana,US,0,2026-05-05T16:30:00Z
329,@anime_329,Anime Culture 329,youtube,67351,0.041,82,Anime Culture,Cleveland,Ohio,US,0,2026-05-05T16:30:00Z
330,@music_330,Music Livestreams 330,threads,75270,0.078,48.1,Music Livestreams,Tampa,Florida,US,1,2026-05-05T16:30:00Z
331,@docu_331,Documentary Forums 331,instagram,83189,0.025,65.2,Documentary Forums,Edison,New Jersey,US,0,2026-05-05T16:30:00Z
332,@creator_332,Creator Monetization 332,tiktok,91108,0.062,82.3,Creator Monetization,Burbank,California,US,0,2026-05-05T16:30:00Z
333,@moderation_333,Trust and Safety 333,twitter,99027,0.099,48.4,Trust and Safety,Joliet,Illinois,US,0,2026-05-05T16:30:00Z
334,@retention_334,Subscriber Retention 334,youtube,106946,0.046,65.5,Subscriber Retention,Dallas,Texas,US,0,2026-05-05T16:30:00Z
335,@arpu_335,Premium Economy 335,threads,114865,0.083,82.6,Premium Economy,Miami,Florida,US,1,2026-05-05T16:30:00Z
336,@watchtime_336,Subscriber Growth 336,instagram,122784,0.03,48,Subscriber Growth,Seattle,Washington,US,0,2026-05-05T16:30:00Z
337,@sports-media_337,Film Discovery 337,tiktok,130703,0.067,65.1,Film Discovery,Goodyear,Arizona,US,0,2026-05-05T16:30:00Z
338,@fastchannel_338,Streaming Strategy 338,twitter,138622,0.104,82.2,Streaming Strategy,Atlanta,Georgia,US,0,2026-05-05T16:30:00Z
339,@sportsreel_339,Fan Communities 339,youtube,146541,0.051,48.3,Fan Communities,San Francisco,California,US,0,2026-05-05T16:30:00Z
340,@fanbase_340,Trailer Reactions 340,threads,154460,0.088,65.4,Trailer Reactions,Denver,Colorado,US,1,2026-05-05T16:30:00Z
341,@premiere_341,Sports Rights 341,instagram,162379,0.035,82.5,Sports Rights,Boston,Massachusetts,US,0,2026-05-05T16:30:00Z
342,@streaming_342,Live Event Operations 342,tiktok,170298,0.072,48.6,Live Event Operations,Washington,District of Columbia,US,0,2026-05-05T16:30:00Z
343,@fandom_343,Family Entertainment 343,twitter,178217,0.019,65,Family Entertainment,Portland,Oregon,US,0,2026-05-05T16:30:00Z
344,@trailer_344,International Fandom 344,youtube,186136,0.056,82.1,International Fandom,Nashville,Tennessee,US,0,2026-05-05T16:30:00Z
345,@rights_345,Anime Culture 345,threads,194055,0.093,48.2,Anime Culture,Austin,Texas,US,1,2026-05-05T16:30:00Z
346,@liveops_346,Music Livestreams 346,instagram,201974,0.04,65.3,Music Livestreams,Orlando,Florida,US,0,2026-05-05T16:30:00Z
347,@family_347,Documentary Forums 347,tiktok,209893,0.077,82.4,Documentary Forums,Las Vegas,Nevada,US,0,2026-05-05T16:30:00Z
348,@globaldrama_348,Creator Monetization 348,twitter,217812,0.024,48.5,Creator Monetization,Minneapolis,Minnesota,US,0,2026-05-05T16:30:00Z
349,@anime_349,Trust and Safety 349,youtube,225731,0.061,65.6,Trust and Safety,Charlotte,North Carolina,US,0,2026-05-05T16:30:00Z
350,@music_350,Subscriber Retention 350,threads,233650,0.098,82,Subscriber Retention,Philadelphia,Pennsylvania,US,1,2026-05-05T16:30:00Z
351,@docu_351,Premium Economy 351,instagram,241569,0.045,48.1,Premium Economy,San Diego,California,US,0,2026-05-05T16:30:00Z
352,@creator_352,Subscriber Growth 352,tiktok,249488,0.082,65.2,Subscriber Growth,Raleigh,North Carolina,US,0,2026-05-05T16:30:00Z
353,@moderation_353,Film Discovery 353,twitter,257407,0.029,82.3,Film Discovery,Salt Lake City,Utah,US,0,2026-05-05T16:30:00Z
354,@retention_354,Streaming Strategy 354,youtube,265326,0.066,48.4,Streaming Strategy,San Antonio,Texas,US,0,2026-05-05T16:30:00Z
355,@arpu_355,Fan Communities 355,threads,273245,0.103,65.5,Fan Communities,Honolulu,Hawaii,US,1,2026-05-05T16:30:00Z
356,@watchtime_356,Trailer Reactions 356,instagram,281164,0.05,82.6,Trailer Reactions,Detroit,Michigan,US,0,2026-05-05T16:30:00Z
357,@sports-media_357,Sports Rights 357,tiktok,289083,0.087,48,Sports Rights,Kansas City,Missouri,US,0,2026-05-05T16:30:00Z
358,@fastchannel_358,Live Event Operations 358,twitter,297002,0.034,65.1,Live Event Operations,New Orleans,Louisiana,US,0,2026-05-05T16:30:00Z
359,@sportsreel_359,Family Entertainment 359,youtube,304921,0.071,82.2,Family Entertainment,Cleveland,Ohio,US,0,2026-05-05T16:30:00Z
360,@fanbase_360,International Fandom 360,threads,312840,0.018,48.3,International Fandom,Tampa,Florida,US,1,2026-05-05T16:30:00Z
361,@premiere_361,Anime Culture 361,instagram,320759,0.055,65.4,Anime Culture,Edison,New Jersey,US,0,2026-05-05T16:30:00Z
362,@streaming_362,Music Livestreams 362,tiktok,328678,0.092,82.5,Music Livestreams,Burbank,California,US,0,2026-05-05T16:30:00Z
363,@fandom_363,Documentary Forums 363,twitter,336597,0.039,48.6,Documentary Forums,Joliet,Illinois,US,0,2026-05-05T16:30:00Z
364,@trailer_364,Creator Monetization 364,youtube,344516,0.076,65,Creator Monetization,Dallas,Texas,US,0,2026-05-05T16:30:00Z
365,@rights_365,Trust and Safety 365,threads,352435,0.023,82.1,Trust and Safety,Miami,Florida,US,1,2026-05-05T16:30:00Z
366,@liveops_366,Subscriber Retention 366,instagram,360354,0.06,48.2,Subscriber Retention,Seattle,Washington,US,0,2026-05-05T16:30:00Z
367,@family_367,Premium Economy 367,tiktok,368273,0.097,65.3,Premium Economy,Goodyear,Arizona,US,0,2026-05-05T16:30:00Z
368,@globaldrama_368,Subscriber Growth 368,twitter,376192,0.044,82.4,Subscriber Growth,Atlanta,Georgia,US,0,2026-05-05T16:30:00Z
369,@anime_369,Film Discovery 369,youtube,384111,0.081,48.5,Film Discovery,San Francisco,California,US,0,2026-05-05T16:30:00Z
370,@music_370,Streaming Strategy 370,threads,392030,0.028,65.6,Streaming Strategy,Denver,Colorado,US,1,2026-05-05T16:30:00Z
371,@docu_371,Fan Communities 371,instagram,399949,0.065,82,Fan Communities,Boston,Massachusetts,US,0,2026-05-05T16:30:00Z
372,@creator_372,Trailer Reactions 372,tiktok,407868,0.102,48.1,Trailer Reactions,Washington,District of Columbia,US,0,2026-05-05T16:30:00Z
373,@moderation_373,Sports Rights 373,twitter,415787,0.049,65.2,Sports Rights,Portland,Oregon,US,0,2026-05-05T16:30:00Z
374,@retention_374,Live Event Operations 374,youtube,423706,0.086,82.3,Live Event Operations,Nashville,Tennessee,US,0,2026-05-05T16:30:00Z
375,@arpu_375,Family Entertainment 375,threads,431625,0.033,48.4,Family Entertainment,Austin,Texas,US,1,2026-05-05T16:30:00Z
376,@watchtime_376,International Fandom 376,instagram,439544,0.07,65.5,International Fandom,Orlando,Florida,US,0,2026-05-05T16:30:00Z
377,@sports-media_377,Anime Culture 377,tiktok,447463,0.107,82.6,Anime Culture,Las Vegas,Nevada,US,0,2026-05-05T16:30:00Z
378,@fastchannel_378,Music Livestreams 378,twitter,455382,0.054,48,Music Livestreams,Minneapolis,Minnesota,US,0,2026-05-05T16:30:00Z
379,@sportsreel_379,Documentary Forums 379,youtube,463301,0.091,65.1,Documentary Forums,Charlotte,North Carolina,US,0,2026-05-05T16:30:00Z
380,@fanbase_380,Creator Monetization 380,threads,471220,0.038,82.2,Creator Monetization,Philadelphia,Pennsylvania,US,1,2026-05-05T16:30:00Z
381,@premiere_381,Trust and Safety 381,instagram,479139,0.075,48.3,Trust and Safety,San Diego,California,US,0,2026-05-05T16:30:00Z
382,@streaming_382,Subscriber Retention 382,tiktok,487058,0.022,65.4,Subscriber Retention,Raleigh,North Carolina,US,0,2026-05-05T16:30:00Z
383,@fandom_383,Premium Economy 383,twitter,494977,0.059,82.5,Premium Economy,Salt Lake City,Utah,US,0,2026-05-05T16:30:00Z
384,@trailer_384,Subscriber Growth 384,youtube,502896,0.096,48.6,Subscriber Growth,San Antonio,Texas,US,0,2026-05-05T16:30:00Z
385,@rights_385,Film Discovery 385,threads,510815,0.043,65,Film Discovery,Honolulu,Hawaii,US,1,2026-05-05T16:30:00Z
386,@liveops_386,Streaming Strategy 386,instagram,518734,0.08,82.1,Streaming Strategy,Detroit,Michigan,US,0,2026-05-05T16:30:00Z
387,@family_387,Fan Communities 387,tiktok,526653,0.027,48.2,Fan Communities,Kansas City,Missouri,US,0,2026-05-05T16:30:00Z
388,@globaldrama_388,Trailer Reactions 388,twitter,534572,0.064,65.3,Trailer Reactions,New Orleans,Louisiana,US,0,2026-05-05T16:30:00Z
389,@anime_389,Sports Rights 389,youtube,542491,0.101,82.4,Sports Rights,Cleveland,Ohio,US,0,2026-05-05T16:30:00Z
390,@music_390,Live Event Operations 390,threads,550410,0.048,48.5,Live Event Operations,Tampa,Florida,US,1,2026-05-05T16:30:00Z
391,@docu_391,Family Entertainment 391,instagram,558329,0.085,65.6,Family Entertainment,Edison,New Jersey,US,0,2026-05-05T16:30:00Z
392,@creator_392,International Fandom 392,tiktok,566248,0.032,82,International Fandom,Burbank,California,US,0,2026-05-05T16:30:00Z
393,@moderation_393,Anime Culture 393,twitter,574167,0.069,48.1,Anime Culture,Joliet,Illinois,US,0,2026-05-05T16:30:00Z
