post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
1348,280,threads,student_signal_01348,Student success teams are connecting Admit Yield Coaching 2 signals to retention-risk interventions,2026-05-02T00:30:00Z,1709,138,186,20422,0.11,33.0,"47,33",normal,2026-05-05T15:30:00Z,2026-05-05T16:30:00Z
1349,455,youtube,student_signal_01349,Meal Plan Emergency Grant demand is rising before fall registration closes for Coastal Access Office,2026-04-11T23:30:00Z,5084,1283,378,81330,0.05,96.4,17,mega_viral,2026-05-05T11:30:00Z,2026-05-05T16:30:00Z
1350,99,instagram,student_signal_01350,Student success teams are connecting Housing Insecurity Case Review 2 signals to retention-risk interventions,2026-04-29T18:30:00Z,474,88,121,10376,0.12,21.7,"60,13",normal,2026-05-05T10:30:00Z,2026-05-05T16:30:00Z
1351,133,instagram,student_signal_01351,Student success teams are connecting Early Alert Success Plan signals to retention-risk interventions,2026-04-11T17:30:00Z,589,226,63,24859,0.23,44.5,3,normal,2026-05-05T14:30:00Z,2026-05-05T16:30:00Z
1352,424,tiktok,student_signal_01352,Advisors flagged Online Learner Success Coaching 1 as a census-week retention priority in Colorado,2026-04-27T04:30:00Z,300,7,47,5478,-0.13,45.3,"43,54",normal,2026-05-05T12:30:00Z,2026-05-05T16:30:00Z
1353,246,threads,student_signal_01353,Student success teams are connecting Enrollment Deposit Waiver signals to retention-risk interventions,2026-04-18T15:30:00Z,745,328,125,21642,0.62,51.1,5,normal,2026-05-05T08:30:00Z,2026-05-05T16:30:00Z
1354,275,threads,student_signal_01354,Satisfactory Academic Progress Appeal 2 capacity is becoming a student-success bottleneck this term,2026-04-20T17:30:00Z,855,23,128,10759,0.38,42.8,50,normal,2026-05-05T13:30:00Z,2026-05-05T16:30:00Z
1355,158,tiktok,student_signal_01355,Students are asking for Housing Insecurity Case Review 1 after financial aid and enrollment deadlines converged,2026-05-01T00:30:00Z,1111,209,175,18766,0.91,52.0,40,normal,2026-05-05T08:30:00Z,2026-05-05T16:30:00Z
1356,414,threads,student_signal_01356,Advisors flagged Mental Health Counseling Intake as a census-week retention priority in Oregon,2026-04-15T01:30:00Z,413,37,43,12910,0.17,55.8,"10,46",normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
1357,115,instagram,student_signal_01357,Student success teams are connecting Internship Readiness Review 2 signals to retention-risk interventions,2026-05-04T10:30:00Z,2449,159,241,30206,0.51,89.8,"55,51",mega_viral,2026-05-05T10:30:00Z,2026-05-05T16:30:00Z
1358,86,instagram,student_signal_01358,Student success teams are connecting Library Research Consultation signals to retention-risk interventions,2026-05-02T17:30:00Z,1065,317,144,13787,-0.11,84.4,15,viral,2026-05-05T09:30:00Z,2026-05-05T16:30:00Z
1359,20,twitter,student_signal_01359,Community partners are amplifying Gateway Course Success Lab 1 for transfer and first-generation students,2026-04-11T03:30:00Z,1710,52,223,24387,0.01,70.4,"37,60",rising,2026-05-05T14:30:00Z,2026-05-05T16:30:00Z
1360,124,instagram,student_signal_01360,Alumni microgrant interest is growing around Retention Risk Outreach 1 for persistence support,2026-04-30T14:30:00Z,675,86,36,17802,0.64,47.2,"26,51,25",normal,2026-05-05T15:30:00Z,2026-05-05T16:30:00Z
1361,259,tiktok,student_signal_01361,Alumni microgrant interest is growing around Internship Placement Support for persistence support,2026-04-22T18:30:00Z,1671,1539,345,93467,0.89,85.8,8,viral,2026-05-05T10:30:00Z,2026-05-05T16:30:00Z
1362,64,threads,student_signal_01362,Students are asking for Same-Day Wellness Triage 1 after financial aid and enrollment deadlines converged,2026-04-10T06:30:00Z,154,111,65,14601,0.61,20.2,33,normal,2026-05-05T11:30:00Z,2026-05-05T16:30:00Z
1363,244,twitter,student_signal_01363,Testing Accommodation Intake 2 demand is rising before fall registration closes for Horizon First-Year Experience,2026-04-10T19:30:00Z,252,69,207,20580,0.73,64.4,54,rising,2026-05-05T09:30:00Z,2026-05-05T16:30:00Z
1364,136,instagram,student_signal_01364,Testing Accommodation Intake 1 demand is rising before fall registration closes for Civic Promise College,2026-04-17T09:30:00Z,170,32,25,2284,0.81,42.3,34,normal,2026-05-05T15:30:00Z,2026-05-05T16:30:00Z
1365,119,youtube,student_signal_01365,Alumni microgrant interest is growing around Food Pantry Access Appointment 2 for persistence support,2026-04-29T13:30:00Z,70,11,17,1555,0.64,74.4,"59,8",rising,2026-05-05T12:30:00Z,2026-05-05T16:30:00Z
1366,209,twitter,student_signal_01366,Admit Yield Coaching 2 demand is rising before fall registration closes for Liberty Transfer Center,2026-04-15T00:30:00Z,47,97,56,8430,0.13,48.4,"47,60",normal,2026-05-05T11:30:00Z,2026-05-05T16:30:00Z
1367,194,instagram,student_signal_01367,Lakeside Financial Aid needs coordinated outreach for Retention Risk Outreach 2 before the withdrawal deadline,2026-04-22T01:30:00Z,272,230,93,10018,0.10,49.9,"46,49",normal,2026-05-05T11:30:00Z,2026-05-05T16:30:00Z
1368,445,instagram,student_signal_01368,Accessibility Accommodation Review demand is rising before fall registration closes for ClearPath Wellness Center,2026-04-07T18:30:00Z,153,45,24,2806,0.48,25.6,12,normal,2026-05-05T12:30:00Z,2026-05-05T16:30:00Z
1369,101,tiktok,student_signal_01369,Students are asking for Retention Risk Outreach 2 after financial aid and enrollment deadlines converged,2026-05-01T11:30:00Z,1213,847,472,43151,0.19,78.7,46,viral,2026-05-05T13:30:00Z,2026-05-05T16:30:00Z
1370,262,twitter,student_signal_01370,Riverbend Enrollment Services needs coordinated outreach for Orientation Advising Slot before the withdrawal deadline,2026-05-02T08:30:00Z,2489,94,7,34986,0.07,77.6,"6,21",viral,2026-05-05T15:30:00Z,2026-05-05T16:30:00Z
1371,336,tiktok,student_signal_01371,Students are asking for Meal Plan Emergency Grant after financial aid and enrollment deadlines converged,2026-04-09T16:30:00Z,56,123,25,6447,0.12,25.3,"17,60",normal,2026-05-05T08:30:00Z,2026-05-05T16:30:00Z
1372,259,tiktok,student_signal_01372,Advisors flagged Housing Insecurity Case Review 2 as a census-week retention priority in California,2026-04-18T20:30:00Z,5574,1130,567,85550,-0.13,87.0,60,viral,2026-05-05T14:30:00Z,2026-05-05T16:30:00Z
1373,239,tiktok,student_signal_01373,Student success teams are connecting Satisfactory Academic Progress Appeal 2 signals to retention-risk interventions,2026-04-23T05:30:00Z,674,37,8,12948,0.09,21.6,"50,32",normal,2026-05-05T13:30:00Z,2026-05-05T16:30:00Z
1374,436,twitter,student_signal_01374,Student success teams are connecting Satisfactory Academic Progress Appeal 2 signals to retention-risk interventions,2026-04-21T17:30:00Z,3763,1233,210,54476,0.87,93.3,50,mega_viral,2026-05-05T13:30:00Z,2026-05-05T16:30:00Z
1375,252,tiktok,student_signal_01375,Student success teams are connecting Admit Yield Coaching 1 signals to retention-risk interventions,2026-04-06T09:30:00Z,210,63,13,3223,0.79,57.6,27,normal,2026-05-05T08:30:00Z,2026-05-05T16:30:00Z
1376,110,youtube,student_signal_01376,Advisors flagged Employer Referral Session 2 as a census-week retention priority in Pennsylvania,2026-04-14T10:30:00Z,339,224,66,10099,0.82,32.7,56,normal,2026-05-05T09:30:00Z,2026-05-05T16:30:00Z
1377,260,twitter,student_signal_01377,Students are asking for Admit Yield Coaching 2 after financial aid and enrollment deadlines converged,2026-04-14T21:30:00Z,1082,142,127,12976,0.92,66.5,"47,19",rising,2026-05-05T15:30:00Z,2026-05-05T16:30:00Z
1378,103,youtube,student_signal_01378,Students are asking for STEM Lab Tutoring Block after financial aid and enrollment deadlines converged,2026-04-17T15:30:00Z,118,95,5,4165,0.06,59.8,"13,57",rising,2026-05-05T11:30:00Z,2026-05-05T16:30:00Z
1379,110,youtube,student_signal_01379,Desert Workforce Institute needs coordinated outreach for Same-Day Wellness Triage 1 before the withdrawal deadline,2026-04-25T08:30:00Z,803,128,202,16992,0.35,34.3,33,normal,2026-05-05T12:30:00Z,2026-05-05T16:30:00Z
1380,410,threads,student_signal_01380,Community partners are amplifying Financial Aid Appeal Review for transfer and first-generation students,2026-04-15T07:30:00Z,1345,671,200,26934,0.59,86.2,"19,34",viral,2026-05-05T13:30:00Z,2026-05-05T16:30:00Z
1381,222,threads,student_signal_01381,Student success teams are connecting Online Learner Success Coaching 1 signals to retention-risk interventions,2026-04-22T05:30:00Z,523,236,177,17724,0.60,85.4,"43,10",viral,2026-05-05T08:30:00Z,2026-05-05T16:30:00Z
1382,17,tiktok,student_signal_01382,Same-Day Wellness Triage 2 demand is rising before fall registration closes for Coastal Access Office,2026-04-25T04:30:00Z,80,86,34,4228,0.82,63.2,53,rising,2026-05-05T12:30:00Z,2026-05-05T16:30:00Z
1383,173,threads,student_signal_01383,Student success teams are connecting Crisis Follow-Up Call signals to retention-risk interventions,2026-04-13T02:30:00Z,1116,162,61,14617,0.23,59.4,11,rising,2026-05-05T15:30:00Z,2026-05-05T16:30:00Z
1384,415,instagram,student_signal_01384,Advisors flagged Orientation Advising Slot as a census-week retention priority in Texas,2026-04-24T02:30:00Z,1453,254,73,19883,0.03,68.4,6,rising,2026-05-05T11:30:00Z,2026-05-05T16:30:00Z
1385,277,twitter,student_signal_01385,Internship Readiness Review 2 demand is rising before fall registration closes for Innovation Online Campus,2026-04-13T08:30:00Z,213,210,7,11400,0.07,52.7,55,normal,2026-05-05T15:30:00Z,2026-05-05T16:30:00Z
1386,229,twitter,student_signal_01386,Advisors flagged Early Alert Success Plan as a census-week retention priority in Illinois,2026-04-19T01:30:00Z,205,42,6,2382,0.91,53.9,"3,40",normal,2026-05-05T08:30:00Z,2026-05-05T16:30:00Z
1387,247,tiktok,student_signal_01387,Community partners are amplifying Donor Scholarship Stewardship Review 1 for transfer and first-generation students,2026-05-05T15:30:00Z,538,155,43,8220,0.11,48.0,32,normal,2026-05-05T13:30:00Z,2026-05-05T16:30:00Z
1388,222,threads,student_signal_01388,Gateway Course Success Lab 1 capacity is becoming a student-success bottleneck this term,2026-04-26T21:30:00Z,477,306,4,12624,0.30,55.9,37,normal,2026-05-05T08:30:00Z,2026-05-05T16:30:00Z
1389,202,threads,student_signal_01389,Food Pantry Access Appointment 1 capacity is becoming a student-success bottleneck this term,2026-04-10T03:30:00Z,14163,301,1752,160478,0.67,90.5,39,mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
1390,411,twitter,student_signal_01390,Lakeside Financial Aid needs coordinated outreach for Retention Risk Outreach 2 before the withdrawal deadline,2026-04-06T06:30:00Z,57,36,43,3958,0.74,72.8,46,rising,2026-05-05T12:30:00Z,2026-05-05T16:30:00Z
1391,41,youtube,student_signal_01391,Students are asking for Donor Scholarship Stewardship Review 2 after financial aid and enrollment deadlines converged,2026-04-09T20:30:00Z,563,26,127,10765,0.04,22.8,52,normal,2026-05-05T14:30:00Z,2026-05-05T16:30:00Z
1392,130,instagram,student_signal_01392,Internship Readiness Review 1 capacity is becoming a student-success bottleneck this term,2026-04-24T23:30:00Z,663,296,134,13656,0.58,51.4,"35,45",normal,2026-05-05T14:30:00Z,2026-05-05T16:30:00Z
1393,429,threads,student_signal_01393,Student success teams are connecting Employer Referral Session 2 signals to retention-risk interventions,2026-04-21T19:30:00Z,659,154,123,36268,-0.04,85.5,56,viral,2026-05-05T08:30:00Z,2026-05-05T16:30:00Z
1394,324,threads,student_signal_01394,Community partners are amplifying Transfer Credit Evaluation for transfer and first-generation students,2026-05-04T15:30:00Z,440,118,48,6091,0.88,46.1,24,normal,2026-05-05T08:30:00Z,2026-05-05T16:30:00Z
1395,200,instagram,student_signal_01395,Advisors flagged Satisfactory Academic Progress Appeal 1 as a census-week retention priority in Illinois,2026-04-18T19:30:00Z,53,22,6,1115,0.70,54.2,30,normal,2026-05-05T09:30:00Z,2026-05-05T16:30:00Z
1396,250,tiktok,student_signal_01396,Advisors flagged Testing Accommodation Intake 1 as a census-week retention priority in Massachusetts,2026-04-07T02:30:00Z,883,82,68,11970,0.14,25.6,34,normal,2026-05-05T14:30:00Z,2026-05-05T16:30:00Z
1397,139,youtube,student_signal_01397,Community partners are amplifying Library Research Consultation for transfer and first-generation students,2026-04-06T18:30:00Z,222,475,71,21158,-0.06,70.6,15,rising,2026-05-05T14:30:00Z,2026-05-05T16:30:00Z
1398,27,threads,student_signal_01398,Student success teams are connecting AI Tutoring Follow-Up 2 signals to retention-risk interventions,2026-05-02T04:30:00Z,2770,1176,712,59813,-0.10,84.2,45,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
1399,197,instagram,student_signal_01399,Advisors flagged Registration Hold Resolution 2 as a census-week retention priority in California,2026-04-22T04:30:00Z,751,19,121,10745,-0.12,31.7,48,normal,2026-05-05T09:30:00Z,2026-05-05T16:30:00Z
1400,401,youtube,student_signal_01400,Student success teams are connecting Internship Readiness Review 1 signals to retention-risk interventions,2026-04-26T05:30:00Z,683,299,120,22756,0.29,63.6,"35,50",rising,2026-05-05T13:30:00Z,2026-05-05T16:30:00Z
1401,399,tiktok,student_signal_01401,Testing Accommodation Intake 1 demand is rising before fall registration closes for Civic Promise College,2026-05-01T14:30:00Z,1824,233,266,22662,-0.14,64.0,"34,45",rising,2026-05-05T13:30:00Z,2026-05-05T16:30:00Z
1402,143,twitter,student_signal_01402,Student success teams are connecting Library Research Consultation signals to retention-risk interventions,2026-04-10T05:30:00Z,1411,355,78,16606,0.28,33.7,"15,28",normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
1403,107,instagram,student_signal_01403,Registration Hold Resolution 2 capacity is becoming a student-success bottleneck this term,2026-04-09T01:30:00Z,256,179,55,9627,-0.06,28.3,48,normal,2026-05-05T14:30:00Z,2026-05-05T16:30:00Z
1404,18,youtube,student_signal_01404,Alumni microgrant interest is growing around Donor Scholarship Stewardship Review 2 for persistence support,2026-04-18T16:30:00Z,148,9,2,2300,0.09,47.2,"52,26",normal,2026-05-05T13:30:00Z,2026-05-05T16:30:00Z
1405,130,instagram,student_signal_01405,Students are asking for Food Pantry Access Appointment 2 after financial aid and enrollment deadlines converged,2026-04-28T04:30:00Z,1527,8,186,19837,-0.09,74.9,"59,39",rising,2026-05-05T13:30:00Z,2026-05-05T16:30:00Z
1406,408,youtube,student_signal_01406,Employer Referral Session 1 capacity is becoming a student-success bottleneck this term,2026-05-02T18:30:00Z,465,346,83,15809,-0.13,70.6,"36,57",rising,2026-05-05T08:30:00Z,2026-05-05T16:30:00Z
1407,336,tiktok,student_signal_01407,Alumni microgrant interest is growing around Alumni Emergency Microgrant 2 for persistence support,2026-04-15T02:30:00Z,903,424,212,17976,0.56,74.6,"51,6",rising,2026-05-05T15:30:00Z,2026-05-05T16:30:00Z
1408,172,tiktok,student_signal_01408,Alumni Emergency Microgrant 1 demand is rising before fall registration closes for Lakeside Financial Aid,2026-04-21T10:30:00Z,1383,78,104,19335,0.31,50.2,"31,56",normal,2026-05-05T15:30:00Z,2026-05-05T16:30:00Z
1409,243,youtube,student_signal_01409,FAFSA Verification Review 1 demand is rising before fall registration closes for Summit Career Pathways,2026-04-12T04:30:00Z,338,77,83,20138,0.89,74.6,29,viral,2026-05-05T13:30:00Z,2026-05-05T16:30:00Z
1410,270,twitter,student_signal_01410,First-Gen Mentoring Cohort capacity is becoming a student-success bottleneck this term,2026-04-06T18:30:00Z,2771,871,316,51661,0.17,82.0,"22,26",viral,2026-05-05T15:30:00Z,2026-05-05T16:30:00Z
1411,361,threads,student_signal_01411,Enrollment Deposit Waiver demand is rising before fall registration closes for Riverbend Enrollment Services,2026-04-25T09:30:00Z,376,106,92,12386,0.06,75.6,5,rising,2026-05-05T09:30:00Z,2026-05-05T16:30:00Z
1412,148,threads,student_signal_01412,Advisors flagged STEM Lab Tutoring Block as a census-week retention priority in Illinois,2026-04-24T11:30:00Z,173,522,150,25634,0.83,76.5,13,viral,2026-05-05T11:30:00Z,2026-05-05T16:30:00Z
1413,2,youtube,student_signal_01413,Advisors flagged AI Tutoring Follow-Up 2 as a census-week retention priority in California,2026-04-29T04:30:00Z,1824,491,253,25242,0.83,44.5,"45,38",normal,2026-05-05T14:30:00Z,2026-05-05T16:30:00Z
1414,354,youtube,student_signal_01414,Alumni microgrant interest is growing around Same-Day Wellness Triage 1 for persistence support,2026-04-11T19:30:00Z,1288,362,259,24082,0.53,31.4,33,normal,2026-05-05T09:30:00Z,2026-05-05T16:30:00Z
1415,52,instagram,student_signal_01415,Advisors flagged Same-Day Wellness Triage 1 as a census-week retention priority in New York,2026-04-06T02:30:00Z,123,56,32,7943,0.45,59.9,33,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
1416,401,youtube,student_signal_01416,Student Emergency Fund demand is rising before fall registration closes for Lakeside Financial Aid,2026-04-25T06:30:00Z,609,162,110,10095,0.09,38.7,21,normal,2026-05-05T13:30:00Z,2026-05-05T16:30:00Z
1417,30,instagram,student_signal_01417,Registration Hold Resolution 2 capacity is becoming a student-success bottleneck this term,2026-04-12T17:30:00Z,988,191,165,14058,-0.13,92.9,48,mega_viral,2026-05-05T13:30:00Z,2026-05-05T16:30:00Z
1418,227,twitter,student_signal_01418,Students are asking for Online Learner Success Coaching 1 after financial aid and enrollment deadlines converged,2026-04-20T02:30:00Z,8642,2184,125,122592,0.08,88.4,43,mega_viral,2026-05-05T12:30:00Z,2026-05-05T16:30:00Z
1419,116,tiktok,student_signal_01419,Northstar Advising Network needs coordinated outreach for Online Learner Success Coaching 1 before the withdrawal deadline,2026-04-27T20:30:00Z,9289,930,1064,116112,0.87,95.0,43,mega_viral,2026-05-05T09:30:00Z,2026-05-05T16:30:00Z
1420,251,twitter,student_signal_01420,Registration Hold Resolution 2 demand is rising before fall registration closes for Desert Workforce Institute,2026-04-19T17:30:00Z,4357,634,40,64267,0.27,92.0,48,mega_viral,2026-05-05T15:30:00Z,2026-05-05T16:30:00Z
1421,353,tiktok,student_signal_01421,Students are asking for AI Tutoring Follow-Up 2 after financial aid and enrollment deadlines converged,2026-05-04T07:30:00Z,3465,20,179,46631,0.13,88.7,45,mega_viral,2026-05-05T08:30:00Z,2026-05-05T16:30:00Z
1422,137,twitter,student_signal_01422,ClearPath Wellness Center needs coordinated outreach for Accessibility Accommodation Review before the withdrawal deadline,2026-04-18T17:30:00Z,1109,71,87,21394,0.36,32.5,"12,25",normal,2026-05-05T15:30:00Z,2026-05-05T16:30:00Z
1423,354,youtube,student_signal_01423,Student success teams are connecting Internship Placement Support signals to retention-risk interventions,2026-04-11T04:30:00Z,4260,1098,157,106293,0.57,98.7,"8,29",mega_viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
1424,298,youtube,student_signal_01424,Scholarship Matching Review demand is rising before fall registration closes for Lakeside Financial Aid,2026-04-28T06:30:00Z,854,992,280,88648,-0.03,85.0,"20,52",viral,2026-05-05T14:30:00Z,2026-05-05T16:30:00Z
1425,43,youtube,student_signal_01425,Students are asking for Library Research Consultation after financial aid and enrollment deadlines converged,2026-04-28T08:30:00Z,1066,126,35,15610,0.90,28.8,15,normal,2026-05-05T15:30:00Z,2026-05-05T16:30:00Z
1426,204,youtube,student_signal_01426,Meal Plan Emergency Grant capacity is becoming a student-success bottleneck this term,2026-04-18T16:30:00Z,2568,1512,750,93810,-0.06,77.1,17,viral,2026-05-05T09:30:00Z,2026-05-05T16:30:00Z
1427,393,youtube,student_signal_01427,Students are asking for Scholarship Matching Review after financial aid and enrollment deadlines converged,2026-04-30T08:30:00Z,41,34,16,2251,0.25,58.0,"20,48,43",rising,2026-05-05T14:30:00Z,2026-05-05T16:30:00Z
1428,282,instagram,student_signal_01428,Students are asking for Internship Readiness Review 2 after financial aid and enrollment deadlines converged,2026-04-05T23:30:00Z,93,20,6,1238,0.35,83.8,55,viral,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
1429,238,instagram,student_signal_01429,Students are asking for Employer Referral Session 2 after financial aid and enrollment deadlines converged,2026-04-20T17:30:00Z,117,116,57,9166,0.66,75.4,56,rising,2026-05-05T12:30:00Z,2026-05-05T16:30:00Z
1430,341,youtube,student_signal_01430,Advisors flagged Food Pantry Access Appointment 1 as a census-week retention priority in Massachusetts,2026-04-13T17:30:00Z,4283,1201,171,54336,-0.18,79.3,"39,52",viral,2026-05-05T10:30:00Z,2026-05-05T16:30:00Z
1431,232,instagram,student_signal_01431,Students are asking for Writing Center Consultation after financial aid and enrollment deadlines converged,2026-04-23T13:30:00Z,157,284,225,23707,0.21,37.1,14,normal,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
1432,85,instagram,student_signal_01432,Students are asking for Campus Shuttle Pass after financial aid and enrollment deadlines converged,2026-05-04T13:30:00Z,7709,3407,1573,139619,0.35,91.7,18,mega_viral,2026-05-05T11:30:00Z,2026-05-05T16:30:00Z
1433,38,instagram,student_signal_01433,AI Tutoring Session demand is rising before fall registration closes for Northstar Advising Network,2026-04-16T01:30:00Z,60,20,14,2563,0.30,72.6,1,rising,2026-05-05T13:30:00Z,2026-05-05T16:30:00Z
1434,356,threads,student_signal_01434,Student success teams are connecting Internship Readiness Review 2 signals to retention-risk interventions,2026-04-06T13:30:00Z,7726,2372,238,169125,0.68,90.4,"55,42",mega_viral,2026-05-05T13:30:00Z,2026-05-05T16:30:00Z
1435,211,threads,student_signal_01435,Testing Accommodation Intake 2 capacity is becoming a student-success bottleneck this term,2026-04-06T02:30:00Z,206,241,53,10563,0.71,23.6,"54,25",normal,2026-05-05T10:30:00Z,2026-05-05T16:30:00Z
1436,158,tiktok,student_signal_01436,Liberty Transfer Center needs coordinated outreach for Donor Scholarship Stewardship Review 1 before the withdrawal deadline,2026-04-09T14:30:00Z,512,126,75,7102,0.48,49.0,32,normal,2026-05-05T12:30:00Z,2026-05-05T16:30:00Z
1437,335,threads,student_signal_01437,Students are asking for Internship Placement Support after financial aid and enrollment deadlines converged,2026-04-20T00:30:00Z,175,18,13,3346,0.67,65.8,8,rising,2026-05-05T08:30:00Z,2026-05-05T16:30:00Z
1438,71,instagram,student_signal_01438,Students are asking for Library Research Consultation after financial aid and enrollment deadlines converged,2026-04-20T18:30:00Z,534,387,173,16167,-0.01,73.6,"15,57",rising,2026-05-05T10:30:00Z,2026-05-05T16:30:00Z
1439,24,instagram,student_signal_01439,Enrollment Deposit Waiver demand is rising before fall registration closes for Riverbend Enrollment Services,2026-04-21T18:30:00Z,727,30,30,9841,0.62,62.6,"5,28,36",rising,2026-05-05T13:30:00Z,2026-05-05T16:30:00Z
1440,266,instagram,student_signal_01440,Alumni microgrant interest is growing around Mental Health Counseling Intake for persistence support,2026-04-24T03:30:00Z,493,269,138,14576,0.16,36.4,10,normal,2026-05-05T14:30:00Z,2026-05-05T16:30:00Z
1441,461,threads,student_signal_01441,Advisors flagged Degree Audit Review as a census-week retention priority in Oregon,2026-04-08T21:30:00Z,1959,77,92,21890,0.77,48.2,"2,43",normal,2026-05-05T08:30:00Z,2026-05-05T16:30:00Z
1442,137,twitter,student_signal_01442,AI Tutoring Follow-Up 2 capacity is becoming a student-success bottleneck this term,2026-05-02T02:30:00Z,993,229,151,18446,0.59,24.3,45,normal,2026-05-05T11:30:00Z,2026-05-05T16:30:00Z
1443,260,twitter,student_signal_01443,Students are asking for Satisfactory Academic Progress Appeal 2 after financial aid and enrollment deadlines converged,2026-04-09T15:30:00Z,3547,878,221,45717,0.79,76.4,50,viral,2026-05-05T14:30:00Z,2026-05-05T16:30:00Z
1444,167,tiktok,student_signal_01444,Riverbend Enrollment Services needs coordinated outreach for Enrollment Deposit Waiver before the withdrawal deadline,2026-04-22T19:30:00Z,1025,152,162,18433,0.14,58.9,"5,56",rising,2026-05-05T11:30:00Z,2026-05-05T16:30:00Z
1445,39,youtube,student_signal_01445,Students are asking for STEM Lab Tutoring Block after financial aid and enrollment deadlines converged,2026-04-13T14:30:00Z,294,6,54,4716,0.68,53.4,13,normal,2026-05-05T10:30:00Z,2026-05-05T16:30:00Z
1446,177,instagram,student_signal_01446,Students are asking for Internship Placement Support after financial aid and enrollment deadlines converged,2026-04-30T20:30:00Z,487,219,160,23395,0.20,79.9,"8,21",viral,2026-05-05T10:30:00Z,2026-05-05T16:30:00Z
1447,114,threads,student_signal_01447,Students are asking for Testing Accommodation Intake 1 after financial aid and enrollment deadlines converged,2026-04-20T21:30:00Z,1196,382,163,16148,0.37,55.7,34,rising,2026-05-05T16:30:00Z,2026-05-05T16:30:00Z
1448,82,youtube,student_signal_01448,Students are asking for AI Tutoring Session after financial aid and enrollment deadlines converged,2026-04-07T19:30:00Z,221,50,35,3163,-0.12,48.2,1,normal,2026-05-05T14:30:00Z,2026-05-05T16:30:00Z
1449,213,instagram,student_signal_01449,Innovation Online Campus needs coordinated outreach for Internship Readiness Review 2 before the withdrawal deadline,2026-04-29T08:30:00Z,275,49,60,9849,0.31,64.3,55,rising,2026-05-05T12:30:00Z,2026-05-05T16:30:00Z
1450,83,tiktok,student_signal_01450,ClearPath Wellness Center needs coordinated outreach for Gateway Course Success Lab 1 before the withdrawal deadline,2026-04-13T05:30:00Z,282,166,45,9361,0.12,48.4,"37,26",normal,2026-05-05T15:30:00Z,2026-05-05T16:30:00Z
1451,380,threads,student_signal_01451,Students are asking for Retention Risk Outreach 1 after financial aid and enrollment deadlines converged,2026-04-19T12:30:00Z,341,513,68,20846,0.84,63.8,26,rising,2026-05-05T08:30:00Z,2026-05-05T16:30:00Z
1452,137,twitter,student_signal_01452,Alumni microgrant interest is growing around Food Pantry Access Appointment 2 for persistence support,2026-05-04T22:30:00Z,3142,1872,276,82647,-0.02,82.4,59,viral,2026-05-05T11:30:00Z,2026-05-05T16:30:00Z
1453,257,instagram,student_signal_01453,Campus Shuttle Pass demand is rising before fall registration closes for Coastal Access Office,2026-05-03T06:30:00Z,1610,1249,463,56889,-0.15,79.4,"18,8",viral,2026-05-05T11:30:00Z,2026-05-05T16:30:00Z
1454,205,instagram,student_signal_01454,Advisors flagged Career Fair Prep Workshop as a census-week retention priority in Arizona,2026-04-08T22:30:00Z,3576,902,179,55112,-0.02,87.7,9,viral,2026-05-05T11:30:00Z,2026-05-05T16:30:00Z
1455,68,twitter,student_signal_01455,Students are asking for Workforce Credential Completion Plan 1 after financial aid and enrollment deadlines converged,2026-04-28T23:30:00Z,1438,34,94,21980,0.68,65.0,"44,2",rising,2026-05-05T14:30:00Z,2026-05-05T16:30:00Z
1456,103,youtube,student_signal_01456,Student success teams are connecting Internship Readiness Review 2 signals to retention-risk interventions,2026-04-29T00:30:00Z,101,43,31,2627,0.31,29.9,55,normal,2026-05-05T12:30:00Z,2026-05-05T16:30:00Z
1457,172,tiktok,student_signal_01457,Alumni microgrant interest is growing around Same-Day Wellness Triage 1 for persistence support,2026-04-15T10:30:00Z,950,400,146,21598,0.16,24.3,"33,37",normal,2026-05-05T13:30:00Z,2026-05-05T16:30:00Z
1458,102,youtube,student_signal_01458,Students are asking for Library Research Consultation after financial aid and enrollment deadlines converged,2026-04-09T05:30:00Z,1219,174,115,16294,0.45,51.4,15,normal,2026-05-05T08:30:00Z,2026-05-05T16:30:00Z
1459,93,threads,student_signal_01459,Pioneer Academic Support needs coordinated outreach for Housing Insecurity Case Review 2 before the withdrawal deadline,2026-04-13T07:30:00Z,60,28,7,1342,0.72,22.5,60,normal,2026-05-05T08:30:00Z,2026-05-05T16:30:00Z
1460,81,threads,student_signal_01460,Satisfactory Academic Progress Appeal 1 demand is rising before fall registration closes for Pioneer Academic Support,2026-04-24T20:30:00Z,666,125,47,7451,-0.05,69.9,30,rising,2026-05-05T12:30:00Z,2026-05-05T16:30:00Z
1461,32,instagram,student_signal_01461,Community partners are amplifying Student Emergency Fund for transfer and first-generation students,2026-04-08T02:30:00Z,428,82,68,8747,0.32,72.3,21,rising,2026-05-05T15:30:00Z,2026-05-05T16:30:00Z
