mention_id,post_id,product_id,confidence_score,mention_type,created_at
1575,1117,20,0.74,semantic,2026-05-05T16:30:00Z
1576,1118,26,0.97,hashtag,2026-05-05T16:30:00Z
1577,1119,29,0.80,direct,2026-05-05T16:30:00Z
1578,1120,59,0.89,direct,2026-05-05T16:30:00Z
1579,1121,22,0.79,hashtag,2026-05-05T16:30:00Z
1580,1122,32,0.96,direct,2026-05-05T16:30:00Z
1581,1123,59,0.81,semantic,2026-05-05T16:30:00Z
1582,1124,24,0.80,direct,2026-05-05T16:30:00Z
1583,1125,54,0.74,inferred,2026-05-05T16:30:00Z
1584,1125,56,0.95,semantic,2026-05-05T16:30:00Z
1585,1126,24,0.97,hashtag,2026-05-05T16:30:00Z
1586,1127,13,0.93,direct,2026-05-05T16:30:00Z
1587,1128,24,0.87,semantic,2026-05-05T16:30:00Z
1588,1128,43,0.92,inferred,2026-05-05T16:30:00Z
1589,1129,44,0.94,semantic,2026-05-05T16:30:00Z
1590,1129,46,0.95,semantic,2026-05-05T16:30:00Z
1591,1130,42,0.95,direct,2026-05-05T16:30:00Z
1592,1131,41,0.79,semantic,2026-05-05T16:30:00Z
1593,1131,19,0.95,hashtag,2026-05-05T16:30:00Z
1594,1132,51,0.91,direct,2026-05-05T16:30:00Z
1595,1133,42,0.74,direct,2026-05-05T16:30:00Z
1596,1134,42,0.86,inferred,2026-05-05T16:30:00Z
1597,1135,40,0.83,direct,2026-05-05T16:30:00Z
1598,1136,4,0.77,inferred,2026-05-05T16:30:00Z
1599,1137,11,0.97,semantic,2026-05-05T16:30:00Z
1600,1137,21,0.93,direct,2026-05-05T16:30:00Z
1601,1138,6,0.94,direct,2026-05-05T16:30:00Z
1602,1139,33,0.94,semantic,2026-05-05T16:30:00Z
1603,1140,32,0.93,semantic,2026-05-05T16:30:00Z
1604,1141,11,0.76,direct,2026-05-05T16:30:00Z
1605,1141,19,0.82,semantic,2026-05-05T16:30:00Z
1606,1142,46,0.80,semantic,2026-05-05T16:30:00Z
1607,1143,26,0.97,direct,2026-05-05T16:30:00Z
1608,1144,50,0.78,semantic,2026-05-05T16:30:00Z
1609,1144,19,0.83,semantic,2026-05-05T16:30:00Z
1610,1145,31,0.84,semantic,2026-05-05T16:30:00Z
1611,1145,20,0.79,semantic,2026-05-05T16:30:00Z
1612,1146,19,0.86,hashtag,2026-05-05T16:30:00Z
1613,1147,29,0.91,semantic,2026-05-05T16:30:00Z
1614,1147,16,0.92,direct,2026-05-05T16:30:00Z
1615,1148,60,0.97,direct,2026-05-05T16:30:00Z
1616,1148,29,0.73,hashtag,2026-05-05T16:30:00Z
1617,1149,5,0.95,semantic,2026-05-05T16:30:00Z
1618,1149,47,0.93,inferred,2026-05-05T16:30:00Z
1619,1149,13,0.92,direct,2026-05-05T16:30:00Z
1620,1150,46,0.74,direct,2026-05-05T16:30:00Z
1621,1151,35,0.91,semantic,2026-05-05T16:30:00Z
1622,1151,8,0.92,hashtag,2026-05-05T16:30:00Z
1623,1152,29,0.83,semantic,2026-05-05T16:30:00Z
1624,1152,21,0.85,hashtag,2026-05-05T16:30:00Z
1625,1153,48,0.86,semantic,2026-05-05T16:30:00Z
1626,1154,4,0.73,inferred,2026-05-05T16:30:00Z
1627,1154,42,0.88,inferred,2026-05-05T16:30:00Z
1628,1155,26,0.90,semantic,2026-05-05T16:30:00Z
1629,1156,13,0.79,hashtag,2026-05-05T16:30:00Z
1630,1157,42,0.96,semantic,2026-05-05T16:30:00Z
1631,1157,17,0.91,semantic,2026-05-05T16:30:00Z
1632,1158,32,0.86,direct,2026-05-05T16:30:00Z
1633,1159,22,0.74,semantic,2026-05-05T16:30:00Z
1634,1159,25,0.89,direct,2026-05-05T16:30:00Z
1635,1160,39,0.97,semantic,2026-05-05T16:30:00Z
1636,1161,15,0.77,hashtag,2026-05-05T16:30:00Z
1637,1161,41,0.95,direct,2026-05-05T16:30:00Z
1638,1162,53,0.92,direct,2026-05-05T16:30:00Z
1639,1163,47,0.85,direct,2026-05-05T16:30:00Z
1640,1163,15,0.83,direct,2026-05-05T16:30:00Z
1641,1164,13,0.92,semantic,2026-05-05T16:30:00Z
1642,1165,29,0.94,direct,2026-05-05T16:30:00Z
1643,1166,43,0.96,semantic,2026-05-05T16:30:00Z
1644,1167,13,0.86,semantic,2026-05-05T16:30:00Z
1645,1168,57,0.86,hashtag,2026-05-05T16:30:00Z
1646,1169,50,0.90,semantic,2026-05-05T16:30:00Z
1647,1169,52,0.87,direct,2026-05-05T16:30:00Z
1648,1170,35,0.90,direct,2026-05-05T16:30:00Z
1649,1170,49,0.87,hashtag,2026-05-05T16:30:00Z
1650,1171,20,0.81,semantic,2026-05-05T16:30:00Z
1651,1171,40,0.94,hashtag,2026-05-05T16:30:00Z
1652,1172,33,0.80,semantic,2026-05-05T16:30:00Z
1653,1172,37,0.94,direct,2026-05-05T16:30:00Z
1654,1173,4,0.87,direct,2026-05-05T16:30:00Z
1655,1174,46,0.95,inferred,2026-05-05T16:30:00Z
1656,1175,32,0.74,direct,2026-05-05T16:30:00Z
1657,1175,50,0.73,direct,2026-05-05T16:30:00Z
1658,1176,53,0.88,direct,2026-05-05T16:30:00Z
1659,1176,4,0.90,semantic,2026-05-05T16:30:00Z
1660,1177,51,0.81,inferred,2026-05-05T16:30:00Z
1661,1178,45,0.81,hashtag,2026-05-05T16:30:00Z
1662,1178,25,0.76,direct,2026-05-05T16:30:00Z
1663,1179,27,0.96,semantic,2026-05-05T16:30:00Z
1664,1180,8,0.90,semantic,2026-05-05T16:30:00Z
1665,1180,35,0.86,direct,2026-05-05T16:30:00Z
1666,1181,12,0.91,direct,2026-05-05T16:30:00Z
1667,1182,43,0.87,hashtag,2026-05-05T16:30:00Z
1668,1182,8,0.85,inferred,2026-05-05T16:30:00Z
1669,1183,12,0.92,inferred,2026-05-05T16:30:00Z
1670,1183,26,0.82,semantic,2026-05-05T16:30:00Z
1671,1184,43,0.88,direct,2026-05-05T16:30:00Z
1672,1185,46,0.96,direct,2026-05-05T16:30:00Z
1673,1186,58,0.74,inferred,2026-05-05T16:30:00Z
1674,1186,29,0.85,semantic,2026-05-05T16:30:00Z
1675,1187,40,0.90,hashtag,2026-05-05T16:30:00Z
1676,1187,59,0.97,direct,2026-05-05T16:30:00Z
1677,1188,15,0.76,hashtag,2026-05-05T16:30:00Z
1678,1188,53,0.88,hashtag,2026-05-05T16:30:00Z
1679,1189,26,0.73,hashtag,2026-05-05T16:30:00Z
1680,1189,33,0.74,direct,2026-05-05T16:30:00Z
1681,1189,9,0.79,inferred,2026-05-05T16:30:00Z
1682,1190,13,0.83,direct,2026-05-05T16:30:00Z
1683,1190,31,0.86,hashtag,2026-05-05T16:30:00Z
1684,1191,46,0.98,semantic,2026-05-05T16:30:00Z
1685,1191,4,0.84,inferred,2026-05-05T16:30:00Z
1686,1192,42,0.78,direct,2026-05-05T16:30:00Z
1687,1192,30,0.87,semantic,2026-05-05T16:30:00Z
1688,1193,60,0.84,direct,2026-05-05T16:30:00Z
1689,1193,39,0.95,semantic,2026-05-05T16:30:00Z
1690,1194,46,0.80,semantic,2026-05-05T16:30:00Z
1691,1195,17,0.92,direct,2026-05-05T16:30:00Z
1692,1196,34,0.83,direct,2026-05-05T16:30:00Z
1693,1196,36,0.80,semantic,2026-05-05T16:30:00Z
1694,1197,57,0.88,semantic,2026-05-05T16:30:00Z
1695,1198,46,0.72,semantic,2026-05-05T16:30:00Z
1696,1198,43,0.74,direct,2026-05-05T16:30:00Z
1697,1199,5,0.81,semantic,2026-05-05T16:30:00Z
1698,1200,32,0.95,inferred,2026-05-05T16:30:00Z
1699,1200,14,0.83,direct,2026-05-05T16:30:00Z
1700,1201,48,0.74,semantic,2026-05-05T16:30:00Z
1701,1202,24,0.75,semantic,2026-05-05T16:30:00Z
1702,1202,27,0.88,semantic,2026-05-05T16:30:00Z
1703,1203,42,0.89,semantic,2026-05-05T16:30:00Z
1704,1203,1,0.79,hashtag,2026-05-05T16:30:00Z
1705,1204,4,0.79,semantic,2026-05-05T16:30:00Z
1706,1204,35,0.90,hashtag,2026-05-05T16:30:00Z
1707,1205,52,0.74,semantic,2026-05-05T16:30:00Z
1708,1205,32,0.94,semantic,2026-05-05T16:30:00Z
1709,1206,9,0.89,semantic,2026-05-05T16:30:00Z
1710,1207,42,0.96,direct,2026-05-05T16:30:00Z
1711,1207,51,0.75,direct,2026-05-05T16:30:00Z
1712,1208,53,0.90,inferred,2026-05-05T16:30:00Z
1713,1208,4,0.96,semantic,2026-05-05T16:30:00Z
1714,1209,6,0.78,hashtag,2026-05-05T16:30:00Z
1715,1210,40,0.85,semantic,2026-05-05T16:30:00Z
1716,1210,25,0.75,inferred,2026-05-05T16:30:00Z
1717,1211,30,0.89,hashtag,2026-05-05T16:30:00Z
1718,1211,46,0.78,direct,2026-05-05T16:30:00Z
1719,1211,12,0.74,inferred,2026-05-05T16:30:00Z
1720,1212,1,0.95,semantic,2026-05-05T16:30:00Z
1721,1213,47,0.90,direct,2026-05-05T16:30:00Z
1722,1214,41,0.79,hashtag,2026-05-05T16:30:00Z
1723,1215,21,0.75,inferred,2026-05-05T16:30:00Z
1724,1215,55,0.98,semantic,2026-05-05T16:30:00Z
1725,1216,21,0.79,inferred,2026-05-05T16:30:00Z
1726,1216,33,0.77,semantic,2026-05-05T16:30:00Z
1727,1217,13,0.81,hashtag,2026-05-05T16:30:00Z
1728,1218,33,0.73,direct,2026-05-05T16:30:00Z
1729,1219,24,0.74,direct,2026-05-05T16:30:00Z
1730,1220,40,0.73,direct,2026-05-05T16:30:00Z
1731,1221,13,0.92,inferred,2026-05-05T16:30:00Z
1732,1222,57,0.79,inferred,2026-05-05T16:30:00Z
1733,1223,37,0.97,semantic,2026-05-05T16:30:00Z
1734,1224,15,0.91,direct,2026-05-05T16:30:00Z
1735,1225,34,0.91,hashtag,2026-05-05T16:30:00Z
1736,1226,13,0.76,semantic,2026-05-05T16:30:00Z
1737,1227,56,0.76,direct,2026-05-05T16:30:00Z
1738,1228,60,0.81,inferred,2026-05-05T16:30:00Z
1739,1229,33,0.90,hashtag,2026-05-05T16:30:00Z
1740,1230,3,0.89,hashtag,2026-05-05T16:30:00Z
1741,1231,8,0.91,inferred,2026-05-05T16:30:00Z
1742,1231,10,0.80,semantic,2026-05-05T16:30:00Z
1743,1232,45,0.82,semantic,2026-05-05T16:30:00Z
1744,1233,40,0.90,semantic,2026-05-05T16:30:00Z
1745,1234,49,0.85,semantic,2026-05-05T16:30:00Z
1746,1234,52,0.84,semantic,2026-05-05T16:30:00Z
1747,1235,41,0.97,inferred,2026-05-05T16:30:00Z
1748,1236,10,0.96,direct,2026-05-05T16:30:00Z
1749,1237,55,0.91,semantic,2026-05-05T16:30:00Z
1750,1238,8,0.78,direct,2026-05-05T16:30:00Z
1751,1238,27,0.96,semantic,2026-05-05T16:30:00Z
1752,1239,7,0.75,inferred,2026-05-05T16:30:00Z
1753,1240,21,0.72,hashtag,2026-05-05T16:30:00Z
1754,1241,53,0.85,inferred,2026-05-05T16:30:00Z
1755,1242,54,0.86,inferred,2026-05-05T16:30:00Z
1756,1243,21,0.92,semantic,2026-05-05T16:30:00Z
1757,1243,28,0.85,semantic,2026-05-05T16:30:00Z
1758,1244,49,0.86,direct,2026-05-05T16:30:00Z
1759,1245,32,0.79,direct,2026-05-05T16:30:00Z
1760,1246,40,0.72,semantic,2026-05-05T16:30:00Z
1761,1246,11,0.77,direct,2026-05-05T16:30:00Z
1762,1247,56,0.82,direct,2026-05-05T16:30:00Z
1763,1248,30,0.82,direct,2026-05-05T16:30:00Z
1764,1249,50,0.79,hashtag,2026-05-05T16:30:00Z
1765,1250,13,0.86,semantic,2026-05-05T16:30:00Z
1766,1251,16,0.79,hashtag,2026-05-05T16:30:00Z
1767,1252,20,0.79,semantic,2026-05-05T16:30:00Z
1768,1253,10,0.86,semantic,2026-05-05T16:30:00Z
1769,1254,20,0.85,inferred,2026-05-05T16:30:00Z
1770,1254,9,0.93,semantic,2026-05-05T16:30:00Z
1771,1255,12,0.72,semantic,2026-05-05T16:30:00Z
1772,1255,52,0.92,semantic,2026-05-05T16:30:00Z
1773,1256,25,0.97,direct,2026-05-05T16:30:00Z
1774,1256,3,0.96,direct,2026-05-05T16:30:00Z
1775,1257,31,0.96,hashtag,2026-05-05T16:30:00Z
1776,1258,48,0.89,semantic,2026-05-05T16:30:00Z
1777,1258,13,0.88,direct,2026-05-05T16:30:00Z
1778,1259,45,0.89,inferred,2026-05-05T16:30:00Z
1779,1260,46,0.77,hashtag,2026-05-05T16:30:00Z
1780,1261,28,0.88,direct,2026-05-05T16:30:00Z
1781,1262,36,0.95,direct,2026-05-05T16:30:00Z
1782,1263,60,0.90,semantic,2026-05-05T16:30:00Z
1783,1263,35,0.76,semantic,2026-05-05T16:30:00Z
1784,1263,51,0.84,direct,2026-05-05T16:30:00Z
1785,1264,43,0.83,hashtag,2026-05-05T16:30:00Z
1786,1264,7,0.93,hashtag,2026-05-05T16:30:00Z
1787,1265,51,0.83,inferred,2026-05-05T16:30:00Z
1788,1266,13,0.72,semantic,2026-05-05T16:30:00Z
1789,1267,6,0.97,semantic,2026-05-05T16:30:00Z
1790,1268,2,0.81,inferred,2026-05-05T16:30:00Z
1791,1269,57,0.93,direct,2026-05-05T16:30:00Z
1792,1269,40,0.96,direct,2026-05-05T16:30:00Z
1793,1270,51,0.75,direct,2026-05-05T16:30:00Z
1794,1270,33,0.95,direct,2026-05-05T16:30:00Z
1795,1271,27,0.97,semantic,2026-05-05T16:30:00Z
1796,1272,44,0.75,inferred,2026-05-05T16:30:00Z
1797,1272,45,0.91,semantic,2026-05-05T16:30:00Z
1798,1273,44,0.84,hashtag,2026-05-05T16:30:00Z
1799,1274,36,0.77,inferred,2026-05-05T16:30:00Z
1800,1274,40,0.94,hashtag,2026-05-05T16:30:00Z
1801,1275,19,0.96,hashtag,2026-05-05T16:30:00Z
1802,1275,34,0.74,semantic,2026-05-05T16:30:00Z
1803,1276,19,0.97,direct,2026-05-05T16:30:00Z
1804,1277,24,0.76,semantic,2026-05-05T16:30:00Z
1805,1278,8,0.95,direct,2026-05-05T16:30:00Z
1806,1279,46,0.75,semantic,2026-05-05T16:30:00Z
1807,1280,59,0.72,inferred,2026-05-05T16:30:00Z
1808,1281,19,0.98,direct,2026-05-05T16:30:00Z
1809,1282,33,0.86,hashtag,2026-05-05T16:30:00Z
1810,1282,35,0.90,direct,2026-05-05T16:30:00Z
1811,1283,59,0.93,inferred,2026-05-05T16:30:00Z
1812,1283,13,0.76,semantic,2026-05-05T16:30:00Z
1813,1284,40,0.79,inferred,2026-05-05T16:30:00Z
1814,1285,1,0.78,semantic,2026-05-05T16:30:00Z
1815,1285,31,0.93,direct,2026-05-05T16:30:00Z
1816,1286,3,0.81,inferred,2026-05-05T16:30:00Z
1817,1287,17,0.96,semantic,2026-05-05T16:30:00Z
1818,1288,11,0.90,hashtag,2026-05-05T16:30:00Z
1819,1289,37,0.90,hashtag,2026-05-05T16:30:00Z
1820,1289,33,0.74,direct,2026-05-05T16:30:00Z
1821,1290,24,0.95,semantic,2026-05-05T16:30:00Z
1822,1290,16,0.79,direct,2026-05-05T16:30:00Z
1823,1291,31,0.81,semantic,2026-05-05T16:30:00Z
1824,1292,54,0.82,hashtag,2026-05-05T16:30:00Z
1825,1293,46,0.87,hashtag,2026-05-05T16:30:00Z
1826,1294,34,0.94,semantic,2026-05-05T16:30:00Z
1827,1294,1,0.90,direct,2026-05-05T16:30:00Z
1828,1295,3,0.78,direct,2026-05-05T16:30:00Z
1829,1296,60,0.87,hashtag,2026-05-05T16:30:00Z
1830,1297,35,0.80,hashtag,2026-05-05T16:30:00Z
1831,1297,3,0.93,inferred,2026-05-05T16:30:00Z
1832,1298,39,0.87,direct,2026-05-05T16:30:00Z
1833,1299,49,0.76,direct,2026-05-05T16:30:00Z
1834,1300,6,0.75,direct,2026-05-05T16:30:00Z
1835,1301,52,0.85,direct,2026-05-05T16:30:00Z
1836,1302,8,0.81,direct,2026-05-05T16:30:00Z
1837,1303,29,0.79,hashtag,2026-05-05T16:30:00Z
1838,1304,18,0.86,direct,2026-05-05T16:30:00Z
1839,1305,46,0.88,hashtag,2026-05-05T16:30:00Z
1840,1305,43,0.85,direct,2026-05-05T16:30:00Z
1841,1306,10,0.87,hashtag,2026-05-05T16:30:00Z
1842,1307,47,0.97,hashtag,2026-05-05T16:30:00Z
1843,1308,48,0.91,direct,2026-05-05T16:30:00Z
1844,1308,59,0.85,semantic,2026-05-05T16:30:00Z
1845,1309,55,0.96,semantic,2026-05-05T16:30:00Z
1846,1310,43,0.74,direct,2026-05-05T16:30:00Z
1847,1311,28,0.82,semantic,2026-05-05T16:30:00Z
1848,1311,26,0.79,direct,2026-05-05T16:30:00Z
1849,1312,51,0.74,semantic,2026-05-05T16:30:00Z
1850,1313,55,0.86,direct,2026-05-05T16:30:00Z
1851,1313,37,0.78,semantic,2026-05-05T16:30:00Z
1852,1314,25,0.87,hashtag,2026-05-05T16:30:00Z
1853,1314,42,0.89,hashtag,2026-05-05T16:30:00Z
1854,1315,55,0.78,direct,2026-05-05T16:30:00Z
1855,1315,4,0.86,semantic,2026-05-05T16:30:00Z
1856,1316,60,0.96,semantic,2026-05-05T16:30:00Z
1857,1317,25,0.79,direct,2026-05-05T16:30:00Z
1858,1318,30,0.93,direct,2026-05-05T16:30:00Z
1859,1318,48,0.94,direct,2026-05-05T16:30:00Z
1860,1319,25,0.91,inferred,2026-05-05T16:30:00Z
1861,1320,52,0.79,semantic,2026-05-05T16:30:00Z
1862,1321,46,0.88,direct,2026-05-05T16:30:00Z
1863,1321,50,0.84,semantic,2026-05-05T16:30:00Z
1864,1322,13,0.84,hashtag,2026-05-05T16:30:00Z
1865,1323,35,0.75,direct,2026-05-05T16:30:00Z
1866,1324,60,0.93,direct,2026-05-05T16:30:00Z
1867,1325,45,0.77,hashtag,2026-05-05T16:30:00Z
1868,1326,52,0.81,direct,2026-05-05T16:30:00Z
1869,1326,19,0.87,direct,2026-05-05T16:30:00Z
1870,1327,33,0.97,direct,2026-05-05T16:30:00Z
1871,1328,57,0.95,semantic,2026-05-05T16:30:00Z
1872,1329,51,0.93,inferred,2026-05-05T16:30:00Z
1873,1329,26,0.90,semantic,2026-05-05T16:30:00Z
1874,1330,39,0.86,direct,2026-05-05T16:30:00Z
1875,1331,53,0.93,direct,2026-05-05T16:30:00Z
1876,1332,19,0.96,direct,2026-05-05T16:30:00Z
1877,1333,51,0.93,semantic,2026-05-05T16:30:00Z
1878,1333,15,0.76,semantic,2026-05-05T16:30:00Z
1879,1334,35,0.88,semantic,2026-05-05T16:30:00Z
1880,1335,2,0.88,hashtag,2026-05-05T16:30:00Z
1881,1336,20,0.96,direct,2026-05-05T16:30:00Z
1882,1336,59,0.97,semantic,2026-05-05T16:30:00Z
1883,1337,33,0.92,semantic,2026-05-05T16:30:00Z
1884,1338,25,0.79,inferred,2026-05-05T16:30:00Z
1885,1339,29,0.74,inferred,2026-05-05T16:30:00Z
1886,1340,11,0.97,semantic,2026-05-05T16:30:00Z
1887,1341,51,0.90,semantic,2026-05-05T16:30:00Z
1888,1342,47,0.98,direct,2026-05-05T16:30:00Z
1889,1342,1,0.79,direct,2026-05-05T16:30:00Z
1890,1343,14,0.91,semantic,2026-05-05T16:30:00Z
1891,1344,3,0.81,semantic,2026-05-05T16:30:00Z
1892,1344,34,0.84,hashtag,2026-05-05T16:30:00Z
1893,1345,4,0.78,semantic,2026-05-05T16:30:00Z
1894,1345,55,0.92,direct,2026-05-05T16:30:00Z
1895,1346,30,0.72,hashtag,2026-05-05T16:30:00Z
1896,1347,19,0.87,semantic,2026-05-05T16:30:00Z
1897,1348,47,0.78,inferred,2026-05-05T16:30:00Z
1898,1348,33,0.79,hashtag,2026-05-05T16:30:00Z
1899,1349,17,0.85,direct,2026-05-05T16:30:00Z
1900,1350,60,0.97,direct,2026-05-05T16:30:00Z
1901,1350,13,0.88,direct,2026-05-05T16:30:00Z
1902,1351,3,0.90,inferred,2026-05-05T16:30:00Z
1903,1352,43,0.95,direct,2026-05-05T16:30:00Z
1904,1352,54,0.77,semantic,2026-05-05T16:30:00Z
1905,1353,5,0.78,direct,2026-05-05T16:30:00Z
1906,1354,50,0.91,semantic,2026-05-05T16:30:00Z
1907,1355,40,0.97,direct,2026-05-05T16:30:00Z
1908,1356,10,0.93,semantic,2026-05-05T16:30:00Z
1909,1356,46,0.92,semantic,2026-05-05T16:30:00Z
1910,1357,55,0.80,direct,2026-05-05T16:30:00Z
1911,1357,51,0.96,hashtag,2026-05-05T16:30:00Z
1912,1358,15,0.93,direct,2026-05-05T16:30:00Z
1913,1359,37,0.96,semantic,2026-05-05T16:30:00Z
1914,1359,60,0.73,direct,2026-05-05T16:30:00Z
1915,1360,26,0.72,inferred,2026-05-05T16:30:00Z
1916,1360,51,0.82,semantic,2026-05-05T16:30:00Z
1917,1360,25,0.75,direct,2026-05-05T16:30:00Z
1918,1361,8,0.88,inferred,2026-05-05T16:30:00Z
1919,1362,33,0.79,semantic,2026-05-05T16:30:00Z
1920,1363,54,0.82,semantic,2026-05-05T16:30:00Z
1921,1364,34,0.86,direct,2026-05-05T16:30:00Z
1922,1365,59,0.75,semantic,2026-05-05T16:30:00Z
1923,1365,8,0.73,inferred,2026-05-05T16:30:00Z
1924,1366,47,0.91,semantic,2026-05-05T16:30:00Z
1925,1366,60,0.74,direct,2026-05-05T16:30:00Z
1926,1367,46,0.72,direct,2026-05-05T16:30:00Z
1927,1367,49,0.84,hashtag,2026-05-05T16:30:00Z
1928,1368,12,0.84,inferred,2026-05-05T16:30:00Z
1929,1369,46,0.97,hashtag,2026-05-05T16:30:00Z
1930,1370,6,0.79,semantic,2026-05-05T16:30:00Z
1931,1370,21,0.96,semantic,2026-05-05T16:30:00Z
1932,1371,17,0.86,direct,2026-05-05T16:30:00Z
1933,1371,60,0.73,semantic,2026-05-05T16:30:00Z
1934,1372,60,0.96,direct,2026-05-05T16:30:00Z
1935,1373,50,0.79,direct,2026-05-05T16:30:00Z
1936,1373,32,0.85,hashtag,2026-05-05T16:30:00Z
1937,1374,50,0.97,semantic,2026-05-05T16:30:00Z
1938,1375,27,0.80,direct,2026-05-05T16:30:00Z
1939,1376,56,0.77,semantic,2026-05-05T16:30:00Z
1940,1377,47,0.78,hashtag,2026-05-05T16:30:00Z
1941,1377,19,0.84,semantic,2026-05-05T16:30:00Z
1942,1378,13,0.87,direct,2026-05-05T16:30:00Z
1943,1378,57,0.82,hashtag,2026-05-05T16:30:00Z
1944,1379,33,0.78,hashtag,2026-05-05T16:30:00Z
1945,1380,19,0.90,direct,2026-05-05T16:30:00Z
1946,1380,34,0.76,direct,2026-05-05T16:30:00Z
1947,1381,43,0.81,semantic,2026-05-05T16:30:00Z
1948,1381,10,0.80,semantic,2026-05-05T16:30:00Z
1949,1382,53,0.89,inferred,2026-05-05T16:30:00Z
1950,1383,11,0.92,inferred,2026-05-05T16:30:00Z
1951,1384,6,0.81,inferred,2026-05-05T16:30:00Z
1952,1385,55,0.81,inferred,2026-05-05T16:30:00Z
1953,1386,3,0.83,semantic,2026-05-05T16:30:00Z
1954,1386,40,0.88,direct,2026-05-05T16:30:00Z
1955,1387,32,0.86,direct,2026-05-05T16:30:00Z
1956,1388,37,0.98,direct,2026-05-05T16:30:00Z
1957,1389,39,0.93,semantic,2026-05-05T16:30:00Z
1958,1390,46,0.75,inferred,2026-05-05T16:30:00Z
1959,1391,52,0.86,semantic,2026-05-05T16:30:00Z
1960,1392,35,0.96,semantic,2026-05-05T16:30:00Z
1961,1392,45,0.96,semantic,2026-05-05T16:30:00Z
1962,1393,56,0.82,direct,2026-05-05T16:30:00Z
1963,1394,24,0.86,hashtag,2026-05-05T16:30:00Z
1964,1395,30,0.84,semantic,2026-05-05T16:30:00Z
1965,1396,34,0.97,direct,2026-05-05T16:30:00Z
1966,1397,15,0.76,semantic,2026-05-05T16:30:00Z
1967,1398,45,0.98,inferred,2026-05-05T16:30:00Z
1968,1399,48,0.85,direct,2026-05-05T16:30:00Z
1969,1400,35,0.97,direct,2026-05-05T16:30:00Z
1970,1400,50,0.77,inferred,2026-05-05T16:30:00Z
1971,1401,34,0.74,semantic,2026-05-05T16:30:00Z
1972,1401,45,0.92,semantic,2026-05-05T16:30:00Z
1973,1402,15,0.85,inferred,2026-05-05T16:30:00Z
1974,1402,28,0.76,semantic,2026-05-05T16:30:00Z
1975,1403,48,0.98,direct,2026-05-05T16:30:00Z
1976,1404,52,0.91,hashtag,2026-05-05T16:30:00Z
1977,1404,26,0.73,direct,2026-05-05T16:30:00Z
1978,1405,59,0.76,inferred,2026-05-05T16:30:00Z
1979,1405,39,0.94,direct,2026-05-05T16:30:00Z
1980,1406,36,0.94,hashtag,2026-05-05T16:30:00Z
1981,1406,57,0.93,semantic,2026-05-05T16:30:00Z
1982,1407,51,0.81,inferred,2026-05-05T16:30:00Z
1983,1407,6,0.95,semantic,2026-05-05T16:30:00Z
1984,1408,31,0.91,semantic,2026-05-05T16:30:00Z
1985,1408,56,0.91,semantic,2026-05-05T16:30:00Z
1986,1409,29,0.90,inferred,2026-05-05T16:30:00Z
1987,1410,22,0.76,direct,2026-05-05T16:30:00Z
1988,1410,26,0.90,direct,2026-05-05T16:30:00Z
1989,1411,5,0.92,semantic,2026-05-05T16:30:00Z
1990,1412,13,0.89,inferred,2026-05-05T16:30:00Z
1991,1413,45,0.79,inferred,2026-05-05T16:30:00Z
1992,1413,38,0.93,inferred,2026-05-05T16:30:00Z
1993,1414,33,0.85,direct,2026-05-05T16:30:00Z
1994,1415,33,0.75,hashtag,2026-05-05T16:30:00Z
1995,1416,21,0.92,hashtag,2026-05-05T16:30:00Z
1996,1417,48,0.76,direct,2026-05-05T16:30:00Z
1997,1418,43,0.80,semantic,2026-05-05T16:30:00Z
1998,1419,43,0.80,direct,2026-05-05T16:30:00Z
1999,1420,48,0.97,semantic,2026-05-05T16:30:00Z
2000,1421,45,0.80,hashtag,2026-05-05T16:30:00Z
2001,1422,12,0.86,semantic,2026-05-05T16:30:00Z
2002,1422,25,0.97,semantic,2026-05-05T16:30:00Z
2003,1423,8,0.73,direct,2026-05-05T16:30:00Z
2004,1423,29,0.72,semantic,2026-05-05T16:30:00Z
2005,1424,20,0.83,inferred,2026-05-05T16:30:00Z
2006,1424,52,0.76,semantic,2026-05-05T16:30:00Z
2007,1425,15,0.89,semantic,2026-05-05T16:30:00Z
2008,1426,17,0.83,direct,2026-05-05T16:30:00Z
2009,1427,20,0.92,hashtag,2026-05-05T16:30:00Z
2010,1427,48,0.84,direct,2026-05-05T16:30:00Z
2011,1427,43,0.90,semantic,2026-05-05T16:30:00Z
2012,1428,55,0.83,direct,2026-05-05T16:30:00Z
2013,1429,56,0.72,direct,2026-05-05T16:30:00Z
2014,1430,39,0.92,direct,2026-05-05T16:30:00Z
2015,1430,52,0.97,direct,2026-05-05T16:30:00Z
2016,1431,14,0.82,hashtag,2026-05-05T16:30:00Z
2017,1432,18,0.81,direct,2026-05-05T16:30:00Z
2018,1433,1,0.80,semantic,2026-05-05T16:30:00Z
2019,1434,55,0.73,semantic,2026-05-05T16:30:00Z
2020,1434,42,0.97,direct,2026-05-05T16:30:00Z
2021,1435,54,0.77,direct,2026-05-05T16:30:00Z
2022,1435,25,0.96,semantic,2026-05-05T16:30:00Z
2023,1436,32,0.89,semantic,2026-05-05T16:30:00Z
2024,1437,8,0.91,semantic,2026-05-05T16:30:00Z
2025,1438,15,0.86,direct,2026-05-05T16:30:00Z
2026,1438,57,0.96,direct,2026-05-05T16:30:00Z
2027,1439,5,0.80,semantic,2026-05-05T16:30:00Z
