post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
432,,twitter,ext_twitter_00000432,Weekend trail shoppers are asking for waterproof boots with clearer sizing guidance.,2026-04-10T01:54:10Z,946,41,23,12519,0.733,,,normal,,2026-04-13T09:16:48Z
433,213,twitter,ext_twitter_00000433,"Store associates report more questions about Cold Brew Recovery Tower sizing, availability, and nearby fulfillment options.",2026-03-28T20:57:41Z,623,91,3,1666,0.269,,,normal,,2026-04-13T09:16:48Z
434,137,tiktok,ext_tiktok_00000434,"Outdoor creators are comparing ZenBrew Cold Brew Recovery Tower against adjacent gear for grip, packability, and repeat use.",2026-04-06T03:27:55Z,9087,1755,825,134886,0.426,,,rising,,2026-04-13T09:16:48Z
435,440,tiktok,ext_tiktok_00000435,Outdoor creators are driving interest in AllTerrain Hiking Boots and adjacent camping gear.,2026-04-13T07:01:06Z,923,86,23,14107,0.305,,,normal,,2026-04-13T09:16:48Z
436,192,tiktok,ext_tiktok_00000436,Demand signal: NightOwl Herbal Recovery Blend is showing stronger engagement before upcoming trail and fitness events.,2026-03-22T21:52:43Z,8953,1521,994,77296,0.572,,,rising,,2026-04-13T09:16:48Z
437,165,threads,ext_threads_00000437,"Service teams are watching TrailBrew Pour-Over Kit feedback for packaging, sizing, and delivery timing.",2026-04-02T07:34:18Z,584,20,14,7462,0.264,,,normal,,2026-04-13T09:16:48Z
438,488,threads,ext_threads_00000438,Regional teams flagged FlameCook Smart Grill Thermometer as a product to monitor for inventory pressure.,2026-03-26T00:33:05Z,232,20,2,10648,0.22,,,normal,,2026-04-13T09:16:48Z
439,416,twitter,ext_twitter_00000439,Retail planners are monitoring creator posts for early replenishment and allocation signals.,2026-03-24T01:47:27Z,2455,655,698,159895,0.445,,,rising,,2026-04-13T09:16:48Z
440,233,twitter,ext_twitter_00000440,"Trail field note: RusticHome Stadium Travel Blanket is getting stronger customer interest for comfort, fit, and durability.",2026-03-30T00:21:19Z,18,78,47,3316,0.373,,,normal,,2026-04-13T09:16:48Z
441,114,youtube,ext_youtube_00000441,"Store associates report more questions about Trailhead Gear Clock sizing, availability, and nearby fulfillment options.",2026-03-26T12:43:11Z,9327,613,509,97353,0.378,,,rising,,2026-04-13T09:16:48Z
442,284,instagram,ext_instagram_00000442,"Outdoor creators are comparing ClearPath Magnesium Recovery Gummies against adjacent gear for grip, packability, and repeat use.",2026-04-11T18:13:09Z,222,79,4,18988,0.655,,,normal,,2026-04-13T09:16:48Z
443,4,youtube,ext_youtube_00000443,"Customer reviews mention SlipStream Slide in conversations about weekend hiking, training plans, and replenishment needs.",2026-04-12T10:23:20Z,5333,829,742,52740,0.395,,,rising,,2026-04-13T09:16:48Z
444,121,instagram,ext_instagram_00000444,Demand signal: GlowKin Recovery Cooling Gel is showing stronger engagement before upcoming trail and fitness events.,2026-04-12T12:51:37Z,31602,13819,1019,363191,0.701,,,viral,,2026-04-13T09:16:48Z
445,,instagram,ext_instagram_00000445,"Service teams are watching RFID Trail Passport Wallet feedback for packaging, sizing, and delivery timing.",2026-04-11T13:05:40Z,564,6,12,11495,0.867,,,normal,,2026-04-13T09:16:48Z
446,406,twitter,ext_twitter_00000446,"Training communities are increasing engagement around sports tech, recovery, and nutrition products.",2026-04-11T11:03:35Z,930,9,13,14414,0.424,,,normal,,2026-04-13T09:16:48Z
447,173,twitter,ext_twitter_00000447,"Community posts are linking GameDay Soundbar with adjacent outdoor, recovery, and hydration purchases.",2026-04-06T18:26:59Z,2531,1360,626,40855,0.902,,,rising,,2026-04-13T09:16:48Z
448,473,threads,ext_threads_00000448,Weekend trail shoppers are asking for waterproof boots with clearer sizing guidance.,2026-03-31T01:13:47Z,2282,505,846,22003,-0.093,,,rising,,2026-04-13T09:16:48Z
449,137,tiktok,ext_tiktok_00000449,"Store teams are seeing stronger demand for trail footwear, packs, hydration gear, and recovery products.",2026-03-25T23:45:15Z,774,41,14,6755,0.412,,,normal,,2026-04-13T09:16:48Z
450,183,twitter,ext_twitter_00000450,"Outdoor creators are comparing ThunderLift Battle Ropes 50ft against adjacent gear for grip, packability, and repeat use.",2026-04-08T23:43:51Z,827,71,46,13803,0.749,,,normal,,2026-04-13T09:16:48Z
451,412,youtube,ext_youtube_00000451,"Customer reviews mention UrbanDash Trainer in conversations about weekend hiking, training plans, and replenishment needs.",2026-04-10T21:56:02Z,920,59,42,1082,0.42,,,normal,,2026-04-13T09:16:48Z
452,306,twitter,ext_twitter_00000452,"Regional demand is rising for running shoes, cycling accessories, and home training equipment.",2026-04-05T05:54:51Z,823,67,31,9934,0.015,,,normal,,2026-04-13T09:16:48Z
453,465,tiktok,ext_tiktok_00000453,"Service teams are watching packaging, fit, and delivery timing feedback for outdoor gear.",2026-04-02T22:37:02Z,559,12,2,18240,0.134,,,normal,,2026-04-13T09:16:48Z
454,61,instagram,ext_instagram_00000454,Regional teams flagged CrystalView Titanium Trail Aviators as a product to monitor for inventory pressure.,2026-03-27T08:52:20Z,85,63,30,6403,0.682,,,normal,,2026-04-13T09:16:48Z
455,284,instagram,ext_instagram_00000455,"Community posts are linking DrillSwitch Training Controller with adjacent outdoor, recovery, and hydration purchases.",2026-04-06T15:34:21Z,981,68,46,7403,0.67,,,normal,,2026-04-13T09:16:48Z
456,25,threads,ext_threads_00000456,"Trail field note: ZephyrWind Ultralight Rain Jacket is getting stronger customer interest for comfort, fit, and durability.",2026-03-25T09:29:10Z,484,92,40,2088,0.464,,,normal,,2026-04-13T09:16:48Z
457,143,twitter,ext_twitter_00000457,"Store teams are seeing stronger demand for trail footwear, packs, hydration gear, and recovery products.",2026-03-16T03:49:19Z,46742,7705,3791,765211,0.715,,,viral,,2026-04-13T09:16:48Z
458,105,threads,ext_threads_00000458,"Outdoor creators are comparing Seer Sporting Goods Indoor Training Garden Kit against adjacent gear for grip, packability, and repeat use.",2026-04-13T07:13:10Z,6319,1783,445,114954,0.903,,,rising,,2026-04-13T09:16:48Z
459,23,twitter,ext_twitter_00000459,"Customer reviews mention AirGlide Runner in conversations about weekend hiking, training plans, and replenishment needs.",2026-03-31T06:26:05Z,347,99,43,5742,0.472,,,normal,,2026-04-13T09:16:48Z
460,64,youtube,ext_youtube_00000460,Demand signal: GlowKin DewPoint Hydration Spray is showing stronger engagement before upcoming trail and fitness events.,2026-03-14T15:54:39Z,163,38,30,2872,0.274,,,normal,,2026-04-13T09:16:48Z
461,161,instagram,ext_instagram_00000461,"Service teams are watching TrailRun Sport Earbuds feedback for packaging, sizing, and delivery timing.",2026-03-26T03:30:05Z,364,19,29,17389,0.701,,,normal,,2026-04-13T09:16:48Z
462,305,tiktok,ext_tiktok_00000462,Regional teams flagged AtomFit RecoveryGun Mini as a product to monitor for inventory pressure.,2026-04-08T07:20:58Z,44434,4273,6613,750427,0.226,,,viral,,2026-04-13T09:16:48Z
463,475,tiktok,ext_tiktok_00000463,"Community posts are linking AllTerrain Hiking Boots with adjacent outdoor, recovery, and hydration purchases.",2026-04-13T02:39:40Z,27672,9131,6517,911920,0.316,,,viral,,2026-04-13T09:16:48Z
464,123,twitter,ext_twitter_00000464,"Trail field note: PeakForm Smart Jump Rope is getting stronger customer interest for comfort, fit, and durability.",2026-04-12T14:13:43Z,731,65,30,15565,0.496,,,normal,,2026-04-13T09:16:48Z
465,404,instagram,ext_instagram_00000465,"Store teams are seeing stronger demand for trail footwear, packs, hydration gear, and recovery products.",2026-03-24T12:47:28Z,40799,13008,2750,659714,0.418,,,viral,,2026-04-13T09:16:48Z
466,282,youtube,ext_youtube_00000466,"Customers comparing hiking gear want grip, comfort, easy exchanges, and faster nearby fulfillment.",2026-04-10T22:53:20Z,824,87,45,16434,0.431,,,normal,,2026-04-13T09:16:48Z
467,204,youtube,ext_youtube_00000467,"Customer reviews mention Trekking Backpack 45L in conversations about weekend hiking, training plans, and replenishment needs.",2026-04-12T20:20:04Z,814,80,35,3288,0.435,,,normal,,2026-04-13T09:16:48Z
468,36,instagram,ext_instagram_00000468,Demand signal: EverGreen SummitPulse GPS Watch is showing stronger engagement before upcoming trail and fitness events.,2026-04-10T21:12:34Z,910,4,1,4580,0.446,,,normal,,2026-04-13T09:16:48Z
469,405,tiktok,ext_tiktok_00000469,"Service teams are watching Camp Chef Knife Set feedback for packaging, sizing, and delivery timing.",2026-04-13T05:02:48Z,41444,11595,1073,743790,0.501,,,viral,,2026-04-13T09:16:48Z
470,,instagram,ext_instagram_00000470,Regional teams flagged PureRoots Joint Support Peptides as a product to monitor for inventory pressure.,2026-04-03T10:24:49Z,615,1,7,8357,0.367,,,normal,,2026-04-13T09:16:48Z
471,,tiktok,ext_tiktok_00000471,Retail planners are monitoring creator posts for early replenishment and allocation signals.,2026-03-21T11:09:10Z,966,54,26,18791,0.3,,,normal,,2026-04-13T09:16:48Z
472,308,threads,ext_threads_00000472,"Trail field note: SonicWave StudioRun Training Headphones is getting stronger customer interest for comfort, fit, and durability.",2026-04-06T07:44:39Z,912,78,47,9029,0.465,,,normal,,2026-04-13T09:16:48Z
473,342,youtube,ext_youtube_00000473,"Store associates report more questions about Herbal Recovery Blend sizing, availability, and nearby fulfillment options.",2026-04-06T20:13:01Z,567,57,16,1006,0.706,,,normal,,2026-04-13T09:16:48Z
474,288,threads,ext_threads_00000474,"Outdoor creators are comparing CrystalView Titanium Trail Aviators against adjacent gear for grip, packability, and repeat use.",2026-04-05T04:34:00Z,9892,1245,893,68211,0.636,,,rising,,2026-04-13T09:16:48Z
475,44,youtube,ext_youtube_00000475,Outdoor creators are driving interest in AllTerrain Hiking Boots and adjacent camping gear.,2026-04-12T06:26:27Z,24147,9827,7328,360214,0.127,,,viral,,2026-04-13T09:16:48Z
476,486,twitter,ext_twitter_00000476,Demand signal: NestCraft TrailBrew Pour-Over Kit is showing stronger engagement before upcoming trail and fitness events.,2026-04-05T21:39:48Z,68,14,36,4219,0.857,,,normal,,2026-04-13T09:16:48Z
477,,twitter,ext_twitter_00000477,"Service teams are watching packaging, fit, and delivery timing feedback for outdoor gear.",2026-04-13T03:41:02Z,158,17,42,9051,0.428,,,normal,,2026-04-13T09:16:48Z
478,15,threads,ext_threads_00000478,"Training communities are increasing engagement around sports tech, recovery, and nutrition products.",2026-04-02T00:19:28Z,1277,1388,673,138486,0.088,,,rising,,2026-04-13T09:16:48Z
479,64,youtube,ext_youtube_00000479,"Community posts are linking TrailFlex Training Joggers with adjacent outdoor, recovery, and hydration purchases.",2026-03-20T10:28:21Z,2297,346,235,155579,0.212,,,rising,,2026-04-13T09:16:48Z
480,424,instagram,ext_instagram_00000480,"Trail field note: SilkVeil RidgeLine Fleece Hoodie is getting stronger customer interest for comfort, fit, and durability.",2026-03-25T13:58:48Z,288,96,1,5828,0.586,,,normal,,2026-04-13T09:16:48Z
481,374,instagram,ext_instagram_00000481,"Store teams are seeing stronger demand for trail footwear, packs, hydration gear, and recovery products.",2026-04-10T06:15:07Z,626,89,9,1371,0.101,,,normal,,2026-04-13T09:16:48Z
482,467,youtube,ext_youtube_00000482,"Outdoor creators are comparing AtomFit FitScale Pro against adjacent gear for grip, packability, and repeat use.",2026-03-20T07:22:48Z,899,84,21,19182,0.942,,,normal,,2026-04-13T09:16:48Z
483,490,tiktok,ext_tiktok_00000483,"Customer reviews mention TrailFlex Training Joggers in conversations about weekend hiking, training plans, and replenishment needs.",2026-04-01T05:45:27Z,846,94,45,13751,0.664,,,normal,,2026-04-13T09:16:48Z
484,24,youtube,ext_youtube_00000484,"Regional demand is rising for running shoes, cycling accessories, and home training equipment.",2026-04-06T22:52:43Z,7404,1524,199,82919,-0.161,,,rising,,2026-04-13T09:16:48Z
485,94,youtube,ext_youtube_00000485,"Service teams are watching packaging, fit, and delivery timing feedback for outdoor gear.",2026-04-12T18:46:35Z,690,57,33,7642,-0.225,,,normal,,2026-04-13T09:16:48Z
486,324,instagram,ext_instagram_00000486,Regional teams flagged RusticHome Trailhead Gear Clock as a product to monitor for inventory pressure.,2026-04-04T10:49:55Z,9476,1160,941,87434,0.6,,,rising,,2026-04-13T09:16:48Z
487,17,tiktok,ext_tiktok_00000487,"Community posts are linking Expedition Power Bank with adjacent outdoor, recovery, and hydration purchases.",2026-04-01T07:03:02Z,5110,417,460,42538,0.844,,,rising,,2026-04-13T09:16:48Z
488,218,twitter,ext_twitter_00000488,"Trail field note: Seer Sporting Goods CoachView Curved Display is getting stronger customer interest for comfort, fit, and durability.",2026-04-13T05:13:46Z,248,78,2,1232,0.386,,,normal,,2026-04-13T09:16:48Z
489,349,instagram,ext_instagram_00000489,"Store associates report more questions about StormRunner Trail Shell sizing, availability, and nearby fulfillment options.",2026-04-13T08:37:30Z,4212,1282,384,171914,0.725,,,rising,,2026-04-13T09:16:48Z
490,406,twitter,ext_twitter_00000490,"Outdoor creators are comparing UrbanPulse StormRunner Trail Shell against adjacent gear for grip, packability, and repeat use.",2026-04-12T11:02:19Z,7567,684,792,146516,0.794,,,rising,,2026-04-13T09:16:48Z
491,308,threads,ext_threads_00000491,"Customer reviews mention OmniBand Fitness Pro in conversations about weekend hiking, training plans, and replenishment needs.",2026-03-27T03:32:50Z,559,22,33,12991,0.449,,,normal,,2026-04-13T09:16:48Z
492,91,instagram,ext_instagram_00000492,Demand signal: OmniWear RouteGuide AR Sport Glasses is showing stronger engagement before upcoming trail and fitness events.,2026-03-25T18:06:15Z,9429,1569,564,88346,0.907,,,rising,,2026-04-13T09:16:48Z
493,9,youtube,ext_youtube_00000493,"Service teams are watching packaging, fit, and delivery timing feedback for outdoor gear.",2026-04-07T20:35:29Z,478,26,8,6426,-0.113,,,normal,,2026-04-13T09:16:48Z
494,454,instagram,ext_instagram_00000494,Regional teams flagged IronCore PowerRack Home Gym as a product to monitor for inventory pressure.,2026-04-12T23:37:28Z,915,17,36,8872,0.655,,,normal,,2026-04-13T09:16:48Z
495,367,youtube,ext_youtube_00000495,"Community posts are linking OmniBand Fitness Pro with adjacent outdoor, recovery, and hydration purchases.",2026-04-12T04:42:01Z,929,99,44,16751,0.706,,,normal,,2026-04-13T09:16:48Z
496,488,threads,ext_threads_00000496,Weekend trail shoppers are asking for waterproof boots with clearer sizing guidance.,2026-04-02T05:02:56Z,1415,1180,707,42861,0.3,,,rising,,2026-04-13T09:16:48Z
497,443,threads,ext_threads_00000497,"Store teams are seeing stronger demand for trail footwear, packs, hydration gear, and recovery products.",2026-04-08T12:48:05Z,904,66,36,4912,0.115,,,normal,,2026-04-13T09:16:48Z
498,388,threads,ext_threads_00000498,"Customers comparing hiking gear want grip, comfort, easy exchanges, and faster nearby fulfillment.",2026-04-06T02:21:15Z,9936,387,163,157025,0.073,,,rising,,2026-04-13T09:16:48Z
499,,threads,ext_threads_00000499,"Customer reviews mention DewPoint Hydration Spray in conversations about weekend hiking, training plans, and replenishment needs.",2026-04-03T22:47:07Z,7608,1307,956,120172,0.5,,,rising,,2026-04-13T09:16:48Z
500,339,instagram,ext_instagram_00000500,Demand signal: CloudStep WinterGrip Boot is showing stronger engagement before upcoming trail and fitness events.,2026-03-22T13:42:01Z,1693,1900,593,43544,0.931,,,rising,,2026-04-13T09:16:48Z
501,136,instagram,ext_instagram_00000501,"Service teams are watching OmniBand Fitness Pro feedback for packaging, sizing, and delivery timing.",2026-04-10T23:17:25Z,72,92,7,10711,0.902,,,normal,,2026-04-13T09:16:48Z
502,322,youtube,ext_youtube_00000502,Regional teams flagged WildRoam RFID Trail Passport Wallet as a product to monitor for inventory pressure.,2026-04-12T09:39:08Z,144,78,43,6641,0.332,,,normal,,2026-04-13T09:16:48Z
503,161,instagram,ext_instagram_00000503,"Community posts are linking Cast Iron Camp Skillet 12in with adjacent outdoor, recovery, and hydration purchases.",2026-04-13T09:07:50Z,344,58,5,7147,0.859,,,normal,,2026-04-13T09:16:48Z
504,290,tiktok,ext_tiktok_00000504,"Trail field note: OmniWear ClipCoach Audio Pod is getting stronger customer interest for comfort, fit, and durability.",2026-03-30T08:01:08Z,9950,1582,180,173942,0.455,,,rising,,2026-04-13T09:16:48Z
505,443,threads,ext_threads_00000505,"Store associates report more questions about TitanGrip Dumbbells 50lb sizing, availability, and nearby fulfillment options.",2026-04-06T01:17:10Z,432,8,44,8499,0.388,,,normal,,2026-04-13T09:16:48Z
506,20,threads,ext_threads_00000506,"Outdoor creators are comparing EverGreen Urban Trail Daypack against adjacent gear for grip, packability, and repeat use.",2026-03-21T16:22:59Z,1010,362,397,188960,0.203,,,rising,,2026-04-13T09:16:48Z
507,139,youtube,ext_youtube_00000507,"Customer reviews mention Matcha Endurance Starter Kit in conversations about weekend hiking, training plans, and replenishment needs.",2026-04-05T00:54:07Z,800,44,38,9451,0.352,,,normal,,2026-04-13T09:16:48Z
508,,youtube,ext_youtube_00000508,Demand signal: ThunderLift Battle Ropes 50ft is showing stronger engagement before upcoming trail and fitness events.,2026-04-13T03:18:18Z,576,20,42,15045,0.924,,,normal,,2026-04-13T09:16:48Z
509,349,instagram,ext_instagram_00000509,"Service teams are watching Smart Grill Thermometer feedback for packaging, sizing, and delivery timing.",2026-03-30T13:39:06Z,482,48,30,15786,0.505,,,normal,,2026-04-13T09:16:48Z
510,12,tiktok,ext_tiktok_00000510,"Training communities are increasing engagement around sports tech, recovery, and nutrition products.",2026-04-07T14:46:55Z,2424,326,536,64794,-0.042,,,rising,,2026-04-13T09:16:48Z
511,470,tiktok,ext_tiktok_00000511,"Community posts are linking Matcha Endurance Starter Kit with adjacent outdoor, recovery, and hydration purchases.",2026-04-13T08:12:15Z,24275,14762,1188,693664,0.414,,,viral,,2026-04-13T09:16:48Z
512,412,youtube,ext_youtube_00000512,"Trail field note: TrailBlaze Solar Lantern Collapsible is getting stronger customer interest for comfort, fit, and durability.",2026-03-19T09:34:29Z,443,30,37,401,0.603,,,normal,,2026-04-13T09:16:48Z
513,187,tiktok,ext_tiktok_00000513,"Store teams are seeing stronger demand for trail footwear, packs, hydration gear, and recovery products.",2026-04-09T21:41:18Z,390,57,38,15565,0.11,,,normal,,2026-04-13T09:16:48Z
514,367,youtube,ext_youtube_00000514,"Outdoor creators are comparing TechNova TrailRun Sport Earbuds against adjacent gear for grip, packability, and repeat use.",2026-04-12T20:17:13Z,27788,11815,5588,416022,0.892,,,viral,,2026-04-13T09:16:48Z
515,483,threads,ext_threads_00000515,"Customer reviews mention PowerRack Home Gym in conversations about weekend hiking, training plans, and replenishment needs.",2026-04-11T01:53:09Z,357,55,24,15459,0.843,,,normal,,2026-04-13T09:16:48Z
516,191,instagram,ext_instagram_00000516,Demand signal: IronCore Rubber Hex Dumbbells is showing stronger engagement before upcoming trail and fitness events.,2026-04-10T19:36:53Z,501,70,23,865,0.492,,,normal,,2026-04-13T09:16:48Z
517,,twitter,ext_twitter_00000517,"Service teams are watching FieldCoach Training Tablet feedback for packaging, sizing, and delivery timing.",2026-03-28T04:09:53Z,956,28,23,9628,0.244,,,normal,,2026-04-13T09:16:48Z
518,137,tiktok,ext_tiktok_00000518,Regional teams flagged Seer Sporting Goods UltraLight Tent 2P as a product to monitor for inventory pressure.,2026-04-12T16:37:50Z,124,60,6,16511,0.329,,,normal,,2026-04-13T09:16:48Z
519,206,instagram,ext_instagram_00000519,"Community posts are linking RaceSim Performance GPU with adjacent outdoor, recovery, and hydration purchases.",2026-04-07T03:43:54Z,262,20,21,2962,0.302,,,normal,,2026-04-13T09:16:48Z
520,171,instagram,ext_instagram_00000520,Weekend trail shoppers are asking for waterproof boots with clearer sizing guidance.,2026-04-04T21:27:19Z,646,61,28,800,0.739,,,normal,,2026-04-13T09:16:48Z
521,307,youtube,ext_youtube_00000521,"Store associates report more questions about DewPoint Hydration Spray sizing, availability, and nearby fulfillment options.",2026-03-27T16:14:38Z,9978,798,859,31185,0.8,,,rising,,2026-04-13T09:16:48Z
522,378,threads,ext_threads_00000522,"Outdoor creators are comparing HaloVision FieldCoach Training Tablet against adjacent gear for grip, packability, and repeat use.",2026-03-22T21:23:47Z,614,52,18,1908,0.894,,,normal,,2026-04-13T09:16:48Z
523,390,tiktok,ext_tiktok_00000523,"Customer reviews mention ThermoFlask 32oz in conversations about weekend hiking, training plans, and replenishment needs.",2026-04-12T15:50:23Z,279246,98593,41808,16118237,0.453,,,mega_viral,,2026-04-13T09:16:48Z
524,132,tiktok,ext_tiktok_00000524,Demand signal: CloudStep UrbanDash Trainer is showing stronger engagement before upcoming trail and fitness events.,2026-03-14T16:21:46Z,7105,297,492,56643,0.935,,,rising,,2026-04-13T09:16:48Z
525,116,instagram,ext_instagram_00000525,"Service teams are watching Joint Support Peptides feedback for packaging, sizing, and delivery timing.",2026-04-05T16:11:34Z,895,27,26,11501,0.295,,,normal,,2026-04-13T09:16:48Z
526,345,tiktok,ext_tiktok_00000526,"Training communities are increasing engagement around sports tech, recovery, and nutrition products.",2026-03-18T23:27:19Z,9813,586,773,35288,-0.059,,,rising,,2026-04-13T09:16:48Z
527,151,instagram,ext_instagram_00000527,"Community posts are linking Carbon Road Bike with adjacent outdoor, recovery, and hydration purchases.",2026-03-16T08:02:27Z,613,97,25,12376,0.931,,,normal,,2026-04-13T09:16:48Z
528,371,twitter,ext_twitter_00000528,"Trail field note: ClearPath Joint Support Peptides is getting stronger customer interest for comfort, fit, and durability.",2026-03-28T08:46:51Z,852,92,3,1575,0.278,,,normal,,2026-04-13T09:16:48Z
529,339,instagram,ext_instagram_00000529,"Store teams are seeing stronger demand for trail footwear, packs, hydration gear, and recovery products.",2026-04-11T02:00:20Z,515,68,11,5092,0.135,,,normal,,2026-04-13T09:16:48Z
530,263,threads,ext_threads_00000530,"Outdoor creators are comparing TechNova FieldCoach Training Tablet against adjacent gear for grip, packability, and repeat use.",2026-04-02T01:49:02Z,739,37,46,19926,0.673,,,normal,,2026-04-13T09:16:48Z
531,35,threads,ext_threads_00000531,"Customer reviews mention RaceDay Docking Hub in conversations about weekend hiking, training plans, and replenishment needs.",2026-04-13T08:17:11Z,10782,9985,4232,397279,0.927,,,viral,,2026-04-13T09:16:48Z
532,251,twitter,ext_twitter_00000532,Demand signal: GoldenHarvest Organic Protein Bars 12pk is showing stronger engagement before upcoming trail and fitness events.,2026-04-11T17:52:57Z,224,31,44,18377,0.696,,,normal,,2026-04-13T09:16:48Z
533,158,twitter,ext_twitter_00000533,"Service teams are watching packaging, fit, and delivery timing feedback for outdoor gear.",2026-04-10T14:05:26Z,775,71,31,4346,0.264,,,normal,,2026-04-13T09:16:48Z
534,276,twitter,ext_twitter_00000534,Regional teams flagged NeonNight TrailFlex Training Joggers as a product to monitor for inventory pressure.,2026-03-25T00:09:05Z,401,72,10,637,0.444,,,normal,,2026-04-13T09:16:48Z
535,308,threads,ext_threads_00000535,"Community posts are linking Urban Trail Daypack with adjacent outdoor, recovery, and hydration purchases.",2026-04-09T09:41:12Z,657,98,7,6968,0.769,,,normal,,2026-04-13T09:16:48Z
536,93,twitter,ext_twitter_00000536,Weekend trail shoppers are asking for waterproof boots with clearer sizing guidance.,2026-04-13T09:11:22Z,1108,1084,567,150032,0.495,,,rising,,2026-04-13T09:16:48Z
537,319,instagram,ext_instagram_00000537,"Store associates report more questions about HydroShock Shaker sizing, availability, and nearby fulfillment options.",2026-04-01T20:03:25Z,1202,1809,311,191397,0.413,,,rising,,2026-04-13T09:16:48Z
538,194,youtube,ext_youtube_00000538,"Outdoor creators are comparing ZenBrew Matcha Endurance Starter Kit against adjacent gear for grip, packability, and repeat use.",2026-03-24T03:09:27Z,45798,10923,7024,498851,0.587,,,viral,,2026-04-13T09:16:48Z
539,385,tiktok,ext_tiktok_00000539,Outdoor creators are driving interest in AllTerrain Hiking Boots and adjacent camping gear.,2026-04-06T01:15:15Z,28646,7788,2426,427562,0.884,,,viral,,2026-04-13T09:16:48Z
540,137,tiktok,ext_tiktok_00000540,Demand signal: TerraGear 4-Season Tent 3P is showing stronger engagement before upcoming trail and fitness events.,2026-04-04T17:28:12Z,52,98,6,11042,0.564,,,normal,,2026-04-13T09:16:48Z
541,136,instagram,ext_instagram_00000541,"Service teams are watching packaging, fit, and delivery timing feedback for outdoor gear.",2026-04-06T03:14:17Z,2605,1699,284,160387,0.68,,,rising,,2026-04-13T09:16:48Z
542,18,twitter,ext_twitter_00000542,Regional teams flagged FlameCook Cast Iron Camp Skillet 12in as a product to monitor for inventory pressure.,2026-03-28T10:25:53Z,780,88,37,1055,0.563,,,normal,,2026-04-13T09:16:48Z
543,56,instagram,ext_instagram_00000543,Retail planners are monitoring creator posts for early replenishment and allocation signals.,2026-03-18T15:50:55Z,62,14,42,12945,0.767,,,normal,,2026-04-13T09:16:48Z
544,75,threads,ext_threads_00000544,"Trail field note: PixelCraft DrillSwitch Training Controller is getting stronger customer interest for comfort, fit, and durability.",2026-03-16T00:58:03Z,42138,14819,3075,611722,0.308,,,viral,,2026-04-13T09:16:48Z
545,124,youtube,ext_youtube_00000545,"Store teams are seeing stronger demand for trail footwear, packs, hydration gear, and recovery products.",2026-03-14T12:43:40Z,970,26,21,7422,0.644,,,normal,,2026-04-13T09:16:48Z
546,411,twitter,ext_twitter_00000546,"Customers comparing hiking gear want grip, comfort, easy exchanges, and faster nearby fulfillment.",2026-03-27T16:47:36Z,4828,1470,475,51955,-0.122,,,rising,,2026-04-13T09:16:48Z
547,264,instagram,ext_instagram_00000547,"Customer reviews mention Trailhead Gear Clock in conversations about weekend hiking, training plans, and replenishment needs.",2026-03-27T14:48:57Z,200,45,31,7053,0.895,,,normal,,2026-04-13T09:16:48Z
548,5,threads,ext_threads_00000548,"Regional demand is rising for running shoes, cycling accessories, and home training equipment.",2026-04-11T10:13:20Z,4891,1796,744,37782,0.751,,,rising,,2026-04-13T09:16:48Z
549,,threads,ext_threads_00000549,"Service teams are watching StormRunner Trail Shell feedback for packaging, sizing, and delivery timing.",2026-04-13T07:40:12Z,891,47,23,19585,0.638,,,normal,,2026-04-13T09:16:48Z
550,411,twitter,ext_twitter_00000550,Regional teams flagged RapidCharge TrailRun Sport Earbuds as a product to monitor for inventory pressure.,2026-04-11T00:45:34Z,710,79,39,11070,0.618,,,normal,,2026-04-13T09:16:48Z
551,309,instagram,ext_instagram_00000551,"Community posts are linking Recovery Command Chair with adjacent outdoor, recovery, and hydration purchases.",2026-03-18T04:23:19Z,48963,2954,2762,334326,0.69,,,viral,,2026-04-13T09:16:48Z
552,487,youtube,ext_youtube_00000552,"Trail field note: AtomFit FitScale Pro is getting stronger customer interest for comfort, fit, and durability.",2026-03-16T08:09:21Z,800,25,10,7376,0.588,,,normal,,2026-04-13T09:16:48Z
553,268,threads,ext_threads_00000553,"Store teams are seeing stronger demand for trail footwear, packs, hydration gear, and recovery products.",2026-03-20T12:44:50Z,354,10,26,15033,0.525,,,normal,,2026-04-13T09:16:48Z
554,236,instagram,ext_instagram_00000554,"Outdoor creators are comparing LuxeThread Summit Graphic Training Tee against adjacent gear for grip, packability, and repeat use.",2026-04-10T03:07:54Z,8857,849,992,40484,0.805,,,rising,,2026-04-13T09:16:48Z
555,311,twitter,ext_twitter_00000555,"Customer reviews mention Trekking Backpack 45L in conversations about weekend hiking, training plans, and replenishment needs.",2026-03-28T18:11:09Z,194,64,7,9096,0.811,,,normal,,2026-04-13T09:16:48Z
556,184,youtube,ext_youtube_00000556,"Regional demand is rising for running shoes, cycling accessories, and home training equipment.",2026-03-16T07:03:54Z,393,65,27,5361,0.295,,,normal,,2026-04-13T09:16:48Z
557,350,tiktok,ext_tiktok_00000557,"Service teams are watching UltraLight Tent 2P feedback for packaging, sizing, and delivery timing.",2026-04-04T11:40:51Z,181,11,46,3852,0.753,,,normal,,2026-04-13T09:16:48Z
