mention_id,post_id,product_id,confidence_score,mention_type,created_at
485,710,185,0.727,direct,2026-04-13T09:16:48Z
486,711,132,0.898,semantic,2026-04-13T09:16:48Z
487,713,61,0.884,visual,2026-04-13T09:16:48Z
488,714,44,0.858,inferred,2026-04-13T09:16:48Z
489,715,28,0.848,direct,2026-04-13T09:16:48Z
490,716,102,0.981,semantic,2026-04-13T09:16:48Z
491,717,71,0.709,hashtag,2026-04-13T09:16:48Z
492,719,170,0.822,inferred,2026-04-13T09:16:48Z
493,720,99,0.774,direct,2026-04-13T09:16:48Z
494,722,175,0.77,hashtag,2026-04-13T09:16:48Z
495,723,152,0.989,visual,2026-04-13T09:16:48Z
496,724,101,0.723,inferred,2026-04-13T09:16:48Z
497,728,172,0.701,visual,2026-04-13T09:16:48Z
498,730,144,0.756,direct,2026-04-13T09:16:48Z
499,731,108,0.958,semantic,2026-04-13T09:16:48Z
500,734,34,0.844,inferred,2026-04-13T09:16:48Z
501,735,150,0.749,direct,2026-04-13T09:16:48Z
502,736,39,0.782,semantic,2026-04-13T09:16:48Z
503,737,130,0.742,hashtag,2026-04-13T09:16:48Z
504,738,139,0.879,visual,2026-04-13T09:16:48Z
505,739,19,0.756,inferred,2026-04-13T09:16:48Z
506,740,9,0.956,direct,2026-04-13T09:16:48Z
507,742,11,0.961,hashtag,2026-04-13T09:16:48Z
508,743,58,0.792,visual,2026-04-13T09:16:48Z
509,744,140,0.974,inferred,2026-04-13T09:16:48Z
510,745,121,0.876,direct,2026-04-13T09:16:48Z
511,747,185,0.873,hashtag,2026-04-13T09:16:48Z
512,748,178,0.946,visual,2026-04-13T09:16:48Z
513,749,112,0.831,inferred,2026-04-13T09:16:48Z
514,752,69,0.702,hashtag,2026-04-13T09:16:48Z
515,753,163,0.774,visual,2026-04-13T09:16:48Z
516,754,133,0.707,inferred,2026-04-13T09:16:48Z
517,755,111,0.739,direct,2026-04-13T09:16:48Z
518,757,118,0.86,hashtag,2026-04-13T09:16:48Z
519,758,11,0.781,visual,2026-04-13T09:16:48Z
520,759,172,0.865,inferred,2026-04-13T09:16:48Z
521,760,80,0.845,direct,2026-04-13T09:16:48Z
522,761,7,0.847,semantic,2026-04-13T09:16:48Z
523,762,12,0.939,hashtag,2026-04-13T09:16:48Z
524,764,105,0.919,inferred,2026-04-13T09:16:48Z
525,765,93,0.921,direct,2026-04-13T09:16:48Z
526,766,177,0.924,semantic,2026-04-13T09:16:48Z
527,767,88,0.921,hashtag,2026-04-13T09:16:48Z
528,769,177,0.996,inferred,2026-04-13T09:16:48Z
529,770,37,0.759,direct,2026-04-13T09:16:48Z
530,773,174,0.716,visual,2026-04-13T09:16:48Z
531,775,107,0.929,direct,2026-04-13T09:16:48Z
532,776,59,0.77,semantic,2026-04-13T09:16:48Z
533,778,60,0.993,visual,2026-04-13T09:16:48Z
534,779,122,0.984,inferred,2026-04-13T09:16:48Z
535,780,141,0.918,direct,2026-04-13T09:16:48Z
536,782,130,0.79,hashtag,2026-04-13T09:16:48Z
537,783,122,0.808,visual,2026-04-13T09:16:48Z
538,784,171,0.702,inferred,2026-04-13T09:16:48Z
539,785,178,0.985,direct,2026-04-13T09:16:48Z
540,787,172,0.972,hashtag,2026-04-13T09:16:48Z
541,789,139,0.794,inferred,2026-04-13T09:16:48Z
542,792,86,0.998,hashtag,2026-04-13T09:16:48Z
543,793,78,0.914,visual,2026-04-13T09:16:48Z
544,794,42,0.726,inferred,2026-04-13T09:16:48Z
545,796,107,0.707,semantic,2026-04-13T09:16:48Z
546,797,30,0.787,hashtag,2026-04-13T09:16:48Z
547,798,183,0.76,visual,2026-04-13T09:16:48Z
548,799,74,0.813,inferred,2026-04-13T09:16:48Z
549,800,55,0.972,direct,2026-04-13T09:16:48Z
550,801,138,0.983,semantic,2026-04-13T09:16:48Z
551,802,14,0.735,hashtag,2026-04-13T09:16:48Z
552,803,93,0.8,visual,2026-04-13T09:16:48Z
553,804,83,0.873,inferred,2026-04-13T09:16:48Z
554,805,54,0.916,direct,2026-04-13T09:16:48Z
555,806,95,0.822,semantic,2026-04-13T09:16:48Z
556,807,119,0.949,hashtag,2026-04-13T09:16:48Z
557,809,1,0.8,inferred,2026-04-13T09:16:48Z
558,810,5,0.722,direct,2026-04-13T09:16:48Z
559,811,96,0.996,semantic,2026-04-13T09:16:48Z
560,812,139,0.974,hashtag,2026-04-13T09:16:48Z
561,814,37,0.956,inferred,2026-04-13T09:16:48Z
562,817,7,0.999,hashtag,2026-04-13T09:16:48Z
563,818,43,0.74,visual,2026-04-13T09:16:48Z
564,820,24,0.756,direct,2026-04-13T09:16:48Z
565,821,173,0.926,semantic,2026-04-13T09:16:48Z
566,822,158,0.964,hashtag,2026-04-13T09:16:48Z
567,823,114,0.955,visual,2026-04-13T09:16:48Z
568,824,112,0.981,inferred,2026-04-13T09:16:48Z
569,826,157,0.766,semantic,2026-04-13T09:16:48Z
570,828,99,0.955,visual,2026-04-13T09:16:48Z
571,829,141,0.707,inferred,2026-04-13T09:16:48Z
572,830,69,0.767,direct,2026-04-13T09:16:48Z
573,831,186,0.767,semantic,2026-04-13T09:16:48Z
574,832,122,0.702,hashtag,2026-04-13T09:16:48Z
575,833,49,0.784,visual,2026-04-13T09:16:48Z
576,834,74,0.777,inferred,2026-04-13T09:16:48Z
577,835,83,0.762,direct,2026-04-13T09:16:48Z
578,836,85,0.815,semantic,2026-04-13T09:16:48Z
579,838,178,0.852,visual,2026-04-13T09:16:48Z
580,840,86,0.834,direct,2026-04-13T09:16:48Z
581,843,139,0.747,visual,2026-04-13T09:16:48Z
582,844,66,0.779,inferred,2026-04-13T09:16:48Z
583,845,11,0.94,direct,2026-04-13T09:16:48Z
584,849,105,0.741,inferred,2026-04-13T09:16:48Z
585,850,42,0.933,direct,2026-04-13T09:16:48Z
586,851,125,0.713,semantic,2026-04-13T09:16:48Z
587,853,152,0.813,visual,2026-04-13T09:16:48Z
588,854,79,0.768,inferred,2026-04-13T09:16:48Z
589,855,77,0.77,direct,2026-04-13T09:16:48Z
590,856,54,0.724,semantic,2026-04-13T09:16:48Z
591,857,114,0.838,hashtag,2026-04-13T09:16:48Z
592,858,64,0.763,visual,2026-04-13T09:16:48Z
593,859,141,0.766,inferred,2026-04-13T09:16:48Z
594,862,112,0.881,hashtag,2026-04-13T09:16:48Z
595,863,116,0.728,visual,2026-04-13T09:16:48Z
596,864,14,0.765,inferred,2026-04-13T09:16:48Z
597,865,69,0.748,direct,2026-04-13T09:16:48Z
598,866,137,0.997,semantic,2026-04-13T09:16:48Z
599,867,6,0.739,hashtag,2026-04-13T09:16:48Z
600,868,138,0.937,visual,2026-04-13T09:16:48Z
601,869,105,0.837,inferred,2026-04-13T09:16:48Z
602,871,44,0.801,semantic,2026-04-13T09:16:48Z
603,876,70,0.818,semantic,2026-04-13T09:16:48Z
604,877,108,0.891,hashtag,2026-04-13T09:16:48Z
605,878,148,0.872,visual,2026-04-13T09:16:48Z
606,879,89,0.902,inferred,2026-04-13T09:16:48Z
607,880,173,0.712,direct,2026-04-13T09:16:48Z
608,882,9,0.711,hashtag,2026-04-13T09:16:48Z
609,886,21,0.733,semantic,2026-04-13T09:16:48Z
610,887,55,0.998,hashtag,2026-04-13T09:16:48Z
611,888,110,0.793,visual,2026-04-13T09:16:48Z
612,889,126,0.812,inferred,2026-04-13T09:16:48Z
613,890,83,0.741,direct,2026-04-13T09:16:48Z
614,891,114,0.841,semantic,2026-04-13T09:16:48Z
615,892,95,0.802,hashtag,2026-04-13T09:16:48Z
616,893,3,0.919,visual,2026-04-13T09:16:48Z
617,895,111,0.874,direct,2026-04-13T09:16:48Z
618,898,166,0.831,visual,2026-04-13T09:16:48Z
619,899,59,0.961,inferred,2026-04-13T09:16:48Z
620,900,121,0.957,direct,2026-04-13T09:16:48Z
621,902,59,0.713,hashtag,2026-04-13T09:16:48Z
622,903,51,0.763,visual,2026-04-13T09:16:48Z
623,904,116,0.844,inferred,2026-04-13T09:16:48Z
624,905,141,0.739,direct,2026-04-13T09:16:48Z
625,906,19,0.957,semantic,2026-04-13T09:16:48Z
626,907,71,0.776,hashtag,2026-04-13T09:16:48Z
627,908,96,0.737,visual,2026-04-13T09:16:48Z
628,909,36,0.721,inferred,2026-04-13T09:16:48Z
629,910,49,0.835,direct,2026-04-13T09:16:48Z
630,911,186,0.957,semantic,2026-04-13T09:16:48Z
631,914,68,0.977,inferred,2026-04-13T09:16:48Z
632,915,37,0.987,direct,2026-04-13T09:16:48Z
633,918,165,0.788,visual,2026-04-13T09:16:48Z
634,919,24,0.883,inferred,2026-04-13T09:16:48Z
635,921,94,0.78,semantic,2026-04-13T09:16:48Z
636,922,101,0.943,hashtag,2026-04-13T09:16:48Z
637,923,118,0.868,visual,2026-04-13T09:16:48Z
638,924,3,0.964,inferred,2026-04-13T09:16:48Z
639,925,156,0.738,direct,2026-04-13T09:16:48Z
640,927,92,0.981,hashtag,2026-04-13T09:16:48Z
641,929,172,0.945,inferred,2026-04-13T09:16:48Z
642,930,25,0.868,direct,2026-04-13T09:16:48Z
643,931,147,0.955,semantic,2026-04-13T09:16:48Z
644,932,155,0.78,hashtag,2026-04-13T09:16:48Z
645,933,63,0.749,visual,2026-04-13T09:16:48Z
646,934,135,0.945,inferred,2026-04-13T09:16:48Z
647,935,63,0.865,direct,2026-04-13T09:16:48Z
648,936,75,0.942,semantic,2026-04-13T09:16:48Z
649,937,110,0.86,hashtag,2026-04-13T09:16:48Z
650,938,147,0.931,visual,2026-04-13T09:16:48Z
651,940,48,0.745,direct,2026-04-13T09:16:48Z
652,941,108,0.845,semantic,2026-04-13T09:16:48Z
653,942,21,0.956,hashtag,2026-04-13T09:16:48Z
654,943,8,0.977,visual,2026-04-13T09:16:48Z
655,944,157,0.842,inferred,2026-04-13T09:16:48Z
656,946,5,0.774,semantic,2026-04-13T09:16:48Z
657,948,22,0.807,visual,2026-04-13T09:16:48Z
658,949,160,0.963,inferred,2026-04-13T09:16:48Z
659,950,90,0.867,direct,2026-04-13T09:16:48Z
660,953,26,0.963,visual,2026-04-13T09:16:48Z
661,954,35,0.701,inferred,2026-04-13T09:16:48Z
662,955,173,0.729,direct,2026-04-13T09:16:48Z
663,956,76,0.875,semantic,2026-04-13T09:16:48Z
664,959,58,0.921,inferred,2026-04-13T09:16:48Z
665,960,97,0.848,direct,2026-04-13T09:16:48Z
666,961,22,0.753,semantic,2026-04-13T09:16:48Z
667,962,83,0.789,hashtag,2026-04-13T09:16:48Z
668,963,112,0.762,visual,2026-04-13T09:16:48Z
669,965,162,0.749,direct,2026-04-13T09:16:48Z
670,966,82,0.706,semantic,2026-04-13T09:16:48Z
671,970,23,0.784,direct,2026-04-13T09:16:48Z
672,971,109,0.777,semantic,2026-04-13T09:16:48Z
673,972,146,0.936,hashtag,2026-04-13T09:16:48Z
674,973,123,0.842,visual,2026-04-13T09:16:48Z
675,975,177,0.836,direct,2026-04-13T09:16:48Z
676,976,156,0.788,semantic,2026-04-13T09:16:48Z
677,977,121,0.868,hashtag,2026-04-13T09:16:48Z
678,978,55,0.802,visual,2026-04-13T09:16:48Z
679,979,40,0.923,inferred,2026-04-13T09:16:48Z
680,980,128,0.924,direct,2026-04-13T09:16:48Z
681,981,32,0.991,semantic,2026-04-13T09:16:48Z
682,982,39,0.907,hashtag,2026-04-13T09:16:48Z
683,983,144,0.926,visual,2026-04-13T09:16:48Z
684,984,66,0.848,inferred,2026-04-13T09:16:48Z
685,985,56,0.734,direct,2026-04-13T09:16:48Z
686,987,186,0.755,hashtag,2026-04-13T09:16:48Z
687,988,62,0.945,visual,2026-04-13T09:16:48Z
688,990,33,0.766,direct,2026-04-13T09:16:48Z
689,991,63,0.967,semantic,2026-04-13T09:16:48Z
690,992,24,0.747,hashtag,2026-04-13T09:16:48Z
691,993,87,0.863,visual,2026-04-13T09:16:48Z
692,994,66,0.738,inferred,2026-04-13T09:16:48Z
693,995,71,0.708,direct,2026-04-13T09:16:48Z
694,996,86,0.966,semantic,2026-04-13T09:16:48Z
695,997,109,0.751,hashtag,2026-04-13T09:16:48Z
696,998,9,0.74,visual,2026-04-13T09:16:48Z
697,1001,40,0.914,semantic,2026-04-13T09:16:48Z
698,1002,25,0.876,hashtag,2026-04-13T09:16:48Z
699,1005,61,0.82,direct,2026-04-13T09:16:48Z
700,1006,62,0.735,semantic,2026-04-13T09:16:48Z
701,1007,8,0.922,hashtag,2026-04-13T09:16:48Z
702,1008,145,0.82,visual,2026-04-13T09:16:48Z
703,1009,140,0.723,inferred,2026-04-13T09:16:48Z
704,1012,46,0.829,hashtag,2026-04-13T09:16:48Z
705,1015,96,0.901,direct,2026-04-13T09:16:48Z
706,1016,147,0.73,semantic,2026-04-13T09:16:48Z
707,1017,96,0.909,hashtag,2026-04-13T09:16:48Z
708,1020,20,0.824,direct,2026-04-13T09:16:48Z
709,1021,44,0.767,semantic,2026-04-13T09:16:48Z
710,1022,97,0.753,hashtag,2026-04-13T09:16:48Z
711,1023,28,0.924,visual,2026-04-13T09:16:48Z
712,1024,20,0.879,inferred,2026-04-13T09:16:48Z
713,1025,129,0.811,direct,2026-04-13T09:16:48Z
714,1026,34,0.725,semantic,2026-04-13T09:16:48Z
715,1027,89,0.903,hashtag,2026-04-13T09:16:48Z
716,1030,103,0.767,direct,2026-04-13T09:16:48Z
717,1031,48,0.802,semantic,2026-04-13T09:16:48Z
718,1033,124,0.754,visual,2026-04-13T09:16:48Z
719,1034,58,0.842,inferred,2026-04-13T09:16:48Z
720,1035,69,0.921,direct,2026-04-13T09:16:48Z
721,1036,5,0.958,semantic,2026-04-13T09:16:48Z
722,1037,187,0.948,hashtag,2026-04-13T09:16:48Z
723,1038,82,0.742,visual,2026-04-13T09:16:48Z
724,1039,100,0.748,inferred,2026-04-13T09:16:48Z
725,1041,132,0.734,semantic,2026-04-13T09:16:48Z
726,1042,3,0.935,hashtag,2026-04-13T09:16:48Z
727,1043,14,0.91,visual,2026-04-13T09:16:48Z
728,1044,38,0.767,inferred,2026-04-13T09:16:48Z
729,1045,121,0.928,direct,2026-04-13T09:16:48Z
730,1046,50,0.788,semantic,2026-04-13T09:16:48Z
731,1047,64,0.875,hashtag,2026-04-13T09:16:48Z
732,1048,42,0.755,visual,2026-04-13T09:16:48Z
733,1049,150,0.805,inferred,2026-04-13T09:16:48Z
734,1050,82,0.938,direct,2026-04-13T09:16:48Z
735,1051,50,0.973,semantic,2026-04-13T09:16:48Z
736,1052,186,0.777,hashtag,2026-04-13T09:16:48Z
737,1055,166,0.856,direct,2026-04-13T09:16:48Z
738,1056,184,0.868,semantic,2026-04-13T09:16:48Z
739,1057,72,0.966,hashtag,2026-04-13T09:16:48Z
740,1061,157,0.735,semantic,2026-04-13T09:16:48Z
741,1062,20,0.82,hashtag,2026-04-13T09:16:48Z
742,1064,107,0.805,inferred,2026-04-13T09:16:48Z
743,1065,19,0.716,direct,2026-04-13T09:16:48Z
744,1067,157,0.945,hashtag,2026-04-13T09:16:48Z
745,1068,13,0.832,visual,2026-04-13T09:16:48Z
746,1069,60,0.768,inferred,2026-04-13T09:16:48Z
747,1070,124,0.882,direct,2026-04-13T09:16:48Z
748,1072,6,0.815,hashtag,2026-04-13T09:16:48Z
749,1073,62,0.701,visual,2026-04-13T09:16:48Z
750,1074,33,0.945,inferred,2026-04-13T09:16:48Z
751,1076,51,0.795,semantic,2026-04-13T09:16:48Z
752,1077,3,0.888,hashtag,2026-04-13T09:16:48Z
753,1078,160,0.82,visual,2026-04-13T09:16:48Z
754,1080,13,0.749,direct,2026-04-13T09:16:48Z
755,1081,33,0.79,semantic,2026-04-13T09:16:48Z
756,1082,167,0.757,hashtag,2026-04-13T09:16:48Z
757,1083,135,0.834,visual,2026-04-13T09:16:48Z
758,1084,13,0.858,inferred,2026-04-13T09:16:48Z
759,1086,128,0.843,semantic,2026-04-13T09:16:48Z
760,1087,35,0.92,hashtag,2026-04-13T09:16:48Z
761,1088,19,0.871,visual,2026-04-13T09:16:48Z
762,1089,137,0.835,inferred,2026-04-13T09:16:48Z
763,1092,151,0.954,hashtag,2026-04-13T09:16:48Z
764,1093,82,0.979,visual,2026-04-13T09:16:48Z
765,1096,1,0.787,semantic,2026-04-13T09:16:48Z
766,1097,77,0.981,hashtag,2026-04-13T09:16:48Z
767,1099,111,0.763,inferred,2026-04-13T09:16:48Z
768,1100,157,0.85,direct,2026-04-13T09:16:48Z
769,1101,156,0.966,semantic,2026-04-13T09:16:48Z
770,1104,29,0.967,inferred,2026-04-13T09:16:48Z
771,1105,42,0.929,direct,2026-04-13T09:16:48Z
772,1106,12,0.771,semantic,2026-04-13T09:16:48Z
773,1108,68,0.99,visual,2026-04-13T09:16:48Z
774,1109,18,0.728,inferred,2026-04-13T09:16:48Z
775,1110,89,0.746,direct,2026-04-13T09:16:48Z
776,1111,109,0.969,semantic,2026-04-13T09:16:48Z
777,1112,51,0.95,hashtag,2026-04-13T09:16:48Z
778,1113,16,0.83,visual,2026-04-13T09:16:48Z
779,1116,70,0.814,semantic,2026-04-13T09:16:48Z
780,1118,163,0.856,visual,2026-04-13T09:16:48Z
781,1119,134,0.79,inferred,2026-04-13T09:16:48Z
782,1120,101,0.974,direct,2026-04-13T09:16:48Z
783,1121,68,0.851,semantic,2026-04-13T09:16:48Z
784,1122,37,0.712,hashtag,2026-04-13T09:16:48Z
785,1123,2,0.825,visual,2026-04-13T09:16:48Z
786,1125,30,0.737,direct,2026-04-13T09:16:48Z
787,1126,11,0.999,semantic,2026-04-13T09:16:48Z
788,1127,64,0.774,hashtag,2026-04-13T09:16:48Z
789,1128,186,0.732,visual,2026-04-13T09:16:48Z
790,1133,7,0.758,visual,2026-04-13T09:16:48Z
791,1136,33,0.958,semantic,2026-04-13T09:16:48Z
792,1137,142,0.994,hashtag,2026-04-13T09:16:48Z
793,1138,7,0.831,visual,2026-04-13T09:16:48Z
794,1139,29,0.934,inferred,2026-04-13T09:16:48Z
795,1141,10,0.833,semantic,2026-04-13T09:16:48Z
796,1142,187,0.957,hashtag,2026-04-13T09:16:48Z
797,1143,169,0.796,visual,2026-04-13T09:16:48Z
798,1144,142,0.891,inferred,2026-04-13T09:16:48Z
799,1146,113,0.857,semantic,2026-04-13T09:16:48Z
800,1147,136,0.86,hashtag,2026-04-13T09:16:48Z
801,1149,185,0.76,inferred,2026-04-13T09:16:48Z
802,1150,102,0.965,direct,2026-04-13T09:16:48Z
803,1152,68,0.717,hashtag,2026-04-13T09:16:48Z
804,1153,51,0.995,visual,2026-04-13T09:16:48Z
805,1154,100,0.834,inferred,2026-04-13T09:16:48Z
806,1155,32,0.736,direct,2026-04-13T09:16:48Z
807,1156,41,0.923,semantic,2026-04-13T09:16:48Z
808,1157,171,0.816,hashtag,2026-04-13T09:16:48Z
809,1159,183,0.875,inferred,2026-04-13T09:16:48Z
810,1160,61,0.982,direct,2026-04-13T09:16:48Z
811,1161,118,0.943,semantic,2026-04-13T09:16:48Z
812,1162,108,0.907,hashtag,2026-04-13T09:16:48Z
813,1163,111,0.993,visual,2026-04-13T09:16:48Z
814,1164,104,0.855,inferred,2026-04-13T09:16:48Z
815,1165,178,0.83,direct,2026-04-13T09:16:48Z
816,1169,38,0.727,inferred,2026-04-13T09:16:48Z
817,1170,1,0.886,direct,2026-04-13T09:16:48Z
818,1171,113,0.95,semantic,2026-04-13T09:16:48Z
819,1173,46,0.968,visual,2026-04-13T09:16:48Z
820,1175,35,0.973,direct,2026-04-13T09:16:48Z
821,1176,91,0.802,semantic,2026-04-13T09:16:48Z
822,1178,8,0.994,visual,2026-04-13T09:16:48Z
823,1179,146,0.879,inferred,2026-04-13T09:16:48Z
824,1180,30,0.763,direct,2026-04-13T09:16:48Z
825,1181,56,0.769,semantic,2026-04-13T09:16:48Z
826,1182,123,0.883,hashtag,2026-04-13T09:16:48Z
827,1183,33,0.9,visual,2026-04-13T09:16:48Z
828,1185,95,0.983,direct,2026-04-13T09:16:48Z
829,1187,84,0.964,hashtag,2026-04-13T09:16:48Z
830,1188,4,0.906,visual,2026-04-13T09:16:48Z
831,1189,97,0.789,inferred,2026-04-13T09:16:48Z
832,1190,174,0.958,direct,2026-04-13T09:16:48Z
833,1191,102,0.888,semantic,2026-04-13T09:16:48Z
834,1192,84,0.97,hashtag,2026-04-13T09:16:48Z
835,1194,159,0.878,inferred,2026-04-13T09:16:48Z
836,1195,98,0.839,direct,2026-04-13T09:16:48Z
837,1197,40,0.791,hashtag,2026-04-13T09:16:48Z
838,1199,39,0.71,inferred,2026-04-13T09:16:48Z
839,1200,187,0.91,direct,2026-04-13T09:16:48Z
840,1201,18,0.882,semantic,2026-04-13T09:16:48Z
841,1202,135,0.918,hashtag,2026-04-13T09:16:48Z
842,1204,58,0.778,inferred,2026-04-13T09:16:48Z
843,1205,62,0.85,direct,2026-04-13T09:16:48Z
844,1206,159,0.743,semantic,2026-04-13T09:16:48Z
845,1207,46,0.938,hashtag,2026-04-13T09:16:48Z
846,1209,58,0.72,inferred,2026-04-13T09:16:48Z
847,1210,79,0.8,direct,2026-04-13T09:16:48Z
848,1211,147,0.952,semantic,2026-04-13T09:16:48Z
849,1212,18,0.955,hashtag,2026-04-13T09:16:48Z
850,1214,61,0.736,inferred,2026-04-13T09:16:48Z
851,1215,107,0.765,direct,2026-04-13T09:16:48Z
852,1216,1,0.779,semantic,2026-04-13T09:16:48Z
853,1217,25,0.77,hashtag,2026-04-13T09:16:48Z
854,1218,144,0.912,visual,2026-04-13T09:16:48Z
855,1221,147,0.924,semantic,2026-04-13T09:16:48Z
856,1222,44,0.955,hashtag,2026-04-13T09:16:48Z
857,1224,30,0.718,inferred,2026-04-13T09:16:48Z
858,1225,175,0.799,direct,2026-04-13T09:16:48Z
859,1226,114,0.883,semantic,2026-04-13T09:16:48Z
860,1228,139,0.869,visual,2026-04-13T09:16:48Z
861,1229,66,0.912,inferred,2026-04-13T09:16:48Z
862,1230,176,0.759,direct,2026-04-13T09:16:48Z
863,1232,126,0.855,hashtag,2026-04-13T09:16:48Z
864,1233,38,0.768,visual,2026-04-13T09:16:48Z
865,1234,90,0.719,inferred,2026-04-13T09:16:48Z
866,1236,8,0.889,semantic,2026-04-13T09:16:48Z
867,1238,49,0.901,visual,2026-04-13T09:16:48Z
868,1239,133,0.715,inferred,2026-04-13T09:16:48Z
869,1240,108,0.88,direct,2026-04-13T09:16:48Z
870,1241,124,0.831,semantic,2026-04-13T09:16:48Z
871,1242,74,0.749,hashtag,2026-04-13T09:16:48Z
872,1243,114,0.732,visual,2026-04-13T09:16:48Z
873,1244,161,0.887,inferred,2026-04-13T09:16:48Z
874,1246,184,0.728,semantic,2026-04-13T09:16:48Z
875,1248,16,0.907,visual,2026-04-13T09:16:48Z
876,1251,177,0.782,semantic,2026-04-13T09:16:48Z
877,1254,46,0.938,inferred,2026-04-13T09:16:48Z
878,1255,84,0.906,direct,2026-04-13T09:16:48Z
879,1256,138,0.85,semantic,2026-04-13T09:16:48Z
880,1257,141,0.85,hashtag,2026-04-13T09:16:48Z
881,1260,172,0.94,direct,2026-04-13T09:16:48Z
882,1261,85,0.941,semantic,2026-04-13T09:16:48Z
883,1262,93,0.728,hashtag,2026-04-13T09:16:48Z
884,1263,129,0.746,visual,2026-04-13T09:16:48Z
885,1264,7,0.725,inferred,2026-04-13T09:16:48Z
886,1265,20,0.854,direct,2026-04-13T09:16:48Z
887,1266,150,0.898,semantic,2026-04-13T09:16:48Z
888,1268,181,0.82,visual,2026-04-13T09:16:48Z
889,1269,73,0.922,inferred,2026-04-13T09:16:48Z
890,1270,92,0.865,direct,2026-04-13T09:16:48Z
891,1272,143,0.748,hashtag,2026-04-13T09:16:48Z
892,1273,80,0.794,visual,2026-04-13T09:16:48Z
893,1275,22,0.719,direct,2026-04-13T09:16:48Z
894,1276,78,0.929,semantic,2026-04-13T09:16:48Z
895,1277,11,0.878,hashtag,2026-04-13T09:16:48Z
896,1278,2,0.845,visual,2026-04-13T09:16:48Z
897,1279,156,0.933,inferred,2026-04-13T09:16:48Z
898,1280,32,0.833,direct,2026-04-13T09:16:48Z
899,1281,76,0.922,semantic,2026-04-13T09:16:48Z
900,1282,1,0.889,hashtag,2026-04-13T09:16:48Z
901,1283,73,0.767,visual,2026-04-13T09:16:48Z
902,1284,130,0.92,inferred,2026-04-13T09:16:48Z
903,1285,65,0.82,direct,2026-04-13T09:16:48Z
904,1288,5,0.708,visual,2026-04-13T09:16:48Z
905,1289,35,0.737,inferred,2026-04-13T09:16:48Z
906,1291,68,0.79,semantic,2026-04-13T09:16:48Z
907,1292,43,0.842,hashtag,2026-04-13T09:16:48Z
908,1295,153,0.903,direct,2026-04-13T09:16:48Z
909,1299,67,0.734,inferred,2026-04-13T09:16:48Z
910,1300,11,0.93,direct,2026-04-13T09:16:48Z
911,1301,15,0.986,semantic,2026-04-13T09:16:48Z
912,1302,56,0.763,hashtag,2026-04-13T09:16:48Z
913,1303,35,0.716,visual,2026-04-13T09:16:48Z
914,1308,44,0.934,visual,2026-04-13T09:16:48Z
915,1309,164,0.99,inferred,2026-04-13T09:16:48Z
916,1311,88,1,semantic,2026-04-13T09:16:48Z
917,1312,54,0.772,hashtag,2026-04-13T09:16:48Z
918,1314,100,0.843,inferred,2026-04-13T09:16:48Z
919,1315,41,0.937,direct,2026-04-13T09:16:48Z
920,1316,37,0.752,semantic,2026-04-13T09:16:48Z
921,1319,176,0.856,inferred,2026-04-13T09:16:48Z
922,1321,124,0.872,semantic,2026-04-13T09:16:48Z
923,1322,186,0.938,hashtag,2026-04-13T09:16:48Z
924,1323,46,0.988,visual,2026-04-13T09:16:48Z
925,1325,101,0.931,direct,2026-04-13T09:16:48Z
926,1327,143,0.819,hashtag,2026-04-13T09:16:48Z
927,1329,118,0.83,inferred,2026-04-13T09:16:48Z
928,1330,186,0.762,direct,2026-04-13T09:16:48Z
929,1331,137,0.793,semantic,2026-04-13T09:16:48Z
930,1332,102,0.743,hashtag,2026-04-13T09:16:48Z
931,1333,68,0.908,visual,2026-04-13T09:16:48Z
932,1334,126,0.834,inferred,2026-04-13T09:16:48Z
933,1335,180,0.78,direct,2026-04-13T09:16:48Z
934,1337,116,0.758,hashtag,2026-04-13T09:16:48Z
935,1338,89,0.802,visual,2026-04-13T09:16:48Z
936,1339,19,0.761,inferred,2026-04-13T09:16:48Z
937,1340,65,0.723,direct,2026-04-13T09:16:48Z
938,1341,83,0.948,semantic,2026-04-13T09:16:48Z
939,1342,50,0.757,hashtag,2026-04-13T09:16:48Z
940,1345,56,0.966,direct,2026-04-13T09:16:48Z
941,1346,44,0.967,semantic,2026-04-13T09:16:48Z
942,1349,76,0.757,inferred,2026-04-13T09:16:48Z
943,1350,54,0.874,direct,2026-04-13T09:16:48Z
944,1351,50,0.701,semantic,2026-04-13T09:16:48Z
945,1352,24,0.932,hashtag,2026-04-13T09:16:48Z
946,1353,12,0.827,visual,2026-04-13T09:16:48Z
947,1354,1,0.925,inferred,2026-04-13T09:16:48Z
948,1355,56,0.929,direct,2026-04-13T09:16:48Z
949,1357,85,0.949,hashtag,2026-04-13T09:16:48Z
950,1358,6,0.775,visual,2026-04-13T09:16:48Z
951,1361,11,0.979,semantic,2026-04-13T09:16:48Z
952,1362,135,0.995,hashtag,2026-04-13T09:16:48Z
953,1363,94,0.774,visual,2026-04-13T09:16:48Z
954,1366,102,0.882,semantic,2026-04-13T09:16:48Z
955,1367,53,0.845,hashtag,2026-04-13T09:16:48Z
956,1368,168,0.72,visual,2026-04-13T09:16:48Z
957,1370,81,0.861,direct,2026-04-13T09:16:48Z
958,1372,114,0.93,hashtag,2026-04-13T09:16:48Z
959,1373,63,0.825,visual,2026-04-13T09:16:48Z
