product_id,brand_id,sku,product_name,description,category,subcategory,unit_price,unit_cost,weight_kg,is_active,launch_date,tags,created_at,updated_at
129,23,NEO-00129,Summit Graphic Training Tee,,Athletic Apparel,Base Layers,39.99,12,0.15,1,2024-08-08,"athletic-apparel,base-layers,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
130,19,AQU-00130,Swim Tracker Watch,,Fitness,Wearables,179.99,62,0.04,1,2024-10-25,"swim-tracker-watch,fitness,training,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
131,19,AQU-00131,TrailBase Portable Speaker,,Training Audio,Speakers,69.99,24,0.03,1,2024-10-27,"training-audio,speakers,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
132,31,STR-00132,Marathon Elite Racer,,Footwear,Running,219.99,78,0.22,1,2025-10-18,"marathon-elite-racer,footwear,trail,running,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
133,31,STR-00133,CrossFit WOD Trainer,,Footwear,Training,159.99,55,0.65,1,2024-09-30,"crossfit-wod-trainer,footwear,trail,running,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
134,32,NOV-00134,DewPoint Hydration Spray,,Outdoor Care,Skin Protection,32.99,9,0.2,1,2025-04-20,"outdoor-care,skin-protection,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
135,32,NOV-00135,Vitamin Recovery Balm,,Outdoor Care,Anti-Chafe,28.99,8,0.1,1,2025-06-16,"outdoor-care,anti-chafe,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
136,33,THU-00136,Adjustable Bench,,Fitness,Equipment,349.99,125,22,1,2025-07-28,"adjustable-bench,fitness,training,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
137,33,THU-00137,Battle Ropes 50ft,,Fitness,Equipment,119.99,42,11,1,2024-09-30,"battle-ropes-50ft,fitness,training,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
138,35,RUS-00138,Indoor Training Garden Kit,,Outdoor Lifestyle,Hydration,699.99,280,25,1,2025-01-01,"outdoor-lifestyle,hydration,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
139,35,RUS-00139,Trailhead Gear Clock,,Outdoor Lifestyle,Storage,34.99,10,0.5,1,2026-01-18,"outdoor-lifestyle,storage,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
140,36,ELE-00140,ClipTrail Mini Speaker,,Training Audio,Waterproof Audio,299.99,105,2.2,1,2026-02-08,"training-audio,waterproof-audio,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
141,36,ELE-00141,TrailBase Portable Speaker,,Training Audio,Speakers,179.99,62,4.5,1,2024-08-25,"training-audio,speakers,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
142,37,ZEP-00142,Ultralight Rain Jacket,,Outdoor,Outerwear,149.99,52,0.2,1,2025-09-16,"ultralight-rain-jacket,outdoor,trail,hiking,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
143,37,ZEP-00143,Trekking Backpack 45L,,Outdoor,Backpacks,179.99,65,1.4,1,2025-02-11,"trekking-backpack-45l,outdoor,trail,hiking,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
144,38,QUA-00144,SummitPulse GPS Watch,,Sports Tech,Wearables,3999.99,1800,12,1,2025-01-01,"sports-tech,wearables,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
145,38,QUA-00145,Expedition Power Bank,,Sports Tech,Power,799.99,320,0.8,1,2024-08-04,"sports-tech,power,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
146,39,SIL-00146,StormRunner Trail Shell,,Athletic Apparel,Outerwear,175,62,0.35,1,2025-08-20,"athletic-apparel,outerwear,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
147,39,SIL-00147,RidgeLine Fleece Hoodie,,Athletic Apparel,Trail Tops,89,30,0.08,1,2025-12-23,"athletic-apparel,trail-tops,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
148,40,FLA-00148,Cast Iron Camp Skillet 12in,,Camp Cooking,Cookware,129.99,45,5.5,1,2024-12-13,"camp-cooking,cookware,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
149,40,FLA-00149,Smart Grill Thermometer,,Camp Cooking,Food Prep,59.99,20,0.8,1,2025-11-21,"camp-cooking,food-prep,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
150,41,MIN-00150,Magnesium Recovery Gummies,,Recovery,Sleep,199.99,72,0.06,1,2025-05-17,"recovery,sleep,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
151,41,MIN-00151,Adaptogen Recovery Powder,,Recovery,Supplements,129.99,45,0.03,1,2025-01-02,"recovery,supplements,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
152,42,APE-00152,Carbon Road Bike,,Sports,Cycling,2899.99,1250,7.8,1,2025-10-26,"carbon-road-bike,sports,cycling,performance,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
153,42,APE-00153,Bike Computer GPS,,Sports,Accessories,249.99,88,0.08,1,2025-01-06,"bike-computer-gps,sports,cycling,performance,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
154,43,DAR-00154,PracticeStream Capture Card,,Training Tech,Video Analysis,349.99,125,28,1,2025-01-08,"training-tech,video-analysis,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
155,43,DAR-00155,CoachView Curved Display,,Training Tech,Displays,279.99,98,0.8,1,2024-06-17,"training-tech,displays,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
156,44,GOL-00156,Superfood Trail Mix,,Sports Nutrition,Trail Snacks,34.99,12,0.8,1,2026-02-20,"sports-nutrition,trail-snacks,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
157,44,GOL-00157,Organic Protein Bars 12pk,,Sports Nutrition,Protein,27.99,9,1.2,1,2025-03-10,"sports-nutrition,protein,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
158,44,GOL-00158,Endurance Granola Trio,,Sports Nutrition,Fuel,19.99,6,0.5,1,2024-12-03,"sports-nutrition,fuel,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
159,45,NIG-00159,Herbal Recovery Blend,,Sports Nutrition,Energy,24.99,7,0.34,1,2024-07-08,"sports-nutrition,energy,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
160,45,NIG-00160,Matcha Endurance Starter Kit,,Sports Nutrition,Hydration,21.99,7,0.6,1,2024-12-15,"sports-nutrition,hydration,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
161,46,CLE-00161,Joint Support Peptides,,Recovery,Recovery,54.99,18,0.1,1,2026-03-04,"recovery,recovery,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
162,46,CLE-00162,Magnesium Recovery Gummies,,Recovery,Sleep,89.99,30,0.05,1,2024-08-07,"recovery,sleep,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
163,47,STE-00163,Trail Multi-Tool Pro 18-in-1,,Outdoor Tools,Multi-tools,49.99,16,0.25,1,2025-10-03,"outdoor-tools,multi-tools,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
164,47,STE-00164,Bike Shop Impact Driver 20V,,Outdoor Tools,Maintenance,179.99,62,1.8,1,2025-01-13,"outdoor-tools,maintenance,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
165,48,LUN-00165,Urban Trail Daypack,,Athletic Apparel,Packs,48.99,14,0.01,1,2025-11-07,"athletic-apparel,packs,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
166,48,LUN-00166,StormRunner Trail Shell,,Athletic Apparel,Outerwear,79.99,28,0.4,1,2025-07-09,"athletic-apparel,outerwear,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
167,49,RAP-00167,TrailRun Sport Earbuds,,Sports Tech,Sport Audio,59.99,18,0.15,1,2025-02-24,"sports-tech,sport-audio,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
168,49,RAP-00168,RaceDay Docking Hub,,Sports Tech,GPS Accessories,44.99,14,0.2,1,2025-01-24,"sports-tech,gps-accessories,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
169,50,VER-00169,Trailhead Gear Clock,,Outdoor Lifestyle,Storage,18.99,5,0.12,1,2026-01-25,"outdoor-lifestyle,storage,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
170,50,VER-00170,Locker Room Organizer Set,,Outdoor Lifestyle,Training Setup,89.99,32,3.5,1,2025-11-20,"outdoor-lifestyle,training-setup,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
171,30,COR-00171,Sport Wrap Polarized Shades,,Sport Eyewear,Running,79.99,24,0.035,1,2025-10-27,"sport-eyewear,running,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
172,30,COR-00172,Recovery Cooling Gel,,Outdoor Care,Recovery,24.99,7,0.12,1,2025-10-13,"outdoor-care,recovery,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
173,10,BYT-00173,Smart Grill Thermometer,,Camp Cooking,Food Prep,69.99,24,0.5,1,2025-01-30,"camp-cooking,food-prep,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
174,10,BYT-00174,Camp Chef Knife Set,,Camp Cooking,Cutlery,29.99,9,1.2,1,2025-01-18,"camp-cooking,cutlery,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
175,1,URB-00175,Urban Trail Daypack,,Athletic Apparel,Packs,94.99,34,0.65,1,2024-04-13,"athletic-apparel,packs,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
176,2,TEC-00176,FieldCoach Training Tablet,,Sports Tech,Training Tablets,399.99,155,0.15,1,2025-06-19,"sports-tech,training-tablets,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
177,3,GLO-00177,Recovery Cooling Gel,,Outdoor Care,Recovery,48.99,13,0.1,1,2026-01-21,"outdoor-care,recovery,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
178,4,PEA-00178,Smart Jump Rope,,Fitness,Accessories,39.99,12,0.3,1,2025-03-11,"smart-jump-rope,fitness,training,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
179,16,SON-00179,GameDay Soundbar,,Training Audio,Stadium Audio,399.99,145,8,1,2026-01-28,"training-audio,stadium-audio,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
180,8,TRA-00180,Solar Lantern Collapsible,,Outdoor,Lighting,29.99,8,0.2,1,2024-11-30,"solar-lantern-collapsible,outdoor,trail,hiking,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
181,11,CLO-00181,Barefoot Minimalist Shoe,,Footwear,Minimalist,99.99,35,0.2,1,2025-05-30,"barefoot-minimalist-shoe,footwear,trail,running,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
182,14,PIX-00182,Recovery Command Chair,,Training Tech,Recovery Seating,39.99,12,0.6,1,2025-10-31,"training-tech,recovery-seating,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
183,26,OMN-00183,OmniBand Fitness Pro,,Sports Wearables,Bands,499.99,180,0.055,1,2025-03-09,"sports-wearables,bands,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
184,19,AQU-00184,Resistance Pool Bands,,Fitness,Pool,44.99,14,0.8,1,2025-05-04,"resistance-pool-bands,fitness,training,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
185,31,STR-00185,Recovery Slide Foam,,Footwear,Recovery,64.99,22,0.35,1,2025-07-23,"recovery-slide-foam,footwear,trail,running,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
186,32,NOV-00186,TrailGuard Anti-Chafe Balm,,Outdoor Care,Trail Care,26.99,7,0.08,1,2024-12-31,"outdoor-care,trail-care,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
187,35,RUS-00187,Stadium Travel Blanket,,Outdoor Lifestyle,Travel Comfort,89.99,30,3.5,1,2025-09-26,"outdoor-lifestyle,travel-comfort,sporting-goods",2026-04-13T09:16:47Z,2026-04-13T09:16:47Z
