forecast_id,product_id,region,forecast_date,predicted_demand,confidence_low,confidence_high,social_factor,model_version,explanation,created_at
140,14,Chaffee County Service Region,2026-06-24,123,101,145,1.61,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":139,""regionDemandIndex"":90}",2026-06-11T11:00:00Z
141,15,Denver County Service Region,2026-06-25,140,115,165,1.69,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":140,""regionDemandIndex"":62}",2026-06-17T11:00:00Z
142,16,El Paso County Service Region,2026-06-25,157,129,185,1.77,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":141,""regionDemandIndex"":69}",2026-06-16T11:00:00Z
143,17,Arapahoe County Service Region,2026-06-25,174,143,205,1.85,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":142,""regionDemandIndex"":76}",2026-06-15T11:00:00Z
144,18,Larimer County Service Region,2026-06-25,191,157,225,1.93,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":143,""regionDemandIndex"":83}",2026-06-14T11:00:00Z
145,1,Jefferson County Service Region,2026-06-25,208,171,245,1.05,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":144,""regionDemandIndex"":90}",2026-06-13T11:00:00Z
146,2,Adams County Service Region,2026-06-25,225,185,266,1.13,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":145,""regionDemandIndex"":62}",2026-06-12T11:00:00Z
147,3,Pueblo County Service Region,2026-06-25,242,198,286,1.21,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":146,""regionDemandIndex"":69}",2026-06-11T11:00:00Z
148,4,Boulder County Service Region,2026-06-25,259,212,306,1.29,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":147,""regionDemandIndex"":76}",2026-06-17T11:00:00Z
149,5,Weld County Service Region,2026-06-25,276,226,326,1.37,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":148,""regionDemandIndex"":83}",2026-06-16T11:00:00Z
150,6,Douglas County Service Region,2026-06-25,293,240,346,1.45,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":149,""regionDemandIndex"":90}",2026-06-15T11:00:00Z
151,7,Mesa County Service Region,2026-06-25,310,254,366,1.53,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":150,""regionDemandIndex"":62}",2026-06-14T11:00:00Z
152,8,Broomfield County Service Region,2026-06-25,327,268,386,1.61,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":151,""regionDemandIndex"":69}",2026-06-13T11:00:00Z
153,9,La Plata County Service Region,2026-06-25,344,282,406,1.69,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":152,""regionDemandIndex"":76}",2026-06-12T11:00:00Z
154,10,Montrose County Service Region,2026-06-25,361,296,426,1.77,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":153,""regionDemandIndex"":83}",2026-06-11T11:00:00Z
155,11,Routt County Service Region,2026-06-25,378,310,446,1.85,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":154,""regionDemandIndex"":90}",2026-06-17T11:00:00Z
156,12,Alamosa County Service Region,2026-06-25,395,324,466,1.93,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":155,""regionDemandIndex"":62}",2026-06-16T11:00:00Z
157,13,Garfield County Service Region,2026-06-25,412,338,486,1.05,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":156,""regionDemandIndex"":69}",2026-06-15T11:00:00Z
158,14,Clear Creek County Service Region,2026-06-25,429,352,506,1.13,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":157,""regionDemandIndex"":76}",2026-06-14T11:00:00Z
159,15,Fremont County Service Region,2026-06-25,446,366,526,1.21,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":158,""regionDemandIndex"":83}",2026-06-13T11:00:00Z
160,16,Chaffee County Service Region,2026-06-25,463,380,546,1.29,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":159,""regionDemandIndex"":90}",2026-06-12T11:00:00Z
161,17,Denver County Service Region,2026-06-26,480,394,566,1.37,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":160,""regionDemandIndex"":62}",2026-06-11T11:00:00Z
162,18,El Paso County Service Region,2026-06-26,497,408,586,1.45,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":161,""regionDemandIndex"":69}",2026-06-17T11:00:00Z
163,1,Arapahoe County Service Region,2026-06-26,514,421,607,1.53,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":162,""regionDemandIndex"":76}",2026-06-16T11:00:00Z
164,2,Larimer County Service Region,2026-06-26,71,58,84,1.61,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":163,""regionDemandIndex"":83}",2026-06-15T11:00:00Z
165,3,Jefferson County Service Region,2026-06-26,88,72,104,1.69,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":164,""regionDemandIndex"":90}",2026-06-14T11:00:00Z
166,4,Adams County Service Region,2026-06-26,105,86,124,1.77,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":165,""regionDemandIndex"":62}",2026-06-13T11:00:00Z
167,5,Pueblo County Service Region,2026-06-26,122,100,144,1.85,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":166,""regionDemandIndex"":69}",2026-06-12T11:00:00Z
168,6,Boulder County Service Region,2026-06-26,139,114,164,1.93,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":167,""regionDemandIndex"":76}",2026-06-11T11:00:00Z
169,7,Weld County Service Region,2026-06-26,156,128,184,1.05,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":168,""regionDemandIndex"":83}",2026-06-17T11:00:00Z
170,8,Douglas County Service Region,2026-06-26,173,142,204,1.13,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":169,""regionDemandIndex"":90}",2026-06-16T11:00:00Z
171,9,Mesa County Service Region,2026-06-26,190,156,224,1.21,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":170,""regionDemandIndex"":62}",2026-06-15T11:00:00Z
172,10,Broomfield County Service Region,2026-06-26,207,170,244,1.29,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":171,""regionDemandIndex"":69}",2026-06-14T11:00:00Z
173,11,La Plata County Service Region,2026-06-26,224,184,264,1.37,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":172,""regionDemandIndex"":76}",2026-06-13T11:00:00Z
174,12,Montrose County Service Region,2026-06-26,241,198,284,1.45,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":173,""regionDemandIndex"":83}",2026-06-12T11:00:00Z
175,13,Routt County Service Region,2026-06-26,258,212,304,1.53,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":174,""regionDemandIndex"":90}",2026-06-11T11:00:00Z
176,14,Alamosa County Service Region,2026-06-26,275,226,325,1.61,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":175,""regionDemandIndex"":62}",2026-06-17T11:00:00Z
177,15,Garfield County Service Region,2026-06-26,292,239,345,1.69,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":176,""regionDemandIndex"":69}",2026-06-16T11:00:00Z
178,16,Clear Creek County Service Region,2026-06-26,309,253,365,1.77,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":177,""regionDemandIndex"":76}",2026-06-15T11:00:00Z
179,17,Fremont County Service Region,2026-06-26,326,267,385,1.85,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":178,""regionDemandIndex"":83}",2026-06-14T11:00:00Z
180,18,Chaffee County Service Region,2026-06-26,343,281,405,1.93,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":179,""regionDemandIndex"":90}",2026-06-13T11:00:00Z
181,1,Denver County Service Region,2026-06-27,360,295,425,1.05,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":180,""regionDemandIndex"":62}",2026-06-12T11:00:00Z
182,2,El Paso County Service Region,2026-06-27,377,309,445,1.13,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":181,""regionDemandIndex"":69}",2026-06-11T11:00:00Z
183,3,Arapahoe County Service Region,2026-06-27,394,323,465,1.21,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":182,""regionDemandIndex"":76}",2026-06-17T11:00:00Z
184,4,Larimer County Service Region,2026-06-27,411,337,485,1.29,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":183,""regionDemandIndex"":83}",2026-06-16T11:00:00Z
185,5,Jefferson County Service Region,2026-06-27,428,351,505,1.37,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":184,""regionDemandIndex"":90}",2026-06-15T11:00:00Z
186,6,Adams County Service Region,2026-06-27,445,365,525,1.45,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":185,""regionDemandIndex"":62}",2026-06-14T11:00:00Z
187,7,Pueblo County Service Region,2026-06-27,462,379,545,1.53,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":186,""regionDemandIndex"":69}",2026-06-13T11:00:00Z
188,8,Boulder County Service Region,2026-06-27,479,393,565,1.61,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":187,""regionDemandIndex"":76}",2026-06-12T11:00:00Z
189,9,Weld County Service Region,2026-06-27,496,407,585,1.69,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":188,""regionDemandIndex"":83}",2026-06-11T11:00:00Z
190,10,Douglas County Service Region,2026-06-27,513,421,605,1.77,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":189,""regionDemandIndex"":90}",2026-06-17T11:00:00Z
191,11,Mesa County Service Region,2026-06-27,70,57,83,1.85,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":190,""regionDemandIndex"":62}",2026-06-16T11:00:00Z
192,12,Broomfield County Service Region,2026-06-27,87,71,103,1.93,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":191,""regionDemandIndex"":69}",2026-06-15T11:00:00Z
193,13,La Plata County Service Region,2026-06-27,104,85,123,1.05,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":192,""regionDemandIndex"":76}",2026-06-14T11:00:00Z
194,14,Montrose County Service Region,2026-06-27,121,99,143,1.13,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":193,""regionDemandIndex"":83}",2026-06-13T11:00:00Z
195,15,Routt County Service Region,2026-06-27,138,113,163,1.21,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":194,""regionDemandIndex"":90}",2026-06-12T11:00:00Z
196,16,Alamosa County Service Region,2026-06-27,155,127,183,1.29,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":195,""regionDemandIndex"":62}",2026-06-11T11:00:00Z
197,17,Garfield County Service Region,2026-06-27,172,141,203,1.37,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":196,""regionDemandIndex"":69}",2026-06-17T11:00:00Z
198,18,Clear Creek County Service Region,2026-06-27,189,155,223,1.45,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":197,""regionDemandIndex"":76}",2026-06-16T11:00:00Z
199,1,Fremont County Service Region,2026-06-27,206,169,243,1.53,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":198,""regionDemandIndex"":83}",2026-06-15T11:00:00Z
200,2,Chaffee County Service Region,2026-06-27,223,183,263,1.61,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":199,""regionDemandIndex"":90}",2026-06-14T11:00:00Z
201,3,Denver County Service Region,2026-06-28,240,197,283,1.69,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":200,""regionDemandIndex"":62}",2026-06-13T11:00:00Z
202,4,El Paso County Service Region,2026-06-28,257,211,303,1.77,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":201,""regionDemandIndex"":69}",2026-06-12T11:00:00Z
203,5,Arapahoe County Service Region,2026-06-28,274,225,323,1.85,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":202,""regionDemandIndex"":76}",2026-06-11T11:00:00Z
204,6,Larimer County Service Region,2026-06-28,291,239,343,1.93,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":203,""regionDemandIndex"":83}",2026-06-17T11:00:00Z
205,7,Jefferson County Service Region,2026-06-28,308,253,363,1.05,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":204,""regionDemandIndex"":90}",2026-06-16T11:00:00Z
206,8,Adams County Service Region,2026-06-28,325,267,384,1.13,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":205,""regionDemandIndex"":62}",2026-06-15T11:00:00Z
207,9,Pueblo County Service Region,2026-06-28,342,280,404,1.21,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":206,""regionDemandIndex"":69}",2026-06-14T11:00:00Z
208,10,Boulder County Service Region,2026-06-28,359,294,424,1.29,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":207,""regionDemandIndex"":76}",2026-06-13T11:00:00Z
209,11,Weld County Service Region,2026-06-28,376,308,444,1.37,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":208,""regionDemandIndex"":83}",2026-06-12T11:00:00Z
210,12,Douglas County Service Region,2026-06-28,393,322,464,1.45,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":209,""regionDemandIndex"":90}",2026-06-11T11:00:00Z
211,13,Mesa County Service Region,2026-06-28,410,336,484,1.53,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":210,""regionDemandIndex"":62}",2026-06-17T11:00:00Z
212,14,Broomfield County Service Region,2026-06-28,427,350,504,1.61,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":211,""regionDemandIndex"":69}",2026-06-16T11:00:00Z
213,15,La Plata County Service Region,2026-06-28,444,364,524,1.69,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":212,""regionDemandIndex"":76}",2026-06-15T11:00:00Z
214,16,Montrose County Service Region,2026-06-28,461,378,544,1.77,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":213,""regionDemandIndex"":83}",2026-06-14T11:00:00Z
215,17,Routt County Service Region,2026-06-28,478,392,564,1.85,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":214,""regionDemandIndex"":90}",2026-06-13T11:00:00Z
216,18,Alamosa County Service Region,2026-06-28,495,406,584,1.93,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":215,""regionDemandIndex"":62}",2026-06-12T11:00:00Z
217,1,Garfield County Service Region,2026-06-28,512,420,604,1.05,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":216,""regionDemandIndex"":69}",2026-06-11T11:00:00Z
218,2,Clear Creek County Service Region,2026-06-28,69,57,81,1.13,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":217,""regionDemandIndex"":76}",2026-06-17T11:00:00Z
219,3,Fremont County Service Region,2026-06-28,86,71,101,1.21,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":218,""regionDemandIndex"":83}",2026-06-16T11:00:00Z
220,4,Chaffee County Service Region,2026-06-28,103,84,122,1.29,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":219,""regionDemandIndex"":90}",2026-06-15T11:00:00Z
221,5,Denver County Service Region,2026-06-29,120,98,142,1.37,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":220,""regionDemandIndex"":62}",2026-06-14T11:00:00Z
222,6,El Paso County Service Region,2026-06-29,137,112,162,1.45,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":221,""regionDemandIndex"":69}",2026-06-13T11:00:00Z
223,7,Arapahoe County Service Region,2026-06-29,154,126,182,1.53,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":222,""regionDemandIndex"":76}",2026-06-12T11:00:00Z
224,8,Larimer County Service Region,2026-06-29,171,140,202,1.61,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":223,""regionDemandIndex"":83}",2026-06-11T11:00:00Z
225,9,Jefferson County Service Region,2026-06-29,188,154,222,1.69,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":224,""regionDemandIndex"":90}",2026-06-17T11:00:00Z
226,10,Adams County Service Region,2026-06-29,205,168,242,1.77,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":225,""regionDemandIndex"":62}",2026-06-16T11:00:00Z
227,11,Pueblo County Service Region,2026-06-29,222,182,262,1.85,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":226,""regionDemandIndex"":69}",2026-06-15T11:00:00Z
228,12,Boulder County Service Region,2026-06-29,239,196,282,1.93,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":227,""regionDemandIndex"":76}",2026-06-14T11:00:00Z
229,13,Weld County Service Region,2026-06-29,256,210,302,1.05,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":228,""regionDemandIndex"":83}",2026-06-13T11:00:00Z
230,14,Douglas County Service Region,2026-06-29,273,224,322,1.13,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":229,""regionDemandIndex"":90}",2026-06-12T11:00:00Z
231,15,Mesa County Service Region,2026-06-29,290,238,342,1.21,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":230,""regionDemandIndex"":62}",2026-06-11T11:00:00Z
232,16,Broomfield County Service Region,2026-06-29,307,252,362,1.29,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":231,""regionDemandIndex"":69}",2026-06-17T11:00:00Z
233,17,La Plata County Service Region,2026-06-29,324,266,382,1.37,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":232,""regionDemandIndex"":76}",2026-06-16T11:00:00Z
234,18,Montrose County Service Region,2026-06-29,341,280,402,1.45,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":233,""regionDemandIndex"":83}",2026-06-15T11:00:00Z
235,1,Routt County Service Region,2026-06-29,358,294,422,1.53,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":234,""regionDemandIndex"":90}",2026-06-14T11:00:00Z
236,2,Alamosa County Service Region,2026-06-29,375,308,443,1.61,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":235,""regionDemandIndex"":62}",2026-06-13T11:00:00Z
237,3,Garfield County Service Region,2026-06-29,392,321,463,1.69,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":236,""regionDemandIndex"":69}",2026-06-12T11:00:00Z
238,4,Clear Creek County Service Region,2026-06-29,409,335,483,1.77,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":237,""regionDemandIndex"":76}",2026-06-11T11:00:00Z
239,5,Fremont County Service Region,2026-06-29,426,349,503,1.85,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":238,""regionDemandIndex"":83}",2026-06-17T11:00:00Z
240,6,Chaffee County Service Region,2026-06-29,443,363,523,1.93,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":239,""regionDemandIndex"":90}",2026-06-16T11:00:00Z
241,7,Denver County Service Region,2026-06-30,460,377,543,1.05,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":240,""regionDemandIndex"":62}",2026-06-15T11:00:00Z
242,8,El Paso County Service Region,2026-06-30,477,391,563,1.13,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":241,""regionDemandIndex"":69}",2026-06-14T11:00:00Z
243,9,Arapahoe County Service Region,2026-06-30,494,405,583,1.21,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":242,""regionDemandIndex"":76}",2026-06-13T11:00:00Z
244,10,Larimer County Service Region,2026-06-30,511,419,603,1.29,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":243,""regionDemandIndex"":83}",2026-06-12T11:00:00Z
245,11,Jefferson County Service Region,2026-06-30,68,56,80,1.37,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":244,""regionDemandIndex"":90}",2026-06-11T11:00:00Z
246,12,Adams County Service Region,2026-06-30,85,70,100,1.45,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":245,""regionDemandIndex"":62}",2026-06-17T11:00:00Z
247,13,Pueblo County Service Region,2026-06-30,102,84,120,1.53,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":246,""regionDemandIndex"":69}",2026-06-16T11:00:00Z
248,14,Boulder County Service Region,2026-06-30,119,98,140,1.61,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":247,""regionDemandIndex"":76}",2026-06-15T11:00:00Z
249,15,Weld County Service Region,2026-06-30,136,112,160,1.69,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":248,""regionDemandIndex"":83}",2026-06-14T11:00:00Z
250,16,Douglas County Service Region,2026-06-30,153,125,181,1.77,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":249,""regionDemandIndex"":90}",2026-06-13T11:00:00Z
251,17,Mesa County Service Region,2026-06-30,170,139,201,1.85,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":250,""regionDemandIndex"":62}",2026-06-12T11:00:00Z
252,18,Broomfield County Service Region,2026-06-30,187,153,221,1.93,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":251,""regionDemandIndex"":69}",2026-06-11T11:00:00Z
253,1,La Plata County Service Region,2026-06-30,204,167,241,1.05,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":252,""regionDemandIndex"":76}",2026-06-17T11:00:00Z
254,2,Montrose County Service Region,2026-06-30,221,181,261,1.13,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":253,""regionDemandIndex"":83}",2026-06-16T11:00:00Z
255,3,Routt County Service Region,2026-06-30,238,195,281,1.21,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":254,""regionDemandIndex"":90}",2026-06-15T11:00:00Z
256,4,Alamosa County Service Region,2026-06-30,255,209,301,1.29,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":255,""regionDemandIndex"":62}",2026-06-14T11:00:00Z
257,5,Garfield County Service Region,2026-06-30,272,223,321,1.37,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":256,""regionDemandIndex"":69}",2026-06-13T11:00:00Z
258,6,Clear Creek County Service Region,2026-06-30,289,237,341,1.45,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":257,""regionDemandIndex"":76}",2026-06-12T11:00:00Z
259,7,Fremont County Service Region,2026-06-30,306,251,361,1.53,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":258,""regionDemandIndex"":83}",2026-06-11T11:00:00Z
260,8,Chaffee County Service Region,2026-06-30,323,265,381,1.61,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":259,""regionDemandIndex"":90}",2026-06-17T11:00:00Z
261,9,Denver County Service Region,2026-07-01,340,279,401,1.69,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":260,""regionDemandIndex"":62}",2026-06-16T11:00:00Z
262,10,El Paso County Service Region,2026-07-01,357,293,421,1.77,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":261,""regionDemandIndex"":69}",2026-06-15T11:00:00Z
263,11,Arapahoe County Service Region,2026-07-01,374,307,441,1.85,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":262,""regionDemandIndex"":76}",2026-06-14T11:00:00Z
264,12,Larimer County Service Region,2026-07-01,391,321,461,1.93,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":263,""regionDemandIndex"":83}",2026-06-13T11:00:00Z
265,13,Jefferson County Service Region,2026-07-01,408,335,481,1.05,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":264,""regionDemandIndex"":90}",2026-06-12T11:00:00Z
266,14,Adams County Service Region,2026-07-01,425,349,502,1.13,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":265,""regionDemandIndex"":62}",2026-06-11T11:00:00Z
267,15,Pueblo County Service Region,2026-07-01,442,362,522,1.21,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":266,""regionDemandIndex"":69}",2026-06-17T11:00:00Z
268,16,Boulder County Service Region,2026-07-01,459,376,542,1.29,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":267,""regionDemandIndex"":76}",2026-06-16T11:00:00Z
269,17,Weld County Service Region,2026-07-01,476,390,562,1.37,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":268,""regionDemandIndex"":83}",2026-06-15T11:00:00Z
270,18,Douglas County Service Region,2026-07-01,493,404,582,1.45,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":269,""regionDemandIndex"":90}",2026-06-14T11:00:00Z
271,1,Mesa County Service Region,2026-07-01,510,418,602,1.53,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":270,""regionDemandIndex"":62}",2026-06-13T11:00:00Z
272,2,Broomfield County Service Region,2026-07-01,67,55,79,1.61,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":271,""regionDemandIndex"":69}",2026-06-12T11:00:00Z
273,3,La Plata County Service Region,2026-07-01,84,69,99,1.69,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":272,""regionDemandIndex"":76}",2026-06-11T11:00:00Z
274,4,Montrose County Service Region,2026-07-01,101,83,119,1.77,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":273,""regionDemandIndex"":83}",2026-06-17T11:00:00Z
275,5,Routt County Service Region,2026-07-01,118,97,139,1.85,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":274,""regionDemandIndex"":90}",2026-06-16T11:00:00Z
276,6,Alamosa County Service Region,2026-07-01,135,111,159,1.93,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":275,""regionDemandIndex"":62}",2026-06-15T11:00:00Z
277,7,Garfield County Service Region,2026-07-01,152,125,179,1.05,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":276,""regionDemandIndex"":69}",2026-06-14T11:00:00Z
278,8,Clear Creek County Service Region,2026-07-01,169,139,199,1.13,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":277,""regionDemandIndex"":76}",2026-06-13T11:00:00Z
279,9,Fremont County Service Region,2026-07-01,186,153,219,1.21,sled_reference_scale_v1,"{""source"":""reference_scale_seed"",""signalIndex"":278,""regionDemandIndex"":83}",2026-06-12T11:00:00Z
