influencer_id,handle,display_name,platform,follower_count,engagement_rate,influence_score,niche,city,region,country,is_verified,created_at
170,@sled_partner_0170,Inspections and Code Enforcement Signal Source 170,tiktok,141587,0.0639,77.68,Inspections and Code Enforcement,Steamboat Springs,Colorado,US,0,2026-04-07T12:00:00Z
171,@sled_partner_0171,Grants Management Signal Source 171,threads,142410,0.0666,84,Grants Management,Alamosa,Colorado,US,0,2026-04-08T12:00:00Z
172,@sled_partner_0172,Health and Human Services Signal Source 172,twitter,143233,0.018,91.17,Health and Human Services,Glenwood Springs,Colorado,US,0,2026-04-09T12:00:00Z
173,@sled_partner_0173,Fraud Waste and Abuse Detection Signal Source 173,youtube,144056,0.0207,55.34,Fraud Waste and Abuse Detection,Idaho Springs,Colorado,US,1,2026-04-10T12:00:00Z
174,@sled_partner_0174,Policy Compliance Signal Source 174,instagram,144879,0.0234,62.51,Policy Compliance,Cañon City,Colorado,US,0,2026-04-11T12:00:00Z
175,@sled_partner_0175,Records Management Signal Source 175,tiktok,145702,0.0261,69.68,Records Management,Salida,Colorado,US,0,2026-04-12T12:00:00Z
176,@sled_partner_0176,Interagency Workflows Signal Source 176,threads,146525,0.0288,76,Interagency Workflows,Gunnison,Colorado,US,0,2026-04-13T12:00:00Z
177,@sled_partner_0177,Business Licensing Signal Source 177,twitter,147348,0.0315,83.17,Business Licensing,Leadville,Colorado,US,1,2026-04-14T12:00:00Z
178,@sled_partner_0178,Public Assistance Programs Signal Source 178,youtube,148171,0.0342,90.34,Public Assistance Programs,Walsenburg,Colorado,US,0,2026-04-15T12:00:00Z
179,@sled_partner_0179,Accessibility Services Signal Source 179,instagram,148994,0.0369,97.51,Accessibility Services,Trinidad,Colorado,US,0,2026-04-16T12:00:00Z
180,@sled_partner_0180,Transparency and Auditability Signal Source 180,tiktok,149817,0.0396,61.68,Transparency and Auditability,Sterling,Colorado,US,0,2026-04-17T12:00:00Z
181,@sled_partner_0181,Constituent Services Signal Source 181,threads,150640,0.0423,68,Constituent Services,Fort Morgan,Colorado,US,1,2026-04-18T12:00:00Z
182,@sled_partner_0182,Permits and Licensing Signal Source 182,twitter,151463,0.045,75.17,Permits and Licensing,Yuma,Colorado,US,0,2026-04-19T12:00:00Z
183,@sled_partner_0183,Benefits Eligibility Signal Source 183,youtube,152286,0.0477,82.34,Benefits Eligibility,Burlington,Colorado,US,0,2026-04-20T12:00:00Z
184,@sled_partner_0184,Case Management Signal Source 184,instagram,153109,0.0504,89.51,Case Management,Craig,Colorado,US,0,2026-04-21T12:00:00Z
185,@sled_partner_0185,Emergency Response Signal Source 185,tiktok,153932,0.0531,96.68,Emergency Response,Telluride,Colorado,US,1,2026-04-22T12:00:00Z
186,@sled_partner_0186,Public Works Signal Source 186,threads,154755,0.0558,60,Public Works,Cortez,Colorado,US,0,2026-04-23T12:00:00Z
187,@sled_partner_0187,Transportation Services Signal Source 187,twitter,155578,0.0585,67.17,Transportation Services,Denver,Colorado,US,0,2026-04-24T12:00:00Z
188,@sled_partner_0188,Tax and Revenue Operations Signal Source 188,youtube,156401,0.0612,74.34,Tax and Revenue Operations,Colorado Springs,Colorado,US,0,2026-04-25T12:00:00Z
189,@sled_partner_0189,Citizen-Facing Digital Services Signal Source 189,instagram,157224,0.0639,81.51,Citizen-Facing Digital Services,Aurora,Colorado,US,1,2026-04-26T12:00:00Z
190,@sled_partner_0190,Inspections and Code Enforcement Signal Source 190,tiktok,158047,0.0666,88.68,Inspections and Code Enforcement,Fort Collins,Colorado,US,0,2026-04-27T12:00:00Z
191,@sled_partner_0191,Grants Management Signal Source 191,threads,158870,0.018,95,Grants Management,Lakewood,Colorado,US,0,2026-04-28T12:00:00Z
192,@sled_partner_0192,Health and Human Services Signal Source 192,twitter,159693,0.0207,59.17,Health and Human Services,Thornton,Colorado,US,0,2026-04-29T12:00:00Z
193,@sled_partner_0193,Fraud Waste and Abuse Detection Signal Source 193,youtube,160516,0.0234,66.34,Fraud Waste and Abuse Detection,Pueblo,Colorado,US,1,2026-04-30T12:00:00Z
194,@sled_partner_0194,Policy Compliance Signal Source 194,instagram,161339,0.0261,73.51,Policy Compliance,Boulder,Colorado,US,0,2026-05-01T12:00:00Z
195,@sled_partner_0195,Records Management Signal Source 195,tiktok,162162,0.0288,80.68,Records Management,Greeley,Colorado,US,0,2026-05-02T12:00:00Z
196,@sled_partner_0196,Interagency Workflows Signal Source 196,threads,162985,0.0315,87,Interagency Workflows,Castle Rock,Colorado,US,0,2026-05-03T12:00:00Z
197,@sled_partner_0197,Business Licensing Signal Source 197,twitter,163808,0.0342,94.17,Business Licensing,Grand Junction,Colorado,US,1,2026-05-04T12:00:00Z
198,@sled_partner_0198,Public Assistance Programs Signal Source 198,youtube,164631,0.0369,58.34,Public Assistance Programs,Broomfield,Colorado,US,0,2026-05-05T12:00:00Z
199,@sled_partner_0199,Accessibility Services Signal Source 199,instagram,165454,0.0396,65.51,Accessibility Services,Durango,Colorado,US,0,2026-05-06T12:00:00Z
200,@sled_partner_0200,Transparency and Auditability Signal Source 200,tiktok,166277,0.0423,72.68,Transparency and Auditability,Montrose,Colorado,US,0,2026-05-07T12:00:00Z
201,@sled_partner_0201,Constituent Services Signal Source 201,threads,167100,0.045,79,Constituent Services,Steamboat Springs,Colorado,US,1,2026-05-08T12:00:00Z
202,@sled_partner_0202,Permits and Licensing Signal Source 202,twitter,167923,0.0477,86.17,Permits and Licensing,Alamosa,Colorado,US,0,2026-05-09T12:00:00Z
203,@sled_partner_0203,Benefits Eligibility Signal Source 203,youtube,168746,0.0504,93.34,Benefits Eligibility,Glenwood Springs,Colorado,US,0,2026-05-10T12:00:00Z
204,@sled_partner_0204,Case Management Signal Source 204,instagram,169569,0.0531,57.51,Case Management,Idaho Springs,Colorado,US,0,2026-05-11T12:00:00Z
205,@sled_partner_0205,Emergency Response Signal Source 205,tiktok,170392,0.0558,64.68,Emergency Response,Cañon City,Colorado,US,1,2026-05-12T12:00:00Z
206,@sled_partner_0206,Public Works Signal Source 206,threads,171215,0.0585,71,Public Works,Salida,Colorado,US,0,2026-05-13T12:00:00Z
207,@sled_partner_0207,Transportation Services Signal Source 207,twitter,172038,0.0612,78.17,Transportation Services,Gunnison,Colorado,US,0,2026-05-14T12:00:00Z
208,@sled_partner_0208,Tax and Revenue Operations Signal Source 208,youtube,172861,0.0639,85.34,Tax and Revenue Operations,Leadville,Colorado,US,0,2026-05-15T12:00:00Z
209,@sled_partner_0209,Citizen-Facing Digital Services Signal Source 209,instagram,173684,0.0666,92.51,Citizen-Facing Digital Services,Walsenburg,Colorado,US,1,2026-05-16T12:00:00Z
210,@sled_partner_0210,Inspections and Code Enforcement Signal Source 210,tiktok,174507,0.018,56.68,Inspections and Code Enforcement,Trinidad,Colorado,US,0,2026-05-17T12:00:00Z
211,@sled_partner_0211,Grants Management Signal Source 211,threads,175330,0.0207,63,Grants Management,Sterling,Colorado,US,0,2026-03-09T12:00:00Z
212,@sled_partner_0212,Health and Human Services Signal Source 212,twitter,176153,0.0234,70.17,Health and Human Services,Fort Morgan,Colorado,US,0,2026-03-10T12:00:00Z
213,@sled_partner_0213,Fraud Waste and Abuse Detection Signal Source 213,youtube,176976,0.0261,77.34,Fraud Waste and Abuse Detection,Yuma,Colorado,US,1,2026-03-11T12:00:00Z
214,@sled_partner_0214,Policy Compliance Signal Source 214,instagram,177799,0.0288,84.51,Policy Compliance,Burlington,Colorado,US,0,2026-03-12T12:00:00Z
215,@sled_partner_0215,Records Management Signal Source 215,tiktok,178622,0.0315,91.68,Records Management,Craig,Colorado,US,0,2026-03-13T12:00:00Z
216,@sled_partner_0216,Interagency Workflows Signal Source 216,threads,179445,0.0342,55,Interagency Workflows,Telluride,Colorado,US,0,2026-03-14T12:00:00Z
217,@sled_partner_0217,Business Licensing Signal Source 217,twitter,180268,0.0369,62.17,Business Licensing,Cortez,Colorado,US,1,2026-03-15T12:00:00Z
218,@sled_partner_0218,Public Assistance Programs Signal Source 218,youtube,181091,0.0396,69.34,Public Assistance Programs,Denver,Colorado,US,0,2026-03-16T12:00:00Z
219,@sled_partner_0219,Accessibility Services Signal Source 219,instagram,181914,0.0423,76.51,Accessibility Services,Colorado Springs,Colorado,US,0,2026-03-17T12:00:00Z
220,@sled_partner_0220,Transparency and Auditability Signal Source 220,tiktok,182737,0.045,83.68,Transparency and Auditability,Aurora,Colorado,US,0,2026-03-18T12:00:00Z
221,@sled_partner_0221,Constituent Services Signal Source 221,threads,183560,0.0477,90,Constituent Services,Fort Collins,Colorado,US,1,2026-03-19T12:00:00Z
222,@sled_partner_0222,Permits and Licensing Signal Source 222,twitter,184383,0.0504,97.17,Permits and Licensing,Lakewood,Colorado,US,0,2026-03-20T12:00:00Z
223,@sled_partner_0223,Benefits Eligibility Signal Source 223,youtube,185206,0.0531,61.34,Benefits Eligibility,Thornton,Colorado,US,0,2026-03-21T12:00:00Z
224,@sled_partner_0224,Case Management Signal Source 224,instagram,186029,0.0558,68.51,Case Management,Pueblo,Colorado,US,0,2026-03-22T12:00:00Z
225,@sled_partner_0225,Emergency Response Signal Source 225,tiktok,186852,0.0585,75.68,Emergency Response,Boulder,Colorado,US,1,2026-03-23T12:00:00Z
226,@sled_partner_0226,Public Works Signal Source 226,threads,187675,0.0612,82,Public Works,Greeley,Colorado,US,0,2026-03-24T12:00:00Z
227,@sled_partner_0227,Transportation Services Signal Source 227,twitter,188498,0.0639,89.17,Transportation Services,Castle Rock,Colorado,US,0,2026-03-25T12:00:00Z
228,@sled_partner_0228,Tax and Revenue Operations Signal Source 228,youtube,189321,0.0666,96.34,Tax and Revenue Operations,Grand Junction,Colorado,US,0,2026-03-26T12:00:00Z
229,@sled_partner_0229,Citizen-Facing Digital Services Signal Source 229,instagram,190144,0.018,60.51,Citizen-Facing Digital Services,Broomfield,Colorado,US,1,2026-03-27T12:00:00Z
230,@sled_partner_0230,Inspections and Code Enforcement Signal Source 230,tiktok,190967,0.0207,67.68,Inspections and Code Enforcement,Durango,Colorado,US,0,2026-03-28T12:00:00Z
231,@sled_partner_0231,Grants Management Signal Source 231,threads,191790,0.0234,74,Grants Management,Montrose,Colorado,US,0,2026-03-29T12:00:00Z
232,@sled_partner_0232,Health and Human Services Signal Source 232,twitter,192613,0.0261,81.17,Health and Human Services,Steamboat Springs,Colorado,US,0,2026-03-30T12:00:00Z
233,@sled_partner_0233,Fraud Waste and Abuse Detection Signal Source 233,youtube,193436,0.0288,88.34,Fraud Waste and Abuse Detection,Alamosa,Colorado,US,1,2026-03-31T12:00:00Z
234,@sled_partner_0234,Policy Compliance Signal Source 234,instagram,194259,0.0315,95.51,Policy Compliance,Glenwood Springs,Colorado,US,0,2026-04-01T12:00:00Z
235,@sled_partner_0235,Records Management Signal Source 235,tiktok,195082,0.0342,59.68,Records Management,Idaho Springs,Colorado,US,0,2026-04-02T12:00:00Z
236,@sled_partner_0236,Interagency Workflows Signal Source 236,threads,195905,0.0369,66,Interagency Workflows,Cañon City,Colorado,US,0,2026-04-03T12:00:00Z
237,@sled_partner_0237,Business Licensing Signal Source 237,twitter,196728,0.0396,73.17,Business Licensing,Salida,Colorado,US,1,2026-04-04T12:00:00Z
238,@sled_partner_0238,Public Assistance Programs Signal Source 238,youtube,197551,0.0423,80.34,Public Assistance Programs,Gunnison,Colorado,US,0,2026-04-05T12:00:00Z
239,@sled_partner_0239,Accessibility Services Signal Source 239,instagram,198374,0.045,87.51,Accessibility Services,Leadville,Colorado,US,0,2026-04-06T12:00:00Z
240,@sled_partner_0240,Transparency and Auditability Signal Source 240,tiktok,199197,0.0477,94.68,Transparency and Auditability,Walsenburg,Colorado,US,0,2026-04-07T12:00:00Z
241,@sled_partner_0241,Constituent Services Signal Source 241,threads,200020,0.0504,58,Constituent Services,Trinidad,Colorado,US,1,2026-04-08T12:00:00Z
242,@sled_partner_0242,Permits and Licensing Signal Source 242,twitter,200843,0.0531,65.17,Permits and Licensing,Sterling,Colorado,US,0,2026-04-09T12:00:00Z
243,@sled_partner_0243,Benefits Eligibility Signal Source 243,youtube,201666,0.0558,72.34,Benefits Eligibility,Fort Morgan,Colorado,US,0,2026-04-10T12:00:00Z
244,@sled_partner_0244,Case Management Signal Source 244,instagram,202489,0.0585,79.51,Case Management,Yuma,Colorado,US,0,2026-04-11T12:00:00Z
245,@sled_partner_0245,Emergency Response Signal Source 245,tiktok,203312,0.0612,86.68,Emergency Response,Burlington,Colorado,US,1,2026-04-12T12:00:00Z
246,@sled_partner_0246,Public Works Signal Source 246,threads,204135,0.0639,93,Public Works,Craig,Colorado,US,0,2026-04-13T12:00:00Z
247,@sled_partner_0247,Transportation Services Signal Source 247,twitter,204958,0.0666,57.17,Transportation Services,Telluride,Colorado,US,0,2026-04-14T12:00:00Z
248,@sled_partner_0248,Tax and Revenue Operations Signal Source 248,youtube,205781,0.018,64.34,Tax and Revenue Operations,Cortez,Colorado,US,0,2026-04-15T12:00:00Z
249,@sled_partner_0249,Citizen-Facing Digital Services Signal Source 249,instagram,206604,0.0207,71.51,Citizen-Facing Digital Services,Denver,Colorado,US,1,2026-04-16T12:00:00Z
250,@sled_partner_0250,Inspections and Code Enforcement Signal Source 250,tiktok,207427,0.0234,78.68,Inspections and Code Enforcement,Colorado Springs,Colorado,US,0,2026-04-17T12:00:00Z
251,@sled_partner_0251,Grants Management Signal Source 251,threads,208250,0.0261,85,Grants Management,Aurora,Colorado,US,0,2026-04-18T12:00:00Z
252,@sled_partner_0252,Health and Human Services Signal Source 252,twitter,209073,0.0288,92.17,Health and Human Services,Fort Collins,Colorado,US,0,2026-04-19T12:00:00Z
253,@sled_partner_0253,Fraud Waste and Abuse Detection Signal Source 253,youtube,209896,0.0315,56.34,Fraud Waste and Abuse Detection,Lakewood,Colorado,US,1,2026-04-20T12:00:00Z
254,@sled_partner_0254,Policy Compliance Signal Source 254,instagram,210719,0.0342,63.51,Policy Compliance,Thornton,Colorado,US,0,2026-04-21T12:00:00Z
255,@sled_partner_0255,Records Management Signal Source 255,tiktok,211542,0.0369,70.68,Records Management,Pueblo,Colorado,US,0,2026-04-22T12:00:00Z
256,@sled_partner_0256,Interagency Workflows Signal Source 256,threads,212365,0.0396,77,Interagency Workflows,Boulder,Colorado,US,0,2026-04-23T12:00:00Z
257,@sled_partner_0257,Business Licensing Signal Source 257,twitter,213188,0.0423,84.17,Business Licensing,Greeley,Colorado,US,1,2026-04-24T12:00:00Z
258,@sled_partner_0258,Public Assistance Programs Signal Source 258,youtube,214011,0.045,91.34,Public Assistance Programs,Castle Rock,Colorado,US,0,2026-04-25T12:00:00Z
259,@sled_partner_0259,Accessibility Services Signal Source 259,instagram,214834,0.0477,55.51,Accessibility Services,Grand Junction,Colorado,US,0,2026-04-26T12:00:00Z
260,@sled_partner_0260,Transparency and Auditability Signal Source 260,tiktok,215657,0.0504,62.68,Transparency and Auditability,Broomfield,Colorado,US,0,2026-04-27T12:00:00Z
261,@sled_partner_0261,Constituent Services Signal Source 261,threads,216480,0.0531,69,Constituent Services,Durango,Colorado,US,1,2026-04-28T12:00:00Z
262,@sled_partner_0262,Permits and Licensing Signal Source 262,twitter,217303,0.0558,76.17,Permits and Licensing,Montrose,Colorado,US,0,2026-04-29T12:00:00Z
263,@sled_partner_0263,Benefits Eligibility Signal Source 263,youtube,218126,0.0585,83.34,Benefits Eligibility,Steamboat Springs,Colorado,US,0,2026-04-30T12:00:00Z
264,@sled_partner_0264,Case Management Signal Source 264,instagram,218949,0.0612,90.51,Case Management,Alamosa,Colorado,US,0,2026-05-01T12:00:00Z
265,@sled_partner_0265,Emergency Response Signal Source 265,tiktok,219772,0.0639,97.68,Emergency Response,Glenwood Springs,Colorado,US,1,2026-05-02T12:00:00Z
266,@sled_partner_0266,Public Works Signal Source 266,threads,220595,0.0666,61,Public Works,Idaho Springs,Colorado,US,0,2026-05-03T12:00:00Z
267,@sled_partner_0267,Transportation Services Signal Source 267,twitter,221418,0.018,68.17,Transportation Services,Cañon City,Colorado,US,0,2026-05-04T12:00:00Z
268,@sled_partner_0268,Tax and Revenue Operations Signal Source 268,youtube,222241,0.0207,75.34,Tax and Revenue Operations,Salida,Colorado,US,0,2026-05-05T12:00:00Z
269,@sled_partner_0269,Citizen-Facing Digital Services Signal Source 269,instagram,223064,0.0234,82.51,Citizen-Facing Digital Services,Gunnison,Colorado,US,1,2026-05-06T12:00:00Z
270,@sled_partner_0270,Inspections and Code Enforcement Signal Source 270,tiktok,223887,0.0261,89.68,Inspections and Code Enforcement,Leadville,Colorado,US,0,2026-05-07T12:00:00Z
271,@sled_partner_0271,Grants Management Signal Source 271,threads,224710,0.0288,96,Grants Management,Walsenburg,Colorado,US,0,2026-05-08T12:00:00Z
272,@sled_partner_0272,Health and Human Services Signal Source 272,twitter,225533,0.0315,60.17,Health and Human Services,Trinidad,Colorado,US,0,2026-05-09T12:00:00Z
273,@sled_partner_0273,Fraud Waste and Abuse Detection Signal Source 273,youtube,226356,0.0342,67.34,Fraud Waste and Abuse Detection,Sterling,Colorado,US,1,2026-05-10T12:00:00Z
274,@sled_partner_0274,Policy Compliance Signal Source 274,instagram,227179,0.0369,74.51,Policy Compliance,Fort Morgan,Colorado,US,0,2026-05-11T12:00:00Z
275,@sled_partner_0275,Records Management Signal Source 275,tiktok,228002,0.0396,81.68,Records Management,Yuma,Colorado,US,0,2026-05-12T12:00:00Z
276,@sled_partner_0276,Interagency Workflows Signal Source 276,threads,228825,0.0423,88,Interagency Workflows,Burlington,Colorado,US,0,2026-05-13T12:00:00Z
277,@sled_partner_0277,Business Licensing Signal Source 277,twitter,229648,0.045,95.17,Business Licensing,Craig,Colorado,US,1,2026-05-14T12:00:00Z
278,@sled_partner_0278,Public Assistance Programs Signal Source 278,youtube,230471,0.0477,59.34,Public Assistance Programs,Telluride,Colorado,US,0,2026-05-15T12:00:00Z
279,@sled_partner_0279,Accessibility Services Signal Source 279,instagram,231294,0.0504,66.51,Accessibility Services,Cortez,Colorado,US,0,2026-05-16T12:00:00Z
280,@sled_partner_0280,Transparency and Auditability Signal Source 280,tiktok,232117,0.0531,73.68,Transparency and Auditability,Denver,Colorado,US,0,2026-05-17T12:00:00Z
281,@sled_partner_0281,Constituent Services Signal Source 281,threads,232940,0.0558,80,Constituent Services,Colorado Springs,Colorado,US,1,2026-03-09T12:00:00Z
282,@sled_partner_0282,Permits and Licensing Signal Source 282,twitter,233763,0.0585,87.17,Permits and Licensing,Aurora,Colorado,US,0,2026-03-10T12:00:00Z
283,@sled_partner_0283,Benefits Eligibility Signal Source 283,youtube,234586,0.0612,94.34,Benefits Eligibility,Fort Collins,Colorado,US,0,2026-03-11T12:00:00Z
284,@sled_partner_0284,Case Management Signal Source 284,instagram,235409,0.0639,58.51,Case Management,Lakewood,Colorado,US,0,2026-03-12T12:00:00Z
285,@sled_partner_0285,Emergency Response Signal Source 285,tiktok,236232,0.0666,65.68,Emergency Response,Thornton,Colorado,US,1,2026-03-13T12:00:00Z
286,@sled_partner_0286,Public Works Signal Source 286,threads,237055,0.018,72,Public Works,Pueblo,Colorado,US,0,2026-03-14T12:00:00Z
287,@sled_partner_0287,Transportation Services Signal Source 287,twitter,237878,0.0207,79.17,Transportation Services,Boulder,Colorado,US,0,2026-03-15T12:00:00Z
288,@sled_partner_0288,Tax and Revenue Operations Signal Source 288,youtube,238701,0.0234,86.34,Tax and Revenue Operations,Greeley,Colorado,US,0,2026-03-16T12:00:00Z
289,@sled_partner_0289,Citizen-Facing Digital Services Signal Source 289,instagram,239524,0.0261,93.51,Citizen-Facing Digital Services,Castle Rock,Colorado,US,1,2026-03-17T12:00:00Z
290,@sled_partner_0290,Inspections and Code Enforcement Signal Source 290,tiktok,240347,0.0288,57.68,Inspections and Code Enforcement,Grand Junction,Colorado,US,0,2026-03-18T12:00:00Z
291,@sled_partner_0291,Grants Management Signal Source 291,threads,241170,0.0315,64,Grants Management,Broomfield,Colorado,US,0,2026-03-19T12:00:00Z
292,@sled_partner_0292,Health and Human Services Signal Source 292,twitter,241993,0.0342,71.17,Health and Human Services,Durango,Colorado,US,0,2026-03-20T12:00:00Z
293,@sled_partner_0293,Fraud Waste and Abuse Detection Signal Source 293,youtube,242816,0.0369,78.34,Fraud Waste and Abuse Detection,Montrose,Colorado,US,1,2026-03-21T12:00:00Z
294,@sled_partner_0294,Policy Compliance Signal Source 294,instagram,243639,0.0396,85.51,Policy Compliance,Steamboat Springs,Colorado,US,0,2026-03-22T12:00:00Z
295,@sled_partner_0295,Records Management Signal Source 295,tiktok,244462,0.0423,92.68,Records Management,Alamosa,Colorado,US,0,2026-03-23T12:00:00Z
296,@sled_partner_0296,Interagency Workflows Signal Source 296,threads,245285,0.045,56,Interagency Workflows,Glenwood Springs,Colorado,US,0,2026-03-24T12:00:00Z
297,@sled_partner_0297,Business Licensing Signal Source 297,twitter,246108,0.0477,63.17,Business Licensing,Idaho Springs,Colorado,US,1,2026-03-25T12:00:00Z
298,@sled_partner_0298,Public Assistance Programs Signal Source 298,youtube,246931,0.0504,70.34,Public Assistance Programs,Cañon City,Colorado,US,0,2026-03-26T12:00:00Z
299,@sled_partner_0299,Accessibility Services Signal Source 299,instagram,247754,0.0531,77.51,Accessibility Services,Salida,Colorado,US,0,2026-03-27T12:00:00Z
300,@sled_partner_0300,Transparency and Auditability Signal Source 300,tiktok,248577,0.0558,84.68,Transparency and Auditability,Gunnison,Colorado,US,0,2026-03-28T12:00:00Z
301,@sled_partner_0301,Constituent Services Signal Source 301,threads,249400,0.0585,91,Constituent Services,Leadville,Colorado,US,1,2026-03-29T12:00:00Z
302,@sled_partner_0302,Permits and Licensing Signal Source 302,twitter,250223,0.0612,55.17,Permits and Licensing,Walsenburg,Colorado,US,0,2026-03-30T12:00:00Z
303,@sled_partner_0303,Benefits Eligibility Signal Source 303,youtube,251046,0.0639,62.34,Benefits Eligibility,Trinidad,Colorado,US,0,2026-03-31T12:00:00Z
304,@sled_partner_0304,Case Management Signal Source 304,instagram,251869,0.0666,69.51,Case Management,Sterling,Colorado,US,0,2026-04-01T12:00:00Z
305,@sled_partner_0305,Emergency Response Signal Source 305,tiktok,2692,0.018,76.68,Emergency Response,Fort Morgan,Colorado,US,1,2026-04-02T12:00:00Z
306,@sled_partner_0306,Public Works Signal Source 306,threads,3515,0.0207,83,Public Works,Yuma,Colorado,US,0,2026-04-03T12:00:00Z
307,@sled_partner_0307,Transportation Services Signal Source 307,twitter,4338,0.0234,90.17,Transportation Services,Burlington,Colorado,US,0,2026-04-04T12:00:00Z
308,@sled_partner_0308,Tax and Revenue Operations Signal Source 308,youtube,5161,0.0261,97.34,Tax and Revenue Operations,Craig,Colorado,US,0,2026-04-05T12:00:00Z
309,@sled_partner_0309,Citizen-Facing Digital Services Signal Source 309,instagram,5984,0.0288,61.51,Citizen-Facing Digital Services,Telluride,Colorado,US,1,2026-04-06T12:00:00Z
310,@sled_partner_0310,Inspections and Code Enforcement Signal Source 310,tiktok,6807,0.0315,68.68,Inspections and Code Enforcement,Cortez,Colorado,US,0,2026-04-07T12:00:00Z
311,@sled_partner_0311,Grants Management Signal Source 311,threads,7630,0.0342,75,Grants Management,Denver,Colorado,US,0,2026-04-08T12:00:00Z
312,@sled_partner_0312,Health and Human Services Signal Source 312,twitter,8453,0.0369,82.17,Health and Human Services,Colorado Springs,Colorado,US,0,2026-04-09T12:00:00Z
313,@sled_partner_0313,Fraud Waste and Abuse Detection Signal Source 313,youtube,9276,0.0396,89.34,Fraud Waste and Abuse Detection,Aurora,Colorado,US,1,2026-04-10T12:00:00Z
314,@sled_partner_0314,Policy Compliance Signal Source 314,instagram,10099,0.0423,96.51,Policy Compliance,Fort Collins,Colorado,US,0,2026-04-11T12:00:00Z
315,@sled_partner_0315,Records Management Signal Source 315,tiktok,10922,0.045,60.68,Records Management,Lakewood,Colorado,US,0,2026-04-12T12:00:00Z
316,@sled_partner_0316,Interagency Workflows Signal Source 316,threads,11745,0.0477,67,Interagency Workflows,Thornton,Colorado,US,0,2026-04-13T12:00:00Z
317,@sled_partner_0317,Business Licensing Signal Source 317,twitter,12568,0.0504,74.17,Business Licensing,Pueblo,Colorado,US,1,2026-04-14T12:00:00Z
318,@sled_partner_0318,Public Assistance Programs Signal Source 318,youtube,13391,0.0531,81.34,Public Assistance Programs,Boulder,Colorado,US,0,2026-04-15T12:00:00Z
319,@sled_partner_0319,Accessibility Services Signal Source 319,instagram,14214,0.0558,88.51,Accessibility Services,Greeley,Colorado,US,0,2026-04-16T12:00:00Z
320,@sled_partner_0320,Transparency and Auditability Signal Source 320,tiktok,15037,0.0585,95.68,Transparency and Auditability,Castle Rock,Colorado,US,0,2026-04-17T12:00:00Z
321,@sled_partner_0321,Constituent Services Signal Source 321,threads,15860,0.0612,59,Constituent Services,Grand Junction,Colorado,US,1,2026-04-18T12:00:00Z
322,@sled_partner_0322,Permits and Licensing Signal Source 322,twitter,16683,0.0639,66.17,Permits and Licensing,Broomfield,Colorado,US,0,2026-04-19T12:00:00Z
323,@sled_partner_0323,Benefits Eligibility Signal Source 323,youtube,17506,0.0666,73.34,Benefits Eligibility,Durango,Colorado,US,0,2026-04-20T12:00:00Z
324,@sled_partner_0324,Case Management Signal Source 324,instagram,18329,0.018,80.51,Case Management,Montrose,Colorado,US,0,2026-04-21T12:00:00Z
325,@sled_partner_0325,Emergency Response Signal Source 325,tiktok,19152,0.0207,87.68,Emergency Response,Steamboat Springs,Colorado,US,1,2026-04-22T12:00:00Z
326,@sled_partner_0326,Public Works Signal Source 326,threads,19975,0.0234,94,Public Works,Alamosa,Colorado,US,0,2026-04-23T12:00:00Z
327,@sled_partner_0327,Transportation Services Signal Source 327,twitter,20798,0.0261,58.17,Transportation Services,Glenwood Springs,Colorado,US,0,2026-04-24T12:00:00Z
328,@sled_partner_0328,Tax and Revenue Operations Signal Source 328,youtube,21621,0.0288,65.34,Tax and Revenue Operations,Idaho Springs,Colorado,US,0,2026-04-25T12:00:00Z
329,@sled_partner_0329,Citizen-Facing Digital Services Signal Source 329,instagram,22444,0.0315,72.51,Citizen-Facing Digital Services,Cañon City,Colorado,US,1,2026-04-26T12:00:00Z
330,@sled_partner_0330,Inspections and Code Enforcement Signal Source 330,tiktok,23267,0.0342,79.68,Inspections and Code Enforcement,Salida,Colorado,US,0,2026-04-27T12:00:00Z
331,@sled_partner_0331,Grants Management Signal Source 331,threads,24090,0.0369,86,Grants Management,Gunnison,Colorado,US,0,2026-04-28T12:00:00Z
332,@sled_partner_0332,Health and Human Services Signal Source 332,twitter,24913,0.0396,93.17,Health and Human Services,Leadville,Colorado,US,0,2026-04-29T12:00:00Z
333,@sled_partner_0333,Fraud Waste and Abuse Detection Signal Source 333,youtube,25736,0.0423,57.34,Fraud Waste and Abuse Detection,Walsenburg,Colorado,US,1,2026-04-30T12:00:00Z
334,@sled_partner_0334,Policy Compliance Signal Source 334,instagram,26559,0.045,64.51,Policy Compliance,Trinidad,Colorado,US,0,2026-05-01T12:00:00Z
335,@sled_partner_0335,Records Management Signal Source 335,tiktok,27382,0.0477,71.68,Records Management,Sterling,Colorado,US,0,2026-05-02T12:00:00Z
336,@sled_partner_0336,Interagency Workflows Signal Source 336,threads,28205,0.0504,78,Interagency Workflows,Fort Morgan,Colorado,US,0,2026-05-03T12:00:00Z
337,@sled_partner_0337,Business Licensing Signal Source 337,twitter,29028,0.0531,85.17,Business Licensing,Yuma,Colorado,US,1,2026-05-04T12:00:00Z
338,@sled_partner_0338,Public Assistance Programs Signal Source 338,youtube,29851,0.0558,92.34,Public Assistance Programs,Burlington,Colorado,US,0,2026-05-05T12:00:00Z
339,@sled_partner_0339,Accessibility Services Signal Source 339,instagram,30674,0.0585,56.51,Accessibility Services,Craig,Colorado,US,0,2026-05-06T12:00:00Z
