inventory_id,product_id,center_id,quantity_on_hand,quantity_reserved,quantity_incoming,reorder_point,reorder_qty,last_restock_date,updated_at
366,178,25,445,40,115,40,235,2026-05-31,2026-06-12T10:00:00Z
367,179,26,458,47,126,41,240,2026-05-30,2026-06-11T10:00:00Z
368,180,27,471,54,137,42,245,2026-05-29,2026-06-10T10:00:00Z
369,181,28,484,61,148,43,250,2026-05-28,2026-06-09T10:00:00Z
370,182,29,497,68,159,44,255,2026-05-27,2026-06-08T10:00:00Z
371,183,30,510,75,170,45,260,2026-05-26,2026-06-17T10:00:00Z
372,184,31,523,82,181,46,265,2026-05-25,2026-06-16T10:00:00Z
373,185,1,536,89,192,47,270,2026-05-24,2026-06-15T10:00:00Z
374,186,2,549,96,203,48,275,2026-05-23,2026-06-14T10:00:00Z
375,187,3,562,103,214,49,280,2026-05-22,2026-06-13T10:00:00Z
376,188,4,575,110,225,50,285,2026-05-21,2026-06-12T10:00:00Z
377,1,5,588,117,236,51,290,2026-05-20,2026-06-11T10:00:00Z
378,2,6,601,124,247,52,295,2026-05-19,2026-06-10T10:00:00Z
379,3,7,614,131,258,53,300,2026-05-18,2026-06-09T10:00:00Z
380,4,8,627,138,9,54,305,2026-05-17,2026-06-08T10:00:00Z
381,5,9,640,145,20,55,310,2026-05-16,2026-06-17T10:00:00Z
382,6,10,653,152,31,56,315,2026-05-15,2026-06-16T10:00:00Z
383,7,11,46,46,42,57,320,2026-05-14,2026-06-15T10:00:00Z
384,8,12,59,59,53,58,325,2026-05-13,2026-06-14T10:00:00Z
385,9,13,72,72,64,59,90,2026-05-12,2026-06-13T10:00:00Z
386,10,14,85,85,75,60,95,2026-06-15,2026-06-12T10:00:00Z
387,11,15,98,7,86,61,100,2026-06-14,2026-06-11T10:00:00Z
388,12,16,111,14,97,62,105,2026-06-13,2026-06-10T10:00:00Z
389,13,17,124,21,108,63,110,2026-06-12,2026-06-09T10:00:00Z
390,14,18,137,28,119,64,115,2026-06-11,2026-06-08T10:00:00Z
391,15,19,150,35,130,65,120,2026-06-10,2026-06-17T10:00:00Z
392,16,20,163,42,141,66,125,2026-06-09,2026-06-16T10:00:00Z
393,17,21,176,49,152,67,130,2026-06-08,2026-06-15T10:00:00Z
394,18,22,189,56,163,68,135,2026-06-07,2026-06-14T10:00:00Z
395,19,23,202,63,174,69,140,2026-06-06,2026-06-13T10:00:00Z
396,20,24,215,70,185,70,145,2026-06-05,2026-06-12T10:00:00Z
397,21,25,228,77,196,71,150,2026-06-04,2026-06-11T10:00:00Z
398,22,26,241,84,207,72,155,2026-06-03,2026-06-10T10:00:00Z
399,23,27,254,91,218,73,160,2026-06-02,2026-06-09T10:00:00Z
400,24,28,267,98,229,74,165,2026-06-01,2026-06-08T10:00:00Z
401,25,29,280,105,240,35,170,2026-05-31,2026-06-17T10:00:00Z
402,26,30,293,112,251,36,175,2026-05-30,2026-06-16T10:00:00Z
403,27,31,306,119,2,37,180,2026-05-29,2026-06-15T10:00:00Z
404,28,1,319,126,13,38,185,2026-05-28,2026-06-14T10:00:00Z
405,29,2,332,133,24,39,190,2026-05-27,2026-06-13T10:00:00Z
406,30,3,345,140,35,40,195,2026-05-26,2026-06-12T10:00:00Z
407,31,4,358,147,46,41,200,2026-05-25,2026-06-11T10:00:00Z
408,32,5,371,154,57,42,205,2026-05-24,2026-06-10T10:00:00Z
409,33,6,384,161,68,43,210,2026-05-23,2026-06-09T10:00:00Z
410,34,7,397,168,79,44,215,2026-05-22,2026-06-08T10:00:00Z
411,35,8,410,175,90,45,220,2026-05-21,2026-06-17T10:00:00Z
412,36,9,423,182,101,46,225,2026-05-20,2026-06-16T10:00:00Z
413,37,10,436,9,112,47,230,2026-05-19,2026-06-15T10:00:00Z
414,38,11,449,16,123,48,235,2026-05-18,2026-06-14T10:00:00Z
415,39,12,462,23,134,49,240,2026-05-17,2026-06-13T10:00:00Z
416,40,13,475,30,145,50,245,2026-05-16,2026-06-12T10:00:00Z
417,41,14,488,37,156,51,250,2026-05-15,2026-06-11T10:00:00Z
418,42,15,501,44,167,52,255,2026-05-14,2026-06-10T10:00:00Z
419,43,16,514,51,178,53,260,2026-05-13,2026-06-09T10:00:00Z
420,44,17,527,58,189,54,265,2026-05-12,2026-06-08T10:00:00Z
421,45,18,540,65,200,55,270,2026-06-15,2026-06-17T10:00:00Z
422,46,19,553,72,211,56,275,2026-06-14,2026-06-16T10:00:00Z
423,47,20,566,79,222,57,280,2026-06-13,2026-06-15T10:00:00Z
424,48,21,579,86,233,58,285,2026-06-12,2026-06-14T10:00:00Z
425,49,22,592,93,244,59,290,2026-06-11,2026-06-13T10:00:00Z
426,50,23,605,100,255,60,295,2026-06-10,2026-06-12T10:00:00Z
427,51,24,618,107,6,61,300,2026-06-09,2026-06-11T10:00:00Z
428,52,25,631,114,17,62,305,2026-06-08,2026-06-10T10:00:00Z
429,53,26,644,121,28,63,310,2026-06-07,2026-06-09T10:00:00Z
430,54,27,657,128,39,64,315,2026-06-06,2026-06-08T10:00:00Z
431,55,28,50,50,50,65,320,2026-06-05,2026-06-17T10:00:00Z
432,56,29,63,63,61,66,325,2026-06-04,2026-06-16T10:00:00Z
433,57,30,76,76,72,67,90,2026-06-03,2026-06-15T10:00:00Z
434,58,31,89,89,83,68,95,2026-06-02,2026-06-14T10:00:00Z
435,59,1,102,102,94,69,100,2026-06-01,2026-06-13T10:00:00Z
436,60,2,115,115,105,70,105,2026-05-31,2026-06-12T10:00:00Z
437,61,3,128,128,116,71,110,2026-05-30,2026-06-11T10:00:00Z
438,62,4,141,141,127,72,115,2026-05-29,2026-06-10T10:00:00Z
439,63,5,154,11,138,73,120,2026-05-28,2026-06-09T10:00:00Z
440,64,6,167,18,149,74,125,2026-05-27,2026-06-08T10:00:00Z
441,65,7,180,25,160,35,130,2026-05-26,2026-06-17T10:00:00Z
442,66,8,193,32,171,36,135,2026-05-25,2026-06-16T10:00:00Z
443,67,9,206,39,182,37,140,2026-05-24,2026-06-15T10:00:00Z
444,68,10,219,46,193,38,145,2026-05-23,2026-06-14T10:00:00Z
445,69,11,232,53,204,39,150,2026-05-22,2026-06-13T10:00:00Z
446,70,12,245,60,215,40,155,2026-05-21,2026-06-12T10:00:00Z
447,71,13,258,67,226,41,160,2026-05-20,2026-06-11T10:00:00Z
448,72,14,271,74,237,42,165,2026-05-19,2026-06-10T10:00:00Z
449,73,15,284,81,248,43,170,2026-05-18,2026-06-09T10:00:00Z
450,74,16,297,88,259,44,175,2026-05-17,2026-06-08T10:00:00Z
451,75,17,310,95,10,45,180,2026-05-16,2026-06-17T10:00:00Z
452,76,18,323,102,21,46,185,2026-05-15,2026-06-16T10:00:00Z
453,77,19,336,109,32,47,190,2026-05-14,2026-06-15T10:00:00Z
454,78,20,349,116,43,48,195,2026-05-13,2026-06-14T10:00:00Z
455,79,21,362,123,54,49,200,2026-05-12,2026-06-13T10:00:00Z
456,80,22,375,130,65,50,205,2026-06-15,2026-06-12T10:00:00Z
457,81,23,388,137,76,51,210,2026-06-14,2026-06-11T10:00:00Z
458,82,24,401,144,87,52,215,2026-06-13,2026-06-10T10:00:00Z
459,83,25,414,151,98,53,220,2026-06-12,2026-06-09T10:00:00Z
460,84,26,427,158,109,54,225,2026-06-11,2026-06-08T10:00:00Z
461,85,27,440,165,120,55,230,2026-06-10,2026-06-17T10:00:00Z
462,86,28,453,172,131,56,235,2026-06-09,2026-06-16T10:00:00Z
463,87,29,466,179,142,57,240,2026-06-08,2026-06-15T10:00:00Z
464,88,30,479,6,153,58,245,2026-06-07,2026-06-14T10:00:00Z
465,89,31,492,13,164,59,250,2026-06-06,2026-06-13T10:00:00Z
466,90,1,505,20,175,60,255,2026-06-05,2026-06-12T10:00:00Z
467,91,2,518,27,186,61,260,2026-06-04,2026-06-11T10:00:00Z
468,92,3,531,34,197,62,265,2026-06-03,2026-06-10T10:00:00Z
469,93,4,544,41,208,63,270,2026-06-02,2026-06-09T10:00:00Z
470,94,5,557,48,219,64,275,2026-06-01,2026-06-08T10:00:00Z
471,95,6,570,55,230,65,280,2026-05-31,2026-06-17T10:00:00Z
472,96,7,583,62,241,66,285,2026-05-30,2026-06-16T10:00:00Z
473,97,8,596,69,252,67,290,2026-05-29,2026-06-15T10:00:00Z
474,98,9,609,76,3,68,295,2026-05-28,2026-06-14T10:00:00Z
475,99,10,622,83,14,69,300,2026-05-27,2026-06-13T10:00:00Z
476,100,11,635,90,25,70,305,2026-05-26,2026-06-12T10:00:00Z
477,101,12,648,97,36,71,310,2026-05-25,2026-06-11T10:00:00Z
478,102,13,41,41,47,72,315,2026-05-24,2026-06-10T10:00:00Z
479,103,14,54,54,58,73,320,2026-05-23,2026-06-09T10:00:00Z
480,104,15,67,67,69,74,325,2026-05-22,2026-06-08T10:00:00Z
481,105,16,80,80,80,35,90,2026-05-21,2026-06-17T10:00:00Z
482,106,17,93,93,91,36,95,2026-05-20,2026-06-16T10:00:00Z
483,107,18,106,106,102,37,100,2026-05-19,2026-06-15T10:00:00Z
484,108,19,119,119,113,38,105,2026-05-18,2026-06-14T10:00:00Z
485,109,20,132,132,124,39,110,2026-05-17,2026-06-13T10:00:00Z
486,110,21,145,145,135,40,115,2026-05-16,2026-06-12T10:00:00Z
487,111,22,158,158,146,41,120,2026-05-15,2026-06-11T10:00:00Z
488,112,23,171,171,157,42,125,2026-05-14,2026-06-10T10:00:00Z
489,113,24,184,181,168,43,130,2026-05-13,2026-06-09T10:00:00Z
490,114,25,197,8,179,44,135,2026-05-12,2026-06-08T10:00:00Z
491,115,26,210,15,190,45,140,2026-06-15,2026-06-17T10:00:00Z
492,116,27,223,22,201,46,145,2026-06-14,2026-06-16T10:00:00Z
493,117,28,236,29,212,47,150,2026-06-13,2026-06-15T10:00:00Z
494,118,29,249,36,223,48,155,2026-06-12,2026-06-14T10:00:00Z
495,119,30,262,43,234,49,160,2026-06-11,2026-06-13T10:00:00Z
496,120,31,275,50,245,50,165,2026-06-10,2026-06-12T10:00:00Z
497,121,1,288,57,256,51,170,2026-06-09,2026-06-11T10:00:00Z
498,122,2,301,64,7,52,175,2026-06-08,2026-06-10T10:00:00Z
499,123,3,314,71,18,53,180,2026-06-07,2026-06-09T10:00:00Z
500,124,4,327,78,29,54,185,2026-06-06,2026-06-08T10:00:00Z
501,125,5,340,85,40,55,190,2026-06-05,2026-06-17T10:00:00Z
502,126,6,353,92,51,56,195,2026-06-04,2026-06-16T10:00:00Z
503,127,7,366,99,62,57,200,2026-06-03,2026-06-15T10:00:00Z
504,128,8,379,106,73,58,205,2026-06-02,2026-06-14T10:00:00Z
505,129,9,392,113,84,59,210,2026-06-01,2026-06-13T10:00:00Z
506,130,10,405,120,95,60,215,2026-05-31,2026-06-12T10:00:00Z
507,131,11,418,127,106,61,220,2026-05-30,2026-06-11T10:00:00Z
508,132,12,431,134,117,62,225,2026-05-29,2026-06-10T10:00:00Z
509,133,13,444,141,128,63,230,2026-05-28,2026-06-09T10:00:00Z
510,134,14,457,148,139,64,235,2026-05-27,2026-06-08T10:00:00Z
511,135,15,470,155,150,65,240,2026-05-26,2026-06-17T10:00:00Z
512,136,16,483,162,161,66,245,2026-05-25,2026-06-16T10:00:00Z
513,137,17,496,169,172,67,250,2026-05-24,2026-06-15T10:00:00Z
514,138,18,509,176,183,68,255,2026-05-23,2026-06-14T10:00:00Z
515,139,19,522,183,194,69,260,2026-05-22,2026-06-13T10:00:00Z
516,140,20,535,10,205,70,265,2026-05-21,2026-06-12T10:00:00Z
517,141,21,548,17,216,71,270,2026-05-20,2026-06-11T10:00:00Z
518,142,22,561,24,227,72,275,2026-05-19,2026-06-10T10:00:00Z
519,143,23,574,31,238,73,280,2026-05-18,2026-06-09T10:00:00Z
520,144,24,587,38,249,74,285,2026-05-17,2026-06-08T10:00:00Z
521,145,25,600,45,0,35,290,2026-05-16,2026-06-17T10:00:00Z
522,146,26,613,52,11,36,295,2026-05-15,2026-06-16T10:00:00Z
523,147,27,626,59,22,37,300,2026-05-14,2026-06-15T10:00:00Z
524,148,28,639,66,33,38,305,2026-05-13,2026-06-14T10:00:00Z
525,149,29,652,73,44,39,310,2026-05-12,2026-06-13T10:00:00Z
526,150,30,45,45,55,40,315,2026-06-15,2026-06-12T10:00:00Z
527,151,31,58,58,66,41,320,2026-06-14,2026-06-11T10:00:00Z
528,152,1,71,71,77,42,325,2026-06-13,2026-06-10T10:00:00Z
529,153,2,84,84,88,43,90,2026-06-12,2026-06-09T10:00:00Z
530,154,3,97,97,99,44,95,2026-06-11,2026-06-08T10:00:00Z
531,155,4,110,110,110,45,100,2026-06-10,2026-06-17T10:00:00Z
532,156,5,123,122,121,46,105,2026-06-09,2026-06-16T10:00:00Z
533,157,6,136,129,132,47,110,2026-06-08,2026-06-15T10:00:00Z
534,158,7,149,136,143,48,115,2026-06-07,2026-06-14T10:00:00Z
535,159,8,162,143,154,49,120,2026-06-06,2026-06-13T10:00:00Z
536,160,9,175,150,165,50,125,2026-06-05,2026-06-12T10:00:00Z
537,161,10,188,157,176,51,130,2026-06-04,2026-06-11T10:00:00Z
538,162,11,201,164,187,52,135,2026-06-03,2026-06-10T10:00:00Z
539,163,12,214,171,198,53,140,2026-06-02,2026-06-09T10:00:00Z
540,164,13,227,178,209,54,145,2026-06-01,2026-06-08T10:00:00Z
541,165,14,240,5,220,55,150,2026-05-31,2026-06-17T10:00:00Z
542,166,15,253,12,231,56,155,2026-05-30,2026-06-16T10:00:00Z
543,167,16,266,19,242,57,160,2026-05-29,2026-06-15T10:00:00Z
544,168,17,279,26,253,58,165,2026-05-28,2026-06-14T10:00:00Z
545,169,18,292,33,4,59,170,2026-05-27,2026-06-13T10:00:00Z
546,170,19,305,40,15,60,175,2026-05-26,2026-06-12T10:00:00Z
547,171,20,318,47,26,61,180,2026-05-25,2026-06-11T10:00:00Z
548,172,21,331,54,37,62,185,2026-05-24,2026-06-10T10:00:00Z
549,173,22,344,61,48,63,190,2026-05-23,2026-06-09T10:00:00Z
550,174,23,357,68,59,64,195,2026-05-22,2026-06-08T10:00:00Z
551,175,24,370,75,70,65,200,2026-05-21,2026-06-17T10:00:00Z
552,176,25,383,82,81,66,205,2026-05-20,2026-06-16T10:00:00Z
553,177,26,396,89,92,67,210,2026-05-19,2026-06-15T10:00:00Z
554,178,27,409,96,103,68,215,2026-05-18,2026-06-14T10:00:00Z
555,179,28,422,103,114,69,220,2026-05-17,2026-06-13T10:00:00Z
556,180,29,435,110,125,70,225,2026-05-16,2026-06-12T10:00:00Z
557,181,30,448,117,136,71,230,2026-05-15,2026-06-11T10:00:00Z
558,182,31,461,124,147,72,235,2026-05-14,2026-06-10T10:00:00Z
559,183,1,474,131,158,73,240,2026-05-13,2026-06-09T10:00:00Z
560,184,2,487,138,169,74,245,2026-05-12,2026-06-08T10:00:00Z
561,185,3,500,145,180,35,250,2026-06-15,2026-06-17T10:00:00Z
562,186,4,513,152,191,36,255,2026-06-14,2026-06-16T10:00:00Z
563,187,5,526,159,202,37,260,2026-06-13,2026-06-15T10:00:00Z
564,188,6,539,166,213,38,265,2026-06-12,2026-06-14T10:00:00Z
565,1,7,552,173,224,39,270,2026-06-11,2026-06-13T10:00:00Z
566,2,8,565,180,235,40,275,2026-06-10,2026-06-12T10:00:00Z
567,3,9,578,7,246,41,280,2026-06-09,2026-06-11T10:00:00Z
568,4,10,591,14,257,42,285,2026-06-08,2026-06-10T10:00:00Z
569,5,11,604,21,8,43,290,2026-06-07,2026-06-09T10:00:00Z
570,6,12,617,28,19,44,295,2026-06-06,2026-06-08T10:00:00Z
571,7,13,630,35,30,45,300,2026-06-05,2026-06-17T10:00:00Z
572,8,14,643,42,41,46,305,2026-06-04,2026-06-16T10:00:00Z
573,9,15,656,49,52,47,310,2026-06-03,2026-06-15T10:00:00Z
574,10,16,49,49,63,48,315,2026-06-02,2026-06-14T10:00:00Z
575,11,17,62,62,74,49,320,2026-06-01,2026-06-13T10:00:00Z
576,12,18,75,70,85,50,325,2026-05-31,2026-06-12T10:00:00Z
577,13,19,88,77,96,51,90,2026-05-30,2026-06-11T10:00:00Z
578,14,20,101,84,107,52,95,2026-05-29,2026-06-10T10:00:00Z
579,15,21,114,91,118,53,100,2026-05-28,2026-06-09T10:00:00Z
580,16,22,127,98,129,54,105,2026-05-27,2026-06-08T10:00:00Z
581,17,23,140,105,140,55,110,2026-05-26,2026-06-17T10:00:00Z
582,18,24,153,112,151,56,115,2026-05-25,2026-06-16T10:00:00Z
583,19,25,166,119,162,57,120,2026-05-24,2026-06-15T10:00:00Z
584,20,26,179,126,173,58,125,2026-05-23,2026-06-14T10:00:00Z
585,21,27,192,133,184,59,130,2026-05-22,2026-06-13T10:00:00Z
586,22,28,205,140,195,60,135,2026-05-21,2026-06-12T10:00:00Z
587,23,29,218,147,206,61,140,2026-05-20,2026-06-11T10:00:00Z
588,24,30,231,154,217,62,145,2026-05-19,2026-06-10T10:00:00Z
589,25,31,244,161,228,63,150,2026-05-18,2026-06-09T10:00:00Z
590,26,1,257,168,239,64,155,2026-05-17,2026-06-08T10:00:00Z
591,27,2,270,175,250,65,160,2026-05-16,2026-06-17T10:00:00Z
592,28,3,283,182,1,66,165,2026-05-15,2026-06-16T10:00:00Z
593,29,4,296,9,12,67,170,2026-05-14,2026-06-15T10:00:00Z
594,30,5,309,16,23,68,175,2026-05-13,2026-06-14T10:00:00Z
595,31,6,322,23,34,69,180,2026-05-12,2026-06-13T10:00:00Z
596,32,7,335,30,45,70,185,2026-06-15,2026-06-12T10:00:00Z
597,33,8,348,37,56,71,190,2026-06-14,2026-06-11T10:00:00Z
598,34,9,361,44,67,72,195,2026-06-13,2026-06-10T10:00:00Z
599,35,10,374,51,78,73,200,2026-06-12,2026-06-09T10:00:00Z
600,36,11,387,58,89,74,205,2026-06-11,2026-06-08T10:00:00Z
601,37,12,400,65,100,35,210,2026-06-10,2026-06-17T10:00:00Z
602,38,13,413,72,111,36,215,2026-06-09,2026-06-16T10:00:00Z
603,39,14,426,79,122,37,220,2026-06-08,2026-06-15T10:00:00Z
604,40,15,439,86,133,38,225,2026-06-07,2026-06-14T10:00:00Z
605,41,16,452,93,144,39,230,2026-06-06,2026-06-13T10:00:00Z
606,42,17,465,100,155,40,235,2026-06-05,2026-06-12T10:00:00Z
607,43,18,478,107,166,41,240,2026-06-04,2026-06-11T10:00:00Z
608,44,19,491,114,177,42,245,2026-06-03,2026-06-10T10:00:00Z
609,45,20,504,121,188,43,250,2026-06-02,2026-06-09T10:00:00Z
610,46,21,517,128,199,44,255,2026-06-01,2026-06-08T10:00:00Z
611,47,22,530,135,210,45,260,2026-05-31,2026-06-17T10:00:00Z
612,48,23,543,142,221,46,265,2026-05-30,2026-06-16T10:00:00Z
613,49,24,556,149,232,47,270,2026-05-29,2026-06-15T10:00:00Z
614,50,25,569,156,243,48,275,2026-05-28,2026-06-14T10:00:00Z
615,51,26,582,163,254,49,280,2026-05-27,2026-06-13T10:00:00Z
616,52,27,595,170,5,50,285,2026-05-26,2026-06-12T10:00:00Z
617,53,28,608,177,16,51,290,2026-05-25,2026-06-11T10:00:00Z
618,54,29,621,184,27,52,295,2026-05-24,2026-06-10T10:00:00Z
619,55,30,634,11,38,53,300,2026-05-23,2026-06-09T10:00:00Z
620,56,31,647,18,49,54,305,2026-05-22,2026-06-08T10:00:00Z
621,57,1,40,25,60,55,310,2026-05-21,2026-06-17T10:00:00Z
622,58,2,53,32,71,56,315,2026-05-20,2026-06-16T10:00:00Z
623,59,3,66,39,82,57,320,2026-05-19,2026-06-15T10:00:00Z
624,60,4,79,46,93,58,325,2026-05-18,2026-06-14T10:00:00Z
625,61,5,92,53,104,59,90,2026-05-17,2026-06-13T10:00:00Z
626,62,6,105,60,115,60,95,2026-05-16,2026-06-12T10:00:00Z
627,63,7,118,67,126,61,100,2026-05-15,2026-06-11T10:00:00Z
628,64,8,131,74,137,62,105,2026-05-14,2026-06-10T10:00:00Z
629,65,9,144,81,148,63,110,2026-05-13,2026-06-09T10:00:00Z
630,66,10,157,88,159,64,115,2026-05-12,2026-06-08T10:00:00Z
631,67,11,170,95,170,65,120,2026-06-15,2026-06-17T10:00:00Z
632,68,12,183,102,181,66,125,2026-06-14,2026-06-16T10:00:00Z
633,69,13,196,109,192,67,130,2026-06-13,2026-06-15T10:00:00Z
634,70,14,209,116,203,68,135,2026-06-12,2026-06-14T10:00:00Z
635,71,15,222,123,214,69,140,2026-06-11,2026-06-13T10:00:00Z
636,72,16,235,130,225,70,145,2026-06-10,2026-06-12T10:00:00Z
637,73,17,248,137,236,71,150,2026-06-09,2026-06-11T10:00:00Z
638,74,18,261,144,247,72,155,2026-06-08,2026-06-10T10:00:00Z
639,75,19,274,151,258,73,160,2026-06-07,2026-06-09T10:00:00Z
640,76,20,287,158,9,74,165,2026-06-06,2026-06-08T10:00:00Z
641,77,21,300,165,20,35,170,2026-06-05,2026-06-17T10:00:00Z
642,78,22,313,172,31,36,175,2026-06-04,2026-06-16T10:00:00Z
643,79,23,326,179,42,37,180,2026-06-03,2026-06-15T10:00:00Z
644,80,24,339,6,53,38,185,2026-06-02,2026-06-14T10:00:00Z
645,81,25,352,13,64,39,190,2026-06-01,2026-06-13T10:00:00Z
646,82,26,365,20,75,40,195,2026-05-31,2026-06-12T10:00:00Z
647,83,27,378,27,86,41,200,2026-05-30,2026-06-11T10:00:00Z
648,84,28,391,34,97,42,205,2026-05-29,2026-06-10T10:00:00Z
649,85,29,404,41,108,43,210,2026-05-28,2026-06-09T10:00:00Z
650,86,30,417,48,119,44,215,2026-05-27,2026-06-08T10:00:00Z
651,87,31,430,55,130,45,220,2026-05-26,2026-06-17T10:00:00Z
652,88,1,443,62,141,46,225,2026-05-25,2026-06-16T10:00:00Z
653,89,2,456,69,152,47,230,2026-05-24,2026-06-15T10:00:00Z
654,90,3,469,76,163,48,235,2026-05-23,2026-06-14T10:00:00Z
655,91,4,482,83,174,49,240,2026-05-22,2026-06-13T10:00:00Z
656,92,5,495,90,185,50,245,2026-05-21,2026-06-12T10:00:00Z
657,93,6,508,97,196,51,250,2026-05-20,2026-06-11T10:00:00Z
658,94,7,521,104,207,52,255,2026-05-19,2026-06-10T10:00:00Z
659,95,8,534,111,218,53,260,2026-05-18,2026-06-09T10:00:00Z
660,96,9,547,118,229,54,265,2026-05-17,2026-06-08T10:00:00Z
661,97,10,560,125,240,55,270,2026-05-16,2026-06-17T10:00:00Z
662,98,11,573,132,251,56,275,2026-05-15,2026-06-16T10:00:00Z
663,99,12,586,139,2,57,280,2026-05-14,2026-06-15T10:00:00Z
664,100,13,599,146,13,58,285,2026-05-13,2026-06-14T10:00:00Z
665,101,14,612,153,24,59,290,2026-05-12,2026-06-13T10:00:00Z
666,102,15,625,160,35,60,295,2026-06-15,2026-06-12T10:00:00Z
667,103,16,638,167,46,61,300,2026-06-14,2026-06-11T10:00:00Z
668,104,17,651,174,57,62,305,2026-06-13,2026-06-10T10:00:00Z
669,105,18,44,44,68,63,310,2026-06-12,2026-06-09T10:00:00Z
670,106,19,57,8,79,64,315,2026-06-11,2026-06-08T10:00:00Z
671,107,20,70,15,90,65,320,2026-06-10,2026-06-17T10:00:00Z
672,108,21,83,22,101,66,325,2026-06-09,2026-06-16T10:00:00Z
673,109,22,96,29,112,67,90,2026-06-08,2026-06-15T10:00:00Z
674,110,23,109,36,123,68,95,2026-06-07,2026-06-14T10:00:00Z
675,111,24,122,43,134,69,100,2026-06-06,2026-06-13T10:00:00Z
676,112,25,135,50,145,70,105,2026-06-05,2026-06-12T10:00:00Z
677,113,26,148,57,156,71,110,2026-06-04,2026-06-11T10:00:00Z
678,114,27,161,64,167,72,115,2026-06-03,2026-06-10T10:00:00Z
679,115,28,174,71,178,73,120,2026-06-02,2026-06-09T10:00:00Z
680,116,29,187,78,189,74,125,2026-06-01,2026-06-08T10:00:00Z
681,117,30,200,85,200,35,130,2026-05-31,2026-06-17T10:00:00Z
682,118,31,213,92,211,36,135,2026-05-30,2026-06-16T10:00:00Z
683,119,1,226,99,222,37,140,2026-05-29,2026-06-15T10:00:00Z
684,120,2,239,106,233,38,145,2026-05-28,2026-06-14T10:00:00Z
685,121,3,252,113,244,39,150,2026-05-27,2026-06-13T10:00:00Z
686,122,4,265,120,255,40,155,2026-05-26,2026-06-12T10:00:00Z
687,123,5,278,127,6,41,160,2026-05-25,2026-06-11T10:00:00Z
688,124,6,291,134,17,42,165,2026-05-24,2026-06-10T10:00:00Z
689,125,7,304,141,28,43,170,2026-05-23,2026-06-09T10:00:00Z
690,126,8,317,148,39,44,175,2026-05-22,2026-06-08T10:00:00Z
691,127,9,330,155,50,45,180,2026-05-21,2026-06-17T10:00:00Z
692,128,10,343,162,61,46,185,2026-05-20,2026-06-16T10:00:00Z
693,129,11,356,169,72,47,190,2026-05-19,2026-06-15T10:00:00Z
694,130,12,369,176,83,48,195,2026-05-18,2026-06-14T10:00:00Z
695,131,13,382,183,94,49,200,2026-05-17,2026-06-13T10:00:00Z
696,132,14,395,10,105,50,205,2026-05-16,2026-06-12T10:00:00Z
697,133,15,408,17,116,51,210,2026-05-15,2026-06-11T10:00:00Z
698,134,16,421,24,127,52,215,2026-05-14,2026-06-10T10:00:00Z
699,135,17,434,31,138,53,220,2026-05-13,2026-06-09T10:00:00Z
700,136,18,447,38,149,54,225,2026-05-12,2026-06-08T10:00:00Z
701,137,19,460,45,160,55,230,2026-06-15,2026-06-17T10:00:00Z
702,138,20,473,52,171,56,235,2026-06-14,2026-06-16T10:00:00Z
703,139,21,486,59,182,57,240,2026-06-13,2026-06-15T10:00:00Z
704,140,22,499,66,193,58,245,2026-06-12,2026-06-14T10:00:00Z
705,141,23,512,73,204,59,250,2026-06-11,2026-06-13T10:00:00Z
706,142,24,525,80,215,60,255,2026-06-10,2026-06-12T10:00:00Z
707,143,25,538,87,226,61,260,2026-06-09,2026-06-11T10:00:00Z
708,144,26,551,94,237,62,265,2026-06-08,2026-06-10T10:00:00Z
709,145,27,564,101,248,63,270,2026-06-07,2026-06-09T10:00:00Z
710,146,28,577,108,259,64,275,2026-06-06,2026-06-08T10:00:00Z
711,147,29,590,115,10,65,280,2026-06-05,2026-06-17T10:00:00Z
712,148,30,603,122,21,66,285,2026-06-04,2026-06-16T10:00:00Z
713,149,31,616,129,32,67,290,2026-06-03,2026-06-15T10:00:00Z
714,150,1,629,136,43,68,295,2026-06-02,2026-06-14T10:00:00Z
715,151,2,642,143,54,69,300,2026-06-01,2026-06-13T10:00:00Z
716,152,3,655,150,65,70,305,2026-05-31,2026-06-12T10:00:00Z
717,153,4,48,48,76,71,310,2026-05-30,2026-06-11T10:00:00Z
718,154,5,61,61,87,72,315,2026-05-29,2026-06-10T10:00:00Z
719,155,6,74,74,98,73,320,2026-05-28,2026-06-09T10:00:00Z
720,156,7,87,87,109,74,325,2026-05-27,2026-06-08T10:00:00Z
721,157,8,100,5,120,35,90,2026-05-26,2026-06-17T10:00:00Z
722,158,9,113,12,131,36,95,2026-05-25,2026-06-16T10:00:00Z
723,159,10,126,19,142,37,100,2026-05-24,2026-06-15T10:00:00Z
724,160,11,139,26,153,38,105,2026-05-23,2026-06-14T10:00:00Z
725,161,12,152,33,164,39,110,2026-05-22,2026-06-13T10:00:00Z
726,162,13,165,40,175,40,115,2026-05-21,2026-06-12T10:00:00Z
727,163,14,178,47,186,41,120,2026-05-20,2026-06-11T10:00:00Z
728,164,15,191,54,197,42,125,2026-05-19,2026-06-10T10:00:00Z
729,165,16,204,61,208,43,130,2026-05-18,2026-06-09T10:00:00Z
730,166,17,217,68,219,44,135,2026-05-17,2026-06-08T10:00:00Z
731,167,18,230,75,230,45,140,2026-05-16,2026-06-17T10:00:00Z
