forecast_id,product_id,region,forecast_date,predicted_demand,confidence_low,confidence_high,social_factor,model_version,explanation,created_at
87,37,Los Angeles Basin,2026-05-10,285,240,328,1.98,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""trail_community_mention"",""gear_review"",""spring_trail_season""],""top_influencer"":""@westcoast_hikes"",""virality_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-04-13T09:16:50Z
88,37,Los Angeles Basin,2026-05-11,301,245,333,1.95,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""trail_community_mention"",""gear_review"",""spring_trail_season""],""top_influencer"":""@westcoast_hikes"",""virality_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-04-13T09:16:50Z
89,37,Los Angeles Basin,2026-05-12,281,250,338,1.88,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""trail_community_mention"",""gear_review"",""spring_trail_season""],""top_influencer"":""@westcoast_hikes"",""virality_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-04-13T09:16:50Z
90,37,Los Angeles Basin,2026-05-13,313,255,343,2.12,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""trail_community_mention"",""gear_review"",""spring_trail_season""],""top_influencer"":""@westcoast_hikes"",""virality_score"":74,""confidence"":""medium"",""trend"":""steady_growth""}",2026-04-13T09:16:50Z
91,2,Seattle Metro,2026-04-14,90,74,130,1.33,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
92,2,Seattle Metro,2026-04-15,108,78,134,1.38,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
93,2,Seattle Metro,2026-04-16,122,82,138,1.5,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
94,2,Seattle Metro,2026-04-17,104,86,142,1.51,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
95,2,Seattle Metro,2026-04-18,107,90,146,1.46,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
96,2,Seattle Metro,2026-04-19,125,94,150,1.53,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
97,2,Seattle Metro,2026-04-20,121,98,154,1.53,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
98,2,Seattle Metro,2026-04-21,140,102,158,1.55,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
99,2,Seattle Metro,2026-04-22,131,106,162,1.55,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
100,2,Seattle Metro,2026-04-23,138,110,166,1.54,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
101,2,Seattle Metro,2026-04-24,135,114,170,1.56,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
102,2,Seattle Metro,2026-04-25,139,118,174,1.59,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
103,2,Seattle Metro,2026-04-26,149,122,178,1.57,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
104,2,Seattle Metro,2026-04-27,143,126,182,1.72,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
105,2,Seattle Metro,2026-04-28,158,130,186,1.74,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
106,2,Seattle Metro,2026-04-29,161,134,190,1.63,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
107,2,Seattle Metro,2026-04-30,158,138,194,1.64,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
108,2,Seattle Metro,2026-05-01,165,142,198,1.79,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
109,2,Seattle Metro,2026-05-02,173,146,202,1.81,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
110,2,Seattle Metro,2026-05-03,172,150,206,1.82,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
111,2,Seattle Metro,2026-05-04,180,154,210,1.73,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
112,2,Seattle Metro,2026-05-05,178,158,214,1.87,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
113,2,Seattle Metro,2026-05-06,181,162,218,1.85,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
114,2,Seattle Metro,2026-05-07,181,166,222,1.93,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
115,2,Seattle Metro,2026-05-08,187,170,226,1.86,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
116,2,Seattle Metro,2026-05-09,206,174,230,1.89,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
117,2,Seattle Metro,2026-05-10,200,178,234,1.86,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
118,2,Seattle Metro,2026-05-11,203,182,238,1.94,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
119,2,Seattle Metro,2026-05-12,204,186,242,1.99,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
120,2,Seattle Metro,2026-05-13,210,190,246,1.98,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""tech_reviewer_post"",""product_launch"",""early_adopter_cluster""],""top_influencer"":""@techwithmark"",""virality_score"":82,""confidence"":""high"",""trend"":""launch_spike""}",2026-04-13T09:16:50Z
121,2,Austin Metro,2026-04-14,90,60,108,1.37,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
122,2,Austin Metro,2026-04-15,95,63,111,1.33,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
123,2,Austin Metro,2026-04-16,87,66,114,1.47,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
124,2,Austin Metro,2026-04-17,94,69,117,1.45,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
125,2,Austin Metro,2026-04-18,95,72,120,1.36,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
126,2,Austin Metro,2026-04-19,96,75,123,1.5,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
127,2,Austin Metro,2026-04-20,102,78,126,1.49,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
128,2,Austin Metro,2026-04-21,97,81,129,1.44,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
129,2,Austin Metro,2026-04-22,115,84,132,1.43,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
130,2,Austin Metro,2026-04-23,107,87,135,1.5,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
131,2,Austin Metro,2026-04-24,111,90,138,1.56,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
132,2,Austin Metro,2026-04-25,114,93,141,1.57,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
133,2,Austin Metro,2026-04-26,110,96,144,1.58,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
134,2,Austin Metro,2026-04-27,124,99,147,1.52,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
135,2,Austin Metro,2026-04-28,129,102,150,1.57,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
136,2,Austin Metro,2026-04-29,125,105,153,1.55,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
137,2,Austin Metro,2026-04-30,131,108,156,1.54,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
138,2,Austin Metro,2026-05-01,126,111,159,1.67,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
139,2,Austin Metro,2026-05-02,128,114,162,1.69,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
140,2,Austin Metro,2026-05-03,143,117,165,1.66,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
141,2,Austin Metro,2026-05-04,150,120,168,1.64,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
142,2,Austin Metro,2026-05-05,153,123,171,1.69,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
143,2,Austin Metro,2026-05-06,141,126,174,1.75,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
144,2,Austin Metro,2026-05-07,159,129,177,1.64,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
145,2,Austin Metro,2026-05-08,153,132,180,1.74,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
146,2,Austin Metro,2026-05-09,150,135,183,1.74,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
147,2,Austin Metro,2026-05-10,161,138,186,1.76,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
148,2,Austin Metro,2026-05-11,160,141,189,1.83,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
149,2,Austin Metro,2026-05-12,164,144,192,1.78,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
150,2,Austin Metro,2026-05-13,171,147,195,1.72,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""sxsw_effect"",""startup_community"",""twitter_tech_buzz""],""top_influencer"":""@austintech"",""virality_score"":71,""confidence"":""medium"",""trend"":""rising""}",2026-04-13T09:16:50Z
151,3,Denver Metro,2026-04-14,68,47,89,1.23,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
152,3,Denver Metro,2026-04-15,63,49,91,1.24,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
153,3,Denver Metro,2026-04-16,71,51,93,1.19,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
154,3,Denver Metro,2026-04-17,78,53,95,1.21,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
155,3,Denver Metro,2026-04-18,77,55,97,1.24,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
156,3,Denver Metro,2026-04-19,69,57,99,1.25,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
157,3,Denver Metro,2026-04-20,83,59,101,1.19,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
158,3,Denver Metro,2026-04-21,77,61,103,1.25,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
159,3,Denver Metro,2026-04-22,86,63,105,1.22,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
160,3,Denver Metro,2026-04-23,94,65,107,1.26,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
161,3,Denver Metro,2026-04-24,85,67,109,1.29,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
162,3,Denver Metro,2026-04-25,96,69,111,1.25,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
163,3,Denver Metro,2026-04-26,86,71,113,1.31,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
164,3,Denver Metro,2026-04-27,89,73,115,1.34,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
165,3,Denver Metro,2026-04-28,100,75,117,1.33,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
166,3,Denver Metro,2026-04-29,107,77,119,1.32,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
167,3,Denver Metro,2026-04-30,106,79,121,1.36,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
168,3,Denver Metro,2026-05-01,104,81,123,1.31,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
169,3,Denver Metro,2026-05-02,111,83,125,1.36,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
170,3,Denver Metro,2026-05-03,101,85,127,1.38,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
171,3,Denver Metro,2026-05-04,110,87,129,1.41,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
172,3,Denver Metro,2026-05-05,117,89,131,1.33,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
173,3,Denver Metro,2026-05-06,118,91,133,1.37,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
174,3,Denver Metro,2026-05-07,107,93,135,1.35,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
175,3,Denver Metro,2026-05-08,122,95,137,1.38,social_aware_v2,"{""model"":""social_aware_v2"",""drivers"":[""fitness_influencer_reel"",""new_year_resolution_effect"",""outdoor_season_start""],""top_influencer"":""@denverfit"",""virality_score"":64,""confidence"":""medium"",""trend"":""seasonal_uptick""}",2026-04-13T09:16:50Z
