shipment_id,order_id,center_id,carrier,tracking_number,ship_status,distance_km,estimated_hours,ship_cost,shipped_at,delivered_at,created_at
206,206,11,StreamOps,MEDIA0000000206,delivered,50.2,18,0,2026-05-04T02:30:00Z,2026-05-04T10:30:00Z,2026-05-05T16:30:00Z
207,207,16,TheatricalDesk,MEDIA0000000207,in_transit,53.9,23.5,0,2026-05-04T01:30:00Z,,2026-05-05T16:30:00Z
208,208,21,MarqueeOps,MEDIA0000000208,shipped,57.6,29,0,2026-05-04T00:30:00Z,,2026-05-05T16:30:00Z
209,209,26,RightsRunner,MEDIA0000000209,packed,61.3,34.5,0,2026-05-03T23:30:00Z,,2026-05-05T16:30:00Z
210,210,1,LiveEventDesk,MEDIA0000000210,preparing,65,4,0,,,2026-05-05T16:30:00Z
211,211,6,StreamOps,MEDIA0000000211,delivered,68.7,9.5,0,2026-05-03T21:30:00Z,2026-05-04T00:30:00Z,2026-05-05T16:30:00Z
212,212,11,TheatricalDesk,MEDIA0000000212,in_transit,72.4,15,0,2026-05-03T20:30:00Z,,2026-05-05T16:30:00Z
213,213,16,MarqueeOps,MEDIA0000000213,shipped,76.1,20.5,0,2026-05-03T19:30:00Z,,2026-05-05T16:30:00Z
214,214,21,RightsRunner,MEDIA0000000214,packed,79.8,26,0,2026-05-03T18:30:00Z,,2026-05-05T16:30:00Z
215,215,26,LiveEventDesk,MEDIA0000000215,preparing,83.5,31.5,0,,,2026-05-05T16:30:00Z
216,216,1,StreamOps,MEDIA0000000216,delivered,87.2,1,0,2026-05-03T16:30:00Z,2026-05-04T00:30:00Z,2026-05-05T16:30:00Z
217,217,6,TheatricalDesk,MEDIA0000000217,in_transit,90.9,6.5,0,2026-05-03T15:30:00Z,,2026-05-05T16:30:00Z
218,218,11,MarqueeOps,MEDIA0000000218,shipped,94.6,12,0,2026-05-03T14:30:00Z,,2026-05-05T16:30:00Z
219,219,16,RightsRunner,MEDIA0000000219,packed,98.3,17.5,0,2026-05-03T13:30:00Z,,2026-05-05T16:30:00Z
220,220,21,LiveEventDesk,MEDIA0000000220,preparing,102,23,0,,,2026-05-05T16:30:00Z
221,221,26,StreamOps,MEDIA0000000221,delivered,105.7,28.5,0,2026-05-03T11:30:00Z,2026-05-03T14:30:00Z,2026-05-05T16:30:00Z
222,222,1,TheatricalDesk,MEDIA0000000222,in_transit,109.4,34,0,2026-05-03T10:30:00Z,,2026-05-05T16:30:00Z
223,223,6,MarqueeOps,MEDIA0000000223,shipped,113.1,3.5,0,2026-05-03T09:30:00Z,,2026-05-05T16:30:00Z
224,224,11,RightsRunner,MEDIA0000000224,packed,116.8,9,0,2026-05-03T08:30:00Z,,2026-05-05T16:30:00Z
225,225,16,LiveEventDesk,MEDIA0000000225,preparing,120.5,14.5,0,,,2026-05-05T16:30:00Z
226,226,21,StreamOps,MEDIA0000000226,delivered,124.2,20,0,2026-05-03T06:30:00Z,2026-05-03T14:30:00Z,2026-05-05T16:30:00Z
227,227,26,TheatricalDesk,MEDIA0000000227,in_transit,127.9,25.5,0,2026-05-03T05:30:00Z,,2026-05-05T16:30:00Z
228,228,1,MarqueeOps,MEDIA0000000228,shipped,131.6,31,0,2026-05-03T04:30:00Z,,2026-05-05T16:30:00Z
229,229,6,RightsRunner,MEDIA0000000229,packed,135.3,36.5,0,2026-05-03T03:30:00Z,,2026-05-05T16:30:00Z
230,230,11,LiveEventDesk,MEDIA0000000230,preparing,139,6,0,,,2026-05-05T16:30:00Z
231,231,16,StreamOps,MEDIA0000000231,delivered,142.7,11.5,0,2026-05-03T01:30:00Z,2026-05-03T04:30:00Z,2026-05-05T16:30:00Z
232,232,21,TheatricalDesk,MEDIA0000000232,in_transit,146.4,17,0,2026-05-03T00:30:00Z,,2026-05-05T16:30:00Z
233,233,26,MarqueeOps,MEDIA0000000233,shipped,150.1,22.5,0,2026-05-02T23:30:00Z,,2026-05-05T16:30:00Z
234,234,1,RightsRunner,MEDIA0000000234,packed,153.8,28,0,2026-05-02T22:30:00Z,,2026-05-05T16:30:00Z
235,235,6,LiveEventDesk,MEDIA0000000235,preparing,157.5,33.5,0,,,2026-05-05T16:30:00Z
236,236,11,StreamOps,MEDIA0000000236,delivered,161.2,3,0,2026-05-02T20:30:00Z,2026-05-03T04:30:00Z,2026-05-05T16:30:00Z
237,237,16,TheatricalDesk,MEDIA0000000237,in_transit,164.9,8.5,0,2026-05-02T19:30:00Z,,2026-05-05T16:30:00Z
238,238,21,MarqueeOps,MEDIA0000000238,shipped,168.6,14,0,2026-05-02T18:30:00Z,,2026-05-05T16:30:00Z
239,239,26,RightsRunner,MEDIA0000000239,packed,172.3,19.5,0,2026-05-02T17:30:00Z,,2026-05-05T16:30:00Z
240,240,1,LiveEventDesk,MEDIA0000000240,preparing,176,25,0,,,2026-05-05T16:30:00Z
241,241,6,StreamOps,MEDIA0000000241,delivered,179.7,30.5,0,2026-05-02T15:30:00Z,2026-05-02T18:30:00Z,2026-05-05T16:30:00Z
242,242,11,TheatricalDesk,MEDIA0000000242,in_transit,183.4,36,0,2026-05-02T14:30:00Z,,2026-05-05T16:30:00Z
243,243,16,MarqueeOps,MEDIA0000000243,shipped,187.1,5.5,0,2026-05-02T13:30:00Z,,2026-05-05T16:30:00Z
244,244,21,RightsRunner,MEDIA0000000244,packed,190.8,11,0,2026-05-02T12:30:00Z,,2026-05-05T16:30:00Z
245,245,26,LiveEventDesk,MEDIA0000000245,preparing,194.5,16.5,0,,,2026-05-05T16:30:00Z
246,246,1,StreamOps,MEDIA0000000246,delivered,198.2,22,0,2026-05-02T10:30:00Z,2026-05-02T18:30:00Z,2026-05-05T16:30:00Z
247,247,6,TheatricalDesk,MEDIA0000000247,in_transit,201.9,27.5,0,2026-05-02T09:30:00Z,,2026-05-05T16:30:00Z
248,248,11,MarqueeOps,MEDIA0000000248,shipped,205.6,33,0,2026-05-02T08:30:00Z,,2026-05-05T16:30:00Z
249,249,16,RightsRunner,MEDIA0000000249,packed,209.3,2.5,0,2026-05-02T07:30:00Z,,2026-05-05T16:30:00Z
250,250,21,LiveEventDesk,MEDIA0000000250,preparing,213,8,0,,,2026-05-05T16:30:00Z
251,251,26,StreamOps,MEDIA0000000251,delivered,216.7,13.5,0,2026-05-02T05:30:00Z,2026-05-02T08:30:00Z,2026-05-05T16:30:00Z
252,252,1,TheatricalDesk,MEDIA0000000252,in_transit,220.4,19,0,2026-05-02T04:30:00Z,,2026-05-05T16:30:00Z
253,253,6,MarqueeOps,MEDIA0000000253,shipped,224.1,24.5,0,2026-05-02T03:30:00Z,,2026-05-05T16:30:00Z
254,254,11,RightsRunner,MEDIA0000000254,packed,227.8,30,0,2026-05-02T02:30:00Z,,2026-05-05T16:30:00Z
255,255,16,LiveEventDesk,MEDIA0000000255,preparing,231.5,35.5,0,,,2026-05-05T16:30:00Z
256,256,21,StreamOps,MEDIA0000000256,delivered,235.2,5,0,2026-05-02T00:30:00Z,2026-05-02T08:30:00Z,2026-05-05T16:30:00Z
257,257,26,TheatricalDesk,MEDIA0000000257,in_transit,238.9,10.5,0,2026-05-01T23:30:00Z,,2026-05-05T16:30:00Z
258,258,1,MarqueeOps,MEDIA0000000258,shipped,242.6,16,0,2026-05-01T22:30:00Z,,2026-05-05T16:30:00Z
259,259,6,RightsRunner,MEDIA0000000259,packed,246.3,21.5,0,2026-05-01T21:30:00Z,,2026-05-05T16:30:00Z
260,260,11,LiveEventDesk,MEDIA0000000260,preparing,10,27,0,,,2026-05-05T16:30:00Z
261,261,16,StreamOps,MEDIA0000000261,delivered,13.7,32.5,0,2026-05-01T19:30:00Z,2026-05-01T22:30:00Z,2026-05-05T16:30:00Z
262,262,21,TheatricalDesk,MEDIA0000000262,in_transit,17.4,2,0,2026-05-01T18:30:00Z,,2026-05-05T16:30:00Z
263,263,26,MarqueeOps,MEDIA0000000263,shipped,21.1,7.5,0,2026-05-01T17:30:00Z,,2026-05-05T16:30:00Z
264,264,1,RightsRunner,MEDIA0000000264,packed,24.8,13,0,2026-05-01T16:30:00Z,,2026-05-05T16:30:00Z
265,265,6,LiveEventDesk,MEDIA0000000265,preparing,28.5,18.5,0,,,2026-05-05T16:30:00Z
266,266,11,StreamOps,MEDIA0000000266,delivered,32.2,24,0,2026-05-01T14:30:00Z,2026-05-01T22:30:00Z,2026-05-05T16:30:00Z
267,267,16,TheatricalDesk,MEDIA0000000267,in_transit,35.9,29.5,0,2026-05-01T13:30:00Z,,2026-05-05T16:30:00Z
268,268,21,MarqueeOps,MEDIA0000000268,shipped,39.6,35,0,2026-05-01T12:30:00Z,,2026-05-05T16:30:00Z
269,269,26,RightsRunner,MEDIA0000000269,packed,43.3,4.5,0,2026-05-01T11:30:00Z,,2026-05-05T16:30:00Z
270,270,1,LiveEventDesk,MEDIA0000000270,preparing,47,10,0,,,2026-05-05T16:30:00Z
271,271,6,StreamOps,MEDIA0000000271,delivered,50.7,15.5,0,2026-05-01T09:30:00Z,2026-05-01T12:30:00Z,2026-05-05T16:30:00Z
272,272,11,TheatricalDesk,MEDIA0000000272,in_transit,54.4,21,0,2026-05-01T08:30:00Z,,2026-05-05T16:30:00Z
273,273,16,MarqueeOps,MEDIA0000000273,shipped,58.1,26.5,0,2026-05-01T07:30:00Z,,2026-05-05T16:30:00Z
274,274,21,RightsRunner,MEDIA0000000274,packed,61.8,32,0,2026-05-01T06:30:00Z,,2026-05-05T16:30:00Z
275,275,26,LiveEventDesk,MEDIA0000000275,preparing,65.5,1.5,0,,,2026-05-05T16:30:00Z
276,276,1,StreamOps,MEDIA0000000276,delivered,69.2,7,0,2026-05-01T04:30:00Z,2026-05-01T12:30:00Z,2026-05-05T16:30:00Z
277,277,6,TheatricalDesk,MEDIA0000000277,in_transit,72.9,12.5,0,2026-05-01T03:30:00Z,,2026-05-05T16:30:00Z
278,278,11,MarqueeOps,MEDIA0000000278,shipped,76.6,18,0,2026-05-01T02:30:00Z,,2026-05-05T16:30:00Z
279,279,16,RightsRunner,MEDIA0000000279,packed,80.3,23.5,0,2026-05-01T01:30:00Z,,2026-05-05T16:30:00Z
280,280,21,LiveEventDesk,MEDIA0000000280,preparing,84,29,0,,,2026-05-05T16:30:00Z
281,281,26,StreamOps,MEDIA0000000281,delivered,87.7,34.5,0,2026-04-30T23:30:00Z,2026-05-01T02:30:00Z,2026-05-05T16:30:00Z
282,282,1,TheatricalDesk,MEDIA0000000282,in_transit,91.4,4,0,2026-04-30T22:30:00Z,,2026-05-05T16:30:00Z
283,283,6,MarqueeOps,MEDIA0000000283,shipped,95.1,9.5,0,2026-04-30T21:30:00Z,,2026-05-05T16:30:00Z
284,284,11,RightsRunner,MEDIA0000000284,packed,98.8,15,0,2026-04-30T20:30:00Z,,2026-05-05T16:30:00Z
285,285,16,LiveEventDesk,MEDIA0000000285,preparing,102.5,20.5,0,,,2026-05-05T16:30:00Z
286,286,21,StreamOps,MEDIA0000000286,delivered,106.2,26,0,2026-04-30T18:30:00Z,2026-05-01T02:30:00Z,2026-05-05T16:30:00Z
287,287,26,TheatricalDesk,MEDIA0000000287,in_transit,109.9,31.5,0,2026-04-30T17:30:00Z,,2026-05-05T16:30:00Z
288,288,1,MarqueeOps,MEDIA0000000288,shipped,113.6,1,0,2026-05-04T16:30:00Z,,2026-05-05T16:30:00Z
289,289,6,RightsRunner,MEDIA0000000289,packed,117.3,6.5,0,2026-05-04T15:30:00Z,,2026-05-05T16:30:00Z
290,290,11,LiveEventDesk,MEDIA0000000290,preparing,121,12,0,,,2026-05-05T16:30:00Z
291,291,16,StreamOps,MEDIA0000000291,delivered,124.7,17.5,0,2026-05-04T13:30:00Z,2026-05-04T16:30:00Z,2026-05-05T16:30:00Z
292,292,21,TheatricalDesk,MEDIA0000000292,in_transit,128.4,23,0,2026-05-04T12:30:00Z,,2026-05-05T16:30:00Z
293,293,26,MarqueeOps,MEDIA0000000293,shipped,132.1,28.5,0,2026-05-04T11:30:00Z,,2026-05-05T16:30:00Z
294,294,1,RightsRunner,MEDIA0000000294,packed,135.8,34,0,2026-05-04T10:30:00Z,,2026-05-05T16:30:00Z
295,295,6,LiveEventDesk,MEDIA0000000295,preparing,139.5,3.5,0,,,2026-05-05T16:30:00Z
296,296,11,StreamOps,MEDIA0000000296,delivered,143.2,9,0,2026-05-04T08:30:00Z,2026-05-04T16:30:00Z,2026-05-05T16:30:00Z
297,297,16,TheatricalDesk,MEDIA0000000297,in_transit,146.9,14.5,0,2026-05-04T07:30:00Z,,2026-05-05T16:30:00Z
298,298,21,MarqueeOps,MEDIA0000000298,shipped,150.6,20,0,2026-05-04T06:30:00Z,,2026-05-05T16:30:00Z
299,299,26,RightsRunner,MEDIA0000000299,packed,154.3,25.5,0,2026-05-04T05:30:00Z,,2026-05-05T16:30:00Z
300,300,1,LiveEventDesk,MEDIA0000000300,preparing,158,31,0,,,2026-05-05T16:30:00Z
301,301,6,StreamOps,MEDIA0000000301,delivered,161.7,36.5,0,2026-05-04T03:30:00Z,2026-05-04T06:30:00Z,2026-05-05T16:30:00Z
302,302,11,TheatricalDesk,MEDIA0000000302,in_transit,165.4,6,0,2026-05-04T02:30:00Z,,2026-05-05T16:30:00Z
303,303,16,MarqueeOps,MEDIA0000000303,shipped,169.1,11.5,0,2026-05-04T01:30:00Z,,2026-05-05T16:30:00Z
304,304,21,RightsRunner,MEDIA0000000304,packed,172.8,17,0,2026-05-04T00:30:00Z,,2026-05-05T16:30:00Z
305,305,26,LiveEventDesk,MEDIA0000000305,preparing,176.5,22.5,0,,,2026-05-05T16:30:00Z
306,306,1,StreamOps,MEDIA0000000306,delivered,180.2,28,0,2026-05-03T22:30:00Z,2026-05-04T06:30:00Z,2026-05-05T16:30:00Z
307,307,6,TheatricalDesk,MEDIA0000000307,in_transit,183.9,33.5,0,2026-05-03T21:30:00Z,,2026-05-05T16:30:00Z
308,308,11,MarqueeOps,MEDIA0000000308,shipped,187.6,3,0,2026-05-03T20:30:00Z,,2026-05-05T16:30:00Z
309,309,16,RightsRunner,MEDIA0000000309,packed,191.3,8.5,0,2026-05-03T19:30:00Z,,2026-05-05T16:30:00Z
310,310,21,LiveEventDesk,MEDIA0000000310,preparing,195,14,0,,,2026-05-05T16:30:00Z
311,311,26,StreamOps,MEDIA0000000311,delivered,198.7,19.5,0,2026-05-03T17:30:00Z,2026-05-03T20:30:00Z,2026-05-05T16:30:00Z
312,312,1,TheatricalDesk,MEDIA0000000312,in_transit,202.4,25,0,2026-05-03T16:30:00Z,,2026-05-05T16:30:00Z
313,313,6,MarqueeOps,MEDIA0000000313,shipped,206.1,30.5,0,2026-05-03T15:30:00Z,,2026-05-05T16:30:00Z
314,314,11,RightsRunner,MEDIA0000000314,packed,209.8,36,0,2026-05-03T14:30:00Z,,2026-05-05T16:30:00Z
315,315,16,LiveEventDesk,MEDIA0000000315,preparing,213.5,5.5,0,,,2026-05-05T16:30:00Z
316,316,21,StreamOps,MEDIA0000000316,delivered,217.2,11,0,2026-05-03T12:30:00Z,2026-05-03T20:30:00Z,2026-05-05T16:30:00Z
317,317,26,TheatricalDesk,MEDIA0000000317,in_transit,220.9,16.5,0,2026-05-03T11:30:00Z,,2026-05-05T16:30:00Z
318,318,1,MarqueeOps,MEDIA0000000318,shipped,224.6,22,0,2026-05-03T10:30:00Z,,2026-05-05T16:30:00Z
319,319,6,RightsRunner,MEDIA0000000319,packed,228.3,27.5,0,2026-05-03T09:30:00Z,,2026-05-05T16:30:00Z
320,320,11,LiveEventDesk,MEDIA0000000320,preparing,232,33,0,,,2026-05-05T16:30:00Z
321,321,16,StreamOps,MEDIA0000000321,delivered,235.7,2.5,0,2026-05-03T07:30:00Z,2026-05-03T10:30:00Z,2026-05-05T16:30:00Z
322,322,21,TheatricalDesk,MEDIA0000000322,in_transit,239.4,8,0,2026-05-03T06:30:00Z,,2026-05-05T16:30:00Z
323,323,26,MarqueeOps,MEDIA0000000323,shipped,243.1,13.5,0,2026-05-03T05:30:00Z,,2026-05-05T16:30:00Z
324,324,1,RightsRunner,MEDIA0000000324,packed,246.8,19,0,2026-05-03T04:30:00Z,,2026-05-05T16:30:00Z
325,325,6,LiveEventDesk,MEDIA0000000325,preparing,10.5,24.5,0,,,2026-05-05T16:30:00Z
326,326,11,StreamOps,MEDIA0000000326,delivered,14.2,30,0,2026-05-03T02:30:00Z,2026-05-03T10:30:00Z,2026-05-05T16:30:00Z
327,327,16,TheatricalDesk,MEDIA0000000327,in_transit,17.9,35.5,0,2026-05-03T01:30:00Z,,2026-05-05T16:30:00Z
328,328,21,MarqueeOps,MEDIA0000000328,shipped,21.6,5,0,2026-05-03T00:30:00Z,,2026-05-05T16:30:00Z
329,329,26,RightsRunner,MEDIA0000000329,packed,25.3,10.5,0,2026-05-02T23:30:00Z,,2026-05-05T16:30:00Z
330,330,1,LiveEventDesk,MEDIA0000000330,preparing,29,16,0,,,2026-05-05T16:30:00Z
331,331,6,StreamOps,MEDIA0000000331,delivered,32.7,21.5,0,2026-05-02T21:30:00Z,2026-05-03T00:30:00Z,2026-05-05T16:30:00Z
332,332,11,TheatricalDesk,MEDIA0000000332,in_transit,36.4,27,0,2026-05-02T20:30:00Z,,2026-05-05T16:30:00Z
333,333,16,MarqueeOps,MEDIA0000000333,shipped,40.1,32.5,0,2026-05-02T19:30:00Z,,2026-05-05T16:30:00Z
334,334,21,RightsRunner,MEDIA0000000334,packed,43.8,2,0,2026-05-02T18:30:00Z,,2026-05-05T16:30:00Z
335,335,26,LiveEventDesk,MEDIA0000000335,preparing,47.5,7.5,0,,,2026-05-05T16:30:00Z
336,336,1,StreamOps,MEDIA0000000336,delivered,51.2,13,0,2026-05-02T16:30:00Z,2026-05-03T00:30:00Z,2026-05-05T16:30:00Z
337,337,6,TheatricalDesk,MEDIA0000000337,in_transit,54.9,18.5,0,2026-05-02T15:30:00Z,,2026-05-05T16:30:00Z
338,338,11,MarqueeOps,MEDIA0000000338,shipped,58.6,24,0,2026-05-02T14:30:00Z,,2026-05-05T16:30:00Z
339,339,16,RightsRunner,MEDIA0000000339,packed,62.3,29.5,0,2026-05-02T13:30:00Z,,2026-05-05T16:30:00Z
340,340,21,LiveEventDesk,MEDIA0000000340,preparing,66,35,0,,,2026-05-05T16:30:00Z
341,341,26,StreamOps,MEDIA0000000341,delivered,69.7,4.5,0,2026-05-02T11:30:00Z,2026-05-02T14:30:00Z,2026-05-05T16:30:00Z
342,342,1,TheatricalDesk,MEDIA0000000342,in_transit,73.4,10,0,2026-05-02T10:30:00Z,,2026-05-05T16:30:00Z
343,343,6,MarqueeOps,MEDIA0000000343,shipped,77.1,15.5,0,2026-05-02T09:30:00Z,,2026-05-05T16:30:00Z
344,344,11,RightsRunner,MEDIA0000000344,packed,80.8,21,0,2026-05-02T08:30:00Z,,2026-05-05T16:30:00Z
345,345,16,LiveEventDesk,MEDIA0000000345,preparing,84.5,26.5,0,,,2026-05-05T16:30:00Z
346,346,21,StreamOps,MEDIA0000000346,delivered,88.2,32,0,2026-05-02T06:30:00Z,2026-05-02T14:30:00Z,2026-05-05T16:30:00Z
347,347,26,TheatricalDesk,MEDIA0000000347,in_transit,91.9,1.5,0,2026-05-02T05:30:00Z,,2026-05-05T16:30:00Z
348,348,1,MarqueeOps,MEDIA0000000348,shipped,95.6,7,0,2026-05-02T04:30:00Z,,2026-05-05T16:30:00Z
349,349,6,RightsRunner,MEDIA0000000349,packed,99.3,12.5,0,2026-05-02T03:30:00Z,,2026-05-05T16:30:00Z
350,350,11,LiveEventDesk,MEDIA0000000350,preparing,103,18,0,,,2026-05-05T16:30:00Z
351,351,16,StreamOps,MEDIA0000000351,delivered,106.7,23.5,0,2026-05-02T01:30:00Z,2026-05-02T04:30:00Z,2026-05-05T16:30:00Z
352,352,21,TheatricalDesk,MEDIA0000000352,in_transit,110.4,29,0,2026-05-02T00:30:00Z,,2026-05-05T16:30:00Z
353,353,26,MarqueeOps,MEDIA0000000353,shipped,114.1,34.5,0,2026-05-01T23:30:00Z,,2026-05-05T16:30:00Z
354,354,1,RightsRunner,MEDIA0000000354,packed,117.8,4,0,2026-05-01T22:30:00Z,,2026-05-05T16:30:00Z
355,355,6,LiveEventDesk,MEDIA0000000355,preparing,121.5,9.5,0,,,2026-05-05T16:30:00Z
356,356,11,StreamOps,MEDIA0000000356,delivered,125.2,15,0,2026-05-01T20:30:00Z,2026-05-02T04:30:00Z,2026-05-05T16:30:00Z
357,357,16,TheatricalDesk,MEDIA0000000357,in_transit,128.9,20.5,0,2026-05-01T19:30:00Z,,2026-05-05T16:30:00Z
358,358,21,MarqueeOps,MEDIA0000000358,shipped,132.6,26,0,2026-05-01T18:30:00Z,,2026-05-05T16:30:00Z
359,359,26,RightsRunner,MEDIA0000000359,packed,136.3,31.5,0,2026-05-01T17:30:00Z,,2026-05-05T16:30:00Z
360,360,1,LiveEventDesk,MEDIA0000000360,preparing,140,1,0,,,2026-05-05T16:30:00Z
361,361,6,StreamOps,MEDIA0000000361,delivered,143.7,6.5,0,2026-05-01T15:30:00Z,2026-05-01T18:30:00Z,2026-05-05T16:30:00Z
362,362,11,TheatricalDesk,MEDIA0000000362,in_transit,147.4,12,0,2026-05-01T14:30:00Z,,2026-05-05T16:30:00Z
363,363,16,MarqueeOps,MEDIA0000000363,shipped,151.1,17.5,0,2026-05-01T13:30:00Z,,2026-05-05T16:30:00Z
364,364,21,RightsRunner,MEDIA0000000364,packed,154.8,23,0,2026-05-01T12:30:00Z,,2026-05-05T16:30:00Z
365,365,26,LiveEventDesk,MEDIA0000000365,preparing,158.5,28.5,0,,,2026-05-05T16:30:00Z
366,366,1,StreamOps,MEDIA0000000366,delivered,162.2,34,0,2026-05-01T10:30:00Z,2026-05-01T18:30:00Z,2026-05-05T16:30:00Z
367,367,6,TheatricalDesk,MEDIA0000000367,in_transit,165.9,3.5,0,2026-05-01T09:30:00Z,,2026-05-05T16:30:00Z
368,368,11,MarqueeOps,MEDIA0000000368,shipped,169.6,9,0,2026-05-01T08:30:00Z,,2026-05-05T16:30:00Z
369,369,16,RightsRunner,MEDIA0000000369,packed,173.3,14.5,0,2026-05-01T07:30:00Z,,2026-05-05T16:30:00Z
370,370,21,LiveEventDesk,MEDIA0000000370,preparing,177,20,0,,,2026-05-05T16:30:00Z
371,371,26,StreamOps,MEDIA0000000371,delivered,180.7,25.5,0,2026-05-01T05:30:00Z,2026-05-01T08:30:00Z,2026-05-05T16:30:00Z
372,372,1,TheatricalDesk,MEDIA0000000372,in_transit,184.4,31,0,2026-05-01T04:30:00Z,,2026-05-05T16:30:00Z
373,373,6,MarqueeOps,MEDIA0000000373,shipped,188.1,36.5,0,2026-05-01T03:30:00Z,,2026-05-05T16:30:00Z
374,374,11,RightsRunner,MEDIA0000000374,packed,191.8,6,0,2026-05-01T02:30:00Z,,2026-05-05T16:30:00Z
375,375,16,LiveEventDesk,MEDIA0000000375,preparing,195.5,11.5,0,,,2026-05-05T16:30:00Z
376,376,21,StreamOps,MEDIA0000000376,delivered,199.2,17,0,2026-05-01T00:30:00Z,2026-05-01T08:30:00Z,2026-05-05T16:30:00Z
377,377,26,TheatricalDesk,MEDIA0000000377,in_transit,202.9,22.5,0,2026-04-30T23:30:00Z,,2026-05-05T16:30:00Z
378,378,1,MarqueeOps,MEDIA0000000378,shipped,206.6,28,0,2026-04-30T22:30:00Z,,2026-05-05T16:30:00Z
379,379,6,RightsRunner,MEDIA0000000379,packed,210.3,33.5,0,2026-04-30T21:30:00Z,,2026-05-05T16:30:00Z
380,380,11,LiveEventDesk,MEDIA0000000380,preparing,214,3,0,,,2026-05-05T16:30:00Z
381,381,16,StreamOps,MEDIA0000000381,delivered,217.7,8.5,0,2026-04-30T19:30:00Z,2026-04-30T22:30:00Z,2026-05-05T16:30:00Z
382,382,21,TheatricalDesk,MEDIA0000000382,in_transit,221.4,14,0,2026-04-30T18:30:00Z,,2026-05-05T16:30:00Z
383,383,26,MarqueeOps,MEDIA0000000383,shipped,225.1,19.5,0,2026-04-30T17:30:00Z,,2026-05-05T16:30:00Z
384,384,1,RightsRunner,MEDIA0000000384,packed,228.8,25,0,2026-05-04T16:30:00Z,,2026-05-05T16:30:00Z
385,385,6,LiveEventDesk,MEDIA0000000385,preparing,232.5,30.5,0,,,2026-05-05T16:30:00Z
386,386,11,StreamOps,MEDIA0000000386,delivered,236.2,36,0,2026-05-04T14:30:00Z,2026-05-04T22:30:00Z,2026-05-05T16:30:00Z
387,387,16,TheatricalDesk,MEDIA0000000387,in_transit,239.9,5.5,0,2026-05-04T13:30:00Z,,2026-05-05T16:30:00Z
388,388,21,MarqueeOps,MEDIA0000000388,shipped,243.6,11,0,2026-05-04T12:30:00Z,,2026-05-05T16:30:00Z
389,389,26,RightsRunner,MEDIA0000000389,packed,247.3,16.5,0,2026-05-04T11:30:00Z,,2026-05-05T16:30:00Z
390,390,1,LiveEventDesk,MEDIA0000000390,preparing,11,22,0,,,2026-05-05T16:30:00Z
391,391,6,StreamOps,MEDIA0000000391,delivered,14.7,27.5,0,2026-05-04T09:30:00Z,2026-05-04T12:30:00Z,2026-05-05T16:30:00Z
392,392,11,TheatricalDesk,MEDIA0000000392,in_transit,18.4,33,0,2026-05-04T08:30:00Z,,2026-05-05T16:30:00Z
393,393,16,MarqueeOps,MEDIA0000000393,shipped,22.1,2.5,0,2026-05-04T07:30:00Z,,2026-05-05T16:30:00Z
394,394,21,RightsRunner,MEDIA0000000394,packed,25.8,8,0,2026-05-04T06:30:00Z,,2026-05-05T16:30:00Z
395,395,26,LiveEventDesk,MEDIA0000000395,preparing,29.5,13.5,0,,,2026-05-05T16:30:00Z
396,396,1,StreamOps,MEDIA0000000396,delivered,33.2,19,0,2026-05-04T04:30:00Z,2026-05-04T12:30:00Z,2026-05-05T16:30:00Z
397,397,6,TheatricalDesk,MEDIA0000000397,in_transit,36.9,24.5,0,2026-05-04T03:30:00Z,,2026-05-05T16:30:00Z
398,398,11,MarqueeOps,MEDIA0000000398,shipped,40.6,30,0,2026-05-04T02:30:00Z,,2026-05-05T16:30:00Z
399,399,16,RightsRunner,MEDIA0000000399,packed,44.3,35.5,0,2026-05-04T01:30:00Z,,2026-05-05T16:30:00Z
400,400,21,LiveEventDesk,MEDIA0000000400,preparing,48,5,0,,,2026-05-05T16:30:00Z
401,401,26,StreamOps,MEDIA0000000401,delivered,51.7,10.5,0,2026-05-03T23:30:00Z,2026-05-04T02:30:00Z,2026-05-05T16:30:00Z
402,402,1,TheatricalDesk,MEDIA0000000402,in_transit,55.4,16,0,2026-05-03T22:30:00Z,,2026-05-05T16:30:00Z
403,403,6,MarqueeOps,MEDIA0000000403,shipped,59.1,21.5,0,2026-05-03T21:30:00Z,,2026-05-05T16:30:00Z
404,404,11,RightsRunner,MEDIA0000000404,packed,62.8,27,0,2026-05-03T20:30:00Z,,2026-05-05T16:30:00Z
405,405,16,LiveEventDesk,MEDIA0000000405,preparing,66.5,32.5,0,,,2026-05-05T16:30:00Z
406,406,21,StreamOps,MEDIA0000000406,delivered,70.2,2,0,2026-05-03T18:30:00Z,2026-05-04T02:30:00Z,2026-05-05T16:30:00Z
407,407,26,TheatricalDesk,MEDIA0000000407,in_transit,73.9,7.5,0,2026-05-03T17:30:00Z,,2026-05-05T16:30:00Z
408,408,1,MarqueeOps,MEDIA0000000408,shipped,77.6,13,0,2026-05-03T16:30:00Z,,2026-05-05T16:30:00Z
409,409,6,RightsRunner,MEDIA0000000409,packed,81.3,18.5,0,2026-05-03T15:30:00Z,,2026-05-05T16:30:00Z
410,410,11,LiveEventDesk,MEDIA0000000410,preparing,85,24,0,,,2026-05-05T16:30:00Z
411,411,16,StreamOps,MEDIA0000000411,delivered,88.7,29.5,0,2026-05-03T13:30:00Z,2026-05-03T16:30:00Z,2026-05-05T16:30:00Z
