link_id,brand_id,influencer_id,relationship_type,post_count,avg_engagement,revenue_attributed,first_mention,last_mention
279,4,397,competitor_mention,40,0.027,112689,2026-03-12T16:30:00Z,2026-05-02T01:30:00Z
280,11,414,organic,1,0.038,113680,2026-03-11T16:30:00Z,2026-05-02T00:30:00Z
281,18,431,sponsored,4,0.049,114671,2026-03-10T16:30:00Z,2026-05-01T23:30:00Z
282,25,448,ambassador,7,0.06,115662,2026-03-09T16:30:00Z,2026-05-01T22:30:00Z
283,32,465,affiliate,10,0.071,116653,2026-03-08T16:30:00Z,2026-05-01T21:30:00Z
284,39,482,competitor_mention,13,0.082,117644,2026-03-07T16:30:00Z,2026-05-01T20:30:00Z
285,46,16,organic,16,0.093,118635,2026-03-06T16:30:00Z,2026-05-01T19:30:00Z
286,3,33,sponsored,19,0.019,119626,2026-03-05T16:30:00Z,2026-05-01T18:30:00Z
287,10,50,ambassador,22,0.03,120617,2026-03-04T16:30:00Z,2026-05-01T17:30:00Z
288,17,67,affiliate,25,0.041,121608,2026-03-03T16:30:00Z,2026-05-05T16:30:00Z
289,24,84,competitor_mention,28,0.052,122599,2026-03-02T16:30:00Z,2026-05-05T15:30:00Z
290,31,101,organic,31,0.063,123590,2026-03-01T16:30:00Z,2026-05-05T14:30:00Z
291,38,118,sponsored,34,0.074,124581,2026-02-28T16:30:00Z,2026-05-05T13:30:00Z
292,45,135,ambassador,37,0.085,125572,2026-02-27T16:30:00Z,2026-05-05T12:30:00Z
293,2,152,affiliate,40,0.096,126563,2026-02-26T16:30:00Z,2026-05-05T11:30:00Z
294,9,169,competitor_mention,1,0.022,127554,2026-02-25T16:30:00Z,2026-05-05T10:30:00Z
295,16,186,organic,4,0.033,128545,2026-02-24T16:30:00Z,2026-05-05T09:30:00Z
296,23,203,sponsored,7,0.044,129536,2026-02-23T16:30:00Z,2026-05-05T08:30:00Z
297,30,220,ambassador,10,0.055,130527,2026-02-22T16:30:00Z,2026-05-05T07:30:00Z
298,37,237,affiliate,13,0.066,131518,2026-02-21T16:30:00Z,2026-05-05T06:30:00Z
299,44,254,competitor_mention,16,0.077,132509,2026-02-20T16:30:00Z,2026-05-05T05:30:00Z
300,1,271,organic,19,0.088,133500,2026-02-19T16:30:00Z,2026-05-05T04:30:00Z
301,8,288,sponsored,22,0.099,134491,2026-02-18T16:30:00Z,2026-05-05T03:30:00Z
302,15,305,ambassador,25,0.025,135482,2026-02-17T16:30:00Z,2026-05-05T02:30:00Z
303,22,322,affiliate,28,0.036,136473,2026-02-16T16:30:00Z,2026-05-05T01:30:00Z
304,29,339,competitor_mention,31,0.047,137464,2026-02-15T16:30:00Z,2026-05-05T00:30:00Z
305,36,356,organic,34,0.058,138455,2026-02-14T16:30:00Z,2026-05-04T23:30:00Z
306,43,373,sponsored,37,0.069,139446,2026-02-13T16:30:00Z,2026-05-04T22:30:00Z
307,50,390,ambassador,40,0.08,140437,2026-02-12T16:30:00Z,2026-05-04T21:30:00Z
308,7,407,affiliate,1,0.091,141428,2026-02-11T16:30:00Z,2026-05-04T20:30:00Z
309,14,424,competitor_mention,4,0.102,142419,2026-02-10T16:30:00Z,2026-05-04T19:30:00Z
310,21,441,organic,7,0.028,143410,2026-02-09T16:30:00Z,2026-05-04T18:30:00Z
311,28,458,sponsored,10,0.039,144401,2026-02-08T16:30:00Z,2026-05-04T17:30:00Z
312,35,475,ambassador,13,0.05,145392,2026-02-07T16:30:00Z,2026-05-04T16:30:00Z
313,42,9,affiliate,16,0.061,146383,2026-02-06T16:30:00Z,2026-05-04T15:30:00Z
314,49,26,competitor_mention,19,0.072,147374,2026-02-05T16:30:00Z,2026-05-04T14:30:00Z
315,6,43,organic,22,0.083,148365,2026-02-04T16:30:00Z,2026-05-04T13:30:00Z
316,13,60,sponsored,25,0.094,149356,2026-02-03T16:30:00Z,2026-05-04T12:30:00Z
317,20,77,ambassador,28,0.02,150347,2026-02-02T16:30:00Z,2026-05-04T11:30:00Z
318,27,94,affiliate,31,0.031,151338,2026-02-01T16:30:00Z,2026-05-04T10:30:00Z
319,34,111,competitor_mention,34,0.042,152329,2026-01-31T16:30:00Z,2026-05-04T09:30:00Z
320,41,128,organic,37,0.053,153320,2026-01-30T16:30:00Z,2026-05-04T08:30:00Z
321,48,145,sponsored,40,0.064,154311,2026-01-29T16:30:00Z,2026-05-04T07:30:00Z
322,5,162,ambassador,1,0.075,155302,2026-01-28T16:30:00Z,2026-05-04T06:30:00Z
323,12,179,affiliate,4,0.086,156293,2026-01-27T16:30:00Z,2026-05-04T05:30:00Z
324,19,196,competitor_mention,7,0.097,157284,2026-01-26T16:30:00Z,2026-05-04T04:30:00Z
325,26,213,organic,10,0.023,158275,2026-01-25T16:30:00Z,2026-05-04T03:30:00Z
326,33,230,sponsored,13,0.034,159266,2026-01-24T16:30:00Z,2026-05-04T02:30:00Z
327,40,247,ambassador,16,0.045,160257,2026-01-23T16:30:00Z,2026-05-04T01:30:00Z
328,47,264,affiliate,19,0.056,161248,2026-01-22T16:30:00Z,2026-05-04T00:30:00Z
329,4,281,competitor_mention,22,0.067,162239,2026-01-21T16:30:00Z,2026-05-03T23:30:00Z
330,11,298,organic,25,0.078,163230,2026-01-20T16:30:00Z,2026-05-03T22:30:00Z
331,18,315,sponsored,28,0.089,164221,2026-01-19T16:30:00Z,2026-05-03T21:30:00Z
332,25,332,ambassador,31,0.1,165212,2026-01-18T16:30:00Z,2026-05-03T20:30:00Z
333,32,349,affiliate,34,0.026,1203,2026-01-17T16:30:00Z,2026-05-03T19:30:00Z
334,39,366,competitor_mention,37,0.037,2194,2026-01-16T16:30:00Z,2026-05-03T18:30:00Z
335,46,383,organic,40,0.048,3185,2026-01-15T16:30:00Z,2026-05-03T17:30:00Z
336,3,400,sponsored,1,0.059,4176,2026-01-14T16:30:00Z,2026-05-03T16:30:00Z
337,10,417,ambassador,4,0.07,5167,2026-01-13T16:30:00Z,2026-05-03T15:30:00Z
338,17,434,affiliate,7,0.081,6158,2026-01-12T16:30:00Z,2026-05-03T14:30:00Z
339,24,451,competitor_mention,10,0.092,7149,2026-01-11T16:30:00Z,2026-05-03T13:30:00Z
340,31,468,organic,13,0.018,8140,2026-01-10T16:30:00Z,2026-05-03T12:30:00Z
341,38,2,sponsored,16,0.029,9131,2026-01-09T16:30:00Z,2026-05-03T11:30:00Z
342,45,19,ambassador,19,0.04,10122,2026-01-08T16:30:00Z,2026-05-03T10:30:00Z
343,2,36,affiliate,22,0.051,11113,2026-01-07T16:30:00Z,2026-05-03T09:30:00Z
344,9,53,competitor_mention,25,0.062,12104,2026-01-06T16:30:00Z,2026-05-03T08:30:00Z
345,16,70,organic,28,0.073,13095,2026-01-05T16:30:00Z,2026-05-03T07:30:00Z
346,23,87,sponsored,31,0.084,14086,2026-01-04T16:30:00Z,2026-05-03T06:30:00Z
347,30,104,ambassador,34,0.095,15077,2026-01-03T16:30:00Z,2026-05-03T05:30:00Z
348,37,121,affiliate,37,0.021,16068,2026-01-02T16:30:00Z,2026-05-03T04:30:00Z
349,44,138,competitor_mention,40,0.032,17059,2026-01-01T16:30:00Z,2026-05-03T03:30:00Z
350,1,155,organic,1,0.043,18050,2025-12-31T16:30:00Z,2026-05-03T02:30:00Z
351,8,172,sponsored,4,0.054,19041,2025-12-30T16:30:00Z,2026-05-03T01:30:00Z
352,15,189,ambassador,7,0.065,20032,2025-12-29T16:30:00Z,2026-05-03T00:30:00Z
353,22,206,affiliate,10,0.076,21023,2025-12-28T16:30:00Z,2026-05-02T23:30:00Z
354,29,223,competitor_mention,13,0.087,22014,2025-12-27T16:30:00Z,2026-05-02T22:30:00Z
355,36,240,organic,16,0.098,23005,2025-12-26T16:30:00Z,2026-05-02T21:30:00Z
356,43,257,sponsored,19,0.024,23996,2025-12-25T16:30:00Z,2026-05-02T20:30:00Z
357,50,274,ambassador,22,0.035,24987,2025-12-24T16:30:00Z,2026-05-02T19:30:00Z
358,7,291,affiliate,25,0.046,25978,2025-12-23T16:30:00Z,2026-05-02T18:30:00Z
359,14,308,competitor_mention,28,0.057,26969,2025-12-22T16:30:00Z,2026-05-02T17:30:00Z
360,21,325,organic,31,0.068,27960,2025-12-21T16:30:00Z,2026-05-02T16:30:00Z
361,28,342,sponsored,34,0.079,28951,2025-12-20T16:30:00Z,2026-05-02T15:30:00Z
362,35,359,ambassador,37,0.09,29942,2025-12-19T16:30:00Z,2026-05-02T14:30:00Z
363,42,376,affiliate,40,0.101,30933,2025-12-18T16:30:00Z,2026-05-02T13:30:00Z
364,49,393,competitor_mention,1,0.027,31924,2025-12-17T16:30:00Z,2026-05-02T12:30:00Z
365,6,410,organic,4,0.038,32915,2025-12-16T16:30:00Z,2026-05-02T11:30:00Z
366,13,427,sponsored,7,0.049,33906,2025-12-15T16:30:00Z,2026-05-02T10:30:00Z
367,20,444,ambassador,10,0.06,34897,2025-12-14T16:30:00Z,2026-05-02T09:30:00Z
368,27,461,affiliate,13,0.071,35888,2025-12-13T16:30:00Z,2026-05-02T08:30:00Z
369,34,478,competitor_mention,16,0.082,36879,2025-12-12T16:30:00Z,2026-05-02T07:30:00Z
370,41,12,organic,19,0.093,37870,2025-12-11T16:30:00Z,2026-05-02T06:30:00Z
371,48,29,sponsored,22,0.019,38861,2025-12-10T16:30:00Z,2026-05-02T05:30:00Z
372,5,46,ambassador,25,0.03,39852,2025-12-09T16:30:00Z,2026-05-02T04:30:00Z
373,12,63,affiliate,28,0.041,40843,2025-12-08T16:30:00Z,2026-05-02T03:30:00Z
374,19,80,competitor_mention,31,0.052,41834,2025-12-07T16:30:00Z,2026-05-02T02:30:00Z
375,26,97,organic,34,0.063,42825,2025-12-06T16:30:00Z,2026-05-02T01:30:00Z
376,33,114,sponsored,37,0.074,43816,2025-12-05T16:30:00Z,2026-05-02T00:30:00Z
377,40,131,ambassador,40,0.085,44807,2025-12-04T16:30:00Z,2026-05-01T23:30:00Z
378,47,148,affiliate,1,0.096,45798,2025-12-03T16:30:00Z,2026-05-01T22:30:00Z
379,4,165,competitor_mention,4,0.022,46789,2025-12-02T16:30:00Z,2026-05-01T21:30:00Z
380,11,182,organic,7,0.033,47780,2025-12-01T16:30:00Z,2026-05-01T20:30:00Z
381,18,199,sponsored,10,0.044,48771,2025-11-30T16:30:00Z,2026-05-01T19:30:00Z
382,25,216,ambassador,13,0.055,49762,2025-11-29T16:30:00Z,2026-05-01T18:30:00Z
383,32,233,affiliate,16,0.066,50753,2025-11-28T16:30:00Z,2026-05-01T17:30:00Z
384,39,250,competitor_mention,19,0.077,51744,2025-11-27T16:30:00Z,2026-05-05T16:30:00Z
385,46,267,organic,22,0.088,52735,2025-11-26T16:30:00Z,2026-05-05T15:30:00Z
386,3,284,sponsored,25,0.099,53726,2025-11-25T16:30:00Z,2026-05-05T14:30:00Z
387,10,301,ambassador,28,0.025,54717,2025-11-24T16:30:00Z,2026-05-05T13:30:00Z
388,17,318,affiliate,31,0.036,55708,2025-11-23T16:30:00Z,2026-05-05T12:30:00Z
389,24,335,competitor_mention,34,0.047,56699,2025-11-22T16:30:00Z,2026-05-05T11:30:00Z
390,31,352,organic,37,0.058,57690,2025-11-21T16:30:00Z,2026-05-05T10:30:00Z
391,38,369,sponsored,40,0.069,58681,2025-11-20T16:30:00Z,2026-05-05T09:30:00Z
392,45,386,ambassador,1,0.08,59672,2025-11-19T16:30:00Z,2026-05-05T08:30:00Z
393,2,403,affiliate,4,0.091,60663,2025-11-18T16:30:00Z,2026-05-05T07:30:00Z
394,9,420,competitor_mention,7,0.102,61654,2025-11-17T16:30:00Z,2026-05-05T06:30:00Z
395,16,437,organic,10,0.028,62645,2025-11-16T16:30:00Z,2026-05-05T05:30:00Z
396,23,454,sponsored,13,0.039,63636,2025-11-15T16:30:00Z,2026-05-05T04:30:00Z
397,30,471,ambassador,16,0.05,64627,2025-11-14T16:30:00Z,2026-05-05T03:30:00Z
398,37,5,affiliate,19,0.061,65618,2025-11-13T16:30:00Z,2026-05-05T02:30:00Z
399,44,22,competitor_mention,22,0.072,66609,2025-11-12T16:30:00Z,2026-05-05T01:30:00Z
400,1,39,organic,25,0.083,67600,2025-11-11T16:30:00Z,2026-05-05T00:30:00Z
401,8,56,sponsored,28,0.094,68591,2025-11-10T16:30:00Z,2026-05-04T23:30:00Z
402,15,73,ambassador,31,0.02,69582,2025-11-09T16:30:00Z,2026-05-04T22:30:00Z
403,22,90,affiliate,34,0.031,70573,2025-11-08T16:30:00Z,2026-05-04T21:30:00Z
404,29,107,competitor_mention,37,0.042,71564,2025-11-07T16:30:00Z,2026-05-04T20:30:00Z
405,36,124,organic,40,0.053,72555,2025-11-06T16:30:00Z,2026-05-04T19:30:00Z
406,43,141,sponsored,1,0.064,73546,2025-11-05T16:30:00Z,2026-05-04T18:30:00Z
407,50,158,ambassador,4,0.075,74537,2025-11-04T16:30:00Z,2026-05-04T17:30:00Z
408,7,175,affiliate,7,0.086,75528,2025-11-03T16:30:00Z,2026-05-04T16:30:00Z
409,14,192,competitor_mention,10,0.097,76519,2025-11-02T16:30:00Z,2026-05-04T15:30:00Z
410,21,209,organic,13,0.023,77510,2025-11-01T16:30:00Z,2026-05-04T14:30:00Z
411,28,226,sponsored,16,0.034,78501,2025-10-31T16:30:00Z,2026-05-04T13:30:00Z
412,35,243,ambassador,19,0.045,79492,2025-10-30T16:30:00Z,2026-05-04T12:30:00Z
413,42,260,affiliate,22,0.056,80483,2025-10-29T16:30:00Z,2026-05-04T11:30:00Z
414,49,277,competitor_mention,25,0.067,81474,2025-10-28T16:30:00Z,2026-05-04T10:30:00Z
415,6,294,organic,28,0.078,82465,2025-10-27T16:30:00Z,2026-05-04T09:30:00Z
416,13,311,sponsored,31,0.089,83456,2025-10-26T16:30:00Z,2026-05-04T08:30:00Z
417,20,328,ambassador,34,0.1,84447,2025-10-25T16:30:00Z,2026-05-04T07:30:00Z
418,27,345,affiliate,37,0.026,85438,2025-10-24T16:30:00Z,2026-05-04T06:30:00Z
419,34,362,competitor_mention,40,0.037,86429,2025-10-23T16:30:00Z,2026-05-04T05:30:00Z
420,41,379,organic,1,0.048,87420,2025-10-22T16:30:00Z,2026-05-04T04:30:00Z
421,48,396,sponsored,4,0.059,88411,2025-10-21T16:30:00Z,2026-05-04T03:30:00Z
422,5,413,ambassador,7,0.07,89402,2025-10-20T16:30:00Z,2026-05-04T02:30:00Z
423,12,430,affiliate,10,0.081,90393,2025-10-19T16:30:00Z,2026-05-04T01:30:00Z
424,19,447,competitor_mention,13,0.092,91384,2025-10-18T16:30:00Z,2026-05-04T00:30:00Z
425,26,464,organic,16,0.018,92375,2025-10-17T16:30:00Z,2026-05-03T23:30:00Z
426,33,481,sponsored,19,0.029,93366,2025-10-16T16:30:00Z,2026-05-03T22:30:00Z
427,40,15,ambassador,22,0.04,94357,2025-10-15T16:30:00Z,2026-05-03T21:30:00Z
428,47,32,affiliate,25,0.051,95348,2025-10-14T16:30:00Z,2026-05-03T20:30:00Z
429,4,49,competitor_mention,28,0.062,96339,2025-10-13T16:30:00Z,2026-05-03T19:30:00Z
430,11,66,organic,31,0.073,97330,2025-10-12T16:30:00Z,2026-05-03T18:30:00Z
431,18,83,sponsored,34,0.084,98321,2025-10-11T16:30:00Z,2026-05-03T17:30:00Z
432,25,100,ambassador,37,0.095,99312,2025-10-10T16:30:00Z,2026-05-03T16:30:00Z
433,32,117,affiliate,40,0.021,100303,2025-10-09T16:30:00Z,2026-05-03T15:30:00Z
434,39,134,competitor_mention,1,0.032,101294,2025-10-08T16:30:00Z,2026-05-03T14:30:00Z
435,46,151,organic,4,0.043,102285,2025-10-07T16:30:00Z,2026-05-03T13:30:00Z
436,3,168,sponsored,7,0.054,103276,2025-10-06T16:30:00Z,2026-05-03T12:30:00Z
437,10,185,ambassador,10,0.065,104267,2025-10-05T16:30:00Z,2026-05-03T11:30:00Z
438,17,202,affiliate,13,0.076,105258,2025-10-04T16:30:00Z,2026-05-03T10:30:00Z
439,24,219,competitor_mention,16,0.087,106249,2025-10-03T16:30:00Z,2026-05-03T09:30:00Z
440,31,236,organic,19,0.098,107240,2025-10-02T16:30:00Z,2026-05-03T08:30:00Z
441,38,253,sponsored,22,0.024,108231,2025-10-01T16:30:00Z,2026-05-03T07:30:00Z
442,45,270,ambassador,25,0.035,109222,2025-09-30T16:30:00Z,2026-05-03T06:30:00Z
443,2,287,affiliate,28,0.046,110213,2025-09-29T16:30:00Z,2026-05-03T05:30:00Z
444,9,304,competitor_mention,31,0.057,111204,2025-09-28T16:30:00Z,2026-05-03T04:30:00Z
445,16,321,organic,34,0.068,112195,2025-09-27T16:30:00Z,2026-05-03T03:30:00Z
446,23,338,sponsored,37,0.079,113186,2025-09-26T16:30:00Z,2026-05-03T02:30:00Z
447,30,355,ambassador,40,0.09,114177,2025-09-25T16:30:00Z,2026-05-03T01:30:00Z
448,37,372,affiliate,1,0.101,115168,2025-09-24T16:30:00Z,2026-05-03T00:30:00Z
449,44,389,competitor_mention,4,0.027,116159,2025-09-23T16:30:00Z,2026-05-02T23:30:00Z
450,1,406,organic,7,0.038,117150,2025-09-22T16:30:00Z,2026-05-02T22:30:00Z
451,8,423,sponsored,10,0.049,118141,2025-09-21T16:30:00Z,2026-05-02T21:30:00Z
452,15,440,ambassador,13,0.06,119132,2025-09-20T16:30:00Z,2026-05-02T20:30:00Z
453,22,457,affiliate,16,0.071,120123,2025-09-19T16:30:00Z,2026-05-02T19:30:00Z
454,29,474,competitor_mention,19,0.082,121114,2025-09-18T16:30:00Z,2026-05-02T18:30:00Z
455,36,8,organic,22,0.093,122105,2025-09-17T16:30:00Z,2026-05-02T17:30:00Z
456,43,25,sponsored,25,0.019,123096,2025-09-16T16:30:00Z,2026-05-02T16:30:00Z
457,50,42,ambassador,28,0.03,124087,2025-09-15T16:30:00Z,2026-05-02T15:30:00Z
458,7,59,affiliate,31,0.041,125078,2025-09-14T16:30:00Z,2026-05-02T14:30:00Z
459,14,76,competitor_mention,34,0.052,126069,2025-09-13T16:30:00Z,2026-05-02T13:30:00Z
460,21,93,organic,37,0.063,127060,2025-09-12T16:30:00Z,2026-05-02T12:30:00Z
461,28,110,sponsored,40,0.074,128051,2025-09-11T16:30:00Z,2026-05-02T11:30:00Z
462,35,127,ambassador,1,0.085,129042,2025-09-10T16:30:00Z,2026-05-02T10:30:00Z
463,42,144,affiliate,4,0.096,130033,2025-09-09T16:30:00Z,2026-05-02T09:30:00Z
464,49,161,competitor_mention,7,0.022,131024,2025-09-08T16:30:00Z,2026-05-02T08:30:00Z
465,6,178,organic,10,0.033,132015,2025-09-07T16:30:00Z,2026-05-02T07:30:00Z
466,13,195,sponsored,13,0.044,133006,2025-09-06T16:30:00Z,2026-05-02T06:30:00Z
467,20,212,ambassador,16,0.055,133997,2025-09-05T16:30:00Z,2026-05-02T05:30:00Z
468,27,229,affiliate,19,0.066,134988,2025-09-04T16:30:00Z,2026-05-02T04:30:00Z
469,34,246,competitor_mention,22,0.077,135979,2025-09-03T16:30:00Z,2026-05-02T03:30:00Z
470,41,263,organic,25,0.088,136970,2025-09-02T16:30:00Z,2026-05-02T02:30:00Z
471,48,280,sponsored,28,0.099,137961,2025-09-01T16:30:00Z,2026-05-02T01:30:00Z
472,5,297,ambassador,31,0.025,138952,2025-08-31T16:30:00Z,2026-05-02T00:30:00Z
473,12,314,affiliate,34,0.036,139943,2025-08-30T16:30:00Z,2026-05-01T23:30:00Z
474,19,331,competitor_mention,37,0.047,140934,2025-08-29T16:30:00Z,2026-05-01T22:30:00Z
475,26,348,organic,40,0.058,141925,2025-08-28T16:30:00Z,2026-05-01T21:30:00Z
476,33,365,sponsored,1,0.069,142916,2025-08-27T16:30:00Z,2026-05-01T20:30:00Z
477,40,382,ambassador,4,0.08,143907,2025-08-26T16:30:00Z,2026-05-01T19:30:00Z
478,47,399,affiliate,7,0.091,144898,2025-08-25T16:30:00Z,2026-05-01T18:30:00Z
479,4,416,competitor_mention,10,0.102,145889,2025-08-24T16:30:00Z,2026-05-01T17:30:00Z
480,11,433,organic,13,0.028,146880,2026-04-20T16:30:00Z,2026-05-05T16:30:00Z
481,18,450,sponsored,16,0.039,147871,2026-04-19T16:30:00Z,2026-05-05T15:30:00Z
482,25,467,ambassador,19,0.05,148862,2026-04-18T16:30:00Z,2026-05-05T14:30:00Z
483,32,1,affiliate,22,0.061,149853,2026-04-17T16:30:00Z,2026-05-05T13:30:00Z
484,39,18,competitor_mention,25,0.072,150844,2026-04-16T16:30:00Z,2026-05-05T12:30:00Z
485,46,35,organic,28,0.083,151835,2026-04-15T16:30:00Z,2026-05-05T11:30:00Z
486,3,52,sponsored,31,0.094,152826,2026-04-14T16:30:00Z,2026-05-05T10:30:00Z
487,10,69,ambassador,34,0.02,153817,2026-04-13T16:30:00Z,2026-05-05T09:30:00Z
488,17,86,affiliate,37,0.031,154808,2026-04-12T16:30:00Z,2026-05-05T08:30:00Z
489,24,103,competitor_mention,40,0.042,155799,2026-04-11T16:30:00Z,2026-05-05T07:30:00Z
490,31,120,organic,1,0.053,156790,2026-04-10T16:30:00Z,2026-05-05T06:30:00Z
491,38,137,sponsored,4,0.064,157781,2026-04-09T16:30:00Z,2026-05-05T05:30:00Z
492,45,154,ambassador,7,0.075,158772,2026-04-08T16:30:00Z,2026-05-05T04:30:00Z
493,2,171,affiliate,10,0.086,159763,2026-04-07T16:30:00Z,2026-05-05T03:30:00Z
494,9,188,competitor_mention,13,0.097,160754,2026-04-06T16:30:00Z,2026-05-05T02:30:00Z
495,16,205,organic,16,0.023,161745,2026-04-05T16:30:00Z,2026-05-05T01:30:00Z
496,23,222,sponsored,19,0.034,162736,2026-04-04T16:30:00Z,2026-05-05T00:30:00Z
497,30,239,ambassador,22,0.045,163727,2026-04-03T16:30:00Z,2026-05-04T23:30:00Z
498,37,256,affiliate,25,0.056,164718,2026-04-02T16:30:00Z,2026-05-04T22:30:00Z
499,44,273,competitor_mention,28,0.067,165709,2026-04-01T16:30:00Z,2026-05-04T21:30:00Z
500,1,290,organic,31,0.078,1700,2026-03-31T16:30:00Z,2026-05-04T20:30:00Z
501,8,307,sponsored,34,0.089,2691,2026-03-30T16:30:00Z,2026-05-04T19:30:00Z
502,15,324,ambassador,37,0.1,3682,2026-03-29T16:30:00Z,2026-05-04T18:30:00Z
503,22,341,affiliate,40,0.026,4673,2026-03-28T16:30:00Z,2026-05-04T17:30:00Z
504,29,358,competitor_mention,1,0.037,5664,2026-03-27T16:30:00Z,2026-05-04T16:30:00Z
505,36,375,organic,4,0.048,6655,2026-03-26T16:30:00Z,2026-05-04T15:30:00Z
506,43,392,sponsored,7,0.059,7646,2026-03-25T16:30:00Z,2026-05-04T14:30:00Z
507,50,409,ambassador,10,0.07,8637,2026-03-24T16:30:00Z,2026-05-04T13:30:00Z
508,7,426,affiliate,13,0.081,9628,2026-03-23T16:30:00Z,2026-05-04T12:30:00Z
509,14,443,competitor_mention,16,0.092,10619,2026-03-22T16:30:00Z,2026-05-04T11:30:00Z
510,21,460,organic,19,0.018,11610,2026-03-21T16:30:00Z,2026-05-04T10:30:00Z
511,28,477,sponsored,22,0.029,12601,2026-03-20T16:30:00Z,2026-05-04T09:30:00Z
512,35,11,ambassador,25,0.04,13592,2026-03-19T16:30:00Z,2026-05-04T08:30:00Z
513,42,28,affiliate,28,0.051,14583,2026-03-18T16:30:00Z,2026-05-04T07:30:00Z
514,49,45,competitor_mention,31,0.062,15574,2026-03-17T16:30:00Z,2026-05-04T06:30:00Z
515,6,62,organic,34,0.073,16565,2026-03-16T16:30:00Z,2026-05-04T05:30:00Z
516,13,79,sponsored,37,0.084,17556,2026-03-15T16:30:00Z,2026-05-04T04:30:00Z
517,20,96,ambassador,40,0.095,18547,2026-03-14T16:30:00Z,2026-05-04T03:30:00Z
518,27,113,affiliate,1,0.021,19538,2026-03-13T16:30:00Z,2026-05-04T02:30:00Z
519,34,130,competitor_mention,4,0.032,20529,2026-03-12T16:30:00Z,2026-05-04T01:30:00Z
520,41,147,organic,7,0.043,21520,2026-03-11T16:30:00Z,2026-05-04T00:30:00Z
521,48,164,sponsored,10,0.054,22511,2026-03-10T16:30:00Z,2026-05-03T23:30:00Z
522,5,181,ambassador,13,0.065,23502,2026-03-09T16:30:00Z,2026-05-03T22:30:00Z
523,12,198,affiliate,16,0.076,24493,2026-03-08T16:30:00Z,2026-05-03T21:30:00Z
524,19,215,competitor_mention,19,0.087,25484,2026-03-07T16:30:00Z,2026-05-03T20:30:00Z
525,26,232,organic,22,0.098,26475,2026-03-06T16:30:00Z,2026-05-03T19:30:00Z
526,33,249,sponsored,25,0.024,27466,2026-03-05T16:30:00Z,2026-05-03T18:30:00Z
527,40,266,ambassador,28,0.035,28457,2026-03-04T16:30:00Z,2026-05-03T17:30:00Z
528,47,283,affiliate,31,0.046,29448,2026-03-03T16:30:00Z,2026-05-03T16:30:00Z
529,4,300,competitor_mention,34,0.057,30439,2026-03-02T16:30:00Z,2026-05-03T15:30:00Z
530,11,317,organic,37,0.068,31430,2026-03-01T16:30:00Z,2026-05-03T14:30:00Z
531,18,334,sponsored,40,0.079,32421,2026-02-28T16:30:00Z,2026-05-03T13:30:00Z
532,25,351,ambassador,1,0.09,33412,2026-02-27T16:30:00Z,2026-05-03T12:30:00Z
533,32,368,affiliate,4,0.101,34403,2026-02-26T16:30:00Z,2026-05-03T11:30:00Z
534,39,385,competitor_mention,7,0.027,35394,2026-02-25T16:30:00Z,2026-05-03T10:30:00Z
535,46,402,organic,10,0.038,36385,2026-02-24T16:30:00Z,2026-05-03T09:30:00Z
536,3,419,sponsored,13,0.049,37376,2026-02-23T16:30:00Z,2026-05-03T08:30:00Z
537,10,436,ambassador,16,0.06,38367,2026-02-22T16:30:00Z,2026-05-03T07:30:00Z
538,17,453,affiliate,19,0.071,39358,2026-02-21T16:30:00Z,2026-05-03T06:30:00Z
539,24,470,competitor_mention,22,0.082,40349,2026-02-20T16:30:00Z,2026-05-03T05:30:00Z
540,31,4,organic,25,0.093,41340,2026-02-19T16:30:00Z,2026-05-03T04:30:00Z
541,38,21,sponsored,28,0.019,42331,2026-02-18T16:30:00Z,2026-05-03T03:30:00Z
542,45,38,ambassador,31,0.03,43322,2026-02-17T16:30:00Z,2026-05-03T02:30:00Z
543,2,55,affiliate,34,0.041,44313,2026-02-16T16:30:00Z,2026-05-03T01:30:00Z
544,9,72,competitor_mention,37,0.052,45304,2026-02-15T16:30:00Z,2026-05-03T00:30:00Z
545,16,89,organic,40,0.063,46295,2026-02-14T16:30:00Z,2026-05-02T23:30:00Z
546,23,106,sponsored,1,0.074,47286,2026-02-13T16:30:00Z,2026-05-02T22:30:00Z
547,30,123,ambassador,4,0.085,48277,2026-02-12T16:30:00Z,2026-05-02T21:30:00Z
548,37,140,affiliate,7,0.096,49268,2026-02-11T16:30:00Z,2026-05-02T20:30:00Z
549,44,157,competitor_mention,10,0.022,50259,2026-02-10T16:30:00Z,2026-05-02T19:30:00Z
550,1,174,organic,13,0.033,51250,2026-02-09T16:30:00Z,2026-05-02T18:30:00Z
551,8,191,sponsored,16,0.044,52241,2026-02-08T16:30:00Z,2026-05-02T17:30:00Z
552,15,208,ambassador,19,0.055,53232,2026-02-07T16:30:00Z,2026-05-02T16:30:00Z
553,22,225,affiliate,22,0.066,54223,2026-02-06T16:30:00Z,2026-05-02T15:30:00Z
554,29,242,competitor_mention,25,0.077,55214,2026-02-05T16:30:00Z,2026-05-02T14:30:00Z
555,36,259,organic,28,0.088,56205,2026-02-04T16:30:00Z,2026-05-02T13:30:00Z
556,43,276,sponsored,31,0.099,57196,2026-02-03T16:30:00Z,2026-05-02T12:30:00Z
557,50,293,ambassador,34,0.025,58187,2026-02-02T16:30:00Z,2026-05-02T11:30:00Z
