post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
184,169,youtube,fin_youtube_00000184,Deposit attrition alert references FX Forward Contract Series C; Harvest Commercial Bank branch teams should prioritize exposure review,2026-03-20T22:28:34Z,654,87,27,145,0.33,27.23,184,normal,,2026-04-13T09:16:48Z
185,55,threads,fin_threads_00000185,Fraud operations notice affects Rate Hedge Advisory Series C; Harvest Commercial Bank monitoring thresholds should be refreshed,2026-04-08T08:09:12Z,2036,1250,127,46470,0.944,67.29,185,rising,,2026-04-13T09:16:48Z
186,156,instagram,fin_instagram_00000186,Liquidity desk flagged elevated transaction volume for Treasury Management Portal Series C; Harvest Commercial Bank liquidity thresholds should be reviewed,2026-04-11T13:35:37Z,9467,1223,554,134499,0.849,64.30,186,rising,,2026-04-13T09:16:48Z
187,326,twitter,fin_twitter_00000187,Advisor desk opened suitability review for Retirement Income Plan Series C; Harvest Commercial Bank client notes require update,2026-04-09T10:22:16Z,734,8,23,13377,0.814,28.66,187,normal,,2026-04-13T09:16:48Z
188,60,threads,fin_threads_00000188,Market volatility signal raised for Premium Checking Bundle; Meridian Trust Bank portfolio guidance may change,2026-04-13T03:26:01Z,244,34,7,19249,0.605,29.36,1,normal,,2026-04-13T09:16:48Z
189,254,instagram,fin_instagram_00000189,Loan servicing alert references High-Yield Savings Account; Meridian Trust Bank hardship workflow needs capacity,2026-03-25T01:22:32Z,24010,13042,6159,416465,0.906,90.18,2,viral,,2026-04-13T09:16:48Z
190,224,youtube,fin_youtube_00000190,Payments operations bulletin references Rewards Credit Card; Meridian Trust Bank settlement queue shows elevated activity,2026-04-12T19:27:18Z,3869,1391,198,44283,-0.171,69.16,3,rising,,2026-04-13T09:16:48Z
191,,instagram,fin_instagram_00000191,AML screening update affects Small Business Term Loan; Meridian Trust Bank case review volume expected to increase,2026-04-11T21:02:44Z,10,42,5,12532,0.892,38.10,4,normal,,2026-04-13T09:16:48Z
192,102,tiktok,fin_tiktok_00000192,Compliance screening activity is rising for Home Equity Line of Credit; Meridian Trust Bank onboarding controls require review,2026-03-24T15:11:27Z,176,43,43,236,0.575,31.70,5,normal,,2026-04-13T09:16:48Z
193,468,threads,fin_threads_00000193,Mortgage desk reports elevated onboarding activity tied to Robo Advisory Portfolio; Horizon Capital underwriting capacity should be checked,2026-04-09T16:51:19Z,1595,877,575,74888,0.828,70.48,6,rising,,2026-04-13T09:16:48Z
194,443,threads,fin_threads_00000194,Elevated treasury onboarding activity detected for Managed ETF Portfolio; Horizon Capital relationship teams should monitor exposure thresholds,2026-03-30T05:58:22Z,30157,10127,3407,248903,-0.049,90.53,7,viral,,2026-04-13T09:16:48Z
195,489,instagram,fin_instagram_00000195,Branch operations alert: Horizon Capital reported elevated onboarding workload for Municipal Bond Ladder,2026-04-10T15:29:25Z,14571,10308,6346,628982,0.546,89.80,8,viral,,2026-04-13T09:16:48Z
196,36,instagram,fin_instagram_00000196,Capital markets desk flagged spread movement for Treasury Sweep Account; Horizon Capital pricing may change,2026-03-22T11:58:54Z,1011,1011,576,116464,0.356,69.07,9,rising,,2026-04-13T09:16:48Z
197,352,youtube,fin_youtube_00000197,Insurance suitability update references Corporate Card Program; Horizon Capital documentation review requested,2026-03-28T10:24:38Z,2985,322,738,109628,0.873,65.67,10,rising,,2026-04-13T09:16:48Z
198,154,youtube,fin_youtube_00000198,Open banking signal shows elevated API transaction volume around Merchant Acquiring Package; Clearwater Credit Union digital controls team watching load,2026-04-13T08:38:57Z,8470,871,760,63746,0.754,63.76,11,rising,,2026-04-13T09:16:48Z
199,165,threads,fin_threads_00000199,Portfolio risk model detected cluster around Clearwater Credit Union ACH Origination Service; expected exposure monitoring workload increasing,2026-04-11T18:25:51Z,849,16,29,10085,0.653,26.72,12,normal,,2026-04-13T09:16:48Z
200,182,tiktok,fin_tiktok_00000200,Compliance queue added Wire Transfer Service; Clearwater Credit Union policy attestation requested,2026-04-11T00:26:05Z,90,42,13,15657,0.262,33.64,13,normal,,2026-04-13T09:16:48Z
201,141,instagram,fin_instagram_00000201,Clearwater Credit Union repriced Fraud Monitoring Add-On after rate guidance changed; client suitability review recommended,2026-03-24T22:43:37Z,792,20,35,4716,0.202,26.62,14,normal,,2026-04-13T09:16:48Z
202,291,twitter,fin_twitter_00000202,Regulatory bulletin references AML Screening Package; Clearwater Credit Union compliance team should update controls,2026-04-12T21:08:55Z,372,88,3,812,0.587,29.72,15,normal,,2026-04-13T09:16:48Z
203,424,instagram,fin_instagram_00000203,Credit risk signal detected for KYC Refresh Workflow; NorthBridge Investments exposure limits need review,2026-04-08T22:50:41Z,464,30,48,15832,0.532,28.53,16,normal,,2026-04-13T09:16:48Z
204,413,threads,fin_threads_00000204,Deposit attrition alert references Mortgage Pre-Approval; NorthBridge Investments branch teams should prioritize exposure review,2026-04-07T09:21:41Z,921,91,33,18042,0.868,30.59,17,normal,,2026-04-13T09:16:48Z
205,177,tiktok,fin_tiktok_00000205,Fraud operations notice affects Adjustable Rate Mortgage; NorthBridge Investments monitoring thresholds should be refreshed,2026-04-08T21:32:33Z,93,45,30,10384,0.319,35.24,18,normal,,2026-04-13T09:16:48Z
206,345,tiktok,fin_tiktok_00000206,Liquidity desk flagged elevated transaction volume for Auto Loan Digital Offer; NorthBridge Investments liquidity thresholds should be reviewed,2026-04-09T15:18:03Z,612,27,22,8824,0.334,27.19,19,normal,,2026-04-13T09:16:48Z
207,514,tiktok,fin_tiktok_00000207,Advisor desk opened suitability review for Personal Loan Express; NorthBridge Investments client notes require update,2026-04-03T09:02:35Z,35096,5399,7800,480105,0.455,84.98,20,viral,,2026-04-13T09:16:48Z
208,4,youtube,fin_youtube_00000208,Market volatility signal raised for Student Refinance Loan; Granite Wealth portfolio guidance may change,2026-03-22T04:32:58Z,900,33,22,4765,0.222,26.66,21,normal,,2026-04-13T09:16:48Z
209,442,youtube,fin_youtube_00000209,Loan servicing alert references Commercial Real Estate Loan; Granite Wealth hardship workflow needs capacity,2026-04-07T12:28:24Z,8205,364,395,158999,0.784,62.57,22,rising,,2026-04-13T09:16:48Z
210,180,threads,fin_threads_00000210,Payments operations bulletin references Equipment Finance Lease; Granite Wealth settlement queue shows elevated activity,2026-03-23T02:15:45Z,763,41,30,12094,0.355,27.55,23,normal,,2026-04-13T09:16:48Z
211,382,youtube,fin_youtube_00000211,AML screening update affects Invoice Financing Line; Granite Wealth case review volume expected to increase,2026-04-13T06:30:05Z,522,15,14,7492,0.722,28.72,24,normal,,2026-04-13T09:16:48Z
212,353,threads,fin_threads_00000212,Compliance screening activity is rising for Trade Finance Letter of Credit; Granite Wealth onboarding controls require review,2026-04-11T23:24:47Z,847,34,5,19861,0.749,29.16,25,normal,,2026-04-13T09:16:48Z
213,334,instagram,fin_instagram_00000213,Mortgage desk reports elevated onboarding activity tied to FX Forward Contract; Harvest Commercial Bank underwriting capacity should be checked,2026-03-22T22:42:49Z,790,80,5,7836,0.746,29.98,26,normal,,2026-04-13T09:16:48Z
214,36,instagram,fin_instagram_00000214,Elevated treasury onboarding activity detected for Rate Hedge Advisory; Harvest Commercial Bank relationship teams should monitor exposure thresholds,2026-04-12T16:24:09Z,634,54,22,16902,-0.15,32.28,27,normal,,2026-04-13T09:16:48Z
215,238,twitter,fin_twitter_00000215,Branch operations alert: Harvest Commercial Bank reported elevated onboarding workload for Treasury Management Portal,2026-04-10T03:50:29Z,951,32,5,10079,-0.265,30.73,28,normal,,2026-04-13T09:16:48Z
216,517,threads,fin_threads_00000216,Capital markets desk flagged spread movement for Retirement Income Plan; Harvest Commercial Bank pricing may change,2026-04-10T04:13:59Z,792,52,16,8563,0.398,27.45,29,normal,,2026-04-13T09:16:48Z
217,176,instagram,fin_instagram_00000217,Insurance suitability update references 529 Education Savings Plan; Harvest Commercial Bank documentation review requested,2026-04-05T01:07:59Z,348,80,4,8300,0.604,30.63,30,normal,,2026-04-13T09:16:48Z
218,81,instagram,fin_instagram_00000218,Open banking signal shows elevated API transaction volume around Life Insurance Policy Review; VoltPay Financial digital controls team watching load,2026-03-14T18:45:52Z,424,5,41,223,-0.123,29.55,31,normal,,2026-04-13T09:16:48Z
219,,youtube,fin_youtube_00000219,Portfolio risk model detected cluster around VoltPay Financial Annuity Suitability Review; expected exposure monitoring workload increasing,2026-03-18T14:49:49Z,876,10,22,6059,0.654,26.26,32,normal,,2026-04-13T09:16:48Z
220,502,threads,fin_threads_00000220,Compliance queue added Cyber Risk Insurance Quote; VoltPay Financial policy attestation requested,2026-04-12T05:59:24Z,9222,1608,869,46528,0.923,65.10,33,rising,,2026-04-13T09:16:48Z
221,216,instagram,fin_instagram_00000221,VoltPay Financial repriced Portfolio Tax-Loss Harvesting after rate guidance changed; client suitability review recommended,2026-04-12T20:42:37Z,577,25,4,197,0.443,25.23,34,normal,,2026-04-13T09:16:48Z
222,273,threads,fin_threads_00000222,Regulatory bulletin references ESG Impact Portfolio; VoltPay Financial compliance team should update controls,2026-04-11T13:50:51Z,345,71,40,8232,0.331,31.19,35,normal,,2026-04-13T09:16:48Z
223,272,youtube,fin_youtube_00000223,Credit risk signal detected for Private Credit Fund Access; SecureLedger Compliance exposure limits need review,2026-04-12T03:35:08Z,99,18,36,2639,0.587,32.69,36,normal,,2026-04-13T09:16:48Z
224,190,threads,fin_threads_00000224,Deposit attrition alert references Digital Wallet Account; SecureLedger Compliance branch teams should prioritize exposure review,2026-04-13T01:52:30Z,29518,9741,7570,269516,0.373,88,37,viral,,2026-04-13T09:16:48Z
225,260,tiktok,fin_tiktok_00000225,Fraud operations notice affects Real-Time Payments Service; SecureLedger Compliance monitoring thresholds should be refreshed,2026-03-19T06:30:02Z,9429,326,781,82656,0.426,60.44,38,rising,,2026-04-13T09:16:48Z
226,144,youtube,fin_youtube_00000226,Liquidity desk flagged elevated transaction volume for Open Banking API Access; SecureLedger Compliance liquidity thresholds should be reviewed,2026-04-08T15:19:24Z,767,4,17,8173,0.069,26.24,39,normal,,2026-04-13T09:16:48Z
227,107,tiktok,fin_tiktok_00000227,Advisor desk opened suitability review for Credit Score Monitoring; SecureLedger Compliance client notes require update,2026-03-26T00:27:27Z,7978,1461,614,117567,0.282,63.50,40,rising,,2026-04-13T09:16:48Z
228,62,tiktok,fin_tiktok_00000228,Market volatility signal raised for Portfolio Margin Account; Civic National Bank portfolio guidance may change,2026-03-29T08:41:45Z,369,71,41,835,-0.107,33.88,41,normal,,2026-04-13T09:16:48Z
229,112,tiktok,fin_tiktok_00000229,Loan servicing alert references Options Trading Enablement; Civic National Bank hardship workflow needs capacity,2026-03-19T04:10:51Z,653,70,3,18076,0.501,28.45,42,normal,,2026-04-13T09:16:48Z
230,371,twitter,fin_twitter_00000230,Payments operations bulletin references Trust Administration Package; Civic National Bank settlement queue shows elevated activity,2026-04-05T11:27:04Z,700,66,19,10658,0.457,28.18,43,normal,,2026-04-13T09:16:48Z
231,121,instagram,fin_instagram_00000231,AML screening update affects Family Office Reporting; Civic National Bank case review volume expected to increase,2026-04-13T00:05:10Z,114,42,38,6764,0.717,37.16,44,normal,,2026-04-13T09:16:48Z
232,222,tiktok,fin_tiktok_00000232,Compliance screening activity is rising for Liquidity Stress Test; Civic National Bank onboarding controls require review,2026-03-19T05:02:58Z,764,82,28,4326,0.766,30.15,45,normal,,2026-04-13T09:16:48Z
233,194,youtube,fin_youtube_00000233,Mortgage desk reports elevated onboarding activity tied to CECL Reserve Scenario; Greenline Asset Management underwriting capacity should be checked,2026-03-27T05:57:15Z,493,74,29,1677,0.858,30.81,46,normal,,2026-04-13T09:16:48Z
234,428,threads,fin_threads_00000234,Elevated treasury onboarding activity detected for Basel Capital Dashboard; Greenline Asset Management relationship teams should monitor exposure thresholds,2026-04-08T01:07:54Z,2585,1929,401,185911,0.497,66.82,47,rising,,2026-04-13T09:16:48Z
235,52,tiktok,fin_tiktok_00000235,Branch operations alert: Greenline Asset Management reported elevated onboarding workload for Regulatory Filing Review,2026-03-21T19:58:21Z,2204,883,109,66764,0.092,65.32,48,rising,,2026-04-13T09:16:48Z
236,130,threads,fin_threads_00000236,Capital markets desk flagged spread movement for Sanctions Alert Review; Greenline Asset Management pricing may change,2026-03-22T21:41:38Z,5769,1020,715,128090,0.747,65.88,49,rising,,2026-04-13T09:16:48Z
237,388,threads,fin_threads_00000237,Insurance suitability update references Branch Appointment Package; Greenline Asset Management documentation review requested,2026-03-30T16:06:36Z,445,66,31,9840,0.646,29.66,50,normal,,2026-04-13T09:16:48Z
238,505,twitter,fin_twitter_00000238,Open banking signal shows elevated API transaction volume around Priority Service Desk; PrimeCard Services digital controls team watching load,2026-03-29T10:20:01Z,3898,867,299,127529,0.439,64.32,51,rising,,2026-04-13T09:16:48Z
239,10,threads,fin_threads_00000239,Portfolio risk model detected cluster around PrimeCard Services Dispute Resolution Case; expected exposure monitoring workload increasing,2026-03-24T05:18:08Z,26,35,49,12926,0.896,38.11,52,normal,,2026-04-13T09:16:48Z
240,466,twitter,fin_twitter_00000240,Compliance queue added Chargeback Protection Plan; PrimeCard Services policy attestation requested,2026-04-05T00:18:55Z,259,28,32,5353,0.326,29.13,53,normal,,2026-04-13T09:16:48Z
241,3,twitter,fin_twitter_00000241,PrimeCard Services repriced Loan Modification Review after rate guidance changed; client suitability review recommended,2026-04-13T06:28:01Z,456,58,5,7265,0.399,28.51,54,normal,,2026-04-13T09:16:48Z
242,329,instagram,fin_instagram_00000242,Regulatory bulletin references Delinquency Outreach Program; PrimeCard Services compliance team should update controls,2026-04-07T04:59:20Z,812,79,38,731,0.874,29.28,55,normal,,2026-04-13T09:16:48Z
243,151,instagram,fin_instagram_00000243,Credit risk signal detected for Client Profitability Analysis; Catalyst Insurance Group exposure limits need review,2026-04-06T13:01:25Z,9501,244,544,33778,0.734,61.61,56,rising,,2026-04-13T09:16:48Z
244,315,tiktok,fin_tiktok_00000244,Deposit attrition alert references Client Suitability Control Model; Catalyst Insurance Group branch teams should prioritize exposure review,2026-03-26T06:03:56Z,196,54,33,953,0.385,32.17,57,normal,,2026-04-13T09:16:48Z
245,26,instagram,fin_instagram_00000245,Fraud operations notice affects Deposit Attrition Alert; Catalyst Insurance Group monitoring thresholds should be refreshed,2026-04-04T20:00:57Z,597,45,34,17407,0.709,30.32,58,normal,,2026-04-13T09:16:48Z
246,444,instagram,fin_instagram_00000246,Liquidity desk flagged elevated transaction volume for Card Spend Forecast; Catalyst Insurance Group liquidity thresholds should be reviewed,2026-03-17T00:35:48Z,323,92,27,16053,0.381,32.74,59,normal,,2026-04-13T09:16:48Z
247,293,threads,fin_threads_00000247,Advisor desk opened suitability review for Investment Policy Statement; Catalyst Insurance Group client notes require update,2026-04-13T03:51:21Z,929,74,10,9485,0.439,27.68,60,normal,,2026-04-13T09:16:48Z
248,210,threads,fin_threads_00000248,Market volatility signal raised for Risk Tolerance Assessment; PurePAC Portfolio Services portfolio guidance may change,2026-03-15T13:00:41Z,8972,1576,603,199085,0.802,65.48,61,rising,,2026-04-13T09:16:48Z
249,414,instagram,fin_instagram_00000249,Loan servicing alert references Advisor Book Review; Silicon Valley Wealth hardship workflow needs capacity,2026-04-11T09:16:35Z,166742,75300,26250,15676193,0.47,100,62,mega_viral,,2026-04-13T09:16:48Z
250,323,threads,fin_threads_00000250,Payments operations bulletin references Commercial Cash Forecast; CarbonActive Finance settlement queue shows elevated activity,2026-03-26T02:31:05Z,253838,94621,13555,4358860,0.542,100,63,mega_viral,,2026-04-13T09:16:48Z
251,478,threads,fin_threads_00000251,AML screening update affects Liquidity Investment Sweep; FraudGuard Operations case review volume expected to increase,2026-03-17T08:34:14Z,387,54,23,890,0.684,28.33,64,normal,,2026-04-13T09:16:48Z
252,,tiktok,fin_tiktok_00000252,Compliance screening activity is rising for Escrow Account Service; MetaTrust Custody onboarding controls require review,2026-04-13T07:05:01Z,542,2,48,17137,0.309,27.19,65,normal,,2026-04-13T09:16:48Z
253,40,threads,fin_threads_00000253,Mortgage desk reports elevated onboarding activity tied to Custody Reporting Feed; Coastal Perimeter Bank underwriting capacity should be checked,2026-04-12T17:58:56Z,398999,27991,45458,2815249,-0.027,100,66,mega_viral,,2026-04-13T09:16:48Z
254,45,threads,fin_threads_00000254,Elevated treasury onboarding activity detected for Securities Lending Program; CivicSure Insurance relationship teams should monitor exposure thresholds,2026-04-13T03:51:30Z,814,0,10,11289,0.67,26.18,67,normal,,2026-04-13T09:16:48Z
255,290,tiktok,fin_tiktok_00000255,Branch operations alert: IPA Direct Finance reported elevated onboarding workload for Carbon Credit Custody,2026-04-05T14:29:03Z,4769,1346,587,195275,0.399,66.17,68,rising,,2026-04-13T09:16:48Z
256,425,tiktok,fin_tiktok_00000256,Capital markets desk flagged spread movement for Green Bond Advisory; ApexOne Capital pricing may change,2026-03-27T22:38:10Z,274,79,1,10225,0.694,31.81,69,normal,,2026-04-13T09:16:48Z
257,320,tiktok,fin_tiktok_00000257,Insurance suitability update references Municipal Issuer Portal; Propel Pension Strategies documentation review requested,2026-03-24T23:49:36Z,59,41,19,3825,0.519,34.80,70,normal,,2026-04-13T09:16:48Z
258,226,instagram,fin_instagram_00000258,Open banking signal shows elevated API transaction volume around Pension Liability Review; Continuity Risk Advisors digital controls team watching load,2026-04-05T21:01:52Z,657,90,33,4503,0.734,30.90,71,normal,,2026-04-13T09:16:48Z
259,415,tiktok,fin_tiktok_00000259,Portfolio risk model detected cluster around PharmaPay Receivables HSA Investment Account; expected exposure monitoring workload increasing,2026-04-06T19:19:16Z,3752,1669,853,169106,0.222,67.50,72,rising,,2026-04-13T09:16:48Z
260,488,threads,fin_threads_00000260,Compliance queue added Secure Document Vault; CleanRate Lending policy attestation requested,2026-04-07T10:40:58Z,146,32,15,18465,0.203,31.68,73,normal,,2026-04-13T09:16:48Z
261,,instagram,fin_instagram_00000261,BridgeLine Capital repriced Mobile Deposit Service after rate guidance changed; client suitability review recommended,2026-03-29T15:47:55Z,796,17,23,17546,0.639,26.96,74,normal,,2026-04-13T09:16:48Z
262,137,tiktok,fin_tiktok_00000262,Regulatory bulletin references Relationship Pricing Bundle; FinePoint Direct compliance team should update controls,2026-03-24T09:05:48Z,43,5,2,6134,0.316,28.58,75,normal,,2026-04-13T09:16:48Z
263,15,threads,fin_threads_00000263,Credit risk signal detected for Institutional Cash Fund; Portside Trade Finance exposure limits need review,2026-04-01T09:12:19Z,689,27,14,8887,0.423,26.94,76,normal,,2026-04-13T09:16:48Z
264,259,instagram,fin_instagram_00000264,Deposit attrition alert references Alternative Data Feed; AltYield Alternative Credit branch teams should prioritize exposure review,2026-04-09T17:29:48Z,946,81,7,12053,0.201,27.87,77,normal,,2026-04-13T09:16:48Z
265,29,youtube,fin_youtube_00000265,Fraud operations notice affects Loan Portfolio Review; LedgerGrade Connect monitoring thresholds should be refreshed,2026-03-15T20:22:55Z,33760,8225,4763,375915,0.566,85.86,78,viral,,2026-04-13T09:16:48Z
266,224,youtube,fin_youtube_00000266,Liquidity desk flagged elevated transaction volume for Financial Wellness Program; SpecFinance Exchange liquidity thresholds should be reviewed,2026-04-10T09:14:08Z,896,63,33,5033,0.274,27.48,79,normal,,2026-04-13T09:16:48Z
267,3,twitter,fin_twitter_00000267,Advisor desk opened suitability review for Premium Checking Bundle Series B; Meridian Trust Bank client notes require update,2026-04-11T03:41:24Z,550,37,19,2868,0.887,29.15,80,normal,,2026-04-13T09:16:48Z
268,137,tiktok,fin_tiktok_00000268,Market volatility signal raised for High-Yield Savings Account Series B; Meridian Trust Bank portfolio guidance may change,2026-03-26T03:26:30Z,6470,973,684,110151,0.58,63.11,81,rising,,2026-04-13T09:16:48Z
269,441,twitter,fin_twitter_00000269,Loan servicing alert references Rewards Credit Card Series B; Meridian Trust Bank hardship workflow needs capacity,2026-04-08T01:17:04Z,551,97,2,17426,0.501,29.80,82,normal,,2026-04-13T09:16:48Z
270,445,tiktok,fin_tiktok_00000270,Payments operations bulletin references Small Business Term Loan Series B; Meridian Trust Bank settlement queue shows elevated activity,2026-04-10T07:55:07Z,7239,981,922,145089,0.665,63.15,83,rising,,2026-04-13T09:16:48Z
271,262,youtube,fin_youtube_00000271,AML screening update affects Home Equity Line of Credit Series B; Meridian Trust Bank case review volume expected to increase,2026-04-12T23:29:01Z,6968,1733,616,129441,0.733,66.97,84,rising,,2026-04-13T09:16:48Z
272,481,twitter,fin_twitter_00000272,Compliance screening activity is rising for Robo Advisory Portfolio Series B; Horizon Capital onboarding controls require review,2026-03-22T09:42:59Z,426,61,37,507,0.748,30.44,85,normal,,2026-04-13T09:16:48Z
273,44,youtube,fin_youtube_00000273,Mortgage desk reports elevated onboarding activity tied to Managed ETF Portfolio Series B; Horizon Capital underwriting capacity should be checked,2026-04-12T01:19:48Z,643,80,7,6172,0.511,28.39,86,normal,,2026-04-13T09:16:48Z
274,326,twitter,fin_twitter_00000274,Elevated treasury onboarding activity detected for Municipal Bond Ladder Series B; Horizon Capital relationship teams should monitor exposure thresholds,2026-04-09T02:25:11Z,41145,6040,4845,657321,0.892,85.93,87,viral,,2026-04-13T09:16:48Z
275,274,instagram,fin_instagram_00000275,Branch operations alert: Horizon Capital reported elevated onboarding workload for Treasury Sweep Account Series B,2026-04-12T03:47:58Z,4600,493,827,142348,0.535,63.09,88,rising,,2026-04-13T09:16:48Z
276,214,youtube,fin_youtube_00000276,Capital markets desk flagged spread movement for Corporate Card Program Series B; Horizon Capital pricing may change,2026-04-08T00:09:40Z,2853,1668,405,161467,-0.032,70.63,89,rising,,2026-04-13T09:16:48Z
277,204,youtube,fin_youtube_00000277,Insurance suitability update references Merchant Acquiring Package Series B; Clearwater Credit Union documentation review requested,2026-03-29T06:58:01Z,938,94,32,8215,0.825,30.26,90,normal,,2026-04-13T09:16:48Z
278,105,threads,fin_threads_00000278,Open banking signal shows elevated API transaction volume around ACH Origination Service Series B; Clearwater Credit Union digital controls team watching load,2026-03-19T09:16:46Z,8556,1799,976,192814,0.411,64.63,91,rising,,2026-04-13T09:16:48Z
279,190,threads,fin_threads_00000279,Portfolio risk model detected cluster around Clearwater Credit Union Wire Transfer Service Series B; expected exposure monitoring workload increasing,2026-03-30T06:06:21Z,919,52,19,7089,-0.136,31.19,92,normal,,2026-04-13T09:16:48Z
280,176,instagram,fin_instagram_00000280,Compliance queue added Fraud Monitoring Add-On Series B; Clearwater Credit Union policy attestation requested,2026-03-25T13:24:03Z,48,61,8,10744,0.479,33.70,93,normal,,2026-04-13T09:16:48Z
281,341,twitter,fin_twitter_00000281,Clearwater Credit Union repriced AML Screening Package Series B after rate guidance changed; client suitability review recommended,2026-04-11T23:36:02Z,590,93,10,9771,0.277,29.31,94,normal,,2026-04-13T09:16:48Z
282,94,youtube,fin_youtube_00000282,Regulatory bulletin references KYC Refresh Workflow Series B; NorthBridge Investments compliance team should update controls,2026-03-17T15:23:58Z,544,41,28,3707,0.827,29.59,95,normal,,2026-04-13T09:16:48Z
283,458,threads,fin_threads_00000283,Credit risk signal detected for Mortgage Pre-Approval Series B; NorthBridge Investments exposure limits need review,2026-03-15T10:43:46Z,757,2,6,9408,0.788,28.11,96,normal,,2026-04-13T09:16:48Z
284,57,tiktok,fin_tiktok_00000284,Deposit attrition alert references Adjustable Rate Mortgage Series B; NorthBridge Investments branch teams should prioritize exposure review,2026-04-04T06:43:21Z,964,64,44,9364,0.768,29.76,97,normal,,2026-04-13T09:16:48Z
285,310,tiktok,fin_tiktok_00000285,Fraud operations notice affects Auto Loan Digital Offer Series B; NorthBridge Investments monitoring thresholds should be refreshed,2026-04-09T21:23:36Z,729,90,33,7191,0.207,28.78,98,normal,,2026-04-13T09:16:48Z
286,183,twitter,fin_twitter_00000286,Liquidity desk flagged elevated transaction volume for Personal Loan Express Series B; NorthBridge Investments liquidity thresholds should be reviewed,2026-04-13T02:48:06Z,3593,435,773,104447,0.06,63.59,99,rising,,2026-04-13T09:16:48Z
287,,tiktok,fin_tiktok_00000287,Advisor desk opened suitability review for Student Refinance Loan Series B; Granite Wealth client notes require update,2026-03-18T00:15:53Z,654,74,30,4174,0.527,28.34,100,normal,,2026-04-13T09:16:48Z
288,450,tiktok,fin_tiktok_00000288,Market volatility signal raised for Commercial Real Estate Loan Series B; Granite Wealth portfolio guidance may change,2026-04-13T07:43:11Z,291,91,28,13524,0.765,35.09,101,normal,,2026-04-13T09:16:48Z
289,11,instagram,fin_instagram_00000289,Loan servicing alert references Equipment Finance Lease Series B; Granite Wealth hardship workflow needs capacity,2026-04-09T02:07:20Z,337,62,6,17705,0.923,32.11,102,normal,,2026-04-13T09:16:48Z
290,149,youtube,fin_youtube_00000290,Payments operations bulletin references Invoice Financing Line Series B; Granite Wealth settlement queue shows elevated activity,2026-04-08T05:02:32Z,3982,826,583,76665,0.754,66.50,103,rising,,2026-04-13T09:16:48Z
291,24,youtube,fin_youtube_00000291,AML screening update affects Trade Finance Letter of Credit Series B; Granite Wealth case review volume expected to increase,2026-03-28T17:12:43Z,1820,1313,936,70562,0.777,70.85,104,rising,,2026-04-13T09:16:48Z
292,488,threads,fin_threads_00000292,Compliance screening activity is rising for FX Forward Contract Series B; Harvest Commercial Bank onboarding controls require review,2026-03-28T09:55:18Z,251,3,37,18002,0.514,27.97,105,normal,,2026-04-13T09:16:48Z
293,414,instagram,fin_instagram_00000293,Mortgage desk reports elevated onboarding activity tied to Rate Hedge Advisory Series B; Harvest Commercial Bank underwriting capacity should be checked,2026-04-13T02:51:35Z,672,43,43,5532,0.819,29.66,106,normal,,2026-04-13T09:16:48Z
294,251,twitter,fin_twitter_00000294,Elevated treasury onboarding activity detected for Treasury Management Portal Series B; Harvest Commercial Bank relationship teams should monitor exposure thresholds,2026-04-13T01:52:59Z,3486,879,300,90054,-0.279,68.86,107,rising,,2026-04-13T09:16:48Z
295,16,instagram,fin_instagram_00000295,Branch operations alert: Harvest Commercial Bank reported elevated onboarding workload for Retirement Income Plan Series B,2026-04-12T19:32:23Z,473,21,39,19084,0.948,29.99,108,normal,,2026-04-13T09:16:48Z
296,427,youtube,fin_youtube_00000296,Capital markets desk flagged spread movement for 529 Education Savings Plan Series B; Harvest Commercial Bank pricing may change,2026-03-26T20:43:09Z,138,41,27,6573,0.677,33.72,109,normal,,2026-04-13T09:16:48Z
297,214,youtube,fin_youtube_00000297,Insurance suitability update references Life Insurance Policy Review Series B; VoltPay Financial documentation review requested,2026-04-09T14:55:00Z,825,58,13,2444,0.572,26.95,110,normal,,2026-04-13T09:16:48Z
298,72,tiktok,fin_tiktok_00000298,Open banking signal shows elevated API transaction volume around Annuity Suitability Review Series B; VoltPay Financial digital controls team watching load,2026-04-09T16:15:16Z,2783,741,317,64740,0.212,65.28,111,rising,,2026-04-13T09:16:48Z
299,264,instagram,fin_instagram_00000299,Portfolio risk model detected cluster around VoltPay Financial Cyber Risk Insurance Quote Series B; expected exposure monitoring workload increasing,2026-04-10T16:37:51Z,979,77,3,14536,0.716,29.77,112,normal,,2026-04-13T09:16:48Z
300,,threads,fin_threads_00000300,Compliance queue added Portfolio Tax-Loss Harvesting Series B; VoltPay Financial policy attestation requested,2026-04-10T03:43:50Z,181,16,21,18594,0.369,29.20,113,normal,,2026-04-13T09:16:48Z
301,408,threads,fin_threads_00000301,VoltPay Financial repriced ESG Impact Portfolio Series B after rate guidance changed; client suitability review recommended,2026-04-03T17:24:07Z,613,22,1,11418,0.663,26.79,114,normal,,2026-04-13T09:16:48Z
302,95,threads,fin_threads_00000302,Regulatory bulletin references Private Credit Fund Access Series B; SecureLedger Compliance compliance team should update controls,2026-04-08T05:48:29Z,5074,1888,187,81787,0.394,65.28,115,rising,,2026-04-13T09:16:48Z
