PROCUREMENT_FACT_ID,PO_NUMBER,VENDOR_ID,VENDOR_REGION,CREATION_DATE,PO_STATUS,TOTAL_AMOUNT,VENDOR_RATING
55473,PO-2025-093555,1021,Latam,2025-11-29T00:00:00Z,APPROVED,214046.2,3.5
55475,PO-2025-093598,1021,Latam,2025-06-30T00:00:00Z,APPROVED,15758.33,3.5
55567,PO-2025-092003,1026,Latam,2025-05-20T00:00:00Z,APPROVED,20068.48,4.7
55569,PO-2025-092766,1026,Latam,2025-05-03T00:00:00Z,APPROVED,11010.26,4.7
55574,PO-2025-093573,1026,Latam,2025-12-29T00:00:00Z,APPROVED,17251.42,4.7
55578,PO-2025-090527,1027,Latam,2025-07-06T00:00:00Z,APPROVED,4693.37,3.5
56917,PO-2025-090822,1101,Latam,2025-11-15T00:00:00Z,APPROVED,4397.68,4.9
56925,PO-2025-092483,1101,Latam,2025-05-15T00:00:00Z,APPROVED,6810.64,4.9
56933,PO-2025-090928,1102,Latam,2025-05-27T00:00:00Z,APPROVED,19925.4,4.9
56934,PO-2025-091012,1102,Latam,2025-09-15T00:00:00Z,APPROVED,5570.9,4.9
56937,PO-2025-091769,1102,Latam,2025-04-21T00:00:00Z,APPROVED,9579.97,4.9
56941,PO-2025-092682,1102,Latam,2025-06-22T00:00:00Z,APPROVED,19480.22,4.9
56952,PO-2025-091471,1103,Latam,2025-10-05T00:00:00Z,APPROVED,1653.5,3.5
56954,PO-2025-091595,1103,Latam,2025-07-26T00:00:00Z,APPROVED,109739.88,3.5
56955,PO-2025-091676,1103,Latam,2025-04-20T00:00:00Z,APPROVED,2599.3,3.5
56956,PO-2025-091858,1103,Latam,2025-12-16T00:00:00Z,APPROVED,10071.14,3.5
56959,PO-2025-092932,1103,Latam,2025-11-11T00:00:00Z,APPROVED,10403.74,3.5
57021,PO-2025-091829,1106,Latam,2025-03-08T00:00:00Z,APPROVED,7690.28,4.1
57023,PO-2025-092564,1106,Latam,2025-05-14T00:00:00Z,APPROVED,16099.1,4.1
57025,PO-2025-093141,1106,Latam,2025-09-25T00:00:00Z,APPROVED,24346.22,4.1
57049,PO-2025-090248,1108,Latam,2025-12-27T00:00:00Z,APPROVED,16902.88,3.1
57052,PO-2025-090460,1108,Latam,2025-03-03T00:00:00Z,APPROVED,18490.45,3.1
57053,PO-2025-090589,1108,Latam,2025-06-14T00:00:00Z,APPROVED,44134.91,3.1
57069,PO-2025-093445,1108,Latam,2025-11-29T00:00:00Z,APPROVED,14550.38,3.1
57071,PO-2025-093742,1108,Latam,2025-04-21T00:00:00Z,APPROVED,21398.74,3.1
57326,PO-2025-091260,1121,Latam,2025-01-03T00:00:00Z,APPROVED,13104.2,3
57327,PO-2025-091430,1121,Latam,2025-02-02T00:00:00Z,APPROVED,15284.69,3
57329,PO-2025-091852,1121,Latam,2025-03-27T00:00:00Z,APPROVED,4333.75,3
57334,PO-2025-092784,1121,Latam,2025-01-30T00:00:00Z,APPROVED,19300.8,3
57337,PO-2025-093602,1121,Latam,2025-11-22T00:00:00Z,APPROVED,7290.72,3
57385,PO-2025-090116,1124,Latam,2025-06-16T00:00:00Z,APPROVED,24974.05,4.9
57399,PO-2025-092172,1124,Latam,2025-08-01T00:00:00Z,APPROVED,208485.32,4.9
57405,PO-2025-093377,1124,Latam,2025-12-29T00:00:00Z,APPROVED,7210.39,4.9
57406,PO-2025-093384,1124,Latam,2025-12-02T00:00:00Z,APPROVED,14022.19,4.9
57461,PO-2025-091358,1128,Latam,2025-12-28T00:00:00Z,APPROVED,3294.05,4.3
57468,PO-2025-092744,1128,Latam,2025-07-14T00:00:00Z,APPROVED,4184.34,4.3
57473,PO-2025-093496,1128,Latam,2025-03-23T00:00:00Z,APPROVED,57881.19,4.3
58817,PO-2025-093808,1012,Latam,2025-08-13T00:00:00Z,APPROVED,12470.37,3.2
58820,PO-2025-094021,1012,Latam,2025-01-09T00:00:00Z,APPROVED,23173.53,3.2
58821,PO-2025-094064,1012,Latam,2025-08-07T00:00:00Z,APPROVED,12918.18,3.2
58852,PO-2025-094156,1017,Latam,2025-04-14T00:00:00Z,APPROVED,7635.5,4.7
58854,PO-2025-094493,1017,Latam,2025-04-14T00:00:00Z,APPROVED,233.1,4.7
58888,PO-2025-095036,1021,Latam,2025-04-09T00:00:00Z,APPROVED,23670.03,3.5
58952,PO-2025-093950,1031,Latam,2025-12-14T00:00:00Z,APPROVED,3839.86,3.7
58954,PO-2025-094503,1031,Latam,2025-08-01T00:00:00Z,APPROVED,7391.62,3.7
58957,PO-2025-094843,1031,Latam,2025-02-15T00:00:00Z,APPROVED,116125.03,3.7
58999,PO-2025-093910,1039,Latam,2025-11-16T00:00:00Z,APPROVED,15285.32,3.7
59001,PO-2025-094231,1039,Latam,2025-01-31T00:00:00Z,APPROVED,5562.34,3.7
59004,PO-2025-094861,1039,Latam,2025-09-02T00:00:00Z,APPROVED,124285.25,3.7
59038,PO-2025-093903,1047,Latam,2025-11-13T00:00:00Z,APPROVED,18997.76,3.6
59054,PO-2025-094266,1049,Latam,2025-12-30T00:00:00Z,APPROVED,22804.52,3
59199,PO-2025-094346,1072,Latam,2025-08-19T00:00:00Z,APPROVED,8666.06,5
59219,PO-2025-094034,1076,Latam,2025-09-09T00:00:00Z,APPROVED,21657.5,3.1
59222,PO-2025-094427,1076,Latam,2025-01-27T00:00:00Z,APPROVED,18924.8,3.1
59288,PO-2025-094382,1088,Latam,2025-05-12T00:00:00Z,APPROVED,20142.54,3.5
59330,PO-2025-094609,1095,Latam,2025-09-28T00:00:00Z,APPROVED,1266.9,4.3
59331,PO-2025-094829,1095,Latam,2025-11-16T00:00:00Z,APPROVED,494.5,4.3
59361,PO-2025-094090,1101,Latam,2025-06-21T00:00:00Z,APPROVED,13754.61,4.9
59369,PO-2025-094363,1102,Latam,2025-07-23T00:00:00Z,APPROVED,10580.94,4.9
59370,PO-2025-094461,1102,Latam,2025-09-05T00:00:00Z,APPROVED,22097.04,4.9
59373,PO-2025-094848,1102,Latam,2025-09-23T00:00:00Z,APPROVED,2631.06,4.9
59377,PO-2025-094295,1103,Latam,2025-06-13T00:00:00Z,APPROVED,18317.14,3.5
97284,PO-2025-065524,1121,Latam,2025-04-17T00:00:00Z,APPROVED,3634.38,3
97292,PO-2025-067376,1121,Latam,2025-10-05T00:00:00Z,APPROVED,10268.83,3
97293,PO-2025-067606,1121,Latam,2025-10-04T00:00:00Z,APPROVED,227874.39,3
97298,PO-2025-068400,1121,Latam,2025-08-13T00:00:00Z,APPROVED,11989.56,3
97343,PO-2025-065077,1124,Latam,2025-10-09T00:00:00Z,APPROVED,13852.09,4.9
97352,PO-2025-067534,1124,Latam,2025-10-26T00:00:00Z,APPROVED,2209.5,4.9
97354,PO-2025-067678,1124,Latam,2025-07-06T00:00:00Z,APPROVED,2526.53,4.9
97438,PO-2025-067634,1128,Latam,2025-05-08T00:00:00Z,APPROVED,5478.08,4.3
97533,PO-2025-066176,1134,Latam,2025-03-19T00:00:00Z,APPROVED,21453,3.9
97545,PO-2025-065210,1135,Latam,2025-04-23T00:00:00Z,APPROVED,16432.67,4.6
97559,PO-2025-067014,1135,Latam,2025-12-25T00:00:00Z,APPROVED,13416.96,4.6
97562,PO-2025-067911,1135,Latam,2025-05-18T00:00:00Z,APPROVED,9451.63,4.6
98958,PO-2025-070008,1031,Latam,2025-09-23T00:00:00Z,APPROVED,13027.97,3.7
98997,PO-2025-068763,1038,Latam,2025-01-12T00:00:00Z,APPROVED,19642.35,4.5
99005,PO-2025-069671,1038,Latam,2025-05-07T00:00:00Z,APPROVED,14974.16,4.5
99008,PO-2025-069975,1038,Latam,2025-07-10T00:00:00Z,APPROVED,613.79,4.5
99015,PO-2025-069239,1039,Latam,2025-04-23T00:00:00Z,APPROVED,6647.3,3.7
99016,PO-2025-069480,1039,Latam,2025-01-20T00:00:00Z,APPROVED,13806.59,3.7
99053,PO-2025-068812,1045,Latam,2025-05-15T00:00:00Z,APPROVED,11047.41,4.5
99059,PO-2025-069165,1047,Latam,2025-02-09T00:00:00Z,APPROVED,108070.42,3.6
99060,PO-2025-069233,1047,Latam,2025-06-24T00:00:00Z,APPROVED,86125.39,3.6
99068,PO-2025-069345,1049,Latam,2025-02-11T00:00:00Z,APPROVED,81483.09,3
99085,PO-2025-070035,1051,Latam,2025-12-07T00:00:00Z,APPROVED,22044.59,5
99238,PO-2025-069100,1072,Latam,2025-04-03T00:00:00Z,APPROVED,19896.03,5
99266,PO-2025-069461,1076,Latam,2025-12-26T00:00:00Z,APPROVED,10794.54,3.1
99268,PO-2025-069673,1076,Latam,2025-01-01T00:00:00Z,APPROVED,24974.31,3.1
99269,PO-2025-069993,1076,Latam,2025-12-31T00:00:00Z,APPROVED,2474.66,3.1
99331,PO-2025-068930,1088,Latam,2025-01-05T00:00:00Z,APPROVED,538.92,3.5
99333,PO-2025-069184,1088,Latam,2025-04-07T00:00:00Z,APPROVED,11421.73,3.5
99378,PO-2025-069670,1095,Latam,2025-02-15T00:00:00Z,APPROVED,22330.07,4.3
99401,PO-2025-069018,1099,Latam,2025-09-07T00:00:00Z,APPROVED,11391.63,2.9
99402,PO-2025-069123,1099,Latam,2025-07-16T00:00:00Z,APPROVED,11724.58,2.9
99443,PO-2025-069659,1106,Latam,2025-03-17T00:00:00Z,APPROVED,13551.95,4.1
99453,PO-2025-068797,1108,Latam,2025-08-17T00:00:00Z,APPROVED,217875.79,3.1
99524,PO-2025-068791,1121,Latam,2025-01-06T00:00:00Z,APPROVED,3138.04,3
99525,PO-2025-068913,1121,Latam,2025-08-30T00:00:00Z,APPROVED,12611.25,3
99528,PO-2025-069795,1121,Latam,2025-02-14T00:00:00Z,APPROVED,15283.29,3
100763,PO-2025-072018,1038,Latam,2025-04-29T00:00:00Z,APPROVED,3720.28,4.5
100764,PO-2025-072077,1038,Latam,2025-07-19T00:00:00Z,APPROVED,9615.15,4.5
100785,PO-2025-073162,1039,Latam,2025-12-14T00:00:00Z,APPROVED,871.1,3.7
100788,PO-2025-073633,1039,Latam,2025-08-30T00:00:00Z,APPROVED,23860.09,3.7
100885,PO-2025-071193,1045,Latam,2025-05-12T00:00:00Z,APPROVED,3563.39,4.5
100892,PO-2025-072223,1045,Latam,2025-09-18T00:00:00Z,APPROVED,24127.72,4.5
100920,PO-2025-071262,1047,Latam,2025-03-30T00:00:00Z,APPROVED,9401.82,3.6
100975,PO-2025-072019,1049,Latam,2025-10-30T00:00:00Z,APPROVED,21350.66,3
100980,PO-2025-072777,1049,Latam,2025-11-30T00:00:00Z,APPROVED,3198.12,3
100982,PO-2025-073063,1049,Latam,2025-10-25T00:00:00Z,APPROVED,21387.73,3
101006,PO-2025-070633,1051,Latam,2025-04-16T00:00:00Z,APPROVED,3056.18,5
102740,PO-2025-072099,1146,Latam,2025-01-12T00:00:00Z,APPROVED,5362.06,4.8
102743,PO-2025-072377,1146,Latam,2025-04-10T00:00:00Z,APPROVED,18734.03,4.8
102745,PO-2025-072479,1146,Latam,2025-06-16T00:00:00Z,APPROVED,3099.4,4.8
102749,PO-2025-073002,1146,Latam,2025-12-25T00:00:00Z,APPROVED,121053.84,4.8
102750,PO-2025-073013,1146,Latam,2025-02-23T00:00:00Z,APPROVED,8381.33,4.8
102788,PO-2025-070300,1149,Latam,2025-02-09T00:00:00Z,APPROVED,81442.67,3.6
102801,PO-2025-073026,1149,Latam,2025-09-27T00:00:00Z,APPROVED,12172.38,3.6
102802,PO-2025-073045,1149,Latam,2025-03-25T00:00:00Z,APPROVED,2765.05,3.6
102905,PO-2025-070731,1155,Latam,2025-12-02T00:00:00Z,APPROVED,147899.44,4.7
102906,PO-2025-070748,1155,Latam,2025-01-01T00:00:00Z,APPROVED,12014.77,4.7
102923,PO-2025-070649,1156,Latam,2025-09-21T00:00:00Z,APPROVED,10840.83,3.1
102926,PO-2025-071170,1156,Latam,2025-04-04T00:00:00Z,APPROVED,3707.76,3.1
102929,PO-2025-071481,1156,Latam,2025-07-23T00:00:00Z,APPROVED,7521.98,3.1
102933,PO-2025-071908,1156,Latam,2025-05-21T00:00:00Z,APPROVED,17750.78,3.1
103080,PO-2025-072331,1164,Latam,2025-08-16T00:00:00Z,APPROVED,17572.97,4.7
103119,PO-2025-070846,1167,Latam,2025-04-14T00:00:00Z,APPROVED,21184.85,2.9
103121,PO-2025-071148,1167,Latam,2025-04-12T00:00:00Z,APPROVED,15738.46,2.9
103138,PO-2025-070287,1168,Latam,2025-08-18T00:00:00Z,APPROVED,8051.59,4.7
103139,PO-2025-070334,1168,Latam,2025-07-15T00:00:00Z,APPROVED,11042.54,4.7
103140,PO-2025-070435,1168,Latam,2025-03-30T00:00:00Z,APPROVED,8365.49,4.7
103147,PO-2025-072379,1168,Latam,2025-02-28T00:00:00Z,APPROVED,21317.45,4.7
103150,PO-2025-072765,1168,Latam,2025-09-03T00:00:00Z,APPROVED,18337.24,4.7
5,PO-2025-000005,1135,Latam,2025-06-28T00:00:00Z,APPROVED,9103.38,4.6
17,PO-2025-000017,1010,Latam,2025-11-02T00:00:00Z,APPROVED,20711.52,3.4
43,PO-2025-000043,1155,Latam,2025-04-03T00:00:00Z,APPROVED,21646.44,4.7
45,PO-2025-000045,1095,Latam,2025-03-23T00:00:00Z,APPROVED,140950.63,4.3
700,PO-2025-000629,1026,Latam,2025-07-25T00:00:00Z,APPROVED,9842.89,4.7
110,PO-2025-002919,1001,Latam,2025-01-06T00:00:00Z,APPROVED,4566.92,4.1
111,PO-2025-000814,1001,Latam,2025-06-20T00:00:00Z,APPROVED,16362.21,4.1
112,PO-2025-004208,1001,Latam,2025-06-22T00:00:00Z,APPROVED,24616.3,4.1
113,PO-2025-000831,1001,Latam,2025-08-25T00:00:00Z,APPROVED,5070.08,4.1
114,PO-2025-000339,1001,Latam,2025-09-18T00:00:00Z,APPROVED,21664.13,4.1
115,PO-2025-000295,1001,Latam,2025-09-23T00:00:00Z,APPROVED,13471.59,4.1
116,PO-2025-001744,1001,Latam,2025-11-13T00:00:00Z,APPROVED,32852.48,4.1
117,PO-2025-001300,1001,Latam,2025-12-18T00:00:00Z,APPROVED,21977.6,4.1
165,PO-2025-003225,1003,Latam,2025-04-23T00:00:00Z,APPROVED,8545.99,3.5
215,PO-2025-003178,1005,Latam,2025-12-05T00:00:00Z,APPROVED,12599.8,2.6
320,PO-2025-002040,1009,Latam,2025-03-22T00:00:00Z,APPROVED,13074.66,4.2
321,PO-2025-002160,1009,Latam,2025-05-05T00:00:00Z,APPROVED,16429.66,4.2
322,PO-2025-002201,1009,Latam,2025-09-18T00:00:00Z,APPROVED,6306.56,4.2
323,PO-2025-003802,1009,Latam,2025-09-24T00:00:00Z,APPROVED,6814.89,4.2
324,PO-2025-004173,1009,Latam,2025-12-08T00:00:00Z,APPROVED,8509.88,4.2
325,PO-2025-005015,1009,Latam,2025-12-25T00:00:00Z,APPROVED,9822.8,4.2
383,PO-2025-000313,1012,Latam,2025-03-07T00:00:00Z,APPROVED,9262.54,3.2
384,PO-2025-005044,1012,Latam,2025-06-23T00:00:00Z,APPROVED,13971.33,3.2
489,PO-2025-004901,1017,Latam,2025-05-13T00:00:00Z,APPROVED,16326.6,4.7
490,PO-2025-000155,1017,Latam,2025-05-18T00:00:00Z,APPROVED,16622.8,4.7
491,PO-2025-003696,1017,Latam,2025-07-17T00:00:00Z,APPROVED,19551.25,4.7
492,PO-2025-001869,1017,Latam,2025-10-04T00:00:00Z,APPROVED,23972.93,4.7
493,PO-2025-003856,1017,Latam,2025-12-17T00:00:00Z,APPROVED,9893.57,4.7
560,PO-2025-002117,1020,Latam,2025-01-23T00:00:00Z,APPROVED,107212.21,4.8
561,PO-2025-002244,1020,Latam,2025-04-24T00:00:00Z,APPROVED,24947.47,4.8
562,PO-2025-000669,1020,Latam,2025-06-30T00:00:00Z,APPROVED,12940.28,4.8
563,PO-2025-003834,1020,Latam,2025-11-15T00:00:00Z,APPROVED,28229.63,4.8
585,PO-2025-000883,1021,Latam,2025-04-17T00:00:00Z,APPROVED,7665.57,3.5
699,PO-2025-003277,1026,Latam,2025-06-30T00:00:00Z,APPROVED,11539.07,4.7
701,PO-2025-001653,1026,Latam,2025-10-07T00:00:00Z,APPROVED,23646.9,4.7
721,PO-2025-003775,1027,Latam,2025-11-09T00:00:00Z,APPROVED,19943.96,3.5
813,PO-2025-003012,1031,Latam,2025-07-20T00:00:00Z,APPROVED,13625.53,3.7
990,PO-2025-004463,1038,Latam,2025-02-01T00:00:00Z,APPROVED,11203.3,4.5
991,PO-2025-000923,1038,Latam,2025-03-10T00:00:00Z,APPROVED,21799.81,4.5
992,PO-2025-001956,1038,Latam,2025-06-17T00:00:00Z,APPROVED,22946.21,4.5
993,PO-2025-004196,1038,Latam,2025-08-12T00:00:00Z,APPROVED,152000.13,4.5
994,PO-2025-001739,1038,Latam,2025-09-01T00:00:00Z,APPROVED,13606.34,4.5
995,PO-2025-001875,1038,Latam,2025-10-14T00:00:00Z,APPROVED,6757.83,4.5
1025,PO-2025-004683,1039,Latam,2025-01-22T00:00:00Z,APPROVED,14059.99,3.7
1026,PO-2025-002422,1039,Latam,2025-02-09T00:00:00Z,APPROVED,18886.29,3.7
1027,PO-2025-004597,1039,Latam,2025-03-10T00:00:00Z,APPROVED,12013.81,3.7
1028,PO-2025-004091,1039,Latam,2025-03-29T00:00:00Z,APPROVED,14362.25,3.7
1029,PO-2025-004481,1039,Latam,2025-04-16T00:00:00Z,APPROVED,10045.61,3.7
1030,PO-2025-002583,1039,Latam,2025-07-16T00:00:00Z,APPROVED,19296.44,3.7
1152,PO-2025-002611,1045,Latam,2025-04-13T00:00:00Z,APPROVED,4345.56,4.5
1153,PO-2025-002658,1045,Latam,2025-05-14T00:00:00Z,APPROVED,14576.15,4.5
1154,PO-2025-002902,1045,Latam,2025-09-15T00:00:00Z,APPROVED,5946.16,4.5
1155,PO-2025-001689,1045,Latam,2025-10-20T00:00:00Z,APPROVED,4005.18,4.5
1203,PO-2025-002967,1047,Latam,2025-03-04T00:00:00Z,APPROVED,6534.33,3.6
1204,PO-2025-003353,1047,Latam,2025-04-25T00:00:00Z,APPROVED,14438.71,3.6
1205,PO-2025-001105,1047,Latam,2025-09-02T00:00:00Z,APPROVED,24601.53,3.6
1206,PO-2025-001074,1047,Latam,2025-09-19T00:00:00Z,APPROVED,16630.62,3.6
1207,PO-2025-000795,1047,Latam,2025-11-22T00:00:00Z,APPROVED,18629.64,3.6
1268,PO-2025-001229,1049,Latam,2025-06-06T00:00:00Z,APPROVED,23061.52,3
1269,PO-2025-002374,1049,Latam,2025-07-31T00:00:00Z,APPROVED,8097.6,3
1270,PO-2025-004140,1049,Latam,2025-09-14T00:00:00Z,APPROVED,22355.41,3
1313,PO-2025-002837,1051,Latam,2025-11-13T00:00:00Z,APPROVED,15500.26,5
1808,PO-2025-003497,1072,Latam,2025-07-09T00:00:00Z,APPROVED,23215.91,5
1809,PO-2025-000736,1072,Latam,2025-07-17T00:00:00Z,APPROVED,9821.1,5
2188,PO-2025-004938,1088,Latam,2025-01-05T00:00:00Z,APPROVED,20321.51,3.5
2189,PO-2025-001567,1088,Latam,2025-05-21T00:00:00Z,APPROVED,17692.39,3.5
2190,PO-2025-000562,1088,Latam,2025-05-23T00:00:00Z,APPROVED,1055.1,3.5
2191,PO-2025-003380,1088,Latam,2025-08-19T00:00:00Z,APPROVED,5272.17,3.5
2192,PO-2025-000502,1088,Latam,2025-10-07T00:00:00Z,APPROVED,2820.54,3.5
2375,PO-2025-003396,1095,Latam,2025-03-20T00:00:00Z,APPROVED,10831.19,4.3
2376,PO-2025-002240,1095,Latam,2025-05-02T00:00:00Z,APPROVED,17134.65,4.3
2377,PO-2025-003210,1095,Latam,2025-07-04T00:00:00Z,APPROVED,13393.8,4.3
2378,PO-2025-002261,1095,Latam,2025-09-13T00:00:00Z,APPROVED,16054.73,4.3
2379,PO-2025-004999,1095,Latam,2025-10-27T00:00:00Z,APPROVED,18067.4,4.3
2464,PO-2025-004835,1099,Latam,2025-05-21T00:00:00Z,APPROVED,236918.99,2.9
2465,PO-2025-003946,1099,Latam,2025-08-15T00:00:00Z,APPROVED,24476.72,2.9
2466,PO-2025-004908,1099,Latam,2025-11-20T00:00:00Z,APPROVED,15058.08,2.9
2488,PO-2025-003690,1101,Latam,2025-06-13T00:00:00Z,APPROVED,17911.07,4.9
2510,PO-2025-000544,1102,Latam,2025-03-13T00:00:00Z,APPROVED,19882.46,4.9
2511,PO-2025-004812,1102,Latam,2025-08-15T00:00:00Z,APPROVED,7996.82,4.9
2512,PO-2025-002177,1102,Latam,2025-09-14T00:00:00Z,APPROVED,221015.93,4.9
2513,PO-2025-001172,1102,Latam,2025-12-22T00:00:00Z,APPROVED,20466.54,4.9
2534,PO-2025-003065,1103,Latam,2025-01-26T00:00:00Z,APPROVED,14703.88,3.5
2535,PO-2025-004231,1103,Latam,2025-09-27T00:00:00Z,APPROVED,1760.55,3.5
2536,PO-2025-001053,1103,Latam,2025-09-28T00:00:00Z,APPROVED,19917.16,3.5
2612,PO-2025-003785,1106,Latam,2025-01-19T00:00:00Z,APPROVED,17621.33,4.1
2613,PO-2025-004526,1106,Latam,2025-02-21T00:00:00Z,APPROVED,19721.66,4.1
2614,PO-2025-004540,1106,Latam,2025-03-31T00:00:00Z,APPROVED,6627.55,4.1
2615,PO-2025-001900,1106,Latam,2025-04-24T00:00:00Z,APPROVED,15890.72,4.1
2616,PO-2025-003205,1106,Latam,2025-07-02T00:00:00Z,APPROVED,26959.61,4.1
2617,PO-2025-002752,1106,Latam,2025-10-15T00:00:00Z,APPROVED,24602.61,4.1
2618,PO-2025-004275,1106,Latam,2025-11-19T00:00:00Z,APPROVED,11316.25,4.1
2619,PO-2025-004601,1106,Latam,2025-12-28T00:00:00Z,APPROVED,1301.41,4.1
2677,PO-2025-004882,1108,Latam,2025-06-18T00:00:00Z,APPROVED,17230.12,3.1
2678,PO-2025-003767,1108,Latam,2025-08-10T00:00:00Z,APPROVED,19523.88,3.1
2679,PO-2025-000665,1108,Latam,2025-09-08T00:00:00Z,APPROVED,8568.38,3.1
2680,PO-2025-000077,1108,Latam,2025-10-27T00:00:00Z,APPROVED,17198.89,3.1
2681,PO-2025-001018,1108,Latam,2025-11-16T00:00:00Z,APPROVED,5300.19,3.1
3015,PO-2025-001923,1121,Latam,2025-02-05T00:00:00Z,APPROVED,115270.15,3
3016,PO-2025-001367,1121,Latam,2025-03-28T00:00:00Z,APPROVED,5882.56,3
3017,PO-2025-003545,1121,Latam,2025-04-15T00:00:00Z,APPROVED,20097.68,3
3018,PO-2025-000378,1121,Latam,2025-07-17T00:00:00Z,APPROVED,1555.61,3
3019,PO-2025-001334,1121,Latam,2025-08-16T00:00:00Z,APPROVED,6191.05,3
3020,PO-2025-005034,1121,Latam,2025-10-12T00:00:00Z,APPROVED,2048.44,3
3107,PO-2025-004462,1124,Latam,2025-03-22T00:00:00Z,APPROVED,24448.25,4.9
3108,PO-2025-001048,1124,Latam,2025-04-26T00:00:00Z,APPROVED,15404.14,4.9
3109,PO-2025-003368,1124,Latam,2025-06-27T00:00:00Z,APPROVED,23348.22,4.9
3110,PO-2025-001641,1124,Latam,2025-11-13T00:00:00Z,APPROVED,4742.75,4.9
3201,PO-2025-003477,1128,Latam,2025-01-20T00:00:00Z,APPROVED,15865.54,4.3
3202,PO-2025-001880,1128,Latam,2025-01-30T00:00:00Z,APPROVED,23427.98,4.3
3203,PO-2025-003641,1128,Latam,2025-09-05T00:00:00Z,APPROVED,1226.96,4.3
3366,PO-2025-004012,1134,Latam,2025-01-04T00:00:00Z,APPROVED,23001.36,3.9
3367,PO-2025-002385,1134,Latam,2025-01-09T00:00:00Z,APPROVED,10899.42,3.9
3368,PO-2025-000719,1134,Latam,2025-03-10T00:00:00Z,APPROVED,12073.51,3.9
3369,PO-2025-001173,1134,Latam,2025-08-18T00:00:00Z,APPROVED,16979.93,3.9
3370,PO-2025-002115,1134,Latam,2025-10-29T00:00:00Z,APPROVED,9162,3.9
3396,PO-2025-003414,1135,Latam,2025-05-10T00:00:00Z,APPROVED,20116,4.6
3397,PO-2025-001220,1135,Latam,2025-05-10T00:00:00Z,APPROVED,23321.88,4.6
3398,PO-2025-003738,1135,Latam,2025-09-22T00:00:00Z,APPROVED,1388.61,4.6
3399,PO-2025-001579,1135,Latam,2025-11-07T00:00:00Z,APPROVED,10654.03,4.6
63100,PO-2025-097565,1167,Latam,2025-10-14T00:00:00Z,APPROVED,22715,2.9
65200,PO-2025-100392,1009,Latam,2025-06-19T00:00:00Z,APPROVED,14472.5,4.2
59405,PO-2025-094032,1108,Latam,2025-04-02T00:00:00Z,APPROVED,11127.9,3.1
59407,PO-2025-094215,1108,Latam,2025-04-26T00:00:00Z,APPROVED,18208.77,3.1
59408,PO-2025-094898,1108,Latam,2025-03-17T00:00:00Z,APPROVED,18058.86,3.1
59502,PO-2025-093828,1124,Latam,2025-06-29T00:00:00Z,APPROVED,4578.44,4.9
59533,PO-2025-093758,1128,Latam,2025-08-03T00:00:00Z,APPROVED,4160.62,4.3
59534,PO-2025-093990,1128,Latam,2025-08-07T00:00:00Z,APPROVED,2551.37,4.3
59540,PO-2025-094509,1128,Latam,2025-02-23T00:00:00Z,APPROVED,8543.85,4.3
59579,PO-2025-095016,1134,Latam,2025-05-19T00:00:00Z,APPROVED,16957.6,3.9
61395,PO-2025-097270,1072,Latam,2025-10-03T00:00:00Z,APPROVED,3861.96,5
61396,PO-2025-097612,1072,Latam,2025-01-04T00:00:00Z,APPROVED,22756.91,5
61455,PO-2025-095974,1076,Latam,2025-09-04T00:00:00Z,APPROVED,19900.8,3.1
61457,PO-2025-096492,1076,Latam,2025-04-13T00:00:00Z,APPROVED,7716.9,3.1
61459,PO-2025-097277,1076,Latam,2025-01-14T00:00:00Z,APPROVED,7879.25,3.1
63042,PO-2025-095328,1164,Latam,2025-12-13T00:00:00Z,APPROVED,6339.34,4.7
63052,PO-2025-097788,1164,Latam,2025-04-06T00:00:00Z,APPROVED,113023.64,4.7
63055,PO-2025-098166,1164,Latam,2025-12-31T00:00:00Z,APPROVED,2080.12,4.7
63057,PO-2025-098423,1164,Latam,2025-12-16T00:00:00Z,APPROVED,24293.17,4.7
63058,PO-2025-098631,1164,Latam,2025-06-07T00:00:00Z,APPROVED,12993.94,4.7
63090,PO-2025-095256,1167,Latam,2025-09-23T00:00:00Z,APPROVED,110289.5,2.9
63093,PO-2025-095580,1167,Latam,2025-09-25T00:00:00Z,APPROVED,7436.43,2.9
63095,PO-2025-096018,1167,Latam,2025-04-29T00:00:00Z,APPROVED,12873.07,2.9
63098,PO-2025-097337,1167,Latam,2025-02-05T00:00:00Z,APPROVED,19557.51,2.9
63102,PO-2025-097943,1167,Latam,2025-12-14T00:00:00Z,APPROVED,19436.57,2.9
63107,PO-2025-098621,1167,Latam,2025-11-20T00:00:00Z,APPROVED,790.93,2.9
63110,PO-2025-095558,1168,Latam,2025-03-29T00:00:00Z,APPROVED,18382.1,4.7
63111,PO-2025-096032,1168,Latam,2025-06-05T00:00:00Z,APPROVED,4258.94,4.7
63113,PO-2025-096243,1168,Latam,2025-02-08T00:00:00Z,APPROVED,21975.51,4.7
63123,PO-2025-097443,1168,Latam,2025-07-24T00:00:00Z,APPROVED,23746.38,4.7
63127,PO-2025-098132,1168,Latam,2025-07-04T00:00:00Z,APPROVED,6710.8,4.7
63149,PO-2025-095257,1170,Latam,2025-01-27T00:00:00Z,APPROVED,144978.2,4.8
63153,PO-2025-095665,1170,Latam,2025-11-07T00:00:00Z,APPROVED,23700.19,4.8
63184,PO-2025-095457,1172,Latam,2025-06-14T00:00:00Z,APPROVED,20899.13,2.9
