connection_id,from_influencer,to_influencer,connection_type,strength,interaction_count,first_seen,last_interaction
22907,2645,2265,reshared,0.403,71,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22908,2562,2313,tagged,0.893,161,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22909,2388,2636,duet,0.275,68,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22910,2543,2561,inspired_by,0.536,174,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22911,2634,2577,follows,0.244,13,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22912,2342,2611,collaborates,0.347,142,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22913,2483,2406,mentioned,0.654,12,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22914,2612,2490,tagged,0.485,135,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22915,2260,2611,duet,0.973,5,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22916,2677,2258,inspired_by,0.94,155,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22917,2401,2618,follows,0.703,195,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22918,2285,2589,collaborates,0.509,14,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22919,2308,2243,mentioned,0.259,82,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22920,2550,2688,tagged,0.311,28,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22921,2422,2521,duet,0.112,148,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22922,2465,2446,inspired_by,0.908,156,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22923,2609,2269,follows,0.855,120,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22924,2282,2257,mentioned,0.213,70,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22925,2485,2353,reshared,0.855,52,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22926,2465,2628,tagged,0.604,150,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22927,2595,2322,duet,0.246,68,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22928,2632,2369,collaborates,0.7,158,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22929,2697,2643,mentioned,0.165,114,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22930,2232,2481,reshared,0.311,44,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22931,2337,2259,tagged,0.457,182,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22932,2540,2251,inspired_by,0.206,99,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22933,2241,2399,follows,0.513,178,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22934,2469,2444,collaborates,0.63,192,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22935,2405,2605,mentioned,0.226,106,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22936,2289,2666,reshared,0.846,105,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22937,2410,2605,tagged,0.976,2,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22938,2360,2493,duet,0.324,31,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22939,2472,2224,inspired_by,0.226,185,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22940,2524,2648,follows,0.48,176,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22941,2534,2286,collaborates,0.714,100,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22942,2380,2541,mentioned,0.581,77,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22943,2386,2410,reshared,0.776,73,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22944,2695,2333,tagged,0.495,166,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22945,2406,2452,duet,0.359,187,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22946,2519,2406,inspired_by,0.687,112,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22947,2403,2509,follows,0.84,28,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22948,2385,2227,collaborates,0.863,3,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22949,2670,2620,mentioned,0.128,90,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22950,2308,2574,tagged,0.437,53,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22951,2601,2555,duet,0.991,177,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22952,2342,2259,follows,0.498,2,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22953,2575,2465,collaborates,0.676,128,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22954,2317,2599,reshared,0.832,111,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22955,2504,2399,tagged,0.582,107,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22956,2248,2531,inspired_by,0.499,166,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22957,2234,2555,follows,0.447,114,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22958,2265,2367,collaborates,0.118,129,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22959,2385,2546,mentioned,0.181,49,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22960,2586,2378,reshared,0.953,73,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22961,2241,2475,duet,0.479,132,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22962,2267,2253,inspired_by,0.685,60,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22963,2570,2653,follows,0.855,150,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22964,2548,2428,mentioned,0.901,104,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22965,2446,2662,reshared,0.82,68,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22966,2543,2454,tagged,0.909,139,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22967,2635,2229,duet,0.802,19,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22968,2307,2642,inspired_by,0.543,24,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22969,2588,2239,follows,0.879,160,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22970,2312,2639,collaborates,0.456,104,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22971,2559,2372,mentioned,0.103,84,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22972,2578,2628,reshared,0.898,192,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22973,2268,2518,tagged,0.741,141,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22974,2224,2382,duet,0.422,187,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22975,2261,2434,inspired_by,0.451,176,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22976,2588,2388,follows,0.881,188,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22977,2252,2260,collaborates,0.606,170,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22978,2360,2364,mentioned,0.136,30,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22979,2322,2610,reshared,0.781,79,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22980,2382,2601,tagged,0.691,188,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22981,2526,2459,duet,0.819,35,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22982,2452,2349,follows,0.718,185,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22983,2285,2675,reshared,0.198,60,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22984,2276,2228,duet,0.893,142,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22985,2388,2345,collaborates,0.799,94,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22986,2488,2463,mentioned,0.914,116,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22987,2407,2234,reshared,0.466,89,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22988,2684,2661,duet,0.553,58,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22989,2643,2679,inspired_by,0.586,77,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22990,2442,2585,follows,0.875,75,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22991,2616,2245,mentioned,0.532,135,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22992,2433,2227,reshared,0.891,157,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22993,2461,2467,tagged,0.796,163,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22994,2598,2283,duet,0.787,176,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22995,2267,2494,inspired_by,0.302,10,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22996,2639,2377,follows,0.92,155,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22997,2700,2529,collaborates,0.86,147,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22998,2259,2653,reshared,0.207,28,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
22999,2597,2282,tagged,0.857,92,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23000,2423,2359,duet,0.198,129,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23001,2250,2373,inspired_by,0.343,107,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23002,2375,2265,follows,0.481,9,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23003,2553,2384,mentioned,0.469,32,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23004,2318,2310,reshared,0.974,114,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23005,2416,2657,tagged,0.964,112,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23006,2339,2512,duet,0.408,100,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23007,2628,2389,inspired_by,0.725,183,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23008,2516,2315,follows,0.381,60,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23009,2573,2355,collaborates,0.802,55,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23010,2410,2598,mentioned,0.992,151,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23011,2325,2478,reshared,0.37,195,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23012,2366,2615,tagged,0.125,160,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23013,2309,2256,duet,0.284,59,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23014,2665,2516,inspired_by,0.13,29,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23015,2428,2282,follows,0.963,31,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23016,2409,2608,collaborates,0.198,81,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23017,2430,2350,tagged,0.58,105,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23018,2427,2408,duet,0.371,2,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23019,2419,2660,inspired_by,0.287,104,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23020,2605,2395,follows,0.5,29,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23021,2411,2582,collaborates,0.483,149,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23022,2499,2272,mentioned,0.247,160,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23023,2571,2577,reshared,0.592,49,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23024,2595,2400,tagged,0.468,118,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23025,2386,2581,duet,0.838,65,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23026,2694,2389,inspired_by,0.237,164,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23027,2229,2308,follows,0.708,33,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23028,2296,2490,collaborates,0.594,195,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23029,2675,2638,mentioned,0.386,106,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23030,2253,2457,reshared,0.468,28,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23031,2698,2262,tagged,0.792,39,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23032,2574,2567,duet,0.64,146,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23033,2529,2235,inspired_by,0.862,155,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23034,2551,2508,follows,0.966,81,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23035,2664,2273,collaborates,0.92,145,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23036,2537,2568,mentioned,0.803,129,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23037,2503,2642,reshared,0.797,167,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23038,2631,2617,tagged,0.759,64,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23039,2618,2504,duet,0.565,141,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23040,2244,2589,inspired_by,0.595,131,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23041,2318,2474,follows,0.946,165,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23042,2299,2468,collaborates,0.443,167,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23043,2683,2485,tagged,0.125,113,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23044,2476,2389,duet,0.142,91,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23045,2519,2404,inspired_by,0.532,145,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23046,2398,2469,follows,0.151,21,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23047,2522,2635,collaborates,0.595,161,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23048,2331,2305,mentioned,0.534,109,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23049,2269,2237,reshared,0.597,10,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23050,2224,2473,tagged,0.905,152,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23051,2289,2485,duet,0.345,114,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23052,2265,2507,inspired_by,0.198,163,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23053,2653,2429,follows,0.594,100,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23054,2232,2438,collaborates,0.945,116,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23055,2263,2612,mentioned,0.569,85,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23056,2399,2356,reshared,0.21,8,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23057,2636,2681,duet,0.294,150,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23058,2664,2589,inspired_by,0.365,87,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23059,2277,2307,follows,0.926,102,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23060,2357,2271,collaborates,0.376,49,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23061,2510,2430,mentioned,0.214,35,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23062,2629,2258,reshared,0.523,72,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23063,2603,2229,tagged,0.818,141,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23064,2285,2653,duet,0.194,187,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23065,2481,2384,inspired_by,0.608,158,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23066,2311,2631,follows,0.945,27,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23067,2511,2638,collaborates,0.181,71,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23068,2663,2623,mentioned,0.704,190,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23069,2557,2345,reshared,0.29,83,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23070,2537,2264,tagged,0.903,129,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23071,2529,2418,inspired_by,0.439,129,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23072,2457,2453,follows,0.37,89,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23073,2682,2344,collaborates,0.439,41,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23074,2360,2328,mentioned,0.575,149,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23075,2661,2294,reshared,0.38,96,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23076,2353,2225,tagged,0.208,155,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23077,2687,2702,duet,0.624,98,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23078,2391,2231,inspired_by,0.839,162,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23079,2342,2379,follows,0.798,19,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23080,2391,2413,collaborates,0.819,169,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23081,2259,2245,mentioned,0.241,194,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23082,2452,2582,reshared,0.242,110,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23083,2332,2321,tagged,0.213,44,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23084,2233,2498,duet,0.824,121,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23085,2464,2284,follows,0.332,37,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23086,2494,2300,collaborates,0.368,123,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23087,2512,2386,mentioned,0.631,194,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23088,2587,2360,tagged,0.395,39,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23089,2319,2566,duet,0.741,72,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23090,2509,2523,inspired_by,0.477,128,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23091,2358,2666,follows,0.93,168,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23092,2468,2250,collaborates,0.127,127,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23093,2320,2446,mentioned,0.629,14,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23094,2255,2586,reshared,0.574,83,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23095,2546,2498,tagged,0.955,154,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23096,2637,2289,duet,0.82,119,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23097,2544,2634,inspired_by,0.271,21,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23098,2586,2549,follows,0.841,167,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23099,2253,2330,collaborates,0.512,24,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23100,2671,2241,reshared,0.819,163,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23101,2234,2637,tagged,0.646,174,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23102,2364,2542,duet,0.221,91,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23103,2592,2329,inspired_by,0.311,188,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23104,2592,2278,follows,0.948,52,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23105,2579,2636,collaborates,0.524,53,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23106,2548,2244,mentioned,0.267,90,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23107,2407,2292,reshared,0.822,118,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23108,2519,2587,tagged,0.629,176,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23109,2697,2422,duet,0.52,190,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23110,2468,2384,inspired_by,0.599,101,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23111,2658,2251,follows,0.799,164,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23112,2388,2419,collaborates,0.436,24,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23113,2265,2695,reshared,0.34,79,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23114,2699,2423,tagged,0.515,181,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23115,2424,2573,duet,0.401,149,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23116,2522,2562,inspired_by,0.906,54,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23117,2437,2461,follows,0.788,125,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23118,2666,2345,collaborates,0.177,1,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23119,2442,2493,mentioned,0.612,168,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23120,2329,2447,reshared,0.267,141,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23121,2579,2637,tagged,0.347,195,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23122,2616,2675,duet,0.873,184,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23123,2244,2655,inspired_by,0.327,104,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23124,2592,2547,follows,0.184,153,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23125,2659,2292,collaborates,0.771,77,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23126,2387,2581,mentioned,0.639,106,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23127,2485,2627,reshared,0.312,42,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23128,2642,2534,tagged,0.649,29,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23129,2498,2514,duet,0.751,88,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23130,2525,2589,inspired_by,0.273,96,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23131,2411,2229,follows,0.233,134,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23132,2671,2313,collaborates,0.793,69,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23133,2560,2379,mentioned,0.304,109,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23134,2316,2600,reshared,0.313,56,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23135,2557,2467,tagged,0.269,136,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23136,2461,2691,inspired_by,0.964,78,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23137,2432,2364,follows,0.322,57,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23138,2301,2657,collaborates,0.15,50,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23139,2669,2407,mentioned,0.887,49,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23140,2299,2451,reshared,0.781,12,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23141,2435,2632,tagged,0.479,54,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23142,2282,2667,duet,0.207,41,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23143,2331,2350,inspired_by,0.194,176,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23144,2699,2276,follows,0.152,69,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23145,2452,2230,collaborates,0.663,170,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23146,2324,2362,mentioned,0.817,22,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23147,2300,2278,reshared,0.567,168,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23148,2379,2456,duet,0.903,123,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23149,2654,2262,inspired_by,0.633,129,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23150,2485,2398,follows,0.25,30,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23151,2221,2279,collaborates,0.636,76,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23152,2412,2463,mentioned,0.184,72,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23153,2584,2491,reshared,0.249,117,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23154,2638,2637,duet,0.289,107,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23155,2585,2702,inspired_by,0.55,175,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23156,2407,2604,collaborates,0.998,42,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23157,2416,2415,mentioned,0.541,108,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23158,2320,2569,tagged,0.549,180,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23159,2505,2356,duet,0.485,1,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23160,2564,2584,inspired_by,0.94,160,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23161,2412,2591,mentioned,0.363,19,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23162,2610,2401,duet,0.779,160,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23163,2612,2311,inspired_by,0.999,41,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23164,2521,2283,follows,0.507,36,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23165,2370,2570,collaborates,0.513,5,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23166,2417,2303,mentioned,0.984,175,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23167,2369,2662,reshared,0.732,153,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23168,2636,2443,tagged,0.6,143,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23169,2628,2693,duet,0.382,102,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23170,2273,2555,inspired_by,0.643,198,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23171,2451,2396,follows,0.885,129,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23172,2376,2328,collaborates,0.791,137,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23173,2370,2676,reshared,0.579,84,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23174,2610,2377,duet,0.565,129,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23175,2300,2378,inspired_by,0.742,144,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23176,2612,2250,follows,0.252,152,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23177,2253,2387,collaborates,0.703,141,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23178,2410,2588,mentioned,0.606,153,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23179,2538,2616,reshared,0.76,30,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23180,2336,2414,duet,0.247,180,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23181,2702,2283,inspired_by,0.672,123,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23182,2540,2502,follows,0.434,23,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23183,2357,2680,collaborates,0.5,107,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23184,2263,2600,mentioned,0.703,134,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23185,2551,2269,reshared,0.27,25,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23186,2256,2615,tagged,0.824,36,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23187,2417,2537,duet,0.958,77,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23188,2564,2649,inspired_by,0.663,161,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
23189,2312,2611,follows,0.439,144,2026-09-17T13:44:09Z,2026-09-17T13:44:09Z
